recv_ts,rank,code,name,holdings,nav_source,priced_components,nav,fair_value,ask1,bid1,micro,spread_bps,etf_obi,current_basis_bps,expected_basis_bps,buy_gap_bps,sell_gap_bps,decision,reason
2026-06-22T15:57:50.048,7,0167A0,SOL AI반도체TOP2플러스,10,LOCAL_COMPONENT_MICRO_L1,10,28795.111449559172,28862.44106965077,28935.0,28930.0,28930.8070211882,1.7281603732826407,-0.8453916812880586,47.124516905145,23.382309253965577,-25.139568123892094,23.407212919446977,SELL,executable_bid_above_fair_value
2026-06-22T15:57:57.290,10,396500,TIGER 반도체TOP10,10,LOCAL_COMPONENT_MICRO_L1,10,55602.84852866947,55603.91655261985,55670.0,55635.0,55635.00332921145,6.289025650240331,-0.9961789600967352,5.782941232840491,0.19208079777206422,-11.884674943286504,5.590154310575619,HOLD,edge_below_threshold
2026-06-22T15:58:07.137,11,395160,KODEX AI반도체TOP2플러스,15,LOCAL_COMPONENT_MICRO_L1,15,62817.98832189205,62888.85682537797,63000.0,62975.0,62975.24618414574,3.9690414764834294,-0.8290258449304175,25.03389020480381,11.281562077850845,-17.67295197154592,13.697684927112766,SELL,executable_bid_above_fair_value
