recv_ts,cycle,rank,code,name,action,decision,nav,fair_value,bid1,ask1,spread_bps,etf_obi,buy_gap_bps,sell_gap_bps,pnl_bps,hold_sec,order_side,order_qty,order_price,order_no,filled,fill_status,before_qty,after_qty,reason
2026-07-01T12:31:11.417,1,1,252670,252670,WAIT,HOLD,72.93,72.88624200000001,72.0,73.0,137.9310344827586,0.03777814723152414,-15.607609458035993,-121.59249478111518,,,,,,,,,,,spread_too_wide
2026-07-01T12:31:11.478,1,2,0195R0,0195R0,WAIT,HOLD,20382.68,20370.450392,20410.0,20425.0,7.346638912697441,-0.9386146827042721,-26.778793276669134,19.415185839746243,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:11.511,1,3,459580,459580,WAIT,HOLD,1073483.25,1073476.2429362228,1073515.0,1073520.0,0.04657585926638364,-0.008550221337536539,-0.40762023440313494,0.3610425850801861,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:11.543,1,4,0162Z0,0162Z0,WAIT,HOLD,15217.22,15213.313918957027,15205.0,15210.0,3.287851389117212,-0.26342112263899975,2.1783018313302085,-5.464896735396175,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:21.577,2,1,252670,252670,WAIT,HOLD,73.02,72.976188,72.0,73.0,137.9310344827586,0.03759058682565802,-3.2629821661836607,-133.76801758951748,,,,,,,,,,,spread_too_wide
2026-07-01T12:31:22.077,2,2,0195R0,0195R0,WAIT,HOLD,20368.44,20358.244886270168,20400.0,20415.0,7.350238882763691,-0.46671277883451495,-27.878195810538006,20.51017362404973,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:22.094,2,3,459580,459580,WAIT,HOLD,1073483.25,1073476.1337922562,1073515.0,1073520.0,0.04657585926638364,-0.008719675878126758,-0.4086370098308235,0.3620593557721668,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:22.127,2,4,0162Z0,0162Z0,WAIT,HOLD,15209.76,15204.402369237634,15200.0,15210.0,6.576783952647156,-0.2582433469933096,-3.6815855213693767,-2.8954569411693276,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:32.161,3,1,252670,252670,WAIT,HOLD,73.12,73.076128,72.0,73.0,137.9310344827586,0.03728299172377932,10.417629133278256,-147.2612232547402,,,,,,,,,,,spread_too_wide
2026-07-01T12:31:32.643,3,2,0195R0,0195R0,WAIT,HOLD,20329.44,20317.720406975273,20350.0,20355.0,2.4567006510256726,-0.8379713173140849,-18.34831480992729,15.88740881267602,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:32.669,3,3,459580,459580,WAIT,HOLD,1073483.25,1073476.1421033123,1073515.0,1073520.0,0.04657585926638364,-0.008706772313774189,-0.40855958476881393,0.3619819310707702,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:32.693,3,4,0162Z0,0162Z0,WAIT,HOLD,15205.32,15198.041237059502,15195.0,15205.0,6.578947368421052,-0.4688833623689651,-4.578723555196865,-2.001071725010434,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:42.731,4,1,252670,252670,WAIT,HOLD,73.17,73.126098,72.0,73.0,137.9310344827586,0.03729248785459296,17.243912016199598,-153.99399541323797,,,,,,,,,,,spread_too_wide
2026-07-01T12:31:43.478,4,2,0195R0,0195R0,WAIT,HOLD,20343.68,20344.195117570605,20370.0,20390.0,9.813542688910696,0.53287841191067,-22.514964177587192,12.684150088153558,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:43.506,4,3,459580,459580,WAIT,HOLD,1073483.25,1073476.2609863083,1073515.0,1073520.0,0.04657585926638364,-0.008522197168573704,-0.4074520814412632,0.36087443290149945,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:43.533,4,4,0162Z0,0162Z0,WAIT,HOLD,15206.83,15197.770259731602,15195.0,15205.0,6.578947368421052,-0.6639990322422117,-4.757105907538372,-1.8228066908881577,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:53.563,5,1,252670,252670,WAIT,HOLD,73.13,73.08612199999999,72.0,73.0,137.9310344827586,0.037251687700861784,11.783632465817375,-148.60851421286097,,,,,,,,,,,spread_too_wide
2026-07-01T12:31:54.220,5,2,0195R0,0195R0,WAIT,HOLD,20343.68,20347.271572283087,20345.0,20355.0,4.914004914004914,0.5399416909620991,-3.7982624301532684,-1.1164014177613242,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:54.253,5,3,459580,459580,WAIT,HOLD,1073483.25,1073476.3437728581,1073515.0,1073520.0,0.04657585926638364,-0.008393664578222628,-0.4066808495138015,0.36010320456610834,,,,,,,,,,,edge_below_threshold
2026-07-01T12:31:54.299,5,4,0162Z0,0162Z0,ERROR,,,,,,,,,,,,,,,,,,,,"HTTP 500: {'rt_cd': '1', 'msg1': '초당 거래건수를 초과하였습니다.', 'msg_cd': 'EGW00201', 'message': 'EGW00201'}"
2026-07-01T12:32:04.321,6,1,252670,252670,WAIT,HOLD,73.14,73.096116,72.0,73.0,137.9310344827586,0.03687670171055235,13.149262267231133,-149.95543675672113,,,,,,,,,,,spread_too_wide
2026-07-01T12:32:05.308,6,2,0195R0,0195R0,WAIT,HOLD,20343.68,20331.473792,20350.0,20370.0,9.823182711198427,-0.8803324459450685,-18.949048354359117,9.112083162062252,,,,,,,,,,,edge_below_threshold
2026-07-01T12:32:05.346,6,3,459580,459580,WAIT,HOLD,1073483.25,1073476.3362626897,1073515.0,1073520.0,0.04657585926638364,-0.00840532470196713,-0.4067508135516508,0.36017316827809487,,,,,,,,,,,edge_below_threshold
2026-07-01T12:32:05.390,6,4,0162Z0,0162Z0,WAIT,HOLD,15208.31,15199.592780002744,15195.0,15210.0,9.866798223976321,-0.4619733350084015,-6.847038698923767,-3.021646743580103,,,,,,,,,,,edge_below_threshold
2026-07-01T12:32:15.446,7,1,252670,252670,WAIT,HOLD,73.09,73.046146,72.0,73.0,137.9310344827586,0.03560177328098971,6.3173764157239924,-143.21713838263187,,,,,,,,,,,spread_too_wide
2026-07-01T12:32:16.018,7,2,0195R0,0195R0,WAIT,HOLD,20329.44,20326.28449598922,20345.0,20350.0,2.4573043371421552,-0.1358321870701513,-11.667407299872563,9.207538158029843,,,,,,,,,,,edge_below_threshold
2026-07-01T12:32:16.045,7,3,459580,459580,WAIT,HOLD,1073483.25,1073476.329538388,1073515.0,1073520.0,0.04657585926638364,-0.008415764706217578,-0.40681345652804546,0.36023581096272517,,,,,,,,,,,edge_below_threshold
2026-07-01T12:32:16.075,7,4,0162Z0,0162Z0,WAIT,HOLD,15205.32,15196.44849335685,15195.0,15210.0,9.866798223976321,-0.4790726657973389,-8.917548497647228,-0.9531788677350655,,,,,,,,,,,edge_below_threshold
2026-07-01T12:32:26.107,8,1,252670,252670,WAIT,HOLD,73.05,73.00617,72.0,73.0,137.9310344827586,0.0370233957262745,0.8451340482588451,-137.8198582393786,,,,,,,,,,,spread_too_wide
2026-07-01T12:32:26.977,8,2,0195R0,0195R0,WAIT,HOLD,20329.44,20322.40209432657,20350.0,20365.0,7.368291784354661,-0.20857340401014057,-20.961058380653103,13.580041151303247,,,,,,,,,,,edge_below_threshold
2026-07-01T12:32:27.008,8,3,459580,459580,WAIT,HOLD,1073483.25,1073476.387671549,1073515.0,1073520.0,0.04657585926638364,-0.008325508428811417,-0.40627189337151975,0.35969425032857055,,,,,,,,,,,edge_below_threshold
2026-07-01T12:32:27.035,8,4,0162Z0,0162Z0,WAIT,HOLD,15209.02,15200.5263352414,15200.0,15210.0,6.576783952647156,-0.6019313537246608,-6.23245836996813,-0.3462611950351363,,,,,,,,,,,edge_below_threshold
2026-07-01T12:32:37.085,9,1,252670,252670,WAIT,HOLD,72.94,72.89623599999999,72.0,73.0,137.9310344827586,0.03690691091303422,-14.23447981594172,-122.94681442811228,,,,,,,,,,,spread_too_wide
2026-07-01T12:32:37.691,9,2,0195R0,0195R0,WAIT,HOLD,20368.44,20357.455007043674,20375.0,20385.0,4.906771344455348,-0.6535187627382808,-13.530666258034232,8.618460878461981,,,,,,,,,,,edge_below_threshold
2026-07-01T12:32:37.719,9,3,459580,459580,WAIT,HOLD,1073483.25,1073476.2997015307,1073515.0,1073520.0,0.04657585926638364,-0.00846208875930217,-0.40709141395512183,0.3605137670951939,,,,,,,,,,,edge_below_threshold
2026-07-01T12:32:37.749,9,4,0162Z0,0162Z0,WAIT,HOLD,15214.23,15205.653613381503,15205.0,15215.0,6.574621959237344,-0.6107826137078685,-6.146652328231616,-0.42984892206626824,,,,,,,,,,,edge_below_threshold
