recv_ts,cycle,rank,code,name,action,decision,nav,fair_value,bid1,ask1,spread_bps,etf_obi,buy_gap_bps,sell_gap_bps,pnl_bps,hold_sec,order_side,order_qty,order_price,order_no,filled,fill_status,before_qty,after_qty,reason
2026-07-01T13:01:24.140,1,1,252670,252670,WAIT,HOLD,71.84,71.796896,71.0,72.0,139.86013986013987,0.08963673760384022,-28.288688134929423,-110.99309920027794,,,,,,,,,,,edge_below_threshold
2026-07-01T13:01:25.293,1,2,0195R0,0195R0,WAIT,HOLD,20599.36,20589.676302999964,20590.0,20610.0,9.70873786407767,-0.2980580794584001,-9.870819094458023,0.15721325351240578,,,,,,,,,,,edge_below_threshold
2026-07-01T13:01:25.839,1,3,459580,459580,WAIT,HOLD,1073483.25,1073476.0895493308,1073515.0,1073520.0,0.04657585926638364,-0.00878836647890562,-0.4090491730251107,0.362471517046773,,,,,,,,,,,edge_below_threshold
2026-07-01T13:01:26.373,1,4,0162Z0,0162Z0,WAIT,HOLD,15279.54,15273.472312981065,15260.0,15270.0,6.550933508024893,-0.3343064758209174,2.2734273581740694,-8.820727012818356,,,,,,,,,,,edge_below_threshold
2026-07-01T13:01:26.914,1,5,0209D0,0209D0,WAIT,HOLD,8677.07,8671.863758,8670.0,8675.0,5.765350245027386,-0.9924688337025892,-3.6165720397846837,-2.149201200584068,,,,,,,,,,,edge_below_threshold
2026-07-01T13:01:27.451,1,6,0150K0,0150K0,WAIT,HOLD,11247.81,11241.061313999999,11275.0,11335.0,53.07386112339673,-0.8077192982456141,-83.56745273064821,30.19170970781285,,,,,,,,,,,edge_below_threshold
2026-07-01T13:01:27.985,1,7,457990,457990,WAIT,HOLD,39416.9,39393.249859999996,39430.0,39485.0,13.939048343154026,-0.9935868071461291,-23.290827826106078,9.32904498374985,,,,,,,,,,,edge_below_threshold
2026-07-01T13:01:38.518,2,1,252670,252670,WAIT,HOLD,71.73,71.686962,71.0,72.0,139.86013986013987,0.09019801122845587,-43.66735474157853,-95.82802518538784,,,,,,,,,,,edge_below_threshold
2026-07-01T13:01:39.667,2,2,0195R0,0195R0,WAIT,HOLD,20585.12,20578.487077245612,20605.0,20620.0,7.277137659187386,-0.17317526731752672,-20.172971219196143,12.883805624225825,,,,,,,,,,,edge_below_threshold
2026-07-01T13:01:40.194,2,3,459580,459580,WAIT,HOLD,1073483.25,1073476.089441837,1073515.0,1073520.0,0.04657585926638364,-0.008788533371275652,-0.40905017442714753,0.36247251844414574,,,,,,,,,,,edge_below_threshold
