agreement_bin,표본수,평균_일치율,평균_수익률,중앙값_수익률,표준편차,승률,평균_종목수,GA가중_평균수익률
0~30%,1332,18.31873443980548,0.19606930489169697,0.06109220279004689,2.495218548173309,51.27627627627628,15.565315315315315,0.1818661095024274
30~50%,1948,39.32633614204282,0.017753186389424993,-0.08973756218767913,1.9293082253635407,47.535934291581114,18.85164271047228,0.03704039928883166
50~70%,2976,59.063653146886,0.061232136019609085,-0.07202213112145481,1.8599635582483947,47.61424731182796,17.057459677419356,0.26675037337916124
70~100%,3896,85.32324095477257,0.23399194212273916,0.012021608651432147,2.5296106921857016,50.282340862423005,14.92787474332649,0.22660695482176468
