rebal_date,n_themes_selected,n_stocks_selected,filter_type,port_return,kospi_return,excess_return
20240108,2,25,전체,0.009731691211989975,-0.002562484909378493,0.012294176121368468
20240109,2,20,전체,-0.00040719821295231014,-0.007519795099248716,0.007112596886296406
20240110,2,18,전체,0.010927838871063078,-0.0006727039551845948,0.011600542826247673
20240111,2,1,-3%이하,-0.029745042492917848,-0.00599148909367897,-0.023753553399238878
20240112,2,13,전체,0.01971821595772885,0.00037226985604221774,0.01934594610168663
20240115,2,1,-1%이하,-0.00881057268722467,-0.011243116560239574,0.002432543873014904
20240116,2,1,-3%이하,-0.047619047619047616,-0.024699810617435203,-0.022919237001612414
20240117,2,3,-3%이하,-0.0018946101632097902,0.0016995771583396824,-0.0035941873215494724
20240118,2,2,-1%이하,0.0047327846989558605,0.013401419648858104,-0.008668634949902243
20240119,2,33,전체,0.04621328434891033,-0.003392997241925877,0.04960628159083621
20240122,2,28,전체,-0.002415712470696184,0.0057865157140828405,-0.008202228184779024
20240123,2,2,-1%이하,0.030696296296296298,-0.003598791258003553,0.03429508755429985
20240124,2,1,-1%이하,-0.019868949482139082,0.00026319092679649714,-0.02013214040893558
20240125,2,10,전체,-0.0003254824975442947,0.0033274771893747612,-0.003652959686919056
20240126,2,11,전체,0.016228534714590886,0.00891243302562783,0.007316101688963055
20240129,2,14,전체,0.008751283600189562,-0.000735808689740769,0.00948709228993033
20240130,2,18,전체,-0.013890124907343019,-0.0006883276439584307,-0.013201797263384588
20240131,2,11,전체,0.09240325321744468,0.018169148889307207,0.07423410432813747
20240201,2,13,전체,0.00772011432809594,0.028653351478489242,-0.020933237150393302
20240202,2,13,전체,-0.009841897097086962,-0.009176732395012488,-0.0006651647020744743
20240205,2,20,전체,3.283415282995866e-05,-0.005831027549772161,0.0058638617026021194
20240206,2,4,-3%이하,0.15647710634395404,0.012957068550578432,0.1435200377933756
20240207,2,2,-3%이하,0.10456298200514139,0.004115604809969531,0.10044737719517186
20240208,2,37,전체,0.022563150593535284,0.011189473041460563,0.011373677552074721
20240213,2,11,전체,0.028292760382868112,-0.01102791322594765,0.03932067360881576
20240214,2,4,-1%이하,0.0051447489759454765,-0.0025263125758465677,0.007671061551792044
20240215,2,1,-3%이하,0.044359949302915085,0.013375162598515677,0.030984786704399407
20240216,2,1,-1%이하,0.016156257535567882,0.011892357178453272,0.00426390035711461
20240219,2,11,전체,-0.0005944824685630296,-0.008383515032123867,0.007789032563560837
20240220,2,1,-1%이하,-0.007050528789659225,-0.0016856109775414962,-0.005364917812117728
20240221,2,5,-1%이하,-0.010631446946989948,0.004130689591491432,-0.01476213653848138
20240222,2,4,-1%이하,-0.006411057888346777,0.0012874070570925156,-0.007698464945439292
20240223,2,1,-3%이하,0.0031847133757961785,-0.007729504816883392,0.01091421819267957
20240226,2,5,-3%이하,-0.04258897680272267,-0.008322377865421449,-0.03426659893730122
20240227,2,5,-3%이하,0.003102680778470906,0.010376945201043597,-0.007274264422572691
20240228,2,1,-1%이하,-0.07197549770290965,-0.003743934486801881,-0.06823156321610777
20240229,2,1,-1%이하,0.0,0.012076325708835878,-0.012076325708835878
20240304,2,1,-1%이하,-0.00945945945945946,-0.009299734133053073,-0.00015972532640638748
20240305,2,16,전체,0.02660874691724295,-0.002985581641126389,0.02959432855836934
20240306,2,1,-3%이하,-0.0368705035971223,0.002320659930569624,-0.039191163527691926
20240307,2,1,-1%이하,0.020202020202020204,0.012362045912933217,0.007839974289086987
20240308,2,10,전체,-0.0005801445048992755,-0.007651985748129864,0.007071841243230588
20240311,2,19,전체,0.006452110504477275,0.008259895332050071,-0.0018077848275727965
20240312,2,1,-3%이하,-0.015111111111111112,0.004385098124028319,-0.01949620923513943
20240313,2,17,전체,0.028305395302861205,0.009351901008698427,0.01895349429416278
20240314,2,13,전체,-0.016331925575522356,-0.01909694125262995,0.002765015677107595
20240315,2,1,-3%이하,-0.017185821697099892,0.007124536905101175,-0.024310358602201067
20240318,2,7,전체,-0.014255506010704213,-0.011046823340184142,-0.003208682670520071
20240319,2,2,-1%이하,-0.0063304266664362075,0.01278909105968351,-0.01911951772611972
20240320,2,22,전체,-0.0038868532280272954,0.02405822745284647,-0.027945080680873764
20240321,2,12,전체,0.0011939042744956326,-0.0022868675722178544,0.003480771846713487
20240322,2,3,-1%이하,-0.04477872198123697,-0.00399845737404303,-0.04078026460719394
20240325,2,1,-3%이하,-0.072992700729927,0.007130411277154636,-0.08012311200708164
20240326,2,1,-1%이하,-0.0037593984962406013,-0.0007181484826392914,-0.00304125001360131
20240327,2,1,-1%이하,0.007067137809187279,-0.003371916184834678,0.010439053994021957
20240328,2,16,전체,-0.009735049344838306,0.00029499384519016125,-0.010030043190028468
20240329,2,1,-3%이하,-0.02570694087403599,0.0004478215121803686,-0.02615476238621636
20240401,2,12,전체,-0.006992716914787606,0.0019287736638693431,-0.00892149057865695
20240402,2,13,전체,-0.01278997044044977,-0.016777085240233025,0.003987114799783255
20240403,2,2,-1%이하,-0.006871760816526873,0.01294066797932758,-0.019812428795854452
20240404,2,12,전체,0.05955310503660959,-0.010134938001458815,0.06968804303806841
20240405,2,1,-3%이하,-0.07962962962962963,0.0012674037749473843,-0.08089703340457702
20240408,2,17,전체,0.002138281961415317,-0.0045958824719887215,0.006734164433404038
20240409,2,1,-1%이하,0.001951854261548471,0.0006653950228452388,0.0012864592387032323
20240411,2,27,전체,-0.005331541221117802,-0.009287170848479409,0.003955629627361607
20240412,2,3,-1%이하,-0.003954390504057541,-0.0042471157646674085,0.00029272526060986764
20240415,2,1,-3%이하,-0.046153846153846156,-0.0227678688450923,-0.023385977308753858
20240416,2,1,-3%이하,-0.028877005347593583,-0.009752340370090873,-0.01912466497750271
20240417,2,1,-1%이하,-0.023894862604540025,0.019549721768607364,-0.04344458437314739
20240418,2,13,전체,-0.016539127914853735,-0.01625991573993235,-0.00027921217492138384
20240419,2,2,-3%이하,0.018863795699772253,0.014499239928082552,0.004364555771689701
20240422,2,17,전체,0.021421661657461316,-0.0024415845198978436,0.02386324617735916
20240423,2,10,전체,-0.003534240259132013,0.020102782289117105,-0.023637022548249117
20240424,2,40,전체,-0.005878533728638574,-0.017613753153321587,0.011735219424683013
20240425,2,4,-3%이하,0.007474532909120632,0.01054165303467225,-0.0030671201255516173
20240426,2,15,전체,0.04651255307877792,0.011711647272740988,0.03480090580603693
20240429,2,12,전체,-0.006175844473682302,0.0017191081475307346,-0.007894952621213036
20240430,2,1,-3%이하,0.0,-0.00312400169387006,0.00312400169387006
20240502,2,18,전체,0.0020680270708396255,-0.0026158403666648455,0.004683867437504471
20240503,2,1,-3%이하,0.035883779793292554,0.021568165940006656,0.014315613853285898
20240507,2,14,전체,0.0033439213298352955,0.003909507160724912,-0.0005655858308896166
20240508,2,1,-1%이하,-0.023423423423423424,-0.011988852662064509,-0.011434570761358915
20240509,2,1,-3%이하,-0.03098106712564544,0.005711357083336477,-0.036692424208981916
20240510,2,15,전체,-0.0069497488791073715,-0.00015397982864251425,-0.006795769050464857
20240513,2,11,전체,-0.0027752191510734083,0.0011476930636071803,-0.003922912214680588
20240514,2,14,전체,0.006979011008158403,0.00829933268384142,-0.0013203216756830175
20240516,2,15,전체,-0.01452638272762059,-0.010308754086451155,-0.0042176286411694346
20240517,2,17,전체,0.018893056587784868,0.006430254494204757,0.012462802093580111
20240520,2,12,전체,-0.012216725340364205,-0.006549629121780809,-0.005667096218583396
20240521,2,1,-3%이하,-0.056558363417569195,-0.00026429971587771384,-0.05629406370169148
20240522,2,1,-3%이하,0.013618677042801557,-0.0006058469740697348,0.014224524016871291
20240523,2,1,-3%이하,0.0,-0.012568842057307461,0.012568842057307461
20240524,2,17,전체,0.00620720833588071,0.013167882125316277,-0.006960673789435567
20240527,2,22,전체,-0.0007176947072446194,-5.141407056208358e-05,-0.0006662806366825358
20240528,2,21,전체,-0.03265746643861011,-0.016728795196209734,-0.015928671242400376
