Month,Metric,Japan,UK,France,Canada,Switzerland,Germany,Australia,Netherlands,Sweden,Denmark,Spain,Italy,Hong Kong,Singapore,Belgium,Finland,Israel,Norway,Ireland,New Zealand,Austria,Portugal,China,India,Taiwan,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Indonesia,Malaysia,UAE,Thailand,Kuwait,Qatar,Poland,Chile,Turkey,Greece,Philippines,Hungary,Egypt,Czech Republic,Colombia,Peru
2006-02,GDP,36.72060061372439,-14.423032849267962,-4.235318945722668,-4.900898526698908,-5.004239426601599,1.34928636325367,-3.442053361527536,-2.074494855210477,-1.3557858724244514,-0.0694161856826836,-1.9435868857223677,-0.744161918222344,-0.9069870265815352,-0.28530293104743026,-0.4293420704201646,-0.7568082881174103,0.04130988679405184,-0.11767482902232962,-0.21847698313902636,0.26230663342762267,0.12729487717354482,0.19347750536304864,3.1108501050435393,-0.009613114641413789,-1.3195870858286651,-1.437770694155103,-0.6513923729788473,0.0,-0.8733647333780461,0.1192642242783406,0.27925097925797693,0.033539837482587986,0.0,0.18104841066240548,0.0,0.3703,0.2554090157314951,0.17995788693666082,0.27035533562591196,-0.09963270813926012,0.33369957803197037,0.22944799937391655,0.27987467528237236,0.288566790796576,0.3602567041793333,0.3130442421107802
2006-03,GDP,10.1492196545526,-5.222158333408727,-2.954900362193694,-4.216852906380982,-4.6971615057165526,4.482080046308616,-2.9994099621271793,-1.7611925075147552,-1.2158643842441683,0.1333601421216295,-1.3423258698216587,0.347725653332124,-0.6814267742568506,-0.09330420094451108,-0.17473617458465163,-0.595153335210564,0.24703039729611947,0.06649470480685615,-0.0222479286050985,0.4527806383387304,0.30810340675658976,0.37868687495382236,5.067029620608908,0.3117022189169708,-1.040763929780295,-0.9266988737467978,-0.09169619297463472,0.0,-0.7061189533849175,0.5691532359644909,0.48708772129216726,0.2312234475157366,0.0,0.4073907211013925,0.0,0.5434,0.4877755044262424,0.374098421156723,0.6060809837902059,0.13896292678568556,0.5163872245408097,0.4283645409360016,0.472922427744254,0.48190961626931905,0.5546203264300892,0.49832173894992
2006-04,GDP,10.581217366738368,-7.264827485902281,-3.0561887549043583,-4.152060428336991,-4.765278467967598,3.9489240518833855,-3.1871534906483956,-1.747989839112506,-1.1849190262904732,0.09694305106502954,-1.370779077398214,0.9153813018017369,-0.7014686108570056,-0.1143362865290285,-0.20652412770469208,-0.6318123400295911,0.2284471765741533,0.023865003138005436,-0.030713570770361964,0.4323730149977316,0.2836298294496851,0.35968531280558425,7.4530685135688834,0.39317781990243106,-1.1540629825951993,-0.990260908573912,-0.040715127208866386,0.0,-0.7015275494879167,0.5731365878486776,0.4614441324204911,0.2154004749399145,0.0,0.38510786352849635,0.0,0.5277,0.4741869155577605,0.36853968034709084,0.5976069331327465,0.1266613209667522,0.5118404310119513,0.4018548855035423,0.45918486356809407,0.46933723818878087,0.5365362130173931,0.4755680923606973
2006-05,GDP,10.440620560710617,-7.603902024476721,-3.1737425049567785,-4.288958718427069,-4.8915466943821935,3.9846861320921096,-3.152229113919046,-1.691199968157994,-1.1233474513253667,0.09258863639218773,-1.4379469960301778,0.8278993045023326,-0.684354785447244,-0.08635771207296339,-0.21437614034481045,-0.6212119895209464,0.23683666364904798,0.035903322118305714,-0.051577677396447696,0.43766975443166534,0.2836132304294634,0.36106102835697457,7.463181329099945,0.47851841005956874,-1.1222724399124522,-0.9239271613018931,0.14452670592003525,0.0,-0.5530839686565592,0.6316715332484288,0.48518120213336186,0.20775695742711364,0.0,0.39642538113502923,0.0,0.529,0.4924399229126272,0.37503625148283826,0.6715528476860748,0.14150952912075265,0.5099563490902985,0.41614216552986105,0.47335070038713983,0.4751729636482129,0.5460527547971558,0.4816817099675293
2006-06,DIVIDEND_YIELD,-9.482746043571698,-9.513524024245744,-6.992407125430725,-6.056332638383939,-5.040567728481722,-4.792789732540893,0.20994354484444688,-0.6608545988228052,-0.6169932470934145,-0.057689482348792565,-1.271370935307492,-0.36080715209034997,0.9200312917909987,0.5519743849592568,0.9055325826776243,0.09640693309261339,0.25496704314684693,1.411035364393339,0.43188586352237235,10.013805694699956,-0.12566584462637392,1.9675864172829662,-0.2811612691652384,-0.47264340410192796,3.3642152136951156,-1.8699068358591293,1.8040655044768041,0.0,-0.019921639178571926,-0.2628235021818679,2.109687399897527,1.4533692834673801,0.1859,3.4824353184065235,1.2063,1.5713,1.1632067267597654,1.606754051035727,0.4045344688911795,0.3366313029020115,0.894366634831341,0.596781132477388,0.2564580842291412,0.25100777172181254,0.42792598437621443,9.99989720585232
2006-06,PER,-9.797546043571698,-9.818524024245743,-5.537407125430725,-5.635232638383939,-4.404667728481723,-4.184489732540892,-2.6415564551555533,0.2248454011771952,-0.07249324709341431,1.0639105176512074,-1.4596709353074921,-1.16270715209035,0.48863129179099896,1.4024743849592567,2.1339325826776245,0.4207069330926134,0.7291670431468469,1.9530353643933394,1.0634858635223725,2.6083056946999554,0.9152341553736261,1.5564864172829664,1.5918387308347617,0.20035659589807198,-0.2921847863048843,1.4204931641408707,1.3377655044768042,0.0,0.2196783608214281,1.703076497818132,3.347187399897527,2.12386928346738,0.0181,4.626935318406523,1.1692,0.194,1.8300067267597657,0.507554051035727,1.2502344688911795,-0.10496869709798856,2.1544666348313415,2.7242811324773877,0.014858084229141172,0.4516077717218125,0.4853259843762144,3.180397205852321
2006-06,GDP,10.420853956428303,-6.782624024245743,-3.228407125430725,-4.688932638383939,-4.767467728481723,4.042310267459108,-3.1918564551555533,-1.655054598822805,-1.1527932470934146,0.07021051765120745,-1.428770935307492,0.8391928479096498,-0.7250687082090012,-0.09912561504074324,-0.18866741732237569,-0.5884930669073867,0.269567043146847,-0.007464635606660774,-0.03001413647762763,0.4473056946999556,0.24393415537362606,0.3485864172829664,7.2752387308347615,0.42475659589807213,-1.1181847863048844,-1.0051068358591293,0.008665504476804253,0.0,-0.530421639178572,0.6219764978181321,0.48728739989752745,0.22166928346738018,0.0,0.3979353184065235,0.0,0.5251,0.4813067267597654,0.3645540510357271,0.6832344688911796,0.12423130290201145,0.509566634831341,0.4274811324773879,0.4598580842291412,0.46790777172181247,0.5479259843762143,0.477597205852321
2006-07,DIVIDEND_YIELD,-8.965419148891309,-9.48476362087804,-6.946907389332371,-6.092806455624967,-5.1560439092186625,-4.741821324573617,-0.4751719251237878,-0.9583051174034205,-0.7468654480243397,0.0504391009107783,-0.3602791022253662,-0.2705137176827255,0.8984571242348129,0.3835196685398785,1.0684842493562998,0.1063542966468416,0.34748803496208824,0.8166567267433669,0.35962986872182134,10.0012069776817,-0.10000585123339994,1.4120215689276547,-0.3812243485434358,-0.5489130811304045,3.2648499199717627,-1.9106243404629817,2.036072928843634,0.0,-0.22527424743227786,-0.41852917982519056,1.4149158638574013,1.1891396000868266,0.5398,4.274895471096539,1.8755,1.8439,1.1890936317313465,1.5615570065065243,0.5481098925951869,0.3728343686721647,0.8468092643133238,0.5246650194789202,0.18346177753500165,0.1976431971782786,0.47953514300998223,9.996527506004142
2006-07,PER,-9.743719148891309,-10.23976362087804,-5.505107389332371,-5.825806455624966,-4.550643909218663,-3.8710213245736163,-2.834871925123788,0.1818948825965796,-0.2027654480243397,0.9875391009107783,-1.001179102225366,-1.3207137176827253,1.1793571242348129,1.0461196685398786,2.3935842493562998,-0.0038457033531582585,1.1082880349620883,1.269556726743367,1.1027298687218214,2.053606977681702,0.9835941487666,1.6515215689276548,1.0924756514565643,-0.12561308113040448,-0.3406500800282377,1.4008756595370184,2.7037729288436347,0.0,0.6006257525677221,1.1172708201748094,2.241115863857401,1.7962396000868268,0.0128,4.387595471096539,1.5712,0.1375,1.9635936317313465,0.39085700650652433,1.651509892595187,0.30873436867216464,1.4821092643133238,3.01936501947892,0.36536177753500165,0.41864319717827864,0.4496351430099822,4.496627506004142
2006-07,GDP,10.482980851108692,-6.637363620878041,-2.6736073893323713,-4.529606455624966,-4.862443909218663,5.2492786754263845,-3.177871925123788,-1.6548051174034206,-1.1111654480243396,0.09243910091077834,-1.3422791022253662,0.2568862823172746,-0.7375428757651871,-0.08238033146012136,-0.18681575064370004,-0.5526457033531583,0.27378803496208826,-0.005143273256633107,-0.004870131278178702,0.45340697768170224,0.26509414876660004,0.3585215689276547,4.975275651456564,0.5481869188695956,-0.9807500800282377,-0.8365243404629816,0.003972928843634316,0.0,-0.48967424743227783,0.6830708201748094,0.5150158638574013,0.22383960008682652,0.0,0.4112954710965388,0.0,0.5333,0.43899363173134653,0.3789570065065243,0.7090098925951869,0.12623436867216464,0.5049092643133238,0.4137650194789202,0.4547617775350017,0.47584319717827855,0.5544351430099822,0.4821275060041423
2006-08,GDP,10.369924093610308,-6.161143606415326,-2.7489479064374756,-4.512925372641886,-4.88027427586307,5.168747591125612,-3.179221041184534,-1.7002790962810885,-1.1384767001678444,0.0684291467925443,-1.3687713607240815,0.2000435629753401,-0.7509465029514761,-0.07686395134978852,-0.2055161334399923,-0.5814105887526109,0.272561017272121,0.02504540354989715,-0.0302152996745908,0.4516762454046564,0.27031759512737913,0.35610935298078505,4.9714227354821166,0.491510783402639,-0.9770921069273241,-0.8408317463893038,0.046715242102661536,0.0,-0.45789093847327167,0.672391354337891,0.5070070896563856,0.22378442021582295,0.0,0.4134794918007195,0.0,0.5328,0.464477885074738,0.3760727729625135,0.6991804049841115,0.1413112908390478,0.506895318777937,0.4232988776661871,0.4466119185859083,0.4764819276979267,0.5517560659408818,0.48265503930752746
2006-08,DIVIDEND_YIELD,-9.854575906389693,-9.839343606415325,-6.923447906437476,-6.098425372641886,-5.189874275863071,-4.695852408874387,-0.5052210411845341,-0.7367790962810887,-0.38817670016784467,0.009429146792544252,-0.2140713607240814,1.8935435629753403,0.657353497048524,0.4654360486502115,1.134383866560008,0.2533894112473891,0.296761017272121,1.120345403549897,0.3747847003254092,9.817876245404657,-0.04648240487262084,1.7653093529807853,-0.4540772645178828,-0.6317892165973611,2.272907893072676,-1.9643317463893037,1.2001152421026615,0.0,-0.21619093847327164,-0.4751086456621091,1.0353070896563856,1.102984420215823,0.6017,3.9280794918007196,2.9976,2.2304,0.829877885074738,1.4237727729625136,0.5655804049841116,0.4346112908390478,0.821395318777937,0.4425988776661871,0.15781191858590835,0.16888192769792665,0.4102560659408817,9.821055039307527
2006-08,PER,-9.854575906389693,-9.839343606415325,-5.175747906437476,-5.942425372641886,-4.6815742758630705,-3.9699524088743874,-3.0335210411845344,0.8386209037189114,-0.10207670016784465,0.7379291467925444,-0.8315713607240816,-0.9254564370246596,1.034453497048524,0.8960360486502116,2.6285838665600076,-0.20451058875261086,0.987261017272121,1.8734454035498973,1.0925847003254092,2.023476245404656,0.9820175951273793,2.033909352980785,0.9691227354821175,-0.370589216597361,-0.680092106927324,1.6911682536106958,3.0645152421026616,0.0,0.5972090615267283,0.809491354337891,1.7977070896563858,1.761984420215823,0.0264,4.87957949180072,1.3807,0.0993,1.603377885074738,0.3004727729625135,1.5306804049841116,0.5488112908390479,1.544795318777937,2.919898877666187,0.30101191858590837,0.4037819276979267,0.2233560659408817,4.0294550393075275
2006-09,PER,-9.700331433827133,-9.720838845514756,-5.5721670505197345,-5.8859324391792995,-4.952807942277997,-4.054455944945895,-3.1589531622136464,0.7997606148347094,-0.07678890469850286,0.5645738023333193,-1.212650754793977,-1.284390918900507,1.9825187588999484,0.7651891956969921,2.390394050602324,-0.1700536572773833,0.8146377984909814,1.8945236644905536,0.7823178654326781,1.2031492132420802,0.9394514421817387,1.897486297613516,0.8692614066911091,-0.3425917784277176,-0.981240847057068,1.5019109675594526,3.1552359418940705,0.0,0.49556617273715453,1.2765880853855645,1.8588156834248477,1.2416151365012584,0.0289,5.38315361575085,1.3047,0.1157,1.819264458967412,0.15711135062071402,2.545588876691782,0.5011220593046402,1.5518430551889442,3.5493697303509286,0.4442362882755535,0.41052259510834493,0.2960284255892086,4.573267125772933
2006-09,DIVIDEND_YIELD,-8.363731433827134,-8.358438845514756,-6.929667050519734,-5.928332439179299,-5.333507942277997,-4.919155944945895,-1.1887531622136467,-1.0483393851652907,-0.575088904698503,-0.08612619766668073,-0.719750754793977,0.7351090810994934,0.3307187588999485,0.48528919569699225,0.9824940506023234,0.1272463427226167,0.24503779849098156,0.7124236644905537,0.1565178654326781,9.99674921324208,-0.0626485578182614,2.499186297613516,-0.5299385933088911,-0.7056917784277176,1.4011591529429317,-2.063789032440547,0.5755359418940706,0.0,-0.22713382726284537,-0.5347119146144355,0.9858156834248476,0.7662151365012584,0.609,3.2658536157508506,3.8012,2.5022,1.5483644589674121,1.242711350620714,0.7558888766917817,0.7963220593046401,0.6323430551889442,1.0684697303509285,0.18543628827555345,0.7250225951083449,0.4442284255892086,9.997967125772934
2006-09,GDP,10.524168566172868,-6.032538845514756,-2.8076670505197336,-4.285432439179299,-4.958907942277997,5.115244055054106,-3.1213531622136466,-1.7826393851652906,-1.212388904698503,0.057273802333319246,-1.4772507547939768,0.2192090810994931,-0.7555812411000514,-0.09561080430300783,-0.23870594939767664,-0.5289536572773833,0.2675377984909815,0.06132366449055371,-0.0350821345673219,0.4513492132420801,0.2600514421817386,0.352086297613516,4.956361406691109,0.4217082215722825,-1.077940847057068,-0.9071890324405472,0.08773594189407063,0.0,-0.3768338272628454,0.6486880853855646,0.4991156834248477,0.22471513650125835,0.0,0.41045361575085065,0.0,0.5356,0.4744644589674122,0.376811350620714,0.7141888766917817,0.14152205930464012,0.5021430551889442,0.4272697303509285,0.4444362882755535,0.4813225951083449,0.5561284255892086,0.4835671257729327
2006-10,PER,-9.60033555605523,-10.214380992018688,-5.889599227967709,-5.972794042417513,-5.269212704749392,-4.467061735742653,-3.7241383199942404,1.0116820667144122,-0.49278156199257794,0.1555472865628228,-1.8276985784916664,-1.661978410486112,1.5652627702207305,0.2804780932043739,2.590898969194519,-0.4774665795566244,0.9347722602091709,0.9470613301647677,0.39527186100162914,0.9454020904331262,0.2031083743616477,1.4671699987241995,-0.02308407972025006,-0.6951957359778906,-0.8887236485657227,1.8049980797426124,3.350472194067885,0.0,-0.03969076927111259,0.6627995552459972,1.9904434179978532,1.130265664008939,1.8865,7.727807713042953,5.8613,0.391,1.160166719243842,-0.03044295242462572,3.3751892287437233,0.09380656206335336,1.8465405299950255,3.6738328858187206,1.481541853496928,0.036945536714957705,0.18692325657591866,4.117396597881883
