,USA,Japan,UK,France,Canada,Switzerland,Germany,Australia,Netherlands,Sweden,Denmark,Spain,Italy,Hong Kong,Singapore,Belgium,Finland,Israel,Norway,Ireland,New Zealand,Austria,Portugal,China,India,Taiwan,Korea,Brazil,Saudi Arabia,South Africa,Mexico,Indonesia,Malaysia,UAE,Thailand,Kuwait,Qatar,Poland,Chile,Turkey,Greece,Philippines,Hungary,Egypt,Czech Republic,Colombia,Peru
2013-12-31,0.7708909534476893,0.6006866607020671,0.7778443502036959,0.6348988800035746,0.6773932648810335,0.731765259383976,0.6547926302151631,0.7585834685939318,0.5964992053785048,0.6560248171529423,0.5334061281442545,0.5806237543364808,0.48208771127343736,0.09341485706893524,0.3967045211661421,0.45384437507167674,0.5724133720744822,0.30902723086095174,0.3695857327151205,0.18970627890402753,0.2286231209303063,0.3177063707918667,0.2988357098158189,0.272392647882602,0.22281883124520696,0.4945468960987262,0.51178666345989,0.4325864376381876,0.12274632870488009,0.5859156931150198,0.4189256157136674,0.2721846476010353,0.300000098565494,0.1156290387337732,0.24173147753358942,0.2667319627300608,0.1411755898952193,0.3522628136267286,0.2661560453897605,0.2535310035009109,0.20853183541931716,0.1677156476816293,0.5464695560682783,0.1630409018651515,0.3088554506472416,0.22245553153789396,0.26802269502062964
2014-01-31,0.7676711293170979,0.593466522331247,0.7699251589096405,0.6287719203886554,0.6761528848965834,0.7316017533927848,0.6512261837980009,0.7563194392873207,0.5932845064955115,0.652974786809061,0.537619308279428,0.5802574376758111,0.495339804269346,0.09401705315552746,0.3882511262458408,0.449627653144556,0.5582338184455252,0.3216444391372052,0.36552138042098964,0.1878437956166092,0.22846656295173004,0.3269207019151458,0.2905552542682079,0.25168137092462056,0.22303876465208924,0.49349778344884715,0.5027550313094759,0.4322950704551977,0.12274632870488009,0.583894401255879,0.41679114249379545,0.27455300560673696,0.29762826614609633,0.11652205665232969,0.2422249092630281,0.2661015718714697,0.1423358852440931,0.3491156244733587,0.27126447687376953,0.24978507723717408,0.21300623593728113,0.16713048602517783,0.5469347782836795,0.15842635389746532,0.3099224018661802,0.21875224658811704,0.2767841716131661
2014-02-28,0.7684525679162861,0.5946169337719396,0.7628926958072499,0.6263649533992055,0.6736454930984661,0.7284219285418528,0.6511118265502333,0.7565379171616307,0.585978144057917,0.6450841902040209,0.5459369478925286,0.5766805495884649,0.48809534677745464,0.09554124385883755,0.38672978455646617,0.4512556475406761,0.561257043573354,0.32617797687582895,0.3614835371393556,0.1989571138372317,0.23393393053273587,0.3236718331603453,0.28898283200550756,0.2571951575863646,0.2234446579378212,0.4902618320365728,0.5052630231824029,0.4348016207918555,0.12274632870488009,0.5887755629054142,0.41676043829645193,0.27151218975334335,0.29633452621431483,0.11681728696675044,0.2395914916438373,0.26812589826659217,0.14319465424355557,0.35025971977262366,0.27514900545725685,0.24743908087387917,0.21964508442500538,0.1707154426344825,0.5303744222309155,0.1498124359084803,0.3131641960161999,0.22397146295261677,0.2819446809865048
2014-03-31,0.769021767547865,0.5937142822559062,0.7637859955912963,0.623583876027151,0.6772915210615243,0.7294037610845328,0.6492987717643611,0.7599191984348125,0.5851893671415206,0.6468753514241662,0.5289328935584826,0.5765445556664501,0.4912185117570281,0.09400257362624466,0.38725142023615394,0.4489116972471699,0.5640554454754402,0.3375536877338697,0.358406192830763,0.1912596582428247,0.23578612444500036,0.3221296702135555,0.2840687846463826,0.26673665393316187,0.21553871883499623,0.49257653671126117,0.5011350043169339,0.4406343567675584,0.12274632870488009,0.5913707339472641,0.4142493207474124,0.2729922676405846,0.2954375362560467,0.12089664331872856,0.23364880145438227,0.2755971653525616,0.1329458349813874,0.3554415115822211,0.2671306993675918,0.2629387358272219,0.2178142823785079,0.16875344244830506,0.5422446320413795,0.1505929955011292,0.3116612305337419,0.22952814366957355,0.3168275342417742
2014-04-30,0.7717727272389363,0.5916190173038988,0.7723800732502405,0.6243617460747368,0.6761262894123035,0.7290829839795013,0.6485636840074172,0.7651394526871894,0.5822534078285619,0.6447822793879968,0.5323217485889431,0.5797121023828858,0.5030251560345996,0.09743476026837708,0.38629276529256856,0.44839849803079257,0.5469583742154182,0.33608279627957943,0.36490433253886284,0.2053867594419148,0.23800692243735277,0.3100734556615201,0.2869090997942034,0.2633594209157371,0.21286182563928613,0.49834886752109564,0.4973650746458038,0.43838588377919685,0.12274632870488009,0.5903973303643648,0.413862913880914,0.27401305490044603,0.294441328528406,0.1287134649956252,0.23264138716536772,0.2784626479488229,0.1274889982101924,0.3565326493262351,0.2706193325500702,0.2607995946636241,0.2650671977161084,0.1676066755784172,0.5376347321984536,0.15796926376167578,0.311886854399155,0.2376612231703206,0.3304688731183295
2014-05-30,0.772935186308836,0.5926612212313892,0.771930764815087,0.6241205933025863,0.676132593808607,0.7316233291662703,0.6508057797177946,0.7607822219364083,0.5764344947817026,0.6274146708113801,0.51868690190307,0.58020003529092,0.504234945937093,0.09689364940578757,0.3859061472859268,0.44919163200414536,0.5475391011497348,0.3377316750941438,0.3685052628953801,0.20535982924834872,0.22715848977310804,0.30875921186583755,0.2912564461087177,0.2695484237394936,0.20293659942753792,0.492806819491473,0.5011570276397902,0.4379526130452031,0.12274632870488009,0.5938051678362138,0.4102019447246223,0.27502614428346506,0.2933864297035599,0.13562083721403992,0.2273184920970463,0.28576079492592077,0.14078714221149682,0.35373687814582555,0.2671938470294796,0.265023209841627,0.2421342654945533,0.16819151044994243,0.5488393888026174,0.1578287512733047,0.31227189499265945,0.23942686115316117,0.3285771063889364
2014-06-30,0.7673098534286257,0.5897572172373402,0.7739921291138794,0.6273462466610008,0.6811878120479499,0.7322374548835515,0.6577837900170117,0.7550984588912102,0.5938572411295217,0.6356548189934302,0.5886331049892388,0.5838625865007795,0.5182592809810498,0.09629656010338238,0.3745367431803467,0.4473323234432806,0.5312004537413272,0.34491898312387537,0.3762856085670642,0.21610942472863254,0.24990467412199607,0.31016435847730767,0.288668463902373,0.2682279333509491,0.1958534515684973,0.5000855962724197,0.5049046533121407,0.4414413372737413,0.12274632870488009,0.5934765479781593,0.4138797162829951,0.2831159428842066,0.30904644775669604,0.09589849747106972,0.22695842303643368,0.2883451092421057,0.09659415938825001,0.3639607691195353,0.27920993966636537,0.2700527093437957,0.3258256661541408,0.17433739514904256,0.5600809376264846,0.15404688151237061,0.30438761446674684,0.22490386764163056,0.31189648840765144
2014-07-31,0.7742933038607785,0.5891261533497563,0.7763712425237683,0.6258741676727653,0.6871482606119388,0.7323700348428244,0.658611213294564,0.7552182151506892,0.5874485725621037,0.6491051638088985,0.5938203708798507,0.5844009779632028,0.5141956211458184,0.09500392168981502,0.3837411388095528,0.4452992317206895,0.539990139444431,0.35067136449520986,0.37713536149331833,0.2118632613637673,0.24855485404977812,0.29125600773911126,0.34045248762922653,0.26697975668202073,0.19488664652108786,0.5029061368627842,0.5028430399772645,0.44697989677157896,0.12274632870488009,0.5933361269464921,0.41791936727673923,0.286175869032097,0.30462460310062106,0.09939912633072762,0.22509144153802538,0.28887628120313463,0.09940890509755897,0.36602416231400914,0.27528172388331157,0.2731609830288451,0.32148568022897667,0.17451030747654117,0.5502356582758355,0.16229934451896486,0.297007759496261,0.22880192174442013,0.32071919346546335
2014-08-29,0.7727568951289854,0.5866303397462921,0.7742294878585582,0.6289858201761515,0.685845698053295,0.7338627040298048,0.6608885566547155,0.7518396709951787,0.5849386143250611,0.6514173713236155,0.5918845864593497,0.5848980584978606,0.5121924744176602,0.09273125495788635,0.37953858014239283,0.44686565467160955,0.5460957198649875,0.3447552267541772,0.3786381500905226,0.2183580144578966,0.2453327645243421,0.28954392714237326,0.33856336966650474,0.2547772415239063,0.19427592349121087,0.5115123892834079,0.4910466343701008,0.4489658039144899,0.12274632870488009,0.5967569518815278,0.41867353859148604,0.30388823396837455,0.30421809412486184,0.09927035063114337,0.2240087125666261,0.28798944693783834,0.096473066777326,0.36685227717336144,0.27581682165215243,0.2710342215640697,0.3213190862055038,0.1770962285811934,0.553050687250728,0.1670670155482936,0.2990493036243105,0.22730477925271297,0.3377914313185027
2014-09-30,0.7754037481302862,0.5912454290022295,0.7753260555315272,0.6345619670363922,0.6890338972939203,0.7379950942543926,0.6613675990070623,0.7553566726582864,0.5905859264934452,0.6550482794258373,0.6158516629399364,0.5879708445367307,0.522497958450222,0.09139131435467268,0.3810709144721923,0.4506744715125286,0.5527585813708411,0.3518129481309883,0.3680772850589702,0.21240870205303614,0.24265849318778035,0.2839823967561921,0.33019776589327193,0.2138644247152887,0.1906510567926209,0.5063334879339428,0.48062640834351916,0.4447043507706569,0.12274632870488009,0.6021655909764864,0.4173322695072931,0.30773984431244733,0.3036601097739486,0.10192248639244439,0.21490896117321756,0.29070067059821225,0.12466819287615616,0.3818384720180069,0.2744191856262376,0.26830680247919664,0.32101263500581545,0.20468809882346872,0.5539377271258504,0.20290319735875414,0.3005378727312165,0.23155294666970988,0.32046829770866236
