theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
119,창투사,4.64,019570,플루토스 *,테마 편입 사유,527.0,상한가  121,29.8,527.0,0.0,18161148.0,9177.0,2607730.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,100790,미래에셋벤처투자 *,테마 편입 사유,57700.0,"상승  10,350",21.86,57700.0,57800.0,13073779.0,758294.0,8652982.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,027360,아주IB투자 *,테마 편입 사유,14150.0,"상승  2,030",16.75,14140.0,14150.0,36922087.0,528470.0,9347304.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,016600,큐캐피탈 *,테마 편입 사유,305.0,상승  18,6.27,304.0,305.0,2406985.0,710.0,1297149.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,241520,DSC인베스트먼트 *,테마 편입 사유,15380.0,상승  700,4.77,15380.0,15390.0,1661933.0,25288.0,583242.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,277070,린드먼아시아 *,테마 편입 사유,4550.0,상승  175,4.0,4510.0,4550.0,17195.0,78.0,6841.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,293580,나우IB *,테마 편입 사유,2440.0,상승  75,3.17,2440.0,2445.0,7605680.0,18773.0,3443861.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,246690,TS인베스트먼트 *,테마 편입 사유,1693.0,상승  36,2.17,1688.0,1693.0,438435.0,737.0,383514.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,289080,SV인베스트먼트 *,테마 편입 사유,4285.0,상승  60,1.42,4285.0,4290.0,1912360.0,8206.0,1790926.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,041190,우리기술투자 *,테마 편입 사유,6850.0,상승  90,1.33,6840.0,6850.0,756777.0,5099.0,608257.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,021080,에이티넘인베스트 *,테마 편입 사유,3460.0,상승  45,1.32,3455.0,3460.0,507899.0,1767.0,255707.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,019550,SBI인베스트먼트 *,테마 편입 사유,618.0,상승  8,1.31,618.0,619.0,489117.0,301.0,1422632.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,330730,스톤브릿지벤처스 *,테마 편입 사유,6340.0,상승  60,0.96,6340.0,6370.0,64081.0,405.0,141620.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,027830,대성창투 *,테마 편입 사유,1630.0,상승  6,0.37,1630.0,1631.0,181720.0,295.0,285367.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,307930,컴퍼니케이 *,테마 편입 사유,9200.0,상승  30,0.33,9190.0,9200.0,138714.0,1276.0,470301.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,309960,LB인베스트먼트 *,테마 편입 사유,5830.0,상승  10,0.17,5820.0,5830.0,49540.0,287.0,104617.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,075130,플랜티넷 *,테마 편입 사유,2440.0,하락  5,-0.2,2435.0,2440.0,130637.0,317.0,299504.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,440290,HB인베스트먼트 *,테마 편입 사유,2120.0,하락  5,-0.24,2120.0,2125.0,50535.0,107.0,47678.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,026890,스틱인베스트먼트,테마 편입 사유,9650.0,하락  50,-0.52,9650.0,9700.0,36094.0,349.0,44205.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,452300,캡스톤파트너스 *,테마 편입 사유,4580.0,하락  105,-2.24,4565.0,4580.0,645781.0,2994.0,1119300.0,,,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,170920,엘티씨 *,테마 편입 사유,41500.0,"상승  5,250",14.48,41450.0,41500.0,796366.0,30225.0,486264.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,336260,두산퓨얼셀,테마 편입 사유,48250.0,"상승  4,900",11.3,48200.0,48250.0,2064089.0,97152.0,704613.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,417200,LS머트리얼즈 *,테마 편입 사유,25150.0,"상승  2,400",10.55,25100.0,25150.0,8603166.0,207659.0,3225934.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,089890,코세스 *,테마 편입 사유,37900.0,"상승  2,850",8.13,37850.0,37900.0,397524.0,14666.0,386932.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,452280,한선엔지니어링 *,테마 편입 사유,18700.0,상승  990,5.59,18700.0,18730.0,852341.0,15846.0,1208286.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,382900,범한퓨얼셀 *,테마 편입 사유,31950.0,"상승  1,450",4.75,31850.0,31950.0,155581.0,4828.0,24816.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,357580,아모센스 *,테마 편입 사유,18410.0,상승  780,4.42,18400.0,18410.0,764421.0,14137.0,369422.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,475150,SK이터닉스,테마 편입 사유,55100.0,"상승  1,900",3.57,55000.0,55100.0,1918157.0,105416.0,790949.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,282720,금양그린파워 *,테마 편입 사유,14510.0,상승  130,0.9,14510.0,14520.0,247750.0,3588.0,255213.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,083650,비에이치아이 *,테마 편입 사유,98200.0,상승  400,0.41,98200.0,98300.0,278703.0,26953.0,452116.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,056190,에스에프에이 *,테마 편입 사유,31550.0,하락  250,-0.79,31550.0,31600.0,126765.0,3996.0,216045.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,059090,미코 *,테마 편입 사유,21100.0,"하락  1,350",-6.01,21050.0,21100.0,957646.0,20144.0,994229.0,,,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
325,종합상사,3.83,001250,GS글로벌,테마 편입 사유,3950.0,상승  580,17.21,3945.0,3950.0,26891093.0,106608.0,2681874.0,,,0.346361,3.67067394,"6,417.93",29.46,0.46,2026-04-22 15:50:46
325,종합상사,3.83,001120,LX인터내셔널,테마 편입 사유,52900.0,"상승  2,800",5.59,52800.0,52900.0,227696.0,11890.0,145906.0,,,0.346361,3.67067394,"6,417.93",29.46,0.46,2026-04-22 15:50:46
325,종합상사,3.83,047050,포스코인터내셔널,테마 편입 사유,80600.0,"상승  3,100",4.0,80500.0,80600.0,898780.0,71581.0,551514.0,,,0.346361,3.67067394,"6,417.93",29.46,0.46,2026-04-22 15:50:46
325,종합상사,3.83,011760,현대코퍼레이션,테마 편입 사유,29750.0,"상승  1,100",3.84,29750.0,29800.0,120313.0,3553.0,99196.0,,,0.346361,3.67067394,"6,417.93",29.46,0.46,2026-04-22 15:50:46
325,종합상사,3.83,298020,효성티앤씨,테마 편입 사유,531000.0,"상승  4,000",0.76,530000.0,531000.0,31727.0,16848.0,41453.0,,,0.346361,3.67067394,"6,417.93",29.46,0.46,2026-04-22 15:50:46
325,종합상사,3.83,001740,SK네트웍스,테마 편입 사유,5410.0,상승  40,0.74,5410.0,5420.0,596108.0,3195.0,618035.0,,,0.346361,3.67067394,"6,417.93",29.46,0.46,2026-04-22 15:50:46
325,종합상사,3.83,003070,코오롱글로벌,테마 편입 사유,11800.0,하락  60,-0.51,11800.0,11810.0,93663.0,1095.0,138548.0,,,0.346361,3.67067394,"6,417.93",29.46,0.46,2026-04-22 15:50:46
325,종합상사,3.83,028260,삼성물산,테마 편입 사유,301000.0,"하락  3,000",-0.99,300500.0,301000.0,246043.0,73847.0,311495.0,,,0.346361,3.67067394,"6,417.93",29.46,0.46,2026-04-22 15:50:46
483,야놀자(Yanolja),3.71,027360,아주IB투자 *,테마 편입 사유,14150.0,"상승  2,030",16.75,14140.0,14150.0,36922087.0,528470.0,9347304.0,,,0.408392,3.52213968,"6,417.93",29.46,0.46,2026-04-22 15:50:46
483,야놀자(Yanolja),3.71,035080,그래디언트 *,테마 편입 사유,11930.0,상승  160,1.36,11820.0,11930.0,16796.0,197.0,28620.0,,,0.408392,3.52213968,"6,417.93",29.46,0.46,2026-04-22 15:50:46
483,야놀자(Yanolja),3.71,019550,SBI인베스트먼트 *,테마 편입 사유,618.0,상승  8,1.31,618.0,619.0,489117.0,301.0,1422632.0,,,0.408392,3.52213968,"6,417.93",29.46,0.46,2026-04-22 15:50:46
483,야놀자(Yanolja),3.71,003530,한화투자증권,테마 편입 사유,7740.0,하락  20,-0.26,7730.0,7740.0,2131712.0,16325.0,2664436.0,,,0.408392,3.52213968,"6,417.93",29.46,0.46,2026-04-22 15:50:46
483,야놀자(Yanolja),3.71,088350,한화생명,테마 편입 사유,4840.0,하락  30,-0.62,4835.0,4840.0,4060712.0,19419.0,3253770.0,,,0.408392,3.52213968,"6,417.93",29.46,0.46,2026-04-22 15:50:46
584,스페이스X(SpaceX),4.02,100790,미래에셋벤처투자 *,테마 편입 사유,57700.0,"상승  10,350",21.86,57700.0,57800.0,13073779.0,758294.0,8652982.0,,,1.139472,3.4958428799999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
584,스페이스X(SpaceX),4.02,027360,아주IB투자 *,테마 편입 사유,14150.0,"상승  2,030",16.75,14140.0,14150.0,36922087.0,528470.0,9347304.0,,,1.139472,3.4958428799999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
584,스페이스X(SpaceX),4.02,209640,와이제이링크 *,테마 편입 사유,6050.0,상승  320,5.58,6050.0,6060.0,23620652.0,150097.0,6128762.0,,,1.139472,3.4958428799999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
584,스페이스X(SpaceX),4.02,417010,나노팀 *,테마 편입 사유,12220.0,상승  280,2.35,12220.0,12230.0,1529294.0,19098.0,478194.0,,,1.139472,3.4958428799999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
584,스페이스X(SpaceX),4.02,001430,세아베스틸지주,테마 편입 사유,71400.0,"상승  1,500",2.15,71300.0,71400.0,164914.0,11622.0,172954.0,,,1.139472,3.4958428799999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
584,스페이스X(SpaceX),4.02,373220,LG에너지솔루션,테마 편입 사유,484500.0,"상승  6,500",1.36,484000.0,484500.0,880217.0,424084.0,1363543.0,,,1.139472,3.4958428799999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
