theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
599,소캠(SOCAMM),11.89,-3.44,11,0,0,0.5,7.800000000000001,"8,096.93",612.52,8.18,2026-06-09 19:39:19
536,HBM(고대역폭메모리),10.85,-3.07,33,0,0,0.981374,2.822360680000001,"8,096.93",612.52,8.18,2026-06-09 19:39:19
545,온디바이스 AI,10.75,-3.66,24,0,0,0.894704,3.4313212799999997,"8,096.93",612.52,8.18,2026-06-09 19:39:19
155,반도체 대표주(생산),10.71,-5.08,3,0,0,1.35572,-0.37978959999999873,"8,096.93",612.52,8.18,2026-06-09 19:39:19
12,반도체 장비,10.01,-2.17,89,0,5,0.836701,3.16578582,"8,096.93",612.52,8.18,2026-06-09 19:39:19
608,반도체 기판(FC-BGA/PCB/MLB 등),9.29,-2.68,14,0,0,0.5,5.199999999999999,"8,096.93",612.52,8.18,2026-06-09 19:39:19
556,뉴로모픽 반도체,8.68,-4.84,7,0,0,1.083941,-0.18663738000000052,"8,096.93",612.52,8.18,2026-06-09 19:39:19
14,반도체 재료/부품,8.65,-3.1,66,0,3,0.786443,2.2168962600000004,"8,096.93",612.52,8.18,2026-06-09 19:39:19
547,CXL(컴퓨트익스프레스링크),8.56,-3.43,11,0,2,0.856396,1.5546807200000003,"8,096.93",612.52,8.18,2026-06-09 19:39:19
307,시스템반도체,8.38,-4.21,52,1,4,0.824204,1.6380112800000006,"8,096.93",612.52,8.18,2026-06-09 19:39:19
287,PCB(FPCB 등),8.33,-3.61,31,0,0,0.632153,3.1589884600000007,"8,096.93",612.52,8.18,2026-06-09 19:39:19
405,MLCC(적층세라믹콘덴서),8.08,-1.53,11,0,0,0.637938,2.8616671600000005,"8,096.93",612.52,8.18,2026-06-09 19:39:19
283,생명보험,7.71,-0.85,5,0,0,0.411472,4.34415904,"8,096.93",612.52,8.18,2026-06-09 19:39:19
575,지역화폐,7.57,-4.97,5,0,0,0.656144,2.202742080000001,"8,096.93",612.52,8.18,2026-06-09 19:39:19
390,마이크로 LED,7.48,-5.41,9,0,2,0.575023,2.7763118600000007,"8,096.93",612.52,8.18,2026-06-09 19:39:19
269,LED장비,7.46,-3.68,10,0,1,0.732768,1.4659577600000002,"8,096.93",612.52,8.18,2026-06-09 19:39:19
178,전선,7.44,-4.91,8,0,0,1.020705,-0.9093668999999993,"8,096.93",612.52,8.18,2026-06-09 19:39:19
187,핵융합에너지,7.3,-3.63,8,0,0,0.717944,1.4272180799999994,"8,096.93",612.52,8.18,2026-06-09 19:39:19
18,전자파,7.27,-1.96,10,1,1,0.468353,3.4388724599999994,"8,096.93",612.52,8.18,2026-06-09 19:39:19
164,손해보험,7.15,-1.25,7,0,1,0.330746,4.444497720000001,"8,096.93",612.52,8.18,2026-06-09 19:39:19
470,마이크로바이옴,7.11,-2.57,17,1,0,0.214696,5.35378672,"8,096.93",612.52,8.18,2026-06-09 19:39:19
586,광통신(광케이블/광섬유 등),7.11,-2.09,14,0,0,0.5,3.0200000000000005,"8,096.93",612.52,8.18,2026-06-09 19:39:19
422,日 수출 규제(국산화 등),6.82,-2.82,18,1,1,0.643653,1.5549184600000006,"8,096.93",612.52,8.18,2026-06-09 19:39:19
557,유리 기판,6.76,-3.61,20,0,0,0.713941,0.9199626199999997,"8,096.93",612.52,8.18,2026-06-09 19:39:19
483,야놀자(Yanolja),6.75,-3.72,5,0,0,0.408392,3.4093534400000003,"8,096.93",612.52,8.18,2026-06-09 19:39:19
380,면세점,6.57,-0.34,8,0,0,0.08202,5.8990764,"8,096.93",612.52,8.18,2026-06-09 19:39:19
533,전력반도체,6.55,-3.92,15,1,3,0.5,2.46,"8,096.93",612.52,8.18,2026-06-09 19:39:19
