theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
178,전선,9.1,1.94,7,0,1,1.020705,8.1813655,"6,475.81",57.88,0.90,2026-04-23 15:33:58
123,전력설비,5.85,0.47,28,0,4,0.770416,5.1566256,"6,475.81",57.88,0.90,2026-04-23 15:33:58
229,스마트그리드(지능형전력망),4.81,-0.07,14,0,6,0.50188,4.358307999999999,"6,475.81",57.88,0.90,2026-04-23 15:33:58
185,정유,4.58,-0.08,2,0,1,0.656208,3.9894128,"6,475.81",57.88,0.90,2026-04-23 15:33:58
401,원자력발전소 해체,3.8,-0.17,13,0,2,0.808677,3.0721906999999997,"6,475.81",57.88,0.90,2026-04-23 15:33:58
155,반도체 대표주(생산),3.6,3.18,3,0,0,1.35572,2.379852,"6,475.81",57.88,0.90,2026-04-23 15:33:58
590,2026 상반기 신규상장,3.41,-0.04,9,0,9,0.5,2.96,"6,475.81",57.88,0.90,2026-04-23 15:33:58
205,원자력발전,3.2,0.0,36,2,12,0.73439,2.5390490000000003,"6,475.81",57.88,0.90,2026-04-23 15:33:58
30,조선,2.68,4.16,3,1,3,0.420477,2.3015707,"6,475.81",57.88,0.90,2026-04-23 15:33:58
507,마이데이터,2.5,1.07,7,0,4,0.305335,2.2251985,"6,475.81",57.88,0.90,2026-04-23 15:33:58
213,해저터널(지하화/지하도로 등),2.25,0.48,5,1,3,0.550928,1.7541648,"6,475.81",57.88,0.90,2026-04-23 15:33:58
228,국내 상장 중국기업,2.12,-0.09,5,1,5,0.317304,1.8344264000000001,"6,475.81",57.88,0.90,2026-04-23 15:33:58
390,마이크로 LED,2.11,-0.43,5,1,5,0.575023,1.5924793,"6,475.81",57.88,0.90,2026-04-23 15:33:58
527,윤활유,2.1,-0.08,4,0,3,0.390276,1.7487516,"6,475.81",57.88,0.90,2026-04-23 15:33:58
177,LPG(액화석유가스),2.07,-0.12,6,2,1,0.490787,1.6282917,"6,475.81",57.88,0.90,2026-04-23 15:33:58
289,증강현실(AR),2.01,0.06,5,2,14,0.514479,1.5469688999999998,"6,475.81",57.88,0.90,2026-04-23 15:33:58
389,면역항암제,1.86,-1.36,23,0,13,0.253966,1.6314306,"6,475.81",57.88,0.90,2026-04-23 15:33:58
154,건설 대표주,1.83,1.17,3,0,3,0.784495,1.1239545,"6,475.81",57.88,0.90,2026-04-23 15:33:58
188,풍력에너지,1.68,0.61,21,1,14,0.623109,1.1192018999999997,"6,475.81",57.88,0.90,2026-04-23 15:33:58
559,고체산화물 연료전지(SOFC),1.42,2.28,6,0,6,0.953675,0.5616924999999998,"6,475.81",57.88,0.90,2026-04-23 15:33:58
381,LNG(액화천연가스),1.38,1.2,14,1,11,0.574881,0.8626070999999998,"6,475.81",57.88,0.90,2026-04-23 15:33:58
600,주유소,1.28,0.09,8,3,4,0.5,0.8300000000000001,"6,475.81",57.88,0.90,2026-04-23 15:33:58
124,제대혈,1.27,-1.05,2,0,3,0.430958,0.8821378,"6,475.81",57.88,0.90,2026-04-23 15:33:58
94,조선기자재,1.17,1.88,17,3,15,0.644782,0.5896961999999999,"6,475.81",57.88,0.90,2026-04-23 15:33:58
513,미용기기,1.14,-0.47,11,0,7,0.212743,0.9485313,"6,475.81",57.88,0.90,2026-04-23 15:33:58
397,보톡스(보툴리눔톡신),1.01,-1.07,5,0,8,0.231463,0.8016833,"6,475.81",57.88,0.90,2026-04-23 15:33:58
325,종합상사,0.89,2.08,4,0,4,0.346361,0.5782751,"6,475.81",57.88,0.90,2026-04-23 15:33:58
317,SNS(소셜네트워크서비스),0.83,-0.25,4,1,5,0.363899,0.5024909,"6,475.81",57.88,0.90,2026-04-23 15:33:58
335,재난/안전(지진/화재 등),0.81,0.42,8,4,9,0.334496,0.5089536,"6,475.81",57.88,0.90,2026-04-23 15:33:58
