theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
178,전선,14.35,3.61,7,1,0,1.020705,13.58447125,"6,690.90",49.88,0.75,2026-04-29 15:46:31
185,정유,10.89,-0.19,3,0,0,0.656208,10.397844000000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
123,전력설비,7.74,2.18,25,3,5,0.770416,7.162188,"6,690.90",49.88,0.75,2026-04-29 15:46:31
180,석유화학,6.68,0.78,15,0,2,0.490725,6.31195625,"6,690.90",49.88,0.75,2026-04-29 15:46:31
559,고체산화물 연료전지(SOFC),6.41,1.5,11,0,1,0.953675,5.69474375,"6,690.90",49.88,0.75,2026-04-29 15:46:31
449,2차전지(생산),5.85,1.01,3,0,0,0.950035,5.13747375,"6,690.90",49.88,0.75,2026-04-29 15:46:31
590,2026 상반기 신규상장,5.67,0.32,11,2,6,0.5,5.295,"6,690.90",49.88,0.75,2026-04-29 15:46:31
45,캐릭터상품,5.63,1.04,6,2,1,0.31585,5.3931125,"6,690.90",49.88,0.75,2026-04-29 15:46:31
177,LPG(액화석유가스),4.89,0.36,7,0,2,0.490787,4.52190975,"6,690.90",49.88,0.75,2026-04-29 15:46:31
527,윤활유,4.82,-0.13,6,0,1,0.390276,4.527293,"6,690.90",49.88,0.75,2026-04-29 15:46:31
514,전기차(충전소/충전기),4.81,1.04,18,3,5,0.397477,4.51189225,"6,690.90",49.88,0.75,2026-04-29 15:46:31
229,스마트그리드(지능형전력망),4.33,1.4,14,2,4,0.50188,3.95359,"6,690.90",49.88,0.75,2026-04-29 15:46:31
213,해저터널(지하화/지하도로 등),4.29,1.71,8,1,0,0.550928,3.876804,"6,690.90",49.88,0.75,2026-04-29 15:46:31
329,전력저장장치(ESS),4.09,1.12,31,1,7,0.803023,3.4877327499999997,"6,690.90",49.88,0.75,2026-04-29 15:46:31
579,2차전지(나트륨이온),3.93,1.11,6,0,3,0.716009,3.39299325,"6,690.90",49.88,0.75,2026-04-29 15:46:31
504,요소수,3.82,1.85,5,0,0,0.079321,3.7605092499999997,"6,690.90",49.88,0.75,2026-04-29 15:46:31
560,냉각시스템(액침냉각 등),3.82,0.67,10,0,2,0.816544,3.207592,"6,690.90",49.88,0.75,2026-04-29 15:46:31
250,철도,3.38,1.72,20,4,16,0.35862,3.1110349999999998,"6,690.90",49.88,0.75,2026-04-29 15:46:31
316,엔젤산업,3.11,0.88,18,2,5,0.133206,3.0100955,"6,690.90",49.88,0.75,2026-04-29 15:46:31
79,자원개발,3.08,1.64,9,2,3,0.461804,2.733647,"6,690.90",49.88,0.75,2026-04-29 15:46:31
335,재난/안전(지진/화재 등),2.95,0.4,15,2,4,0.334496,2.699128,"6,690.90",49.88,0.75,2026-04-29 15:46:31
204,비료,2.71,0.44,7,1,2,0.222217,2.54333725,"6,690.90",49.88,0.75,2026-04-29 15:46:31
384,편의점,2.71,0.72,5,0,0,0.08108,2.64919,"6,690.90",49.88,0.75,2026-04-29 15:46:31
580,유심(USIM),2.66,-2.19,4,0,1,0.369213,2.38309025,"6,690.90",49.88,0.75,2026-04-29 15:46:31
104,스마트홈(홈네트워크),2.43,0.7,14,2,7,0.288624,2.2135320000000003,"6,690.90",49.88,0.75,2026-04-29 15:46:31
321,무선충전기술,2.4,1.96,9,0,3,0.651058,1.9117064999999998,"6,690.90",49.88,0.75,2026-04-29 15:46:31
500,폐배터리,2.26,0.59,15,1,4,0.624483,1.7916377499999998,"6,690.90",49.88,0.75,2026-04-29 15:46:31
557,유리 기판,2.2,1.65,10,0,10,0.713941,1.66454425,"6,690.90",49.88,0.75,2026-04-29 15:46:31
188,풍력에너지,2.18,1.81,25,0,11,0.623109,1.7126682500000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
501,리비안(RIVIAN),2.18,1.35,13,3,5,0.374867,1.8988497500000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
600,주유소,2.05,-0.1,9,1,5,0.5,1.6749999999999998,"6,690.90",49.88,0.75,2026-04-29 15:46:31
525,렌터카,1.94,1.35,3,0,1,0.065427,1.89092975,"6,690.90",49.88,0.75,2026-04-29 15:46:31
520,피팅(관이음쇠)/밸브,1.89,3.28,7,0,2,0.824895,1.27132875,"6,690.90",49.88,0.75,2026-04-29 15:46:31
237,GTX(수도권 광역급행철도),1.85,1.08,10,4,10,0.491396,1.4814530000000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
386,수소에너지(수소차/연료전지 등),1.85,1.3,45,6,20,0.542222,1.4433335,"6,690.90",49.88,0.75,2026-04-29 15:46:31
242,탄소나노튜브(CNT),1.75,0.12,2,1,2,0.525903,1.3555727499999999,"6,690.90",49.88,0.75,2026-04-29 15:46:31
139,출산장려정책,1.72,0.53,16,1,5,0.067107,1.66966975,"6,690.90",49.88,0.75,2026-04-29 15:46:31
415,그래핀,1.72,0.24,7,4,2,0.333319,1.47001075,"6,690.90",49.88,0.75,2026-04-29 15:46:31
191,태양광에너지,1.7,1.46,26,6,12,0.622351,1.23323675,"6,690.90",49.88,0.75,2026-04-29 15:46:31
503,2차전지(LFP/리튬인산철),1.69,1.18,7,1,4,0.571104,1.261672,"6,690.90",49.88,0.75,2026-04-29 15:46:31
564,전기차 화재 방지(배터리 열폭주 등),1.69,1.48,14,3,11,0.497987,1.3165097499999998,"6,690.90",49.88,0.75,2026-04-29 15:46:31
82,태풍 및 장마,1.65,0.91,7,0,3,0.262217,1.45333725,"6,690.90",49.88,0.75,2026-04-29 15:46:31
227,전기차,1.55,1.57,58,9,31,0.560405,1.12969625,"6,690.90",49.88,0.75,2026-04-29 15:46:31
452,코로나19(음압병실/음압구급차),1.54,0.53,5,1,1,0.477986,1.1815105,"6,690.90",49.88,0.75,2026-04-29 15:46:31
18,전자파,1.53,1.1,7,0,5,0.468353,1.17873525,"6,690.90",49.88,0.75,2026-04-29 15:46:31
167,타이어,1.53,1.14,6,0,3,0.299876,1.305093,"6,690.90",49.88,0.75,2026-04-29 15:46:31
298,희귀금속(희토류 등),1.5,1.31,8,2,7,0.148761,1.38842925,"6,690.90",49.88,0.75,2026-04-29 15:46:31
228,국내 상장 중국기업,1.49,0.92,6,1,4,0.317304,1.252022,"6,690.90",49.88,0.75,2026-04-29 15:46:31
404,폴더블폰,1.46,0.14,13,3,8,0.551849,1.0461132499999999,"6,690.90",49.88,0.75,2026-04-29 15:46:31
31,환율하락 수혜,1.38,0.16,17,1,5,0.275169,1.17362325,"6,690.90",49.88,0.75,2026-04-29 15:46:31
32,패션/의류,1.35,0.58,31,10,17,0.140377,1.24471725,"6,690.90",49.88,0.75,2026-04-29 15:46:31
205,원자력발전,1.35,1.19,35,2,13,0.73439,0.7992075000000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
94,조선기자재,1.28,1.46,22,2,11,0.644782,0.7964135000000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
297,공작기계,1.27,1.02,9,1,4,0.116663,1.18250275,"6,690.90",49.88,0.75,2026-04-29 15:46:31
149,원격진료/비대면진료(U-Healthcare),1.21,1.03,11,1,9,0.237293,1.03203025,"6,690.90",49.88,0.75,2026-04-29 15:46:31
319,화학섬유,1.21,0.4,4,1,1,0.128588,1.113559,"6,690.90",49.88,0.75,2026-04-29 15:46:31
470,마이크로바이옴,1.18,0.54,8,1,9,0.214696,1.018978,"6,690.90",49.88,0.75,2026-04-29 15:46:31
111,지주사,1.14,0.89,74,10,43,0.395713,0.8432152499999999,"6,690.90",49.88,0.75,2026-04-29 15:46:31
593,귀금속(금/은),1.14,0.63,2,1,1,0.5,0.7649999999999999,"6,690.90",49.88,0.75,2026-04-29 15:46:31
373,5G(5세대 이동통신),1.13,0.04,29,3,22,0.568068,0.7039489999999999,"6,690.90",49.88,0.75,2026-04-29 15:46:31
187,핵융합에너지,1.11,1.26,4,0,4,0.717944,0.5715420000000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
311,고령화 사회(노인복지),1.11,1.01,16,3,16,0.23858,0.9310650000000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
472,2차전지(전고체),1.1,1.31,19,1,10,0.825888,0.4805840000000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
323,셰일가스(Shale Gas),1.08,1.05,6,1,4,0.603403,0.6274477500000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
325,종합상사,1.08,2.19,4,0,4,0.346361,0.8202292500000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
381,LNG(액화천연가스),1.07,0.85,14,1,11,0.574881,0.6388392500000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
112,공기청정기,1.05,0.67,7,1,4,0.377729,0.7667032500000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
27,자동차부품,1.02,0.86,81,16,50,0.344112,0.761916,"6,690.90",49.88,0.75,2026-04-29 15:46:31
206,농업,0.99,0.84,14,0,9,0.201703,0.83872275,"6,690.90",49.88,0.75,2026-04-29 15:46:31
447,코로나19(진단키트),0.94,-0.21,18,5,17,0.184158,0.8018814999999999,"6,690.90",49.88,0.75,2026-04-29 15:46:31
592,부동산 보유 자산주,0.94,0.64,13,2,7,0.5,0.565,"6,690.90",49.88,0.75,2026-04-29 15:46:31
98,음원/음반,0.91,0.23,9,2,4,0.026165,0.89037625,"6,690.90",49.88,0.75,2026-04-29 15:46:31
279,스마트폰,0.9,0.4,32,8,22,0.379963,0.6150277500000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
421,日제품 불매운동(수혜),0.9,0.44,12,4,4,0.133229,0.80007825,"6,690.90",49.88,0.75,2026-04-29 15:46:31
446,2차전지(소재/부품),0.9,1.42,40,4,31,0.598749,0.45093825000000004,"6,690.90",49.88,0.75,2026-04-29 15:46:31
488,웹툰,0.9,0.78,7,3,5,0.504862,0.5213535,"6,690.90",49.88,0.75,2026-04-29 15:46:31
128,엔터테인먼트,0.87,-0.11,19,6,6,0.048797,0.83340225,"6,690.90",49.88,0.75,2026-04-29 15:46:31
537,초전도체,0.87,0.7,9,0,6,0.567394,0.44445450000000003,"6,690.90",49.88,0.75,2026-04-29 15:46:31
599,소캠(SOCAMM),0.87,1.68,6,0,5,0.5,0.495,"6,690.90",49.88,0.75,2026-04-29 15:46:31
14,반도체 재료/부품,0.86,1.35,29,5,33,0.786443,0.27016775000000004,"6,690.90",49.88,0.75,2026-04-29 15:46:31
64,2차전지,0.86,1.14,79,7,58,0.624611,0.39154174999999997,"6,690.90",49.88,0.75,2026-04-29 15:46:31
401,원자력발전소 해체,0.83,0.48,10,0,5,0.808677,0.22349224999999995,"6,690.90",49.88,0.75,2026-04-29 15:46:31
38,홈쇼핑,0.82,0.82,4,1,0,0.069492,0.7678809999999999,"6,690.90",49.88,0.75,2026-04-29 15:46:31
407,호텔/리조트,0.82,1.94,7,1,6,0.070259,0.76730575,"6,690.90",49.88,0.75,2026-04-29 15:46:31
529,AI 챗봇(챗GPT 등),0.79,0.28,12,1,18,0.536537,0.38759725,"6,690.90",49.88,0.75,2026-04-29 15:46:31
175,의료기기,0.78,0.64,39,9,41,0.281361,0.5689792499999999,"6,690.90",49.88,0.75,2026-04-29 15:46:31
317,SNS(소셜네트워크서비스),0.78,-0.54,6,2,2,0.363899,0.50707575,"6,690.90",49.88,0.75,2026-04-29 15:46:31
517,우크라이나 재건,0.78,0.31,19,2,13,0.423375,0.46246875000000004,"6,690.90",49.88,0.75,2026-04-29 15:46:31
13,리모델링/인테리어,0.76,0.34,12,3,9,0.110766,0.6769255000000001,"6,690.90",49.88,0.75,2026-04-29 15:46:31
63,제지,0.76,-0.52,7,4,3,0.083505,0.69737125,"6,690.90",49.88,0.75,2026-04-29 15:46:31
110,화장품,0.76,1.51,44,13,34,0.142937,0.65279725,"6,690.90",49.88,0.75,2026-04-29 15:46:31
388,아이폰,0.75,0.86,11,1,8,0.624797,0.28140224999999996,"6,690.90",49.88,0.75,2026-04-29 15:46:31
563,낙태/피임,0.75,0.3,3,0,1,0.373161,0.47012925,"6,690.90",49.88,0.75,2026-04-29 15:46:31
496,골프,0.74,0.05,10,1,4,0.257391,0.54695675,"6,690.90",49.88,0.75,2026-04-29 15:46:31
534,페라이트,0.73,0.95,7,1,6,0.261044,0.5342169999999999,"6,690.90",49.88,0.75,2026-04-29 15:46:31
76,여름,0.71,0.52,13,6,9,0.179819,0.57513575,"6,690.90",49.88,0.75,2026-04-29 15:46:31
287,PCB(FPCB 등),0.71,1.53,18,0,13,0.632153,0.23588525,"6,690.90",49.88,0.75,2026-04-29 15:46:31
90,수산,0.7,0.32,5,2,3,0.173335,0.56999875,"6,690.90",49.88,0.75,2026-04-29 15:46:31
121,남북경협,0.65,0.43,12,4,13,0.350191,0.38735675,"6,690.90",49.88,0.75,2026-04-29 15:46:31
581,탈 플라스틱(친환경/생분해성 등),0.64,0.47,3,0,5,0.207469,0.48439825000000003,"6,690.90",49.88,0.75,2026-04-29 15:46:31
400,조림사업,0.63,-0.42,5,2,4,0.186854,0.4898595,"6,690.90",49.88,0.75,2026-04-29 15:46:31
166,항공/저가 항공사(LCC),0.61,-0.16,6,1,2,0.357297,0.34202725,"6,690.90",49.88,0.75,2026-04-29 15:46:31
127,영상콘텐츠,0.6,0.2,19,6,10,0.208686,0.4434855,"6,690.90",49.88,0.75,2026-04-29 15:46:31
586,광통신(광케이블/광섬유 등),0.6,0.83,8,0,6,0.5,0.22499999999999998,"6,690.90",49.88,0.75,2026-04-29 15:46:31
152,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),0.59,0.35,10,2,5,0.487755,0.22418374999999996,"6,690.90",49.88,0.75,2026-04-29 15:46:31
521,애플페이,0.58,-0.69,3,1,4,0.193589,0.43480824999999995,"6,690.90",49.88,0.75,2026-04-29 15:46:31
113,음식료업종,0.57,0.16,36,8,22,0.09173,0.5012025,"6,690.90",49.88,0.75,2026-04-29 15:46:31
330,페인트,0.57,0.59,6,0,2,0.111751,0.48618674999999995,"6,690.90",49.88,0.75,2026-04-29 15:46:31
44,시멘트/레미콘,0.55,0.47,9,2,4,0.161184,0.42911200000000005,"6,690.90",49.88,0.75,2026-04-29 15:46:31
62,철강 주요종목,0.54,6.87,6,1,4,0.210304,0.38227200000000006,"6,690.90",49.88,0.75,2026-04-29 15:46:31
170,골판지 제조,0.54,0.32,6,3,1,0.060068,0.49494900000000003,"6,690.90",49.88,0.75,2026-04-29 15:46:31
405,MLCC(적층세라믹콘덴서),0.54,1.14,5,1,4,0.637938,0.06154650000000006,"6,690.90",49.88,0.75,2026-04-29 15:46:31
393,갤럭시 부품주,0.53,0.31,19,1,19,0.551409,0.11644325,"6,690.90",49.88,0.75,2026-04-29 15:46:31
585,김밥(냉동김밥 등),0.53,0.1,3,2,1,0.293976,0.309518,"6,690.90",49.88,0.75,2026-04-29 15:46:31
141,종합 물류,0.52,0.43,11,1,4,0.204126,0.3669055,"6,690.90",49.88,0.75,2026-04-29 15:46:31
174,치아 치료(임플란트 등),0.51,0.31,7,1,6,0.314147,0.27438975,"6,690.90",49.88,0.75,2026-04-29 15:46:31
377,치매,0.51,0.21,27,4,19,0.081769,0.44867325,"6,690.90",49.88,0.75,2026-04-29 15:46:31
42,게임,0.49,0.43,15,4,11,0.387229,0.19957825,"6,690.90",49.88,0.75,2026-04-29 15:46:31
197,폐기물처리,0.48,0.7,3,0,2,0.172243,0.35081775,"6,690.90",49.88,0.75,2026-04-29 15:46:31
583,2025 하반기 신규상장,0.48,0.17,27,10,29,0.499296,0.10552799999999996,"6,690.90",49.88,0.75,2026-04-29 15:46:31
385,키오스크(KIOSK),0.47,0.1,5,0,5,0.492421,0.10068424999999998,"6,690.90",49.88,0.75,2026-04-29 15:46:31
86,"주류업(주정, 에탄올 등)",0.46,0.01,7,2,4,0.103404,0.38244700000000004,"6,690.90",49.88,0.75,2026-04-29 15:46:31
181,테마파크,0.46,-0.01,4,0,2,0.44185,0.12861250000000002,"6,690.90",49.88,0.75,2026-04-29 15:46:31
392,스마트팩토리(스마트공장),0.46,1.54,18,2,19,0.688181,-0.056135749999999984,"6,690.90",49.88,0.75,2026-04-29 15:46:31
487,건강기능식품,0.44,0.5,17,10,17,0.077185,0.38211125,"6,690.90",49.88,0.75,2026-04-29 15:46:31
492,NFT(대체불가토큰),0.44,0.12,10,3,7,0.546574,0.030069500000000027,"6,690.90",49.88,0.75,2026-04-29 15:46:31
598,콩/대두,0.43,0.06,3,1,1,0.5,0.05499999999999999,"6,690.90",49.88,0.75,2026-04-29 15:46:31
136,소매유통,0.42,1.36,9,3,8,0.147498,0.3093765,"6,690.90",49.88,0.75,2026-04-29 15:46:31
147,여행,0.41,1.35,6,0,3,0.063337,0.36249725,"6,690.90",49.88,0.75,2026-04-29 15:46:31
568,코리아 밸류업 지수(Korea Value-up Index),0.4,0.93,44,6,49,0.542066,-0.006549499999999986,"6,690.90",49.88,0.75,2026-04-29 15:46:31
60,육계,0.38,-0.07,5,1,3,0.179797,0.24515225,"6,690.90",49.88,0.75,2026-04-29 15:46:31
144,방위산업/전쟁 및 테러,0.37,-0.08,33,4,29,0.536835,-0.03262624999999997,"6,690.90",49.88,0.75,2026-04-29 15:46:31
47,카지노,0.35,1.36,4,0,2,-0.018279,0.36370925,"6,690.90",49.88,0.75,2026-04-29 15:46:31
445,2차전지(장비),0.35,0.87,25,2,20,0.623215,-0.11741124999999997,"6,690.90",49.88,0.75,2026-04-29 15:46:31
288,모바일솔루션(스마트폰),0.34,-0.2,11,3,9,0.338846,0.08586550000000004,"6,690.90",49.88,0.75,2026-04-29 15:46:31
482,두나무(Dunamu),0.32,1.7,3,1,7,0.593077,-0.12480774999999994,"6,690.90",49.88,0.75,2026-04-29 15:46:31
591,서울고속버스터미널 재개발 수혜,0.32,0.45,2,1,2,0.5,-0.05499999999999999,"6,690.90",49.88,0.75,2026-04-29 15:46:31
326,3D 프린터,0.3,1.45,7,0,4,0.358761,0.030929249999999964,"6,690.90",49.88,0.75,2026-04-29 15:46:31
543,의료AI,0.3,0.4,15,0,15,0.174013,0.16949024999999998,"6,690.90",49.88,0.75,2026-04-29 15:46:31
546,마이코플라스마 폐렴,0.3,0.18,7,0,5,0.145236,0.191073,"6,690.90",49.88,0.75,2026-04-29 15:46:31
