theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
586,광통신(광케이블/광섬유 등),11.9,1.3,12,0,1,0.5,11.200000000000001,"5,858.72",80.71,1.40,2026-04-10 15:21:00
36,해운,9.92,-0.9,6,0,0,0.287513,9.5174818,"5,858.72",80.71,1.40,2026-04-10 15:21:00
92,통신장비,9.67,1.68,41,2,2,0.60181,8.827466,"5,858.72",80.71,1.40,2026-04-10 15:21:00
405,MLCC(적층세라믹콘덴서),8.58,1.18,10,0,0,0.637938,7.6868868,"5,858.72",80.71,1.40,2026-04-10 15:21:00
321,무선충전기술,8.47,-0.01,12,0,0,0.651058,7.558518800000001,"5,858.72",80.71,1.40,2026-04-10 15:21:00
373,5G(5세대 이동통신),7.58,1.73,44,2,7,0.568068,6.7847048,"5,858.72",80.71,1.40,2026-04-10 15:21:00
452,코로나19(음압병실/음압구급차),6.83,1.56,6,1,0,0.477986,6.1608196,"5,858.72",80.71,1.40,2026-04-10 15:21:00
537,초전도체,5.89,0.69,14,1,0,0.567394,5.0956484,"5,858.72",80.71,1.40,2026-04-10 15:21:00
426,양자암호/양자컴퓨팅,5.62,0.82,20,0,4,0.458166,4.9785676,"5,858.72",80.71,1.40,2026-04-10 15:21:00
187,핵융합에너지,5.33,0.69,7,1,0,0.717944,4.3248784,"5,858.72",80.71,1.40,2026-04-10 15:21:00
580,유심(USIM),5.18,2.94,4,0,1,0.369213,4.6631018,"5,858.72",80.71,1.40,2026-04-10 15:21:00
348,삼성페이,4.97,0.64,23,1,2,0.46179,4.323494,"5,858.72",80.71,1.40,2026-04-10 15:21:00
393,갤럭시 부품주,4.96,1.0,37,0,2,0.551409,4.1880274,"5,858.72",80.71,1.40,2026-04-10 15:21:00
556,뉴로모픽 반도체,4.9,3.39,7,0,0,1.083941,3.3824826000000003,"5,858.72",80.71,1.40,2026-04-10 15:21:00
575,지역화폐,4.71,0.5,5,0,0,0.656144,3.7913984000000003,"5,858.72",80.71,1.40,2026-04-10 15:21:00
144,방위산업/전쟁 및 테러,4.62,0.95,51,3,12,0.536835,3.868431,"5,858.72",80.71,1.40,2026-04-10 15:21:00
534,페라이트,4.6,-0.84,13,1,0,0.261044,4.2345384,"5,858.72",80.71,1.40,2026-04-10 15:21:00
520,피팅(관이음쇠)/밸브,4.57,0.52,9,0,0,0.824895,3.415147,"5,858.72",80.71,1.40,2026-04-10 15:21:00
41,카메라모듈/부품,4.4,0.22,23,1,3,0.394954,3.8470644000000003,"5,858.72",80.71,1.40,2026-04-10 15:21:00
582,스테이블코인,4.36,0.67,24,1,0,0.66569,3.4280340000000002,"5,858.72",80.71,1.40,2026-04-10 15:21:00
288,모바일솔루션(스마트폰),4.13,1.7,14,4,5,0.338846,3.6556156,"5,858.72",80.71,1.40,2026-04-10 15:21:00
388,아이폰,4.12,2.17,17,0,3,0.624797,3.2452842,"5,858.72",80.71,1.40,2026-04-10 15:21:00
474,쿠팡(coupang),4.12,0.58,16,3,2,0.261037,3.7545482000000003,"5,858.72",80.71,1.40,2026-04-10 15:21:00
33,LED,4.1,2.27,30,2,7,0.455069,3.4629033999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
342,핀테크(FinTech),4.09,0.48,32,0,1,0.473814,3.4266604,"5,858.72",80.71,1.40,2026-04-10 15:21:00
462,UAM(도심항공모빌리티),4.08,1.82,21,0,4,0.511028,3.3645608,"5,858.72",80.71,1.40,2026-04-10 15:21:00
560,냉각시스템(액침냉각 등),4.01,2.25,11,0,1,0.816544,2.8668384,"5,858.72",80.71,1.40,2026-04-10 15:21:00
349,드론(Drone),3.96,1.24,25,0,4,0.531453,3.2159658,"5,858.72",80.71,1.40,2026-04-10 15:21:00
106,바이오인식(생체인식),3.94,1.15,15,1,3,0.327651,3.4812886,"5,858.72",80.71,1.40,2026-04-10 15:21:00
531,STO(토큰증권 발행),3.93,1.04,24,1,0,0.620891,3.0607526000000003,"5,858.72",80.71,1.40,2026-04-10 15:21:00
559,고체산화물 연료전지(SOFC),3.9,-1.01,9,1,1,0.953675,2.5648549999999997,"5,858.72",80.71,1.40,2026-04-10 15:21:00
557,유리 기판,3.84,1.36,19,1,0,0.713941,2.8404825999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
18,전자파,3.79,0.96,10,1,1,0.468353,3.1343058,"5,858.72",80.71,1.40,2026-04-10 15:21:00
482,두나무(Dunamu),3.79,0.51,9,0,2,0.593077,2.9596922,"5,858.72",80.71,1.40,2026-04-10 15:21:00
326,3D 프린터,3.76,0.5,7,0,4,0.358761,3.2577346,"5,858.72",80.71,1.40,2026-04-10 15:21:00
279,스마트폰,3.75,0.63,58,2,2,0.379963,3.2180518,"5,858.72",80.71,1.40,2026-04-10 15:21:00
597,오가노이드,3.73,0.93,6,0,2,0.5,3.0300000000000002,"5,858.72",80.71,1.40,2026-04-10 15:21:00
12,반도체 장비,3.72,1.72,77,1,15,0.836701,2.5486186,"5,858.72",80.71,1.40,2026-04-10 15:21:00
480,메타버스(Metaverse),3.69,0.69,43,2,3,0.46086,3.044796,"5,858.72",80.71,1.40,2026-04-10 15:21:00
250,철도,3.68,1.53,32,1,7,0.35862,3.177932,"5,858.72",80.71,1.40,2026-04-10 15:21:00
56,NI(네트워크통합),3.64,0.94,6,0,1,0.255145,3.282797,"5,858.72",80.71,1.40,2026-04-10 15:21:00
397,보톡스(보툴리눔톡신),3.62,-0.08,11,0,2,0.231463,3.2959518,"5,858.72",80.71,1.40,2026-04-10 15:21:00
141,종합 물류,3.6,0.23,15,1,0,0.204126,3.3142236,"5,858.72",80.71,1.40,2026-04-10 15:21:00
124,제대혈,3.54,0.62,4,0,1,0.430958,2.9366588,"5,858.72",80.71,1.40,2026-04-10 15:21:00
408,마리화나(대마),3.43,0.37,6,1,3,0.161438,3.2039868,"5,858.72",80.71,1.40,2026-04-10 15:21:00
181,테마파크,3.42,1.88,5,0,1,0.44185,2.8014099999999997,"5,858.72",80.71,1.40,2026-04-10 15:21:00
307,시스템반도체,3.39,1.84,45,3,8,0.824204,2.2361144,"5,858.72",80.71,1.40,2026-04-10 15:21:00
352,가상현실(VR),3.39,0.21,23,1,3,0.468461,2.7341546,"5,858.72",80.71,1.40,2026-04-10 15:21:00
497,토스(toss),3.39,0.54,6,0,0,0.460279,2.7456094,"5,858.72",80.71,1.40,2026-04-10 15:21:00
517,우크라이나 재건,3.35,3.0,27,2,5,0.423375,2.757275,"5,858.72",80.71,1.40,2026-04-10 15:21:00
330,페인트,3.34,1.18,8,0,0,0.111751,3.1835486,"5,858.72",80.71,1.40,2026-04-10 15:21:00
362,자율주행차,3.29,1.36,43,3,12,0.542481,2.5305266,"5,858.72",80.71,1.40,2026-04-10 15:21:00
467,모더나(MODERNA),3.24,1.32,3,0,3,0.27897,2.8494420000000003,"5,858.72",80.71,1.40,2026-04-10 15:21:00
576,퓨리오사AI,3.22,1.47,9,1,1,0.558657,2.4378802000000004,"5,858.72",80.71,1.40,2026-04-10 15:21:00
398,DMZ 평화공원,3.21,0.9,15,1,2,0.302546,2.7864356,"5,858.72",80.71,1.40,2026-04-10 15:21:00
165,은행,3.12,0.8,11,0,0,0.44694,2.4942840000000004,"5,858.72",80.71,1.40,2026-04-10 15:21:00
126,통신,3.11,2.34,2,0,1,0.117303,2.9457758,"5,858.72",80.71,1.40,2026-04-10 15:21:00
329,전력저장장치(ESS),3.1,0.57,29,3,7,0.803023,1.9757678,"5,858.72",80.71,1.40,2026-04-10 15:21:00
59,광고,3.09,0.35,21,3,1,0.196435,2.814991,"5,858.72",80.71,1.40,2026-04-10 15:21:00
178,전선,3.08,0.72,8,0,0,1.020705,1.6510130000000003,"5,858.72",80.71,1.40,2026-04-10 15:21:00
507,마이데이터,3.08,0.35,9,0,2,0.305335,2.652531,"5,858.72",80.71,1.40,2026-04-10 15:21:00
229,스마트그리드(지능형전력망),3.06,0.71,16,1,3,0.50188,2.357368,"5,858.72",80.71,1.40,2026-04-10 15:21:00
492,NFT(대체불가토큰),3.03,1.18,17,1,2,0.546574,2.2647964,"5,858.72",80.71,1.40,2026-04-10 15:21:00
415,그래핀,3.02,0.59,12,0,1,0.333319,2.5533534,"5,858.72",80.71,1.40,2026-04-10 15:21:00
382,플렉서블 디스플레이,3.0,1.57,22,1,2,0.633484,2.1131224,"5,858.72",80.71,1.40,2026-04-10 15:21:00
404,폴더블폰,2.97,1.43,21,0,3,0.551849,2.1974114,"5,858.72",80.71,1.40,2026-04-10 15:21:00
99,지능형로봇/인공지능(AI),2.94,1.2,49,2,13,0.597165,2.103969,"5,858.72",80.71,1.40,2026-04-10 15:21:00
234,보안주(물리),2.94,1.82,16,0,3,0.367844,2.4250184,"5,858.72",80.71,1.40,2026-04-10 15:21:00
592,부동산 보유 자산주,2.92,0.78,20,0,2,0.5,2.2199999999999998,"5,858.72",80.71,1.40,2026-04-10 15:21:00
119,창투사,2.88,0.79,16,1,3,0.368216,2.3644976,"5,858.72",80.71,1.40,2026-04-10 15:21:00
422,日 수출 규제(국산화 등),2.88,1.45,17,0,3,0.643653,1.9788858,"5,858.72",80.71,1.40,2026-04-10 15:21:00
289,증강현실(AR),2.82,0.55,16,2,3,0.514479,2.0997293999999997,"5,858.72",80.71,1.40,2026-04-10 15:21:00
298,희귀금속(희토류 등),2.82,-0.12,15,0,1,0.148761,2.6117345999999997,"5,858.72",80.71,1.40,2026-04-10 15:21:00
381,LNG(액화천연가스),2.82,0.25,22,0,4,0.574881,2.0151665999999997,"5,858.72",80.71,1.40,2026-04-10 15:21:00
545,온디바이스 AI,2.82,1.7,19,0,5,0.894704,1.5674143999999999,"5,858.72",80.71,1.40,2026-04-10 15:21:00
387,블록체인,2.79,0.88,21,1,1,0.417908,2.2049288000000002,"5,858.72",80.71,1.40,2026-04-10 15:21:00
123,전력설비,2.78,0.72,28,2,2,0.770416,1.7014175999999999,"5,858.72",80.71,1.40,2026-04-10 15:21:00
378,건설기계,2.78,2.75,13,0,3,0.410589,2.2051754,"5,858.72",80.71,1.40,2026-04-10 15:21:00
536,HBM(고대역폭메모리),2.77,2.18,28,2,3,0.981374,1.3960764,"5,858.72",80.71,1.40,2026-04-10 15:21:00
319,화학섬유,2.71,0.75,5,0,1,0.128588,2.5299768,"5,858.72",80.71,1.40,2026-04-10 15:21:00
242,탄소나노튜브(CNT),2.7,1.24,4,0,1,0.525903,1.9637358000000003,"5,858.72",80.71,1.40,2026-04-10 15:21:00
9,OLED(유기 발광 다이오드),2.68,1.28,70,1,8,0.525413,1.9444218000000002,"5,858.72",80.71,1.40,2026-04-10 15:21:00
55,보안주(정보),2.66,0.56,44,1,6,0.449101,2.0312586,"5,858.72",80.71,1.40,2026-04-10 15:21:00
272,전자결제(전자화폐),2.65,0.91,11,1,1,0.458989,2.0074154,"5,858.72",80.71,1.40,2026-04-10 15:21:00
445,2차전지(장비),2.62,0.72,44,0,3,0.623215,1.7474990000000004,"5,858.72",80.71,1.40,2026-04-10 15:21:00
488,웹툰,2.62,0.47,14,0,1,0.504862,1.9131932000000003,"5,858.72",80.71,1.40,2026-04-10 15:21:00
324,일자리(취업),2.61,0.03,8,0,1,0.33736,2.137696,"5,858.72",80.71,1.40,2026-04-10 15:21:00
407,호텔/리조트,2.59,1.8,11,1,2,0.070259,2.4916373999999997,"5,858.72",80.71,1.40,2026-04-10 15:21:00
566,딥페이크(deepfake),2.58,0.57,12,2,0,0.457181,1.9399466,"5,858.72",80.71,1.40,2026-04-10 15:21:00
564,전기차 화재 방지(배터리 열폭주 등),2.57,0.24,25,1,2,0.497987,1.8728181999999998,"5,858.72",80.71,1.40,2026-04-10 15:21:00
60,육계,2.53,0.2,8,0,1,0.179797,2.2782842,"5,858.72",80.71,1.40,2026-04-10 15:21:00
297,공작기계,2.5,-0.91,12,0,2,0.116663,2.3366718,"5,858.72",80.71,1.40,2026-04-10 15:21:00
