theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
590,2026 상반기 신규상장,48.68,-1.25,3,0,3,0.5,48.67,"5,584.87",0.97,0.02,2026-03-06 16:02:25
128,엔터테인먼트,13.0,-3.03,27,0,4,0.048797,12.99902406,"5,584.87",0.97,0.02,2026-03-06 16:02:25
127,영상콘텐츠,10.82,-2.41,29,0,6,0.208686,10.81582628,"5,584.87",0.97,0.02,2026-03-06 16:02:25
595,우주태양광(페로브스카이트 등),10.33,-2.14,10,0,0,0.5,10.32,"5,584.87",0.97,0.02,2026-03-06 16:02:25
559,고체산화물 연료전지(SOFC),7.93,-2.39,10,0,1,0.953675,7.9109264999999995,"5,584.87",0.97,0.02,2026-03-06 16:02:25
32,패션/의류,5.91,-2.25,36,4,20,0.140377,5.90719246,"5,584.87",0.97,0.02,2026-03-06 16:02:25
452,코로나19(음압병실/음압구급차),5.91,-2.47,5,0,2,0.477986,5.90044028,"5,584.87",0.97,0.02,2026-03-06 16:02:25
584,스페이스X(SpaceX),5.58,-1.43,11,0,1,1.139472,5.55721056,"5,584.87",0.97,0.02,2026-03-06 16:02:25
405,MLCC(적층세라믹콘덴서),5.55,-2.97,10,0,0,0.637938,5.53724124,"5,584.87",0.97,0.02,2026-03-06 16:02:25
191,태양광에너지,5.46,-2.23,35,1,9,0.622351,5.44755298,"5,584.87",0.97,0.02,2026-03-06 16:02:25
45,캐릭터상품,4.92,-3.92,6,0,3,0.31585,4.913683,"5,584.87",0.97,0.02,2026-03-06 16:02:25
599,소캠(SOCAMM),4.91,-1.9,8,0,3,0.5,4.9,"5,584.87",0.97,0.02,2026-03-06 16:02:25
200,우주항공산업(누리호/인공위성 등),4.88,-0.11,30,2,3,0.724925,4.8655015,"5,584.87",0.97,0.02,2026-03-06 16:02:25
329,전력저장장치(ESS),4.71,-2.59,35,0,7,0.803023,4.69393954,"5,584.87",0.97,0.02,2026-03-06 16:02:25
144,방위산업/전쟁 및 테러,4.63,0.17,52,2,9,0.536835,4.6192633,"5,584.87",0.97,0.02,2026-03-06 16:02:25
124,제대혈,4.61,-2.11,5,0,0,0.430958,4.60138084,"5,584.87",0.97,0.02,2026-03-06 16:02:25
330,페인트,4.6,-3.22,4,3,1,0.111751,4.59776498,"5,584.87",0.97,0.02,2026-03-06 16:02:25
401,원자력발전소 해체,4.54,-2.99,13,0,2,0.808677,4.52382646,"5,584.87",0.97,0.02,2026-03-06 16:02:25
556,뉴로모픽 반도체,4.54,-3.18,6,0,1,1.083941,4.51832118,"5,584.87",0.97,0.02,2026-03-06 16:02:25
472,2차전지(전고체),4.47,-3.25,27,0,3,0.825888,4.45348224,"5,584.87",0.97,0.02,2026-03-06 16:02:25
536,HBM(고대역폭메모리),4.46,-0.5,28,0,4,0.981374,4.44037252,"5,584.87",0.97,0.02,2026-03-06 16:02:25
547,CXL(컴퓨트익스프레스링크),4.45,-1.72,9,0,4,0.856396,4.43287208,"5,584.87",0.97,0.02,2026-03-06 16:02:25
560,냉각시스템(액침냉각 등),4.33,-2.06,8,0,3,0.816544,4.31366912,"5,584.87",0.97,0.02,2026-03-06 16:02:25
579,2차전지(나트륨이온),4.28,-3.05,8,0,1,0.716009,4.26567982,"5,584.87",0.97,0.02,2026-03-06 16:02:25
188,풍력에너지,4.24,-2.93,29,1,6,0.623109,4.22753782,"5,584.87",0.97,0.02,2026-03-06 16:02:25
379,항공기부품,4.22,-0.53,12,1,1,0.563288,4.20873424,"5,584.87",0.97,0.02,2026-03-06 16:02:25
14,반도체 재료/부품,4.17,-1.41,55,0,10,0.786443,4.15427114,"5,584.87",0.97,0.02,2026-03-06 16:02:25
18,전자파,4.09,-1.91,11,0,1,0.468353,4.08063294,"5,584.87",0.97,0.02,2026-03-06 16:02:25
12,반도체 장비,4.06,-0.69,82,1,9,0.836701,4.043265979999999,"5,584.87",0.97,0.02,2026-03-06 16:02:25
545,온디바이스 AI,4.02,-2.1,21,0,3,0.894704,4.00210592,"5,584.87",0.97,0.02,2026-03-06 16:02:25
482,두나무(Dunamu),3.9,-3.23,11,0,0,0.593077,3.88813846,"5,584.87",0.97,0.02,2026-03-06 16:02:25
389,면역항암제,3.87,-1.31,30,2,2,0.253966,3.86492068,"5,584.87",0.97,0.02,2026-03-06 16:02:25
422,日 수출 규제(국산화 등),3.84,-2.28,17,0,3,0.643653,3.82712694,"5,584.87",0.97,0.02,2026-03-06 16:02:25
283,생명보험,3.83,-0.81,3,0,2,0.411472,3.82177056,"5,584.87",0.97,0.02,2026-03-06 16:02:25
445,2차전지(장비),3.83,-2.88,44,0,4,0.623215,3.8175357,"5,584.87",0.97,0.02,2026-03-06 16:02:25
446,2차전지(소재/부품),3.8,-2.98,65,1,11,0.598749,3.7880250199999996,"5,584.87",0.97,0.02,2026-03-06 16:02:25
64,2차전지,3.74,-2.91,125,1,19,0.624611,3.7275077800000003,"5,584.87",0.97,0.02,2026-03-06 16:02:25
523,리튬,3.74,-4.0,20,0,3,0.779965,3.7244007000000003,"5,584.87",0.97,0.02,2026-03-06 16:02:25
92,통신장비,3.72,-0.99,39,1,5,0.60181,3.7079638000000004,"5,584.87",0.97,0.02,2026-03-06 16:02:25
287,PCB(FPCB 등),3.68,-2.63,24,0,6,0.632153,3.6673569400000003,"5,584.87",0.97,0.02,2026-03-06 16:02:25
307,시스템반도체,3.6,-1.68,48,1,7,0.824204,3.58351592,"5,584.87",0.97,0.02,2026-03-06 16:02:25
503,2차전지(LFP/리튬인산철),3.59,-3.07,9,0,3,0.571104,3.57857792,"5,584.87",0.97,0.02,2026-03-06 16:02:25
152,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),3.49,-1.91,15,1,1,0.487755,3.4802449,"5,584.87",0.97,0.02,2026-03-06 16:02:25
269,LED장비,3.47,0.59,9,0,2,0.732768,3.4553446400000003,"5,584.87",0.97,0.02,2026-03-06 16:02:25
500,폐배터리,3.4,-3.23,18,0,2,0.624483,3.38751034,"5,584.87",0.97,0.02,2026-03-06 16:02:25
349,드론(Drone),3.28,0.38,23,3,3,0.531453,3.26937094,"5,584.87",0.97,0.02,2026-03-06 16:02:25
9,OLED(유기 발광 다이오드),3.24,-2.36,67,0,14,0.525413,3.2294917400000003,"5,584.87",0.97,0.02,2026-03-06 16:02:25
323,셰일가스(Shale Gas),3.23,-1.81,6,0,5,0.603403,3.21793194,"5,584.87",0.97,0.02,2026-03-06 16:02:25
210,자전거,3.22,1.75,2,0,0,0.192109,3.2161578200000003,"5,584.87",0.97,0.02,2026-03-06 16:02:25
205,원자력발전,3.14,-3.02,43,0,8,0.73439,3.1253122,"5,584.87",0.97,0.02,2026-03-06 16:02:25
462,UAM(도심항공모빌리티),3.13,-0.72,18,1,6,0.511028,3.11977944,"5,584.87",0.97,0.02,2026-03-06 16:02:25
42,게임,3.03,-2.26,29,0,3,0.387229,3.02225542,"5,584.87",0.97,0.02,2026-03-06 16:02:25
112,공기청정기,3.01,-1.99,10,0,2,0.377729,3.00244542,"5,584.87",0.97,0.02,2026-03-06 16:02:25
388,아이폰,3.01,-2.84,18,0,2,0.624797,2.99750406,"5,584.87",0.97,0.02,2026-03-06 16:02:25
