theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
178,전선,9.2,7.4,7,0,1,1.020705,10.608572899999999,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
525,렌터카,7.69,1.18,3,0,1,0.065427,7.78028926,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
204,비료,4.4,0.98,5,1,4,0.222217,4.70665946,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
123,전력설비,3.61,4.23,16,2,16,0.770416,4.67317408,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
82,태풍 및 장마,3.16,0.78,4,0,6,0.262217,3.52185946,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
213,해저터널(지하화/지하도로 등),2.54,2.58,5,0,4,0.550928,3.30028064,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
580,유심(USIM),2.48,-1.03,1,0,4,0.369213,2.98951394,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
586,광통신(광케이블/광섬유 등),2.24,0.87,7,1,6,0.5,2.93,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
600,주유소,2.21,0.49,8,1,6,0.5,2.9,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
390,마이크로 LED,1.57,0.99,5,1,5,0.575023,2.36353174,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
521,애플페이,1.49,-0.33,3,2,3,0.193589,1.75715282,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
206,농업,1.34,0.81,10,0,13,0.201703,1.61835014,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
317,SNS(소셜네트워크서비스),1.04,-0.36,3,2,5,0.363899,1.54218062,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
556,뉴로모픽 반도체,1.02,-1.21,5,1,1,1.083941,2.51583858,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
289,증강현실(AR),0.96,0.12,8,2,11,0.514479,1.6699810199999998,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
527,윤활유,0.84,1.57,4,0,3,0.390276,1.37858088,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
547,CXL(컴퓨트익스프레스링크),0.81,0.72,5,0,8,0.856396,1.99182648,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
514,전기차(충전소/충전기),0.79,2.31,6,1,19,0.397477,1.33851826,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
28,CCTV＆DVR,0.75,-0.23,2,3,2,0.206311,1.03470918,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
76,여름,0.72,0.28,9,4,15,0.179819,0.96815022,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
598,콩/대두,0.71,0.17,3,0,2,0.5,1.4,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
121,남북경협,0.69,0.4,10,0,19,0.350191,1.17326358,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
60,육계,0.68,-0.11,4,1,4,0.179797,0.92811986,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
234,보안주(물리),0.65,-0.44,7,3,9,0.367844,1.1576247199999998,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
310,리츠(REITs),0.63,-1.68,14,0,8,0.148746,0.83526948,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
41,카메라모듈/부품,0.6,0.05,10,1,16,0.394954,1.1450365200000001,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
106,바이오인식(생체인식),0.55,0.08,8,0,11,0.327651,1.00215838,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
307,시스템반도체,0.49,-0.41,21,3,32,0.824204,1.62740152,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
504,요소수,0.45,1.99,1,0,4,0.079321,0.55946298,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
177,LPG(액화석유가스),0.44,1.62,4,0,5,0.490787,1.1172860599999999,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
33,LED,0.4,0.81,17,4,18,0.455069,1.02799522,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
155,반도체 대표주(생산),0.3,1.04,1,0,2,1.35572,2.1708936,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
290,"스포츠행사 수혜(올림픽, 월드컵 등)",0.3,-0.07,4,1,4,0.139531,0.49255277999999997,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
284,기업인수목적회사(SPAC),0.25,-0.1,30,22,26,0.053159,0.32335942,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
16,구제역/광우병 수혜,0.17,0.17,7,3,10,0.168139,0.40203182000000004,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
545,온디바이스 AI,0.12,-0.46,9,0,15,0.894704,1.3546915199999998,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
400,조림사업,0.07,0.1,3,2,6,0.186854,0.32785852,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
176,도시가스,-0.02,0.31,4,1,4,0.202386,0.25929268,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
417,아프리카 돼지열병(ASF),-0.02,0.11,10,5,16,0.219328,0.28267264,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
559,고체산화물 연료전지(SOFC),-0.06,3.03,6,0,7,0.953675,1.2560715,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
279,스마트폰,-0.09,0.15,21,5,36,0.379963,0.43434894,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
585,김밥(냉동김밥 등),-0.09,0.15,3,1,2,0.293976,0.31568688,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
373,5G(5세대 이동통신),-0.12,0.15,23,4,27,0.568068,0.66393384,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
415,그래핀,-0.15,0.25,4,4,5,0.333319,0.3099802199999999,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
13,리모델링/인테리어,-0.16,0.48,8,3,13,0.110766,-0.007142919999999997,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
392,스마트팩토리(스마트공장),-0.17,0.62,10,4,25,0.688181,0.77968978,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
113,음식료업종,-0.19,0.14,21,7,38,0.09173,-0.06341260000000001,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
52,교육/온라인 교육,-0.22,0.02,9,4,14,0.298331,0.19169677999999998,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
90,수산,-0.24,0.33,4,0,6,0.173335,-0.0007977000000000123,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
587,피지컬 AI/휴머노이드 로봇,-0.25,1.4,9,2,29,0.5,0.43999999999999995,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
165,은행,-0.26,-0.39,4,0,7,0.44694,0.3567771999999999,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
191,태양광에너지,-0.26,0.74,16,3,25,0.622351,0.59884438,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
505,로봇(산업용/협동로봇 등),-0.29,1.25,15,2,50,0.532839,0.4453178199999999,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
397,보톡스(보툴리눔톡신),-0.31,-0.39,3,0,10,0.231463,0.009418939999999987,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
86,"주류업(주정, 에탄올 등)",-0.32,0.05,3,2,8,0.103404,-0.17730248,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
288,모바일솔루션(스마트폰),-0.32,-0.29,3,2,18,0.338846,0.14760747999999996,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
105,사료,-0.33,-0.03,8,2,8,0.029914,-0.28871868,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
328,제습기,-0.38,0.83,3,0,5,0.274735,-0.0008657000000000248,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
126,통신,-0.39,-1.08,1,0,2,0.117303,-0.22812186,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
48,영화,-0.44,-0.15,4,3,5,0.200322,-0.16355564,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
480,메타버스(Metaverse),-0.44,0.49,13,3,32,0.46086,0.19598679999999996,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
63,제지,-0.46,0.27,3,3,8,0.083505,-0.34476310000000004,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
426,양자암호/양자컴퓨팅,-0.46,0.05,10,3,13,0.458166,0.1722690799999999,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
385,키오스크(KIOSK),-0.51,0.28,2,1,7,0.492421,0.16954097999999995,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
331,가상화폐(비트코인 등),-0.52,-0.38,4,3,18,0.534372,0.2174333599999999,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
352,가상현실(VR),-0.52,0.49,9,4,14,0.468461,0.12647617999999994,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
402,아스콘(아스팔트 콘크리트),-0.52,0.14,3,1,5,0.134931,-0.33379522000000006,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
581,탈 플라스틱(친환경/생분해성 등),-0.53,0.34,2,0,6,0.207469,-0.24369278000000005,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
250,철도,-0.55,2.48,8,1,31,0.35862,-0.05510440000000011,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
266,겨울,-0.55,0.1,7,3,12,0.149005,-0.3443731000000001,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
27,자동차부품,-0.56,1.03,32,13,102,0.344112,-0.08512544000000011,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
18,전자파,-0.57,1.21,4,0,8,0.468353,0.07632714000000007,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
59,광고,-0.57,-0.32,8,1,16,0.196435,-0.29891969999999995,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
170,골판지 제조,-0.58,-0.21,3,1,6,0.060068,-0.49710615999999996,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
47,카지노,-0.59,0.73,2,2,2,-0.018279,-0.61522502,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
232,미디어(방송/신문),-0.63,-0.42,4,1,7,0.135226,-0.44338812,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
98,음원/음반,-0.66,0.13,4,1,10,0.026165,-0.6238923000000001,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
474,쿠팡(coupang),-0.68,-0.21,9,2,10,0.261037,-0.31976894000000006,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
599,소캠(SOCAMM),-0.68,0.52,3,0,8,0.5,0.009999999999999898,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
111,지주사,-0.72,0.75,31,6,90,0.395713,-0.17391606000000004,"6,598.87",-92.03,-1.38,2026-04-30 15:36:54
