theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
426,양자암호/양자컴퓨팅,18.04,5.98,22,0,2,0.458166,17.09159638,"6,091.39",123.64,2.07,2026-04-15 15:34:32
178,전선,15.25,1.36,8,0,0,1.020705,13.13714065,"6,091.39",123.64,2.07,2026-04-15 15:34:32
55,보안주(정보),11.54,3.01,48,1,2,0.449101,10.610360929999999,"6,091.39",123.64,2.07,2026-04-15 15:34:32
566,딥페이크(deepfake),10.84,3.83,13,1,0,0.457181,9.89363533,"6,091.39",123.64,2.07,2026-04-15 15:34:32
387,블록체인,9.65,1.81,21,0,2,0.417908,8.78493044,"6,091.39",123.64,2.07,2026-04-15 15:34:32
390,마이크로 LED,9.65,3.77,9,0,2,0.575023,8.45970239,"6,091.39",123.64,2.07,2026-04-15 15:34:32
582,스테이블코인,9.61,3.05,24,0,1,0.66569,8.232021699999999,"6,091.39",123.64,2.07,2026-04-15 15:34:32
507,마이데이터,9.36,2.01,10,0,1,0.305335,8.72795655,"6,091.39",123.64,2.07,2026-04-15 15:34:32
187,핵융합에너지,8.08,2.31,7,1,0,0.717944,6.59385592,"6,091.39",123.64,2.07,2026-04-15 15:34:32
342,핀테크(FinTech),7.88,2.56,32,0,1,0.473814,6.89920502,"6,091.39",123.64,2.07,2026-04-15 15:34:32
123,전력설비,7.83,2.14,28,1,3,0.770416,6.235238880000001,"6,091.39",123.64,2.07,2026-04-15 15:34:32
106,바이오인식(생체인식),7.58,2.99,16,1,2,0.327651,6.90176243,"6,091.39",123.64,2.07,2026-04-15 15:34:32
154,건설 대표주,7.33,0.46,6,0,0,0.784495,5.70609535,"6,091.39",123.64,2.07,2026-04-15 15:34:32
537,초전도체,7.09,3.69,12,0,3,0.567394,5.91549442,"6,091.39",123.64,2.07,2026-04-15 15:34:32
213,해저터널(지하화/지하도로 등),6.58,0.97,8,0,1,0.550928,5.43957904,"6,091.39",123.64,2.07,2026-04-15 15:34:32
