theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
30,조선,10.62,1.21,7,0,0,0.420477,10.42658058,"6,417.93",29.46,0.46,2026-04-22 15:50:46
559,고체산화물 연료전지(SOFC),4.78,1.12,10,0,2,0.953675,4.3413095,"6,417.93",29.46,0.46,2026-04-22 15:50:46
119,창투사,4.64,-0.07,16,0,4,0.368216,4.47062064,"6,417.93",29.46,0.46,2026-04-22 15:50:46
579,2차전지(나트륨이온),4.24,3.72,6,1,2,0.716009,3.91063586,"6,417.93",29.46,0.46,2026-04-22 15:50:46
584,스페이스X(SpaceX),4.02,2.51,8,1,3,1.139472,3.4958428799999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
325,종합상사,3.83,0.84,6,0,2,0.346361,3.67067394,"6,417.93",29.46,0.46,2026-04-22 15:50:46
287,PCB(FPCB 등),3.77,2.44,24,0,7,0.632153,3.47920962,"6,417.93",29.46,0.46,2026-04-22 15:50:46
483,야놀자(Yanolja),3.71,0.39,3,0,2,0.408392,3.52213968,"6,417.93",29.46,0.46,2026-04-22 15:50:46
520,피팅(관이음쇠)/밸브,3.65,1.05,9,0,0,0.824895,3.2705482999999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
580,유심(USIM),3.6,0.06,4,0,1,0.369213,3.43016202,"6,417.93",29.46,0.46,2026-04-22 15:50:46
329,전력저장장치(ESS),3.27,2.27,28,0,11,0.803023,2.90060942,"6,417.93",29.46,0.46,2026-04-22 15:50:46
545,온디바이스 AI,3.26,1.39,22,0,2,0.894704,2.84843616,"6,417.93",29.46,0.46,2026-04-22 15:50:46
534,페라이트,3.24,0.19,12,1,1,0.261044,3.11991976,"6,417.93",29.46,0.46,2026-04-22 15:50:46
106,바이오인식(생체인식),3.21,0.0,10,0,9,0.327651,3.05928054,"6,417.93",29.46,0.46,2026-04-22 15:50:46
171,비철금속,3.11,0.0,21,1,3,0.359222,2.94475788,"6,417.93",29.46,0.46,2026-04-22 15:50:46
557,유리 기판,3.06,0.94,15,1,4,0.713941,2.7315871400000002,"6,417.93",29.46,0.46,2026-04-22 15:50:46
507,마이데이터,3.03,-0.15,4,1,6,0.305335,2.8895459,"6,417.93",29.46,0.46,2026-04-22 15:50:46
547,CXL(컴퓨트익스프레스링크),2.99,0.3,9,0,4,0.856396,2.5960578400000003,"6,417.93",29.46,0.46,2026-04-22 15:50:46
178,전선,2.88,0.44,5,0,3,1.020705,2.4104757,"6,417.93",29.46,0.46,2026-04-22 15:50:46
94,조선기자재,2.82,2.23,29,2,4,0.644782,2.5234002799999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
575,지역화폐,2.78,-0.76,2,1,2,0.656144,2.47817376,"6,417.93",29.46,0.46,2026-04-22 15:50:46
349,드론(Drone),2.76,0.16,16,3,10,0.531453,2.51553162,"6,417.93",29.46,0.46,2026-04-22 15:50:46
599,소캠(SOCAMM),2.72,0.86,9,0,2,0.5,2.49,"6,417.93",29.46,0.46,2026-04-22 15:50:46
564,전기차 화재 방지(배터리 열폭주 등),2.7,1.75,16,1,11,0.497987,2.47092598,"6,417.93",29.46,0.46,2026-04-22 15:50:46
242,탄소나노튜브(CNT),2.69,4.01,4,0,1,0.525903,2.44808462,"6,417.93",29.46,0.46,2026-04-22 15:50:46
503,2차전지(LFP/리튬인산철),2.66,2.21,8,3,1,0.571104,2.39729216,"6,417.93",29.46,0.46,2026-04-22 15:50:46
332,스마트카(SMART CAR),2.61,0.75,9,2,2,0.453456,2.4014102399999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
381,LNG(액화천연가스),2.57,0.74,19,2,5,0.574881,2.30555474,"6,417.93",29.46,0.46,2026-04-22 15:50:46
481,마켓컬리(kurly),2.55,0.28,6,0,4,0.28742,2.4177868,"6,417.93",29.46,0.46,2026-04-22 15:50:46
321,무선충전기술,2.5,1.16,8,0,4,0.651058,2.2005133199999998,"6,417.93",29.46,0.46,2026-04-22 15:50:46
405,MLCC(적층세라믹콘덴서),2.48,2.25,6,2,2,0.637938,2.18654852,"6,417.93",29.46,0.46,2026-04-22 15:50:46
200,우주항공산업(누리호/인공위성 등),2.41,0.35,22,2,12,0.724925,2.0765345,"6,417.93",29.46,0.46,2026-04-22 15:50:46
14,반도체 재료/부품,2.4,0.91,39,5,22,0.786443,2.03823622,"6,417.93",29.46,0.46,2026-04-22 15:50:46
514,전기차(충전소/충전기),2.36,0.72,14,4,7,0.397477,2.17716058,"6,417.93",29.46,0.46,2026-04-22 15:50:46
41,카메라모듈/부품,2.35,0.53,15,1,11,0.394954,2.16832116,"6,417.93",29.46,0.46,2026-04-22 15:50:46
576,퓨리오사AI,2.35,-0.96,8,1,2,0.558657,2.0930177800000003,"6,417.93",29.46,0.46,2026-04-22 15:50:46
472,2차전지(전고체),2.32,4.26,22,0,8,0.825888,1.9400915199999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
388,아이폰,2.28,2.2,13,0,7,0.624797,1.9925933799999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
500,폐배터리,2.22,2.18,13,0,7,0.624483,1.9327378200000003,"6,417.93",29.46,0.46,2026-04-22 15:50:46
404,폴더블폰,2.18,2.07,17,2,5,0.551849,1.9261494600000002,"6,417.93",29.46,0.46,2026-04-22 15:50:46
408,마리화나(대마),2.18,0.18,2,1,7,0.161438,2.10573852,"6,417.93",29.46,0.46,2026-04-22 15:50:46
501,리비안(RIVIAN),2.11,2.18,12,2,7,0.374867,1.9375611799999999,"6,417.93",29.46,0.46,2026-04-22 15:50:46
446,2차전지(소재/부품),2.1,2.89,44,5,26,0.598749,1.8245754600000001,"6,417.93",29.46,0.46,2026-04-22 15:50:46
144,방위산업/전쟁 및 테러,2.07,0.84,36,7,23,0.536835,1.8230559,"6,417.93",29.46,0.46,2026-04-22 15:50:46
307,시스템반도체,2.06,0.64,37,4,15,0.824204,1.6808661599999999,"6,417.93",29.46,0.46,2026-04-22 15:50:46
504,요소수,2.05,-0.66,4,1,0,0.079321,2.0135123399999997,"6,417.93",29.46,0.46,2026-04-22 15:50:46
18,전자파,2.02,0.37,8,0,4,0.468353,1.80455762,"6,417.93",29.46,0.46,2026-04-22 15:50:46
79,자원개발,1.98,0.93,6,3,5,0.461804,1.76757016,"6,417.93",29.46,0.46,2026-04-22 15:50:46
180,석유화학,1.96,0.27,11,0,6,0.490725,1.7342665,"6,417.93",29.46,0.46,2026-04-22 15:50:46
288,모바일솔루션(스마트폰),1.93,0.07,8,3,12,0.338846,1.77413084,"6,417.93",29.46,0.46,2026-04-22 15:50:46
556,뉴로모픽 반도체,1.87,-0.63,4,0,3,1.083941,1.37138714,"6,417.93",29.46,0.46,2026-04-22 15:50:46
45,캐릭터상품,1.84,2.15,6,0,3,0.31585,1.694709,"6,417.93",29.46,0.46,2026-04-22 15:50:46
173,IT 대표주,1.84,2.23,3,0,3,0.903146,1.42455284,"6,417.93",29.46,0.46,2026-04-22 15:50:46
523,리튬,1.84,4.2,17,1,4,0.779965,1.4812161000000001,"6,417.93",29.46,0.46,2026-04-22 15:50:46
227,전기차,1.82,1.59,46,9,44,0.560405,1.5622137,"6,417.93",29.46,0.46,2026-04-22 15:50:46
188,풍력에너지,1.77,-0.08,26,0,10,0.623109,1.48336986,"6,417.93",29.46,0.46,2026-04-22 15:50:46
204,비료,1.76,-0.46,9,1,0,0.222217,1.65778018,"6,417.93",29.46,0.46,2026-04-22 15:50:46
64,2차전지,1.75,3.01,81,10,53,0.624611,1.46267894,"6,417.93",29.46,0.46,2026-04-22 15:50:46
382,플렉서블 디스플레이,1.74,2.79,19,1,5,0.633484,1.44859736,"6,417.93",29.46,0.46,2026-04-22 15:50:46
445,2차전지(장비),1.7,2.9,24,4,19,0.623215,1.4133210999999999,"6,417.93",29.46,0.46,2026-04-22 15:50:46
279,스마트폰,1.67,0.83,35,4,23,0.379963,1.49521702,"6,417.93",29.46,0.46,2026-04-22 15:50:46
298,희귀금속(희토류 등),1.66,0.6,12,1,4,0.148761,1.5915699399999998,"6,417.93",29.46,0.46,2026-04-22 15:50:46
167,타이어,1.6,0.1,6,1,2,0.299876,1.4620570400000001,"6,417.93",29.46,0.46,2026-04-22 15:50:46
435,재택근무/스마트워크,1.53,-0.65,9,0,7,0.287755,1.3976327,"6,417.93",29.46,0.46,2026-04-22 15:50:46
265,모바일게임(스마트폰),1.51,0.44,20,2,14,0.384521,1.33312034,"6,417.93",29.46,0.46,2026-04-22 15:50:46
379,항공기부품,1.45,0.14,7,0,7,0.563288,1.19088752,"6,417.93",29.46,0.46,2026-04-22 15:50:46
393,갤럭시 부품주,1.4,0.96,24,1,14,0.551409,1.1463518599999998,"6,417.93",29.46,0.46,2026-04-22 15:50:46
362,자율주행차,1.39,0.12,32,6,20,0.542481,1.14045874,"6,417.93",29.46,0.46,2026-04-22 15:50:46
12,반도체 장비,1.38,1.27,58,6,29,0.836701,0.9951175399999999,"6,417.93",29.46,0.46,2026-04-22 15:50:46
155,반도체 대표주(생산),1.36,2.76,1,0,2,1.35572,0.7363688,"6,417.93",29.46,0.46,2026-04-22 15:50:46
593,귀금속(금/은),1.36,-0.81,3,1,0,0.5,1.1300000000000001,"6,417.93",29.46,0.46,2026-04-22 15:50:46
449,2차전지(생산),1.3,5.78,3,0,0,0.950035,0.8629839,"6,417.93",29.46,0.46,2026-04-22 15:50:46
511,니켈,1.24,1.55,10,0,4,0.35488,1.0767552,"6,417.93",29.46,0.46,2026-04-22 15:50:46
