theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
210,자전거,4.6,0.5,1,0,1,0.192109,5.17056373,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
579,2차전지(나트륨이온),3.44,1.37,5,0,4,0.716009,5.566546730000001,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
581,탈 플라스틱(친환경/생분해성 등),2.8,3.79,3,1,5,0.207469,3.4161829299999997,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
449,2차전지(생산),2.48,0.43,3,0,0,0.950035,5.3016039500000005,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
82,태풍 및 장마,2.0,0.57,5,1,4,0.262217,2.77878449,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
503,2차전지(LFP/리튬인산철),1.97,1.71,7,0,5,0.571104,3.66617888,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
546,마이코플라스마 폐렴,1.81,0.05,4,0,8,0.145236,2.24135092,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
268,전기자전거,1.27,0.04,2,0,2,0.287817,2.12481649,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
60,육계,1.11,-0.36,6,0,3,0.179797,1.64399709,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
400,조림사업,0.95,0.3,6,1,4,0.186854,1.5049563799999999,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
180,석유화학,0.8,0.52,5,1,11,0.490725,2.25745325,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
229,스마트그리드(지능형전력망),0.75,0.09,6,0,14,0.50188,2.2405836,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
36,해운,0.61,-1.45,3,0,3,0.287513,1.46391361,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
323,셰일가스(Shale Gas),0.6,-0.89,6,0,5,0.603403,2.3921069100000003,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
206,농업,0.59,0.72,6,1,16,0.201703,1.1890579099999998,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
191,태양광에너지,0.58,-0.14,17,1,27,0.622351,2.42838247,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
177,LPG(액화석유가스),0.49,0.01,7,0,2,0.490787,1.94763739,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
188,풍력에너지,0.42,-0.22,13,1,22,0.623109,2.27063373,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
417,아프리카 돼지열병(ASF),0.36,0.12,11,0,20,0.219328,1.01140416,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
385,키오스크(KIOSK),0.32,0.44,3,1,6,0.492421,1.78249037,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
76,여름,0.3,0.18,11,0,17,0.179819,0.8340624300000001,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
223,강관업체(Steel pipe),0.3,-0.47,6,0,5,0.433156,1.58647332,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
298,희귀금속(희토류 등),0.29,0.08,7,1,8,0.148761,0.73182017,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
170,골판지 제조,0.18,1.43,5,0,5,0.060068,0.35840196,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
527,윤활유,0.15,0.49,4,0,3,0.390276,1.30911972,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
384,편의점,0.11,1.38,2,0,3,0.08108,0.3508076,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
28,CCTV＆DVR,0.09,-0.13,1,0,6,0.206311,0.70274367,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
378,건설기계,0.09,0.29,1,0,15,0.410589,1.30944933,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
105,사료,0.08,0.0,8,0,10,0.029914,0.16884458000000002,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
128,엔터테인먼트,0.07,0.12,8,0,23,0.048797,0.21492709000000002,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
511,니켈,0.01,0.08,7,1,6,0.35488,1.0639936,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
446,2차전지(소재/부품),-0.02,1.49,23,2,51,0.598749,1.75828453,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
204,비료,-0.03,0.46,3,0,7,0.222217,0.62998449,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
501,리비안(RIVIAN),-0.03,0.06,7,0,14,0.374867,1.0833549900000001,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
313,남-북-러 가스관사업,-0.07,-0.26,6,1,7,0.425606,1.19404982,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
171,비철금속,-0.12,-0.31,11,1,14,0.359222,0.9468893400000001,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
534,페라이트,-0.23,-0.07,5,0,9,0.261044,0.5453006800000001,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
185,정유,-0.26,0.33,2,0,1,0.656208,1.6889377600000002,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
329,전력저장장치(ESS),-0.27,0.59,11,1,30,0.803023,2.11497831,"5,277.30",-161.57,-2.97,2026-03-30 15:50:01
