theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
173,IT 대표주,4.74,6.32,3,0,3,0.903146,2.7079215000000003,"8,228.70",181.19,2.25,2026-05-27 15:34:20
155,반도체 대표주(생산),1.2,6.54,2,0,1,1.35572,-1.85037,"8,228.70",181.19,2.25,2026-05-27 15:34:20
560,냉각시스템(액침냉각 등),0.6,3.58,6,0,7,0.816544,-1.2372240000000003,"8,228.70",181.19,2.25,2026-05-27 15:34:20
17,SI(시스템통합),0.08,3.57,8,0,22,0.46072,-0.9566200000000001,"8,228.70",181.19,2.25,2026-05-27 15:34:20
124,제대혈,0.06,1.34,2,0,3,0.430958,-0.9096555,"8,228.70",181.19,2.25,2026-05-27 15:34:20
66,줄기세포,-0.11,2.03,6,0,12,0.343164,-0.882119,"8,228.70",181.19,2.25,2026-05-27 15:34:20
284,기업인수목적회사(SPAC),-0.15,0.02,14,25,36,0.053159,-0.26960775,"8,228.70",181.19,2.25,2026-05-27 15:34:20
241,바이오시밀러(복제 바이오의약품),-0.23,2.03,6,1,14,0.177339,-0.62901275,"8,228.70",181.19,2.25,2026-05-27 15:34:20
546,마이코플라스마 폐렴,-0.45,-0.16,2,0,10,0.145236,-0.7767809999999999,"8,228.70",181.19,2.25,2026-05-27 15:34:20
467,모더나(MODERNA),-0.47,2.26,2,1,3,0.27897,-1.0976825,"8,228.70",181.19,2.25,2026-05-27 15:34:20
79,자원개발,-0.56,1.02,1,0,13,0.461804,-1.599059,"8,228.70",181.19,2.25,2026-05-27 15:34:20
276,클라우드 컴퓨팅,-0.72,2.92,8,2,26,0.510725,-1.86913125,"8,228.70",181.19,2.25,2026-05-27 15:34:20
389,면역항암제,-0.79,2.26,10,1,25,0.253966,-1.3614235000000001,"8,228.70",181.19,2.25,2026-05-27 15:34:20
