theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
584,스페이스X(SpaceX),-0.69,417010,나노팀 *,테마 편입 사유,9700.0,상승  350,3.74,9740.0,9750.0,134812.0,1300.0,96802.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
584,스페이스X(SpaceX),-0.69,209640,와이제이링크 *,테마 편입 사유,4200.0,상승  130,3.19,4185.0,4200.0,339355.0,1416.0,301957.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
584,스페이스X(SpaceX),-0.69,272290,이녹스첨단소재 *,테마 편입 사유,31450.0,상승  700,2.28,31550.0,31600.0,232971.0,7340.0,153452.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
584,스페이스X(SpaceX),-0.69,295310,에이치브이엠 *,테마 편입 사유,83100.0,"상승  1,600",1.96,83400.0,83500.0,165671.0,13743.0,155585.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
584,스페이스X(SpaceX),-0.69,274090,켄코아에어로스페이스 *,테마 편입 사유,19810.0,상승  300,1.54,19850.0,19870.0,289446.0,5742.0,302617.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
584,스페이스X(SpaceX),-0.69,321370,센서뷰 *,테마 편입 사유,2940.0,보합0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
584,스페이스X(SpaceX),-0.69,027360,아주IB투자 *,테마 편입 사유,8500.0,하락  110,-1.28,8510.0,8520.0,2811802.0,23918.0,2709756.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
584,스페이스X(SpaceX),-0.69,006800,미래에셋증권,테마 편입 사유,66500.0,"하락  1,200",-1.77,66500.0,66600.0,1732388.0,116098.0,2187495.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
584,스페이스X(SpaceX),-0.69,373220,LG에너지솔루션,테마 편입 사유,413500.0,"하락  7,500",-1.78,414000.0,414500.0,258141.0,107115.0,719468.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
584,스페이스X(SpaceX),-0.69,100790,미래에셋벤처투자 *,테마 편입 사유,28000.0,하락  600,-2.1,28000.0,28050.0,1482070.0,41677.0,1332610.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
584,스페이스X(SpaceX),-0.69,347700,스피어 *,테마 편입 사유,39400.0,"하락  2,400",-5.74,39150.0,39200.0,1463381.0,57780.0,1021304.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
584,스페이스X(SpaceX),-0.69,001430,세아베스틸지주,테마 편입 사유,63700.0,"하락  5,800",-8.35,63300.0,63500.0,540682.0,34949.0,160899.0,,,1.139472,-2.2852607999999996,"5,858.72",80.71,1.40,2026-04-10 15:21:00
449,2차전지(생산),-0.95,006400,삼성SDI,테마 편입 사유,481000.0,"상승  1,000",0.21,481000.0,481500.0,526048.0,253732.0,1003279.0,,,0.950035,-2.280049,"5,858.72",80.71,1.40,2026-04-10 15:21:00
449,2차전지(생산),-0.95,096770,SK이노베이션,테마 편입 사유,122400.0,"하락  1,600",-1.29,122500.0,122600.0,275807.0,33874.0,648120.0,,,0.950035,-2.280049,"5,858.72",80.71,1.40,2026-04-10 15:21:00
449,2차전지(생산),-0.95,373220,LG에너지솔루션,테마 편입 사유,413500.0,"하락  7,500",-1.78,414000.0,414500.0,258141.0,107115.0,719468.0,,,0.950035,-2.280049,"5,858.72",80.71,1.40,2026-04-10 15:21:00
384,편의점,-1.31,024800,유성티엔에스 *,테마 편입 사유,4050.0,상승  185,4.79,4030.0,4040.0,100151.0,403.0,42796.0,,,0.08108,-1.423512,"5,858.72",80.71,1.40,2026-04-10 15:21:00
384,편의점,-1.31,004990,롯데지주,테마 편입 사유,28600.0,상승  500,1.78,28600.0,28650.0,165742.0,4769.0,170634.0,,,0.08108,-1.423512,"5,858.72",80.71,1.40,2026-04-10 15:21:00
384,편의점,-1.31,139480,이마트,테마 편입 사유,94300.0,하락  200,-0.21,93900.0,94100.0,139413.0,13170.0,253433.0,,,0.08108,-1.423512,"5,858.72",80.71,1.40,2026-04-10 15:21:00
384,편의점,-1.31,007070,GS리테일,테마 편입 사유,22100.0,하락  350,-1.56,22050.0,22100.0,122955.0,2733.0,172134.0,,,0.08108,-1.423512,"5,858.72",80.71,1.40,2026-04-10 15:21:00
384,편의점,-1.31,282330,BGF리테일,테마 편입 사유,131000.0,"하락  16,800",-11.37,131000.0,131100.0,73632.0,9799.0,58193.0,,,0.08108,-1.423512,"5,858.72",80.71,1.40,2026-04-10 15:21:00
590,2026 상반기 신규상장,-0.31,493330,지에프아이 *,테마 편입 사유,16120.0,"상승  1,130",7.54,16000.0,16050.0,75654.0,1208.0,83646.0,,,0.5,-1.01,"5,858.72",80.71,1.40,2026-04-10 15:21:00
590,2026 상반기 신규상장,-0.31,0082N0,카나프테라퓨틱스 *,테마 편입 사유,37300.0,"상승  1,750",4.92,37500.0,37600.0,248638.0,8993.0,153944.0,,,0.5,-1.01,"5,858.72",80.71,1.40,2026-04-10 15:21:00
590,2026 상반기 신규상장,-0.31,493280,아이엠바이오로직스 *,테마 편입 사유,49100.0,"상승  1,650",3.48,49400.0,49600.0,90376.0,4433.0,176416.0,,,0.5,-1.01,"5,858.72",80.71,1.40,2026-04-10 15:21:00
590,2026 상반기 신규상장,-0.31,279570,케이뱅크,테마 편입 사유,6255.0,상승  185,3.05,6250.0,6260.0,2946976.0,18372.0,1764773.0,,,0.5,-1.01,"5,858.72",80.71,1.40,2026-04-10 15:21:00
590,2026 상반기 신규상장,-0.31,0004V0,엔비알모션 *,테마 편입 사유,17920.0,상승  220,1.24,17930.0,17940.0,515229.0,9152.0,562301.0,,,0.5,-1.01,"5,858.72",80.71,1.40,2026-04-10 15:21:00
590,2026 상반기 신규상장,-0.31,0001A0,덕양에너젠 *,테마 편입 사유,16440.0,상승  130,0.8,16430.0,16460.0,115005.0,1893.0,173598.0,,,0.5,-1.01,"5,858.72",80.71,1.40,2026-04-10 15:21:00
