theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
590,2026 상반기 신규상장,15.52,-1.87,2,0,6,0.5,14.885,"5,556.69",69.45,1.27,2026-03-16 15:19:28
36,해운,11.08,0.02,5,0,1,0.287513,10.71485849,"5,556.69",69.45,1.27,2026-03-16 15:19:28
283,생명보험,6.25,-0.18,2,0,3,0.411472,5.72743056,"5,556.69",69.45,1.27,2026-03-16 15:19:28
599,소캠(SOCAMM),5.64,0.74,10,0,1,0.5,5.005,"5,556.69",69.45,1.27,2026-03-16 15:19:28
483,야놀자(Yanolja),4.94,1.99,3,0,2,0.408392,4.42134216,"5,556.69",69.45,1.27,2026-03-16 15:19:28
389,면역항암제,4.47,2.53,11,0,24,0.253966,4.14746318,"5,556.69",69.45,1.27,2026-03-16 15:19:28
155,반도체 대표주(생산),3.89,-0.73,3,0,0,1.35572,2.1682356,"5,556.69",69.45,1.27,2026-03-16 15:19:28
147,여행,3.15,0.29,3,0,6,0.063337,3.06956201,"5,556.69",69.45,1.27,2026-03-16 15:19:28
210,자전거,2.99,0.63,1,0,1,0.192109,2.7460215700000004,"5,556.69",69.45,1.27,2026-03-16 15:19:28
376,유전자 치료제/분석,2.96,1.45,11,2,29,0.255605,2.63538165,"5,556.69",69.45,1.27,2026-03-16 15:19:28
580,유심(USIM),2.71,4.34,2,0,3,0.369213,2.24109949,"5,556.69",69.45,1.27,2026-03-16 15:19:28
38,홈쇼핑,2.56,-0.11,4,0,1,0.069492,2.47174516,"5,556.69",69.45,1.27,2026-03-16 15:19:28
547,CXL(컴퓨트익스프레스링크),2.27,0.98,9,2,2,0.856396,1.18237708,"5,556.69",69.45,1.27,2026-03-16 15:19:28
318,백화점,2.25,-0.08,4,0,2,0.059804,2.17404892,"5,556.69",69.45,1.27,2026-03-16 15:19:28
417,아프리카 돼지열병(ASF),1.83,0.52,16,1,14,0.219328,1.55145344,"5,556.69",69.45,1.27,2026-03-16 15:19:28
136,소매유통,1.76,0.34,12,0,8,0.147498,1.57267754,"5,556.69",69.45,1.27,2026-03-16 15:19:28
173,IT 대표주,1.67,-0.98,4,0,2,0.903146,0.5230045799999998,"5,556.69",69.45,1.27,2026-03-16 15:19:28
584,스페이스X(SpaceX),1.59,2.7,5,0,7,1.139472,0.14287055999999998,"5,556.69",69.45,1.27,2026-03-16 15:19:28
47,카지노,1.53,1.09,3,0,3,-0.018279,1.55321433,"5,556.69",69.45,1.27,2026-03-16 15:19:28
380,면세점,1.4,0.34,6,0,2,0.08202,1.2958345999999998,"5,556.69",69.45,1.27,2026-03-16 15:19:28
126,통신,1.23,-0.38,2,0,1,0.117303,1.08102519,"5,556.69",69.45,1.27,2026-03-16 15:19:28
171,비철금속,1.21,1.12,8,0,18,0.359222,0.75378806,"5,556.69",69.45,1.27,2026-03-16 15:19:28
14,반도체 재료/부품,1.16,0.61,33,1,32,0.786443,0.1612173899999999,"5,556.69",69.45,1.27,2026-03-16 15:19:28
373,5G(5세대 이동통신),1.16,4.96,22,1,30,0.568068,0.43855363999999986,"5,556.69",69.45,1.27,2026-03-16 15:19:28
60,육계,1.02,0.61,4,0,5,0.179797,0.79165781,"5,556.69",69.45,1.27,2026-03-16 15:19:28
536,HBM(고대역폭메모리),0.89,0.51,18,0,14,0.981374,-0.3563449799999999,"5,556.69",69.45,1.27,2026-03-16 15:19:28
545,온디바이스 AI,0.79,1.05,12,0,12,0.894704,-0.34627408000000015,"5,556.69",69.45,1.27,2026-03-16 15:19:28
12,반도체 장비,0.78,0.36,46,1,45,0.836701,-0.28261026999999994,"5,556.69",69.45,1.27,2026-03-16 15:19:28
321,무선충전기술,0.75,2.0,8,0,4,0.651058,-0.07684366000000009,"5,556.69",69.45,1.27,2026-03-16 15:19:28
379,항공기부품,0.75,2.05,5,0,9,0.563288,0.03462423999999997,"5,556.69",69.45,1.27,2026-03-16 15:19:28
16,구제역/광우병 수혜,0.74,0.28,6,1,13,0.168139,0.5264634699999999,"5,556.69",69.45,1.27,2026-03-16 15:19:28
297,공작기계,0.73,3.54,2,0,11,0.116663,0.5818379899999999,"5,556.69",69.45,1.27,2026-03-16 15:19:28
229,스마트그리드(지능형전력망),0.72,0.9,8,0,12,0.50188,0.08261239999999992,"5,556.69",69.45,1.27,2026-03-16 15:19:28
141,종합 물류,0.71,0.06,6,0,10,0.204126,0.45075997999999995,"5,556.69",69.45,1.27,2026-03-16 15:19:28
302,음성인식,0.7,0.96,4,0,7,0.300744,0.3180551199999999,"5,556.69",69.45,1.27,2026-03-16 15:19:28
276,클라우드 컴퓨팅,0.59,1.53,14,0,22,0.510725,-0.05862075,"5,556.69",69.45,1.27,2026-03-16 15:19:28
497,토스(toss),0.54,0.3,3,0,3,0.460279,-0.044554329999999975,"5,556.69",69.45,1.27,2026-03-16 15:19:28
269,LED장비,0.52,0.88,5,0,6,0.732768,-0.41061536,"5,556.69",69.45,1.27,2026-03-16 15:19:28
307,시스템반도체,0.51,0.89,25,0,31,0.824204,-0.53673908,"5,556.69",69.45,1.27,2026-03-16 15:19:28
288,모바일솔루션(스마트폰),0.5,1.85,10,0,13,0.338846,0.06966558,"5,556.69",69.45,1.27,2026-03-16 15:19:28
144,방위산업/전쟁 및 테러,0.43,1.74,27,0,37,0.536835,-0.25178045,"5,556.69",69.45,1.27,2026-03-16 15:19:28
349,드론(Drone),0.35,1.37,14,1,14,0.531453,-0.32494530999999993,"5,556.69",69.45,1.27,2026-03-16 15:19:28
543,의료AI,0.31,2.75,12,0,19,0.174013,0.08900348999999999,"5,556.69",69.45,1.27,2026-03-16 15:19:28
529,AI 챗봇(챗GPT 등),0.18,3.27,13,0,18,0.536537,-0.50140199,"5,556.69",69.45,1.27,2026-03-16 15:19:28
317,SNS(소셜네트워크서비스),0.16,2.18,3,1,6,0.363899,-0.30215172999999995,"5,556.69",69.45,1.27,2026-03-16 15:19:28
388,아이폰,0.15,0.38,8,0,12,0.624797,-0.64349219,"5,556.69",69.45,1.27,2026-03-16 15:19:28
166,항공/저가 항공사(LCC),0.14,-0.09,5,1,3,0.357297,-0.31376719,"5,556.69",69.45,1.27,2026-03-16 15:19:28
598,콩/대두,0.14,0.55,2,1,2,0.5,-0.495,"5,556.69",69.45,1.27,2026-03-16 15:19:28
332,스마트카(SMART CAR),0.12,0.65,5,0,8,0.453456,-0.45588912000000004,"5,556.69",69.45,1.27,2026-03-16 15:19:28
390,마이크로 LED,0.1,1.92,7,0,4,0.575023,-0.63027921,"5,556.69",69.45,1.27,2026-03-16 15:19:28
398,DMZ 평화공원,0.08,0.39,7,0,11,0.302546,-0.30423342,"5,556.69",69.45,1.27,2026-03-16 15:19:28
290,"스포츠행사 수혜(올림픽, 월드컵 등)",0.06,0.03,4,0,5,0.139531,-0.11720437,"5,556.69",69.45,1.27,2026-03-16 15:19:28
480,메타버스(Metaverse),0.05,1.69,17,0,32,0.46086,-0.5352922,"5,556.69",69.45,1.27,2026-03-16 15:19:28
401,원자력발전소 해체,0.01,3.01,3,0,12,0.808677,-1.01701979,"5,556.69",69.45,1.27,2026-03-16 15:19:28
462,UAM(도심항공모빌리티),0.01,0.92,9,0,16,0.511028,-0.6390055600000001,"5,556.69",69.45,1.27,2026-03-16 15:19:28
352,가상현실(VR),-0.01,0.61,11,1,17,0.468461,-0.60494547,"5,556.69",69.45,1.27,2026-03-16 15:19:28
48,영화,-0.03,-0.07,4,0,8,0.200322,-0.28440894000000005,"5,556.69",69.45,1.27,2026-03-16 15:19:28
279,스마트폰,-0.03,0.45,26,2,35,0.379963,-0.51255301,"5,556.69",69.45,1.27,2026-03-16 15:19:28
204,비료,-0.04,1.59,2,3,5,0.222217,-0.32221559,"5,556.69",69.45,1.27,2026-03-16 15:19:28
149,원격진료/비대면진료(U-Healthcare),-0.05,1.66,5,1,15,0.237293,-0.35136211,"5,556.69",69.45,1.27,2026-03-16 15:19:28
151,증권,-0.06,0.72,11,2,8,0.761878,-1.02758506,"5,556.69",69.45,1.27,2026-03-16 15:19:28
384,편의점,-0.08,-0.08,2,0,3,0.08108,-0.1829716,"5,556.69",69.45,1.27,2026-03-16 15:19:28
328,제습기,-0.11,0.03,4,0,4,0.274735,-0.45891345,"5,556.69",69.45,1.27,2026-03-16 15:19:28
324,일자리(취업),-0.12,0.02,3,1,6,0.33736,-0.5484472,"5,556.69",69.45,1.27,2026-03-16 15:19:28
567,밸류업(24년 기업가치 제고계획 발표),-0.12,0.14,33,0,58,0.438052,-0.67632604,"5,556.69",69.45,1.27,2026-03-16 15:19:28
405,MLCC(적층세라믹콘덴서),-0.13,-0.11,4,1,5,0.637938,-0.94018126,"5,556.69",69.45,1.27,2026-03-16 15:19:28
521,애플페이,-0.13,3.44,2,0,6,0.193589,-0.37585803,"5,556.69",69.45,1.27,2026-03-16 15:19:28
381,LNG(액화천연가스),-0.14,1.8,8,0,18,0.574881,-0.87009887,"5,556.69",69.45,1.27,2026-03-16 15:19:28
105,사료,-0.17,0.89,5,0,13,0.029914,-0.20799078000000001,"5,556.69",69.45,1.27,2026-03-16 15:19:28
139,출산장려정책,-0.19,0.87,9,2,11,0.067107,-0.27522589,"5,556.69",69.45,1.27,2026-03-16 15:19:28
284,기업인수목적회사(SPAC),-0.2,0.13,18,25,36,0.053159,-0.26751193,"5,556.69",69.45,1.27,2026-03-16 15:19:28
111,지주사,-0.24,0.8,37,4,85,0.395713,-0.74255551,"5,556.69",69.45,1.27,2026-03-16 15:19:28
18,전자파,-0.25,0.48,4,0,8,0.468353,-0.84480831,"5,556.69",69.45,1.27,2026-03-16 15:19:28
19,황사/미세먼지,-0.27,0.15,8,1,16,0.184669,-0.5045296300000001,"5,556.69",69.45,1.27,2026-03-16 15:19:28
348,삼성페이,-0.27,1.32,6,1,19,0.46179,-0.8564733,"5,556.69",69.45,1.27,2026-03-16 15:19:28
232,미디어(방송/신문),-0.29,1.29,4,1,7,0.135226,-0.46173702,"5,556.69",69.45,1.27,2026-03-16 15:19:28
28,CCTV＆DVR,-0.3,0.45,4,0,3,0.206311,-0.56201497,"5,556.69",69.45,1.27,2026-03-16 15:19:28
563,낙태/피임,-0.3,1.14,1,0,3,0.373161,-0.77391447,"5,556.69",69.45,1.27,2026-03-16 15:19:28
407,호텔/리조트,-0.32,0.96,6,0,8,0.070259,-0.40922893,"5,556.69",69.45,1.27,2026-03-16 15:19:28
571,밸류업(25년 기업가치 제고계획 발표),-0.32,0.13,23,1,61,0.456112,-0.8992622400000001,"5,556.69",69.45,1.27,2026-03-16 15:19:28
496,골프,-0.33,0.72,6,0,9,0.257391,-0.65688657,"5,556.69",69.45,1.27,2026-03-16 15:19:28
104,스마트홈(홈네트워크),-0.34,0.66,10,0,13,0.288624,-0.70655248,"5,556.69",69.45,1.27,2026-03-16 15:19:28
568,코리아 밸류업 지수(Korea Value-up Index),-0.35,-0.14,32,1,66,0.542066,-1.03842382,"5,556.69",69.45,1.27,2026-03-16 15:19:28
8,화폐/금융자동화기기(디지털화폐 등),-0.37,0.79,3,0,7,0.425976,-0.91098952,"5,556.69",69.45,1.27,2026-03-16 15:19:28
464,콜드체인(저온 유통),-0.37,0.99,4,0,8,0.341238,-0.80337226,"5,556.69",69.45,1.27,2026-03-16 15:19:28
44,시멘트/레미콘,-0.38,1.51,4,0,11,0.161184,-0.5847036800000001,"5,556.69",69.45,1.27,2026-03-16 15:19:28
474,쿠팡(coupang),-0.38,0.48,6,0,15,0.261037,-0.71151699,"5,556.69",69.45,1.27,2026-03-16 15:19:28
99,지능형로봇/인공지능(AI),-0.4,1.32,19,3,42,0.597165,-1.15839955,"5,556.69",69.45,1.27,2026-03-16 15:19:28
184,수자원(양적/질적 개선),-0.4,1.68,8,0,19,0.401481,-0.90988087,"5,556.69",69.45,1.27,2026-03-16 15:19:28
487,건강기능식품,-0.41,1.11,12,1,31,0.077185,-0.50802495,"5,556.69",69.45,1.27,2026-03-16 15:19:28
59,광고,-0.42,0.84,8,1,16,0.196435,-0.66947245,"5,556.69",69.45,1.27,2026-03-16 15:19:28
506,탈모 치료,-0.42,1.8,7,1,18,0.022729,-0.44886582999999997,"5,556.69",69.45,1.27,2026-03-16 15:19:28
52,교육/온라인 교육,-0.45,1.17,8,5,15,0.298331,-0.82888037,"5,556.69",69.45,1.27,2026-03-16 15:19:28
331,가상화폐(비트코인 등),-0.45,0.86,9,0,16,0.534372,-1.12865244,"5,556.69",69.45,1.27,2026-03-16 15:19:28
531,STO(토큰증권 발행),-0.45,0.47,7,0,18,0.620891,-1.23853157,"5,556.69",69.45,1.27,2026-03-16 15:19:28
