theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
483,야놀자(Yanolja),4.87,027360,아주IB투자 *,테마 편입 사유,5810.0,"상한가  1,340",29.98,5810.0,0.0,26647622.0,146446.0,1842047.0,,,0.408392,5.278392,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
483,야놀자(Yanolja),4.87,019550,SBI인베스트먼트 *,테마 편입 사유,796.0,상승  22,2.84,794.0,795.0,2770968.0,2178.0,5504687.0,,,0.408392,5.278392,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
483,야놀자(Yanolja),4.87,003530,한화투자증권,테마 편입 사유,8340.0,하락  190,-2.23,8340.0,8350.0,7083217.0,59078.0,54551388.0,,,0.408392,5.278392,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
483,야놀자(Yanolja),4.87,035080,그래디언트 *,테마 편입 사유,10940.0,하락  320,-2.84,10930.0,10940.0,35129.0,386.0,37071.0,,,0.408392,5.278392,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
483,야놀자(Yanolja),4.87,088350,한화생명,테마 편입 사유,4955.0,하락  175,-3.41,4955.0,4960.0,12970379.0,65524.0,24305321.0,,,0.408392,5.278392,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
62,철강 주요종목,4.22,004020,현대제철,테마 편입 사유,46500.0,"상승  7,700",19.85,46400.0,46450.0,11934677.0,556802.0,1346225.0,,,0.210304,4.430304,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
62,철강 주요종목,4.22,460860,동국제강,테마 편입 사유,10270.0,"상승  1,030",11.15,10250.0,10260.0,4835705.0,51480.0,322394.0,,,0.210304,4.430304,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
62,철강 주요종목,4.22,104700,한국철강,테마 편입 사유,10200.0,상승  700,7.37,10060.0,10100.0,555062.0,5890.0,33735.0,,,0.210304,4.430304,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
62,철강 주요종목,4.22,002240,고려제강,테마 편입 사유,23500.0,상승  650,2.84,23300.0,23350.0,52831.0,1231.0,37215.0,,,0.210304,4.430304,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
62,철강 주요종목,4.22,460850,동국씨엠,테마 편입 사유,5960.0,상승  100,1.71,5970.0,5990.0,489245.0,3002.0,117457.0,,,0.210304,4.430304,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
62,철강 주요종목,4.22,005490,POSCO홀딩스,테마 편입 사유,413000.0,"상승  5,500",1.35,411000.0,411500.0,806831.0,333202.0,740144.0,,,0.210304,4.430304,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
62,철강 주요종목,4.22,016380,KG스틸,테마 편입 사유,6050.0,상승  70,1.17,6030.0,6040.0,818438.0,4984.0,336734.0,,,0.210304,4.430304,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
62,철강 주요종목,4.22,001430,세아베스틸지주,테마 편입 사유,69100.0,상승  300,0.44,68800.0,68900.0,266682.0,18392.0,200014.0,,,0.210304,4.430304,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
62,철강 주요종목,4.22,058430,포스코스틸리온,테마 편입 사유,47800.0,상승  200,0.42,48050.0,48100.0,880600.0,45908.0,50935.0,,,0.210304,4.430304,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
62,철강 주요종목,4.22,084010,대한제강,테마 편입 사유,12880.0,상승  50,0.39,12910.0,12940.0,202878.0,2649.0,54206.0,,,0.210304,4.430304,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
62,철강 주요종목,4.22,306200,세아제강,테마 편입 사유,132800.0,하락  400,-0.3,134100.0,134200.0,24212.0,3271.0,11410.0,,,0.210304,4.430304,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
452,코로나19(음압병실/음압구급차),3.14,011930,신성이엔지,테마 편입 사유,2450.0,상승  315,14.75,2420.0,2425.0,83178014.0,198192.0,16928866.0,,,0.477986,3.617986,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
452,코로나19(음압병실/음압구급차),3.14,215380,우정바이오 *,테마 편입 사유,2350.0,상승  120,5.38,2335.0,2340.0,267113.0,619.0,114924.0,,,0.477986,3.617986,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
452,코로나19(음압병실/음압구급차),3.14,053080,케이엔솔 *,테마 편입 사유,15110.0,상승  720,5.0,15110.0,15130.0,770404.0,11537.0,533819.0,,,0.477986,3.617986,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
452,코로나19(음압병실/음압구급차),3.14,130500,GH신소재 *,테마 편입 사유,2710.0,상승  20,0.74,2705.0,2710.0,201423.0,540.0,156098.0,,,0.477986,3.617986,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
452,코로나19(음압병실/음압구급차),3.14,067570,엔브이에이치코리아 *,테마 편입 사유,2415.0,하락  30,-1.23,2400.0,2405.0,192373.0,462.0,281829.0,,,0.477986,3.617986,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
452,코로나19(음압병실/음압구급차),3.14,109610,에스와이 *,테마 편입 사유,2985.0,하락  40,-1.32,2985.0,2995.0,307502.0,921.0,552799.0,,,0.477986,3.617986,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
452,코로나19(음압병실/음압구급차),3.14,067170,오텍 *,테마 편입 사유,1864.0,하락  26,-1.38,1863.0,1874.0,68509.0,128.0,125753.0,,,0.477986,3.617986,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,006920,모헨즈 *,테마 편입 사유,4625.0,"상한가  1,065",29.92,4625.0,0.0,6840078.0,29274.0,409840.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,038500,삼표시멘트 *,테마 편입 사유,17350.0,"상승  2,080",13.62,17370.0,17380.0,44771262.0,802068.0,4051600.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,255220,SG *,테마 편입 사유,3005.0,상승  105,3.62,3005.0,3010.0,3533711.0,10393.0,5830030.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,079650,서산 *,테마 편입 사유,1574.0,상승  53,3.48,1561.0,1574.0,46112.0,71.0,45991.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,011390,부산산업,테마 편입 사유,84800.0,"상승  2,800",3.41,84600.0,84700.0,15714.0,1329.0,16219.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,225530,HC보광산업 *,테마 편입 사유,2960.0,상승  50,1.72,2970.0,2980.0,62034.0,183.0,65178.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,198440,강동씨앤엘 *,테마 편입 사유,1092.0,상승  14,1.3,1081.0,1090.0,99425.0,107.0,111048.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,004980,성신양회,테마 편입 사유,9850.0,상승  110,1.13,9800.0,9860.0,130515.0,1277.0,323838.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,037760,쎄니트 *,테마 편입 사유,1830.0,상승  13,0.72,1830.0,1831.0,9526.0,17.0,58022.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,300720,한일시멘트,테마 편입 사유,18210.0,보합0,0.0,18230.0,18240.0,113753.0,2077.0,115721.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,060560,HC홈센타 *,테마 편입 사유,697.0,하락  2,-0.29,693.0,698.0,113558.0,79.0,204130.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,000910,유니온,테마 편입 사유,4315.0,하락  50,-1.15,4305.0,4315.0,120806.0,523.0,178171.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,183190,아세아시멘트,테마 편입 사유,12680.0,하락  150,-1.17,12700.0,12720.0,76917.0,975.0,73374.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,001520,동양,테마 편입 사유,966.0,하락  19,-1.93,967.0,969.0,1461290.0,1425.0,2140923.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
44,시멘트/레미콘,3.42,023410,유진기업 *,테마 편입 사유,4755.0,하락  155,-3.16,4760.0,4770.0,548592.0,2616.0,515019.0,,,0.161184,3.581184,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
590,2026 상반기 신규상장,2.59,0004V0,엔비알모션 *,테마 편입 사유,22100.0,"상승  2,750",14.21,22050.0,22100.0,3284055.0,71916.0,1048313.0,,,0.5,3.09,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
590,2026 상반기 신규상장,2.59,0001A0,덕양에너젠 *,테마 편입 사유,21650.0,보합0,0.0,21550.0,21600.0,1844803.0,40472.0,724247.0,,,0.5,3.09,"6,244.13",-63.14,-1.00,2026-02-27 15:36:52
