theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
586,광통신(광케이블/광섬유 등),7.94,1.51,11,0,2,0.5,6.57,"5,377.30",143.25,2.74,2026-04-03 15:38:12
188,풍력에너지,6.31,-0.25,33,1,2,0.623109,4.602681339999999,"5,377.30",143.25,2.74,2026-04-03 15:38:12
155,반도체 대표주(생산),6.23,0.22,3,0,0,1.35572,2.5153272,"5,377.30",143.25,2.74,2026-04-03 15:38:12
223,강관업체(Steel pipe),6.2,0.54,11,0,0,0.433156,5.01315256,"5,377.30",143.25,2.74,2026-04-03 15:38:12
94,조선기자재,5.94,0.25,34,0,1,0.644782,4.1732973200000005,"5,377.30",143.25,2.74,2026-04-03 15:38:12
520,피팅(관이음쇠)/밸브,5.78,0.63,9,0,0,0.824895,3.5197876999999997,"5,377.30",143.25,2.74,2026-04-03 15:38:12
595,우주태양광(페로브스카이트 등),5.65,-0.83,8,0,2,0.5,4.28,"5,377.30",143.25,2.74,2026-04-03 15:38:12
191,태양광에너지,5.5,-0.25,36,0,9,0.622351,3.79475826,"5,377.30",143.25,2.74,2026-04-03 15:38:12
452,코로나19(음압병실/음압구급차),5.42,-0.45,6,0,1,0.477986,4.11031836,"5,377.30",143.25,2.74,2026-04-03 15:38:12
92,통신장비,5.4,1.8,34,4,7,0.60181,3.7510406000000005,"5,377.30",143.25,2.74,2026-04-03 15:38:12
30,조선,5.25,1.3,6,0,1,0.420477,4.09789302,"5,377.30",143.25,2.74,2026-04-03 15:38:12
325,종합상사,5.13,0.96,5,0,3,0.346361,4.1809708599999995,"5,377.30",143.25,2.74,2026-04-03 15:38:12
559,고체산화물 연료전지(SOFC),5.0,0.32,8,1,2,0.953675,2.3869304999999996,"5,377.30",143.25,2.74,2026-04-03 15:38:12
144,방위산업/전쟁 및 테러,4.96,0.81,56,1,9,0.536835,3.4890721,"5,377.30",143.25,2.74,2026-04-03 15:38:12
379,항공기부품,4.91,0.14,12,0,2,0.563288,3.36659088,"5,377.30",143.25,2.74,2026-04-03 15:38:12
390,마이크로 LED,4.78,0.45,8,0,3,0.575023,3.2044369800000005,"5,377.30",143.25,2.74,2026-04-03 15:38:12
86,"주류업(주정, 에탄올 등)",4.6,-0.52,13,0,0,0.103404,4.3166730399999995,"5,377.30",143.25,2.74,2026-04-03 15:38:12
205,원자력발전,4.53,-0.37,49,0,2,0.73439,2.5177714,"5,377.30",143.25,2.74,2026-04-03 15:38:12
229,스마트그리드(지능형전력망),4.46,0.49,18,0,2,0.50188,3.0848487999999996,"5,377.30",143.25,2.74,2026-04-03 15:38:12
313,남-북-러 가스관사업,4.46,0.39,14,0,0,0.425606,3.29383956,"5,377.30",143.25,2.74,2026-04-03 15:38:12
8,화폐/금융자동화기기(디지털화폐 등),4.23,-0.59,9,0,1,0.425976,3.06282576,"5,377.30",143.25,2.74,2026-04-03 15:38:12
105,사료,4.04,-0.49,17,1,0,0.029914,3.95803564,"5,377.30",143.25,2.74,2026-04-03 15:38:12
349,드론(Drone),4.04,-0.47,23,0,6,0.531453,2.58381878,"5,377.30",143.25,2.74,2026-04-03 15:38:12
381,LNG(액화천연가스),4.02,-0.32,22,0,4,0.574881,2.4448260599999996,"5,377.30",143.25,2.74,2026-04-03 15:38:12
373,5G(5세대 이동통신),3.92,1.78,38,5,9,0.568068,2.3634936799999995,"5,377.30",143.25,2.74,2026-04-03 15:38:12
82,태풍 및 장마,3.84,-0.46,10,0,0,0.262217,3.1215254199999998,"5,377.30",143.25,2.74,2026-04-03 15:38:12
329,전력저장장치(ESS),3.84,-0.48,28,3,9,0.803023,1.6397169799999998,"5,377.30",143.25,2.74,2026-04-03 15:38:12
378,건설기계,3.83,0.28,16,0,0,0.410589,2.70498614,"5,377.30",143.25,2.74,2026-04-03 15:38:12
517,우크라이나 재건,3.74,0.51,31,2,1,0.423375,2.5799525,"5,377.30",143.25,2.74,2026-04-03 15:38:12
62,철강 주요종목,3.6,-0.52,11,0,0,0.210304,3.02376704,"5,377.30",143.25,2.74,2026-04-03 15:38:12
323,셰일가스(Shale Gas),3.52,-0.63,8,0,3,0.603403,1.8666757799999998,"5,377.30",143.25,2.74,2026-04-03 15:38:12
401,원자력발전소 해체,3.5,-0.63,15,0,0,0.808677,1.28422502,"5,377.30",143.25,2.74,2026-04-03 15:38:12
426,양자암호/양자컴퓨팅,3.42,-0.29,19,1,4,0.458166,2.16462516,"5,377.30",143.25,2.74,2026-04-03 15:38:12
462,UAM(도심항공모빌리티),3.41,0.21,18,1,6,0.511028,2.0097832799999997,"5,377.30",143.25,2.74,2026-04-03 15:38:12
171,비철금속,3.36,1.52,23,0,2,0.359222,2.37573172,"5,377.30",143.25,2.74,2026-04-03 15:38:12
497,토스(toss),3.23,-0.49,4,0,2,0.460279,1.96883554,"5,377.30",143.25,2.74,2026-04-03 15:38:12
79,자원개발,3.18,0.7,10,0,4,0.461804,1.91465704,"5,377.30",143.25,2.74,2026-04-03 15:38:12
154,건설 대표주,3.13,-0.09,5,0,1,0.784495,0.9804836999999997,"5,377.30",143.25,2.74,2026-04-03 15:38:12
187,핵융합에너지,3.13,-0.67,7,0,1,0.717944,1.1628334399999998,"5,377.30",143.25,2.74,2026-04-03 15:38:12
405,MLCC(적층세라믹콘덴서),3.1,-0.39,8,0,2,0.637938,1.35204988,"5,377.30",143.25,2.74,2026-04-03 15:38:12
545,온디바이스 AI,3.08,-0.67,21,0,3,0.894704,0.6285110399999998,"5,377.30",143.25,2.74,2026-04-03 15:38:12
524,모듈러주택,3.06,0.14,9,0,1,0.402032,1.95843232,"5,377.30",143.25,2.74,2026-04-03 15:38:12
72,철강 중소형,3.02,0.25,34,0,2,0.203882,2.46136332,"5,377.30",143.25,2.74,2026-04-03 15:38:12
482,두나무(Dunamu),3.0,-1.07,6,1,4,0.593077,1.37496902,"5,377.30",143.25,2.74,2026-04-03 15:38:12
152,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),2.99,-1.76,13,1,3,0.487755,1.6535513000000002,"5,377.30",143.25,2.74,2026-04-03 15:38:12
184,수자원(양적/질적 개선),2.99,0.31,22,0,5,0.401481,1.88994206,"5,377.30",143.25,2.74,2026-04-03 15:38:12
204,비료,2.94,-0.93,9,0,1,0.222217,2.33112542,"5,377.30",143.25,2.74,2026-04-03 15:38:12
250,철도,2.9,-0.39,34,0,6,0.35862,1.9173812,"5,377.30",143.25,2.74,2026-04-03 15:38:12
386,수소에너지(수소차/연료전지 등),2.85,-0.53,62,5,5,0.542222,1.3643117200000001,"5,377.30",143.25,2.74,2026-04-03 15:38:12
181,테마파크,2.79,-0.38,6,0,0,0.44185,1.5793309999999998,"5,377.30",143.25,2.74,2026-04-03 15:38:12
200,우주항공산업(누리호/인공위성 등),2.76,-0.05,25,0,11,0.724925,0.7737054999999995,"5,377.30",143.25,2.74,2026-04-03 15:38:12
422,日 수출 규제(국산화 등),2.61,-0.82,15,0,5,0.643653,0.8463907799999997,"5,377.30",143.25,2.74,2026-04-03 15:38:12
123,전력설비,2.59,-0.58,30,0,3,0.770416,0.4790601599999995,"5,377.30",143.25,2.74,2026-04-03 15:38:12
185,정유,2.58,-0.57,3,0,0,0.656208,0.7819900799999999,"5,377.30",143.25,2.74,2026-04-03 15:38:12
76,여름,2.54,-0.62,22,1,5,0.179819,2.04729594,"5,377.30",143.25,2.74,2026-04-03 15:38:12
104,스마트홈(홈네트워크),2.52,-0.16,17,0,6,0.288624,1.72917024,"5,377.30",143.25,2.74,2026-04-03 15:38:12
178,전선,2.5,0.38,8,0,0,1.020705,-0.29673170000000004,"5,377.30",143.25,2.74,2026-04-03 15:38:12
388,아이폰,2.49,0.01,13,0,7,0.624797,0.7780562199999999,"5,377.30",143.25,2.74,2026-04-03 15:38:12
563,낙태/피임,2.45,-1.13,4,0,0,0.373161,1.42753886,"5,377.30",143.25,2.74,2026-04-03 15:38:12
511,니켈,2.4,0.25,11,0,3,0.35488,1.4276288,"5,377.30",143.25,2.74,2026-04-03 15:38:12
197,폐기물처리,2.38,-0.83,5,0,0,0.172243,1.9080541799999997,"5,377.30",143.25,2.74,2026-04-03 15:38:12
404,폴더블폰,2.35,-0.62,18,0,6,0.551849,0.83793374,"5,377.30",143.25,2.74,2026-04-03 15:38:12
297,공작기계,2.32,0.05,10,0,3,0.116663,2.00034338,"5,377.30",143.25,2.74,2026-04-03 15:38:12
398,DMZ 평화공원,2.32,-0.71,13,2,3,0.302546,1.4910239599999997,"5,377.30",143.25,2.74,2026-04-03 15:38:12
527,윤활유,2.25,0.38,6,1,0,0.390276,1.18064376,"5,377.30",143.25,2.74,2026-04-03 15:38:12
213,해저터널(지하화/지하도로 등),2.24,-0.24,9,0,0,0.550928,0.7304572800000002,"5,377.30",143.25,2.74,2026-04-03 15:38:12
269,LED장비,2.23,1.05,6,1,4,0.732768,0.2222156799999997,"5,377.30",143.25,2.74,2026-04-03 15:38:12
501,리비안(RIVIAN),2.23,0.18,17,1,3,0.374867,1.2028644199999998,"5,377.30",143.25,2.74,2026-04-03 15:38:12
307,시스템반도체,2.22,-0.87,43,2,11,0.824204,-0.038318960000000235,"5,377.30",143.25,2.74,2026-04-03 15:38:12
600,주유소,2.21,-0.6,14,0,1,0.5,0.8399999999999999,"5,377.30",143.25,2.74,2026-04-03 15:38:12
206,농업,2.2,-1.0,20,0,3,0.201703,1.6473337800000003,"5,377.30",143.25,2.74,2026-04-03 15:38:12
580,유심(USIM),2.09,1.84,4,0,1,0.369213,1.0783563799999998,"5,377.30",143.25,2.74,2026-04-03 15:38:12
417,아프리카 돼지열병(ASF),2.08,-0.48,21,4,6,0.219328,1.4790412800000001,"5,377.30",143.25,2.74,2026-04-03 15:38:12
