theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
49,인터넷 대표주,-2.78,035720,카카오,테마 편입 사유,39500.0,상승  900,2.33,39500.0,39550.0,2013579.0,79438.0,2625755.0,,,0.654288,-8.132075839999999,"8,096.93",612.52,8.18,2026-06-09 19:39:19
49,인터넷 대표주,-2.78,035420,NAVER,테마 편입 사유,257000.0,"하락  22,000",-7.89,256500.0,257000.0,6917809.0,1779653.0,10148390.0,,,0.654288,-8.132075839999999,"8,096.93",612.52,8.18,2026-06-09 19:39:19
449,2차전지(생산),1.83,006400,삼성SDI,테마 편입 사유,515000.0,"상승  12,000",2.39,514000.0,515000.0,590666.0,298410.0,624954.0,,,0.950035,-5.9412863,"8,096.93",612.52,8.18,2026-06-09 19:39:19
449,2차전지(생산),1.83,373220,LG에너지솔루션,테마 편입 사유,396500.0,"상승  8,000",2.06,396000.0,396500.0,420962.0,165929.0,422550.0,,,0.950035,-5.9412863,"8,096.93",612.52,8.18,2026-06-09 19:39:19
449,2차전지(생산),1.83,096770,SK이노베이션,테마 편입 사유,105700.0,"상승  1,100",1.05,105700.0,105800.0,398633.0,42117.0,532581.0,,,0.950035,-5.9412863,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,100790,미래에셋벤처투자 *,테마 편입 사유,43700.0,"상승  5,550",14.55,43650.0,43700.0,2764739.0,116708.0,1919533.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,274090,켄코아에어로스페이스 *,테마 편입 사유,22300.0,"상승  2,000",9.85,22300.0,22350.0,524858.0,11278.0,542686.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,027360,아주IB투자 *,테마 편입 사유,9410.0,상승  610,6.93,9400.0,9410.0,5518855.0,50654.0,4465202.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,209640,와이제이링크 *,테마 편입 사유,5450.0,상승  310,6.03,5450.0,5460.0,433681.0,2332.0,785478.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,272290,이녹스첨단소재 *,테마 편입 사유,27350.0,"상승  1,550",6.01,27350.0,27400.0,148616.0,4029.0,179082.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,295310,에이치브이엠 *,테마 편입 사유,98400.0,"상승  3,500",3.69,98300.0,98400.0,203084.0,19641.0,223561.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,006800,미래에셋증권,테마 편입 사유,51500.0,"상승  1,750",3.52,51500.0,51600.0,3230522.0,163617.0,4409363.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,001430,세아베스틸지주,테마 편입 사유,45850.0,"상승  1,350",3.03,45850.0,46000.0,181563.0,8311.0,204427.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,373220,LG에너지솔루션,테마 편입 사유,396500.0,"상승  8,000",2.06,396000.0,396500.0,420962.0,165929.0,422550.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,321370,센서뷰 *,테마 편입 사유,2860.0,하락  20,-0.69,2860.0,2870.0,1606358.0,4590.0,4893597.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,417010,나노팀 *,테마 편입 사유,8500.0,하락  130,-1.51,8500.0,8520.0,357203.0,3150.0,408150.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
584,스페이스X(SpaceX),4.16,347700,스피어 *,테마 편입 사유,28100.0,"하락  1,050",-3.6,28100.0,28150.0,1251556.0,35030.0,934797.0,,,1.139472,-5.16088096,"8,096.93",612.52,8.18,2026-06-09 19:39:19
30,조선,-0.45,097230,HJ중공업,테마 편입 사유,20400.0,상승  500,2.51,20350.0,20400.0,584050.0,12088.0,698745.0,,,0.420477,-3.8895018599999998,"8,096.93",612.52,8.18,2026-06-09 19:39:19
30,조선,-0.45,439260,대한조선,테마 편입 사유,60900.0,상승  800,1.33,60900.0,61000.0,84767.0,5163.0,176117.0,,,0.420477,-3.8895018599999998,"8,096.93",612.52,8.18,2026-06-09 19:39:19
30,조선,-0.45,009540,HD한국조선해양,테마 편입 사유,362500.0,"상승  4,000",1.12,362000.0,362500.0,252538.0,91176.0,246086.0,,,0.420477,-3.8895018599999998,"8,096.93",612.52,8.18,2026-06-09 19:39:19
