theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
556,뉴로모픽 반도체,-2.18,005930,삼성전자,테마 편입 사유,211000.0,"상승  4,500",2.18,211500.0,212000.0,23964973.0,5117767.0,23672078.0,,,1.083941,-4.42375787,"6,091.39",123.64,2.07,2026-04-15 15:34:32
556,뉴로모픽 반도체,-2.18,445090,에이직랜드 *,테마 편입 사유,28650.0,상승  50,0.17,28700.0,28750.0,70371.0,2032.0,114197.0,,,1.083941,-4.42375787,"6,091.39",123.64,2.07,2026-04-15 15:34:32
556,뉴로모픽 반도체,-2.18,033640,네패스 *,테마 편입 사유,25500.0,하락  450,-1.73,25350.0,25450.0,351505.0,8901.0,437654.0,,,1.083941,-4.42375787,"6,091.39",123.64,2.07,2026-04-15 15:34:32
556,뉴로모픽 반도체,-2.18,092600,앤씨앤 *,테마 편입 사유,1310.0,하락  42,-3.11,1294.0,1297.0,1245448.0,1577.0,1598672.0,,,1.083941,-4.42375787,"6,091.39",123.64,2.07,2026-04-15 15:34:32
556,뉴로모픽 반도체,-2.18,394280,오픈엣지테크놀로지 *,테마 편입 사유,17160.0,하락  660,-3.7,16930.0,16950.0,765776.0,13422.0,713579.0,,,1.083941,-4.42375787,"6,091.39",123.64,2.07,2026-04-15 15:34:32
556,뉴로모픽 반도체,-2.18,389020,자람테크놀로지 *,테마 편입 사유,58200.0,"하락  2,700",-4.43,58300.0,58600.0,288729.0,17197.0,1240783.0,,,1.083941,-4.42375787,"6,091.39",123.64,2.07,2026-04-15 15:34:32
556,뉴로모픽 반도체,-2.18,330860,네패스아크 *,테마 편입 사유,31950.0,"하락  1,550",-4.63,31850.0,31900.0,599568.0,19894.0,1617305.0,,,1.083941,-4.42375787,"6,091.39",123.64,2.07,2026-04-15 15:34:32
581,탈 플라스틱(친환경/생분해성 등),-2.05,092200,디아이씨,테마 편입 사유,7850.0,상승  50,0.64,7830.0,7850.0,387100.0,3020.0,311211.0,,,0.207469,-2.47946083,"6,091.39",123.64,2.07,2026-04-15 15:34:32
581,탈 플라스틱(친환경/생분해성 등),-2.05,138490,코오롱ENP,테마 편입 사유,15000.0,보합0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.207469,-2.47946083,"6,091.39",123.64,2.07,2026-04-15 15:34:32
581,탈 플라스틱(친환경/생분해성 등),-2.05,272550,삼양패키징,테마 편입 사유,12030.0,하락  10,-0.08,11990.0,12000.0,110756.0,1323.0,274368.0,,,0.207469,-2.47946083,"6,091.39",123.64,2.07,2026-04-15 15:34:32
581,탈 플라스틱(친환경/생분해성 등),-2.05,260930,씨티케이 *,테마 편입 사유,4010.0,하락  60,-1.47,4010.0,4015.0,185681.0,744.0,224479.0,,,0.207469,-2.47946083,"6,091.39",123.64,2.07,2026-04-15 15:34:32
581,탈 플라스틱(친환경/생분해성 등),-2.05,038110,에코플라스틱 *,테마 편입 사유,3900.0,하락  100,-2.5,3905.0,3910.0,4077351.0,15927.0,32553756.0,,,0.207469,-2.47946083,"6,091.39",123.64,2.07,2026-04-15 15:34:32
