theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
581,탈 플라스틱(친환경/생분해성 등),6.13,-0.81,7,1,1,0.207469,5.84784216,"5,450.33",73.03,1.36,2026-04-06 15:43:40
185,정유,4.63,1.59,3,0,0,0.656208,3.73755712,"5,450.33",73.03,1.36,2026-04-06 15:43:40
449,2차전지(생산),3.72,1.89,3,0,0,0.950035,2.4279524,"5,450.33",73.03,1.36,2026-04-06 15:43:40
272,전자결제(전자화폐),3.71,-0.17,9,0,4,0.458989,3.08577496,"5,450.33",73.03,1.36,2026-04-06 15:43:40
171,비철금속,3.56,0.83,13,1,11,0.359222,3.07145808,"5,450.33",73.03,1.36,2026-04-06 15:43:40
348,삼성페이,3.22,1.38,16,0,10,0.46179,2.5919656,"5,450.33",73.03,1.36,2026-04-06 15:43:40
582,스테이블코인,3.09,0.04,18,1,6,0.66569,2.1846615999999996,"5,450.33",73.03,1.36,2026-04-06 15:43:40
8,화폐/금융자동화기기(디지털화폐 등),2.88,1.86,7,0,3,0.425976,2.3006726399999997,"5,450.33",73.03,1.36,2026-04-06 15:43:40
556,뉴로모픽 반도체,2.84,2.03,5,0,2,1.083941,1.3658402399999996,"5,450.33",73.03,1.36,2026-04-06 15:43:40
229,스마트그리드(지능형전력망),2.58,3.07,11,0,9,0.50188,1.8974432,"5,450.33",73.03,1.36,2026-04-06 15:43:40
325,종합상사,2.45,3.69,4,0,4,0.346361,1.9789490400000003,"5,450.33",73.03,1.36,2026-04-06 15:43:40
342,핀테크(FinTech),2.33,0.4,20,0,13,0.473814,1.68561296,"5,450.33",73.03,1.36,2026-04-06 15:43:40
242,탄소나노튜브(CNT),2.3,0.85,5,0,0,0.525903,1.5847719199999997,"5,450.33",73.03,1.36,2026-04-06 15:43:40
531,STO(토큰증권 발행),2.07,0.53,19,0,6,0.620891,1.2255882399999998,"5,450.33",73.03,1.36,2026-04-06 15:43:40
154,건설 대표주,1.98,2.5,6,0,0,0.784495,0.9130867999999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
155,반도체 대표주(생산),1.98,4.02,3,0,0,1.35572,0.1362207999999998,"5,450.33",73.03,1.36,2026-04-06 15:43:40
521,애플페이,1.94,1.92,5,0,3,0.193589,1.6767189599999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
390,마이크로 LED,1.88,3.4,5,0,6,0.575023,1.09796872,"5,450.33",73.03,1.36,2026-04-06 15:43:40
492,NFT(대체불가토큰),1.86,0.28,8,0,12,0.546574,1.1166593599999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
318,백화점,1.83,0.08,4,0,2,0.059804,1.74866656,"5,450.33",73.03,1.36,2026-04-06 15:43:40
523,리튬,1.74,-0.13,11,0,11,0.779965,0.6792475999999998,"5,450.33",73.03,1.36,2026-04-06 15:43:40
173,IT 대표주,1.71,1.83,6,0,0,0.903146,0.48172143999999983,"5,450.33",73.03,1.36,2026-04-06 15:43:40
170,골판지 제조,1.69,0.25,6,1,3,0.060068,1.6083075199999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
527,윤활유,1.69,2.08,5,1,1,0.390276,1.15922464,"5,450.33",73.03,1.36,2026-04-06 15:43:40
167,타이어,1.67,0.03,6,0,3,0.299876,1.26216864,"5,450.33",73.03,1.36,2026-04-06 15:43:40
319,화학섬유,1.65,2.84,5,0,1,0.128588,1.4751203199999998,"5,450.33",73.03,1.36,2026-04-06 15:43:40
165,은행,1.6,0.19,10,0,1,0.44694,0.9921616000000001,"5,450.33",73.03,1.36,2026-04-06 15:43:40
38,홈쇼핑,1.59,-0.91,4,0,1,0.069492,1.4954908800000002,"5,450.33",73.03,1.36,2026-04-06 15:43:40
591,서울고속버스터미널 재개발 수혜,1.53,0.33,3,0,2,0.5,0.85,"5,450.33",73.03,1.36,2026-04-06 15:43:40
104,스마트홈(홈네트워크),1.48,1.41,11,1,11,0.288624,1.0874713599999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
178,전선,1.48,2.11,2,1,5,1.020705,0.09184119999999996,"5,450.33",73.03,1.36,2026-04-06 15:43:40
288,모바일솔루션(스마트폰),1.46,0.4,10,0,13,0.338846,0.99916944,"5,450.33",73.03,1.36,2026-04-06 15:43:40
98,음원/음반,1.38,-0.4,4,0,11,0.026165,1.3444155999999998,"5,450.33",73.03,1.36,2026-04-06 15:43:40
545,온디바이스 AI,1.3,2.44,15,0,9,0.894704,0.08320255999999993,"5,450.33",73.03,1.36,2026-04-06 15:43:40
474,쿠팡(coupang),1.28,0.02,8,0,13,0.261037,0.9249896799999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
586,광통신(광케이블/광섬유 등),1.25,7.81,6,1,6,0.5,0.57,"5,450.33",73.03,1.36,2026-04-06 15:43:40
378,건설기계,1.2,2.09,12,0,4,0.410589,0.6415989599999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
472,2차전지(전고체),1.09,0.59,15,3,11,0.825888,-0.03320767999999985,"5,450.33",73.03,1.36,2026-04-06 15:43:40
105,사료,1.08,1.19,11,0,7,0.029914,1.03931696,"5,450.33",73.03,1.36,2026-04-06 15:43:40
517,우크라이나 재건,1.06,2.92,19,1,14,0.423375,0.48421000000000003,"5,450.33",73.03,1.36,2026-04-06 15:43:40
317,SNS(소셜네트워크서비스),1.02,0.69,3,0,7,0.363899,0.52509736,"5,450.33",73.03,1.36,2026-04-06 15:43:40
269,LED장비,1.01,2.93,2,0,9,0.732768,0.013435519999999923,"5,450.33",73.03,1.36,2026-04-06 15:43:40
13,리모델링/인테리어,1.0,0.2,8,3,13,0.110766,0.8493582399999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
79,자원개발,0.94,2.42,7,0,7,0.461804,0.3119465599999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
31,환율하락 수혜,0.93,0.63,11,1,11,0.275169,0.55577016,"5,450.33",73.03,1.36,2026-04-06 15:43:40
426,양자암호/양자컴퓨팅,0.92,2.23,15,1,8,0.458166,0.29689424,"5,450.33",73.03,1.36,2026-04-06 15:43:40
44,시멘트/레미콘,0.88,0.51,8,1,6,0.161184,0.66078976,"5,450.33",73.03,1.36,2026-04-06 15:43:40
283,생명보험,0.88,0.54,3,1,1,0.411472,0.3203980799999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
590,2026 상반기 신규상장,0.87,2.04,6,2,9,0.5,0.18999999999999995,"5,450.33",73.03,1.36,2026-04-06 15:43:40
298,희귀금속(희토류 등),0.85,0.83,8,0,8,0.148761,0.6476850399999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
177,LPG(액화석유가스),0.84,1.18,5,0,4,0.490787,0.1725296799999999,"5,450.33",73.03,1.36,2026-04-06 15:43:40
547,CXL(컴퓨트익스프레스링크),0.83,1.17,7,0,6,0.856396,-0.3346985600000002,"5,450.33",73.03,1.36,2026-04-06 15:43:40
126,통신,0.79,0.35,2,0,1,0.117303,0.6304679200000001,"5,450.33",73.03,1.36,2026-04-06 15:43:40
560,냉각시스템(액침냉각 등),0.78,1.22,7,0,4,0.816544,-0.3304998400000001,"5,450.33",73.03,1.36,2026-04-06 15:43:40
76,여름,0.77,0.66,13,2,13,0.179819,0.52544616,"5,450.33",73.03,1.36,2026-04-06 15:43:40
580,유심(USIM),0.75,2.82,2,0,3,0.369213,0.24787031999999998,"5,450.33",73.03,1.36,2026-04-06 15:43:40
373,5G(5세대 이동통신),0.74,4.85,23,1,28,0.568068,-0.032572480000000126,"5,450.33",73.03,1.36,2026-04-06 15:43:40
