theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
268,전기자전거,-16.36,047310,파워로직스 *,테마 편입 사유,4835.0,하락  775,-13.81,4835.0,4840.0,1012919.0,5133.0,750788.0,,,0.287817,-12.888926979999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
268,전기자전거,-16.36,006400,삼성SDI,테마 편입 사유,351000.0,"하락  57,000",-13.97,350500.0,351000.0,1895549.0,709162.0,1453235.0,,,0.287817,-12.888926979999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
268,전기자전거,-16.36,123750,알톤 *,테마 편입 사유,1983.0,하락  437,-18.06,1983.0,1999.0,308942.0,682.0,160139.0,,,0.287817,-12.888926979999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
268,전기자전거,-16.36,058610,에스피지 *,테마 편입 사유,108400.0,"하락  26,400",-19.58,108400.0,108500.0,751849.0,87310.0,695303.0,,,0.287817,-12.888926979999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,099750,이지케어텍 *,테마 편입 사유,8150.0,하락  620,-7.07,8140.0,8150.0,108033.0,911.0,58408.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,354200,엔젠바이오 *,테마 편입 사유,1826.0,하락  174,-8.7,1825.0,1826.0,633524.0,1197.0,403163.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,288980,모아데이타 *,테마 편입 사유,605.0,하락  65,-9.7,603.0,605.0,448423.0,275.0,455916.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,084650,랩지노믹스 *,테마 편입 사유,1310.0,하락  143,-9.84,1305.0,1310.0,1356678.0,1828.0,1203303.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,033230,인성정보 *,테마 편입 사유,1398.0,하락  157,-10.1,1398.0,1400.0,852245.0,1221.0,744994.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,388870,파로스아이바이오 *,테마 편입 사유,7500.0,하락  960,-11.35,7500.0,7530.0,350260.0,2751.0,188901.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,376930,노을 *,테마 편입 사유,1489.0,하락  192,-11.42,1478.0,1489.0,1041358.0,1610.0,982993.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,376900,로킷헬스케어 *,테마 편입 사유,64700.0,"하락  8,400",-11.49,64700.0,64800.0,619186.0,43328.0,917182.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,419540,비스토스 *,테마 편입 사유,818.0,하락  107,-11.57,818.0,825.0,390421.0,326.0,230549.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,340810,시선AI *,테마 편입 사유,2400.0,하락  325,-11.93,2395.0,2400.0,280672.0,686.0,150403.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,041920,메디아나 *,테마 편입 사유,17410.0,"하락  2,590",-12.95,17400.0,17410.0,609570.0,10980.0,359055.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,384470,코어라인소프트 *,테마 편입 사유,2910.0,하락  440,-13.13,2905.0,2910.0,285667.0,865.0,182561.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,328130,루닛 *,테마 편입 사유,33200.0,"하락  5,500",-14.21,33200.0,33250.0,535170.0,18638.0,310274.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,208370,셀바스헬스케어 *,테마 편입 사유,3950.0,하락  660,-14.32,3950.0,3960.0,725327.0,3074.0,666741.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,322510,제이엘케이 *,테마 편입 사유,6310.0,"하락  1,060",-14.38,6310.0,6330.0,771958.0,5131.0,710235.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
543,의료AI,-14.53,127120,제이에스링크 *,테마 편입 사유,31950.0,"하락  5,400",-14.46,31950.0,32000.0,558039.0,18607.0,231647.0,,,0.174013,-12.43140322,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
