theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
210,자전거,-1.64,065450,빅텍 *,테마 편입 사유,4845.0,하락  75,-1.52,4845.0,4850.0,1251394.0,6144.0,1948905.0,,,0.192109,-1.69955379,"5,781.20",17.98,0.31,2026-03-20 15:59:47
210,자전거,-1.64,123750,알톤 *,테마 편입 사유,2250.0,하락  40,-1.75,2240.0,2250.0,50707.0,113.0,54787.0,,,0.192109,-1.69955379,"5,781.20",17.98,0.31,2026-03-20 15:59:47
349,드론(Drone),-1.18,003490,대한항공,테마 편입 사유,26350.0,"상승  1,800",7.33,26350.0,26400.0,3659721.0,94862.0,1346720.0,,,0.531453,-1.34475043,"5,781.20",17.98,0.31,2026-03-20 15:59:47
349,드론(Drone),-1.18,093640,케이알엠 *,테마 편입 사유,5690.0,상승  250,4.6,5680.0,5690.0,184069.0,1022.0,312731.0,,,0.531453,-1.34475043,"5,781.20",17.98,0.31,2026-03-20 15:59:47
349,드론(Drone),-1.18,035460,기산텔레콤 *,테마 편입 사유,2620.0,상승  70,2.75,2620.0,2625.0,400431.0,1056.0,252394.0,,,0.531453,-1.34475043,"5,781.20",17.98,0.31,2026-03-20 15:59:47
349,드론(Drone),-1.18,204610,티쓰리 *,테마 편입 사유,2660.0,상승  65,2.5,2660.0,2665.0,423023.0,1102.0,459127.0,,,0.531453,-1.34475043,"5,781.20",17.98,0.31,2026-03-20 15:59:47
349,드론(Drone),-1.18,030200,KT,테마 편입 사유,60700.0,"상승  1,400",2.36,60700.0,60800.0,185428.0,11175.0,258694.0,,,0.531453,-1.34475043,"5,781.20",17.98,0.31,2026-03-20 15:59:47
349,드론(Drone),-1.18,047080,한빛소프트 *,테마 편입 사유,1271.0,상승  26,2.09,1270.0,1271.0,195366.0,247.0,123037.0,,,0.531453,-1.34475043,"5,781.20",17.98,0.31,2026-03-20 15:59:47
349,드론(Drone),-1.18,054920,한컴위드 *,테마 편입 사유,4525.0,상승  90,2.03,4525.0,4530.0,200560.0,907.0,220727.0,,,0.531453,-1.34475043,"5,781.20",17.98,0.31,2026-03-20 15:59:47
349,드론(Drone),-1.18,023800,인지컨트롤스,테마 편입 사유,6800.0,상승  100,1.49,6800.0,6810.0,47922.0,325.0,41632.0,,,0.531453,-1.34475043,"5,781.20",17.98,0.31,2026-03-20 15:59:47
349,드론(Drone),-1.18,274090,켄코아에어로스페이스 *,테마 편입 사유,21000.0,상승  300,1.45,20950.0,21000.0,166461.0,3466.0,240265.0,,,0.531453,-1.34475043,"5,781.20",17.98,0.31,2026-03-20 15:59:47
