theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
210,자전거,22.36,-0.45,2,0,0,0.192109,23.21872723,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
36,해운,3.35,2.84,3,0,3,0.287513,4.63518311,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
590,2026 상반기 신규상장,2.73,0.21,4,0,12,0.5,4.965,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
319,화학섬유,2.55,0.23,2,0,4,0.128588,3.1247883599999997,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
581,탈 플라스틱(친환경/생분해성 등),2.27,-3.05,5,1,3,0.207469,3.19738643,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
527,윤활유,1.24,0.02,4,0,3,0.390276,2.98453372,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
449,2차전지(생산),0.94,1.42,2,0,1,0.950035,5.186656449999999,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
177,LPG(액화석유가스),0.61,-0.16,4,0,5,0.490787,2.8038178899999995,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
402,아스콘(아스팔트 콘크리트),0.18,-0.35,5,0,4,0.134931,0.78314157,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
223,강관업체(Steel pipe),-0.35,0.76,4,0,7,0.433156,1.5862073199999998,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
600,주유소,-0.38,-0.81,7,0,8,0.5,1.855,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
310,리츠(REITs),-0.4,-0.23,10,1,12,0.148746,0.26489461999999986,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
284,기업인수목적회사(SPAC),-0.42,-0.07,6,24,51,0.053159,-0.18237927,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
79,자원개발,-0.82,0.31,4,0,10,0.461804,1.24426388,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
400,조림사업,-0.86,-0.1,1,1,9,0.186854,-0.02476262000000007,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
63,제지,-0.89,-0.49,3,1,10,0.083505,-0.51673265,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
415,그래핀,-0.91,0.31,1,0,12,0.333319,0.5799359299999999,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
313,남-북-러 가스관사업,-1.17,0.76,3,1,10,0.425606,0.73245882,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
170,골판지 제조,-1.27,-0.96,1,0,9,0.060068,-1.0014960400000001,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
285,마스크,-1.32,0.09,2,0,21,0.185793,-0.4895052900000001,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
176,도시가스,-1.38,-0.47,2,0,7,0.202386,-0.47533457999999995,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
511,니켈,-1.43,0.73,3,1,10,0.35488,0.15631359999999983,"5,234.05",-244.65,-4.47,2026-04-02 15:42:58
