theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
591,서울고속버스터미널 재개발 수혜,16.97,4.13,5,0,0,0.5,16.095,"7,981.41",137.40,1.75,2026-05-14 22:15:37
590,2026 상반기 신규상장,16.3,3.3,11,0,11,0.5,15.425,"7,981.41",137.40,1.75,2026-05-14 22:15:37
139,출산장려정책,13.8,-0.8,15,2,6,0.067107,13.68256275,"7,981.41",137.40,1.75,2026-05-14 22:15:37
316,엔젤산업,12.15,-0.85,17,3,6,0.133206,11.9168895,"7,981.41",137.40,1.75,2026-05-14 22:15:37
592,부동산 보유 자산주,7.33,0.04,20,0,2,0.5,6.455,"7,981.41",137.40,1.75,2026-05-14 22:15:37
164,손해보험,7.16,-1.35,8,0,0,0.330746,6.5811945000000005,"7,981.41",137.40,1.75,2026-05-14 22:15:37
384,편의점,7.13,-0.47,4,1,0,0.08108,6.98811,"7,981.41",137.40,1.75,2026-05-14 22:15:37
407,호텔/리조트,7.07,-2.13,12,0,2,0.070259,6.94704675,"7,981.41",137.40,1.75,2026-05-14 22:15:37
325,종합상사,6.72,-2.3,8,0,0,0.346361,6.1138682499999994,"7,981.41",137.40,1.75,2026-05-14 22:15:37
49,인터넷 대표주,6.35,-2.2,2,0,0,0.654288,5.2049959999999995,"7,981.41",137.40,1.75,2026-05-14 22:15:37
283,생명보험,6.31,-0.87,5,0,0,0.411472,5.589924,"7,981.41",137.40,1.75,2026-05-14 22:15:37
390,마이크로 LED,5.55,0.69,8,0,3,0.575023,4.54370975,"7,981.41",137.40,1.75,2026-05-14 22:15:37
595,우주태양광(페로브스카이트 등),5.52,-0.78,7,0,3,0.5,4.645,"7,981.41",137.40,1.75,2026-05-14 22:15:37
154,건설 대표주,5.3,-2.21,6,0,0,0.784495,3.9271337499999994,"7,981.41",137.40,1.75,2026-05-14 22:15:37
38,홈쇼핑,5.05,-0.2,5,0,0,0.069492,4.928389,"7,981.41",137.40,1.75,2026-05-14 22:15:37
481,마켓컬리(kurly),5.05,-1.64,8,0,2,0.28742,4.547015,"7,981.41",137.40,1.75,2026-05-14 22:15:37
380,면세점,5.04,-1.14,7,0,1,0.08202,4.896465,"7,981.41",137.40,1.75,2026-05-14 22:15:37
166,항공/저가 항공사(LCC),4.97,-1.66,8,0,1,0.357297,4.34473025,"7,981.41",137.40,1.75,2026-05-14 22:15:37
173,IT 대표주,4.65,3.12,5,0,1,0.903146,3.0694945000000002,"7,981.41",137.40,1.75,2026-05-14 22:15:37
47,카지노,4.61,-1.85,6,0,0,-0.018279,4.641988250000001,"7,981.41",137.40,1.75,2026-05-14 22:15:37
136,소매유통,4.54,-0.53,18,0,2,0.147498,4.2818785,"7,981.41",137.40,1.75,2026-05-14 22:15:37
326,3D 프린터,4.26,0.91,7,0,4,0.358761,3.63216825,"7,981.41",137.40,1.75,2026-05-14 22:15:37
318,백화점,4.15,2.58,4,0,2,0.059804,4.045343000000001,"7,981.41",137.40,1.75,2026-05-14 22:15:37
167,타이어,4.0,-2.54,9,0,0,0.299876,3.475217,"7,981.41",137.40,1.75,2026-05-14 22:15:37
31,환율하락 수혜,3.57,-1.52,17,2,4,0.275169,3.08845425,"7,981.41",137.40,1.75,2026-05-14 22:15:37
513,미용기기,3.36,-1.41,11,1,7,0.212743,2.98769975,"7,981.41",137.40,1.75,2026-05-14 22:15:37
180,석유화학,3.08,-2.61,15,0,2,0.490725,2.2212312499999998,"7,981.41",137.40,1.75,2026-05-14 22:15:37
352,가상현실(VR),3.04,-0.77,15,1,11,0.468461,2.22019325,"7,981.41",137.40,1.75,2026-05-14 22:15:37
525,렌터카,2.94,0.82,4,0,0,0.065427,2.82550275,"7,981.41",137.40,1.75,2026-05-14 22:15:37
