theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
49,인터넷 대표주,2.55,-1.94,1,0,1,0.654288,7.974047519999999,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
126,통신,0.9,-1.01,2,0,1,0.117303,1.8724418699999998,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
284,기업인수목적회사(SPAC),-0.32,0.04,6,22,47,0.053159,0.1206881099999999,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
325,종합상사,-1.54,-1.09,1,0,7,0.346361,1.3313326899999995,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
481,마켓컬리(kurly),-1.62,-1.25,1,0,9,0.28742,0.7627117999999999,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
283,생명보험,-1.72,2.37,1,0,4,0.411472,1.6911028799999996,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
228,국내 상장 중국기업,-1.89,-1.52,1,6,4,0.317304,0.7404501599999997,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
63,제지,-2.54,-0.55,1,0,13,0.083505,-1.8477435500000001,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
176,도시가스,-2.86,-0.36,0,0,9,0.202386,-1.18222006,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
580,유심(USIM),-2.86,-1.61,1,0,4,0.369213,0.2007757699999999,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
310,리츠(REITs),-2.97,-0.29,1,0,21,0.148746,-1.7368956600000005,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
86,"주류업(주정, 에탄올 등)",-3.19,0.03,0,0,13,0.103404,-2.33278084,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
223,강관업체(Steel pipe),-3.3,-1.05,3,0,8,0.433156,0.29086323999999975,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
407,호텔/리조트,-3.4,0.36,1,0,13,0.070259,-2.81755289,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
527,윤활유,-3.4,0.25,1,0,6,0.390276,-0.16461196000000022,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
507,마이데이터,-3.44,-1.73,2,0,9,0.305335,-0.9087728500000001,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
170,골판지 제조,-3.45,-0.61,0,1,9,0.060068,-2.95203628,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
177,LPG(액화석유가스),-3.47,-0.42,1,0,8,0.490787,0.5986242299999991,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
59,광고,-3.77,-0.36,2,0,23,0.196435,-2.14155385,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
317,SNS(소셜네트워크서비스),-3.78,-1.01,1,0,9,0.363899,-0.7632772900000004,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
90,수산,-3.83,-0.5,1,0,9,0.173335,-2.39305285,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
79,자원개발,-3.88,-0.91,1,0,13,0.461804,-0.05164484000000025,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
435,재택근무/스마트워크,-3.9,-2.46,3,0,13,0.287755,-1.5145110500000003,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
16,구제역/광우병 수혜,-3.91,-0.35,2,0,18,0.168139,-2.5161276900000002,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
82,태풍 및 장마,-3.94,-1.01,1,0,9,0.262217,-1.7662210700000003,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
525,렌터카,-3.99,-0.98,0,0,4,0.065427,-3.4476101700000004,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
313,남-북-러 가스관사업,-4.03,-1.11,2,0,11,0.425606,-0.5017262600000008,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
56,NI(네트워크통합),-4.09,-3.03,1,0,6,0.255145,-1.97484795,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
417,아프리카 돼지열병(ASF),-4.11,-1.09,3,0,28,0.219328,-2.2917708800000005,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
600,주유소,-4.18,-0.67,1,0,14,0.5,-0.03500000000000014,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
197,폐기물처리,-4.27,-0.97,0,0,5,0.172243,-2.8421055299999995,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
52,교육/온라인 교육,-4.29,-0.4,1,1,25,0.298331,-1.8168360100000003,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
72,철강 중소형,-4.34,-1.25,4,0,32,0.203882,-2.6498182200000002,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
266,겨울,-4.36,-0.67,0,0,22,0.149005,-3.1247485500000005,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
290,"스포츠행사 수혜(올림픽, 월드컵 등)",-4.38,-0.32,0,0,9,0.139531,-3.22328801,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
302,음성인식,-4.38,-1.59,1,0,10,0.300744,-1.88683224,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
38,홈쇼핑,-4.39,0.17,0,0,5,0.069492,-3.81391132,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
113,음식료업종,-4.39,-0.55,3,0,63,0.09173,-3.6295583,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
210,자전거,-4.4,-0.54,0,0,3,0.192109,-2.80741639,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
421,日제품 불매운동(수혜),-4.4,-0.97,0,0,20,0.133229,-3.2955315900000004,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
318,백화점,-4.42,3.6,2,0,4,0.059804,-3.92422484,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
598,콩/대두,-4.45,-0.93,0,0,5,0.5,-0.3050000000000006,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
387,블록체인,-4.48,-2.14,2,0,21,0.417908,-1.0155426800000007,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
47,카지노,-4.5,1.02,0,0,6,-0.018279,-4.65153291,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
60,육계,-4.53,-0.73,0,0,9,0.179797,-3.0394828700000005,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
42,게임,-4.58,-0.55,1,1,28,0.387229,-1.3698715900000007,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
44,시멘트/레미콘,-4.58,-0.24,1,0,14,0.161184,-3.2437846400000003,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
402,아스콘(아스팔트 콘크리트),-4.58,-1.67,1,0,8,0.134931,-3.46142201,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
166,항공/저가 항공사(LCC),-4.59,-0.37,1,0,8,0.357297,-1.6280078700000002,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
563,낙태/피임,-4.64,-1.6,0,0,4,0.373161,-1.5464953099999996,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
581,탈 플라스틱(친환경/생분해성 등),-4.72,-0.9,1,0,7,0.207469,-3.00008199,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
128,엔터테인먼트,-4.76,-1.25,1,0,30,0.048797,-4.35547287,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
31,환율하락 수혜,-4.78,-0.68,0,0,23,0.275169,-2.4988489900000004,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
204,비료,-4.79,-0.48,0,0,10,0.222217,-2.9478210700000003,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
62,철강 주요종목,-4.84,-1.86,1,0,10,0.210304,-3.0965798400000004,"7,484.41",-676.18,-8.29,2026-06-08 15:53:36
