theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
64,2차전지,-0.06,-0.59,50,11,84,0.624611,-0.5721810199999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
287,PCB(FPCB 등),-0.07,-1.19,13,1,17,0.632153,-0.5883654599999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
12,반도체 장비,-0.08,-1.45,43,3,46,0.836701,-0.76609482,"5,494.78",44.45,0.82,2026-04-07 16:16:40
99,지능형로봇/인공지능(AI),-0.08,-1.51,18,1,45,0.597165,-0.5696752999999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
110,화장품,-0.08,-1.3,37,1,53,0.142937,-0.19720833999999998,"5,494.78",44.45,0.82,2026-04-07 16:16:40
269,LED장비,-0.09,0.21,6,0,5,0.732768,-0.6908697599999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
543,의료AI,-0.09,-2.4,9,0,21,0.174013,-0.23269066,"5,494.78",44.45,0.82,2026-04-07 16:16:40
500,폐배터리,-0.1,-0.41,7,1,12,0.624483,-0.6120760599999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
14,반도체 재료/부품,-0.11,-1.76,23,4,39,0.786443,-0.75488326,"5,494.78",44.45,0.82,2026-04-07 16:16:40
113,음식료업종,-0.11,-0.81,25,10,31,0.09173,-0.1852186,"5,494.78",44.45,0.82,2026-04-07 16:16:40
159,자동차 대표주,-0.12,-1.52,3,0,4,0.510147,-0.53832054,"5,494.78",44.45,0.82,2026-04-07 16:16:40
311,고령화 사회(노인복지),-0.14,-1.56,16,2,17,0.23858,-0.3356356,"5,494.78",44.45,0.82,2026-04-07 16:16:40
324,일자리(취업),-0.14,-1.08,4,0,5,0.33736,-0.4166352,"5,494.78",44.45,0.82,2026-04-07 16:16:40
489,카카오뱅크(kakao BANK),-0.15,-0.82,3,1,7,0.519386,-0.57589652,"5,494.78",44.45,0.82,2026-04-07 16:16:40
124,제대혈,-0.18,-3.06,3,0,2,0.430958,-0.5333855599999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
332,스마트카(SMART CAR),-0.21,-1.02,6,1,6,0.453456,-0.58183392,"5,494.78",44.45,0.82,2026-04-07 16:16:40
266,겨울,-0.23,-0.81,6,2,14,0.149005,-0.3521841,"5,494.78",44.45,0.82,2026-04-07 16:16:40
181,테마파크,-0.24,-0.63,2,1,3,0.44185,-0.602317,"5,494.78",44.45,0.82,2026-04-07 16:16:40
480,메타버스(Metaverse),-0.24,-1.51,15,3,31,0.46086,-0.6179052,"5,494.78",44.45,0.82,2026-04-07 16:16:40
76,여름,-0.26,0.34,8,3,17,0.179819,-0.40745158000000004,"5,494.78",44.45,0.82,2026-04-07 16:16:40
289,증강현실(AR),-0.27,-1.65,5,3,13,0.514479,-0.69187278,"5,494.78",44.45,0.82,2026-04-07 16:16:40
362,자율주행차,-0.29,-1.44,16,3,39,0.542481,-0.7348344199999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
568,코리아 밸류업 지수(Korea Value-up Index),-0.31,-1.08,35,7,57,0.542066,-0.7544941199999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
90,수산,-0.34,-0.45,5,0,5,0.173335,-0.4821347,"5,494.78",44.45,0.82,2026-04-07 16:16:40
106,바이오인식(생체인식),-0.34,-1.31,6,2,11,0.327651,-0.60867382,"5,494.78",44.45,0.82,2026-04-07 16:16:40
382,플렉서블 디스플레이,-0.38,-1.22,10,2,13,0.633484,-0.89945688,"5,494.78",44.45,0.82,2026-04-07 16:16:40
402,아스콘(아스팔트 콘크리트),-0.39,0.78,2,0,7,0.134931,-0.5006434200000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
176,도시가스,-0.4,0.07,1,2,6,0.202386,-0.5659565200000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
389,면역항암제,-0.4,-3.3,13,1,22,0.253966,-0.6082521200000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
464,콜드체인(저온 유통),-0.4,-1.12,5,1,6,0.341238,-0.67981516,"5,494.78",44.45,0.82,2026-04-07 16:16:40
487,건강기능식품,-0.41,-1.47,18,4,22,0.077185,-0.4732917,"5,494.78",44.45,0.82,2026-04-07 16:16:40
16,구제역/광우병 수혜,-0.42,0.04,7,1,12,0.168139,-0.55787398,"5,494.78",44.45,0.82,2026-04-07 16:16:40
63,제지,-0.42,0.03,5,3,6,0.083505,-0.48847409999999997,"5,494.78",44.45,0.82,2026-04-07 16:16:40
307,시스템반도체,-0.42,-1.12,19,0,37,0.824204,-1.09584728,"5,494.78",44.45,0.82,2026-04-07 16:16:40
376,유전자 치료제/분석,-0.42,-2.71,16,0,26,0.255605,-0.6295961,"5,494.78",44.45,0.82,2026-04-07 16:16:40
237,GTX(수도권 광역급행철도),-0.44,-0.97,6,2,16,0.491396,-0.84294472,"5,494.78",44.45,0.82,2026-04-07 16:16:40
377,치매,-0.44,-2.01,16,2,32,0.081769,-0.50705058,"5,494.78",44.45,0.82,2026-04-07 16:16:40
415,그래핀,-0.44,0.07,3,1,9,0.333319,-0.7133215799999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
517,우크라이나 재건,-0.44,0.62,7,1,26,0.423375,-0.7871675,"5,494.78",44.45,0.82,2026-04-07 16:16:40
583,2025 하반기 신규상장,-0.45,-1.63,17,9,40,0.499296,-0.85942272,"5,494.78",44.45,0.82,2026-04-07 16:16:40
270,모바일콘텐츠(스마트폰/태블릿PC),-0.46,-0.9,6,2,24,0.349837,-0.74686634,"5,494.78",44.45,0.82,2026-04-07 16:16:40
151,증권,-0.47,-1.74,11,1,9,0.761878,-1.09473996,"5,494.78",44.45,0.82,2026-04-07 16:16:40
449,2차전지(생산),-0.48,1.53,1,0,2,0.950035,-1.2590287,"5,494.78",44.45,0.82,2026-04-07 16:16:40
242,탄소나노튜브(CNT),-0.52,0.19,3,0,2,0.525903,-0.95124046,"5,494.78",44.45,0.82,2026-04-07 16:16:40
514,전기차(충전소/충전기),-0.53,-1.31,9,2,14,0.397477,-0.85593114,"5,494.78",44.45,0.82,2026-04-07 16:16:40
66,줄기세포,-0.54,-2.05,7,0,11,0.343164,-0.82139448,"5,494.78",44.45,0.82,2026-04-07 16:16:40
448,코로나19(치료제/백신 개발 등),-0.55,-2.61,10,1,17,0.265703,-0.7678764600000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
18,전자파,-0.56,-0.6,5,0,7,0.468353,-0.94404946,"5,494.78",44.45,0.82,2026-04-07 16:16:40
59,광고,-0.56,-1.01,4,1,20,0.196435,-0.7210767,"5,494.78",44.45,0.82,2026-04-07 16:16:40
139,출산장려정책,-0.56,-1.03,8,1,13,0.067107,-0.61502774,"5,494.78",44.45,0.82,2026-04-07 16:16:40
250,철도,-0.56,-0.76,9,3,28,0.35862,-0.8540684000000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
47,카지노,-0.57,-1.93,1,0,5,-0.018279,-0.5550112199999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
285,마스크,-0.57,-0.39,9,1,13,0.185793,-0.72235026,"5,494.78",44.45,0.82,2026-04-07 16:16:40
335,재난/안전(지진/화재 등),-0.58,-1.13,4,2,15,0.334496,-0.8542867199999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
290,"스포츠행사 수혜(올림픽, 월드컵 등)",-0.59,-0.39,1,1,7,0.139531,-0.7044154199999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
435,재택근무/스마트워크,-0.6,-0.04,4,2,10,0.287755,-0.8359591,"5,494.78",44.45,0.82,2026-04-07 16:16:40
141,종합 물류,-0.61,-0.93,5,0,11,0.204126,-0.77738332,"5,494.78",44.45,0.82,2026-04-07 16:16:40
349,드론(Drone),-0.61,-0.86,7,2,20,0.531453,-1.0457914599999998,"5,494.78",44.45,0.82,2026-04-07 16:16:40
467,모더나(MODERNA),-0.61,-2.0,2,0,4,0.27897,-0.8387553999999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
36,해운,-0.63,0.35,3,0,3,0.287513,-0.8657606600000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
111,지주사,-0.63,-0.94,38,8,81,0.395713,-0.95448466,"5,494.78",44.45,0.82,2026-04-07 16:16:40
152,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),-0.63,-0.77,6,1,10,0.487755,-1.0299591,"5,494.78",44.45,0.82,2026-04-07 16:16:40
180,석유화학,-0.63,-0.32,4,0,13,0.490725,-1.0323945,"5,494.78",44.45,0.82,2026-04-07 16:16:40
380,면세점,-0.63,-1.06,2,0,6,0.08202,-0.6972564,"5,494.78",44.45,0.82,2026-04-07 16:16:40
488,웹툰,-0.63,-1.96,4,0,11,0.504862,-1.04398684,"5,494.78",44.45,0.82,2026-04-07 16:16:40
62,철강 주요종목,-0.65,-0.02,5,0,6,0.210304,-0.8224492800000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
316,엔젤산업,-0.65,-1.21,8,2,15,0.133206,-0.75922892,"5,494.78",44.45,0.82,2026-04-07 16:16:40
388,아이폰,-0.65,-0.31,9,0,11,0.624797,-1.16233354,"5,494.78",44.45,0.82,2026-04-07 16:16:40
523,리튬,-0.66,-0.09,7,0,15,0.779965,-1.2995713,"5,494.78",44.45,0.82,2026-04-07 16:16:40
387,블록체인,-0.67,-1.23,9,0,14,0.417908,-1.01268456,"5,494.78",44.45,0.82,2026-04-07 16:16:40
540,비만치료제,-0.67,-2.47,13,0,23,0.215839,-0.84698798,"5,494.78",44.45,0.82,2026-04-07 16:16:40
576,퓨리오사AI,-0.67,-2.04,3,1,7,0.558657,-1.12809874,"5,494.78",44.45,0.82,2026-04-07 16:16:40
567,밸류업(24년 기업가치 제고계획 발표),-0.68,-0.89,26,3,62,0.438052,-1.03920264,"5,494.78",44.45,0.82,2026-04-07 16:16:40
524,모듈러주택,-0.69,-0.62,3,0,7,0.402032,-1.0196662399999998,"5,494.78",44.45,0.82,2026-04-07 16:16:40
481,마켓컬리(kurly),-0.7,-1.03,3,0,7,0.28742,-0.9356844,"5,494.78",44.45,0.82,2026-04-07 16:16:40
546,마이코플라스마 폐렴,-0.7,-1.93,4,0,8,0.145236,-0.8190935199999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
108,"백신/진단시약/방역(신종플루, AI 등)",-0.71,-1.43,11,3,28,0.171586,-0.85070052,"5,494.78",44.45,0.82,2026-04-07 16:16:40
136,소매유통,-0.71,-0.96,8,0,12,0.147498,-0.8309483599999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
9,OLED(유기 발광 다이오드),-0.73,-1.0,26,4,49,0.525413,-1.16083866,"5,494.78",44.45,0.82,2026-04-07 16:16:40
44,시멘트/레미콘,-0.73,-0.26,4,0,11,0.161184,-0.86217088,"5,494.78",44.45,0.82,2026-04-07 16:16:40
581,탈 플라스틱(친환경/생분해성 등),-0.73,2.18,2,2,5,0.207469,-0.90012458,"5,494.78",44.45,0.82,2026-04-07 16:16:40
206,농업,-0.74,-0.29,6,2,15,0.201703,-0.90539646,"5,494.78",44.45,0.82,2026-04-07 16:16:40
31,환율하락 수혜,-0.75,-0.27,5,3,15,0.275169,-0.97563858,"5,494.78",44.45,0.82,2026-04-07 16:16:40
55,보안주(정보),-0.76,-0.84,18,1,32,0.449101,-1.12826282,"5,494.78",44.45,0.82,2026-04-07 16:16:40
105,사료,-0.76,0.71,5,0,13,0.029914,-0.78452948,"5,494.78",44.45,0.82,2026-04-07 16:16:40
392,스마트팩토리(스마트공장),-0.77,-1.27,9,3,26,0.688181,-1.3343084200000002,"5,494.78",44.45,0.82,2026-04-07 16:16:40
229,스마트그리드(지능형전력망),-0.78,1.37,2,0,18,0.50188,-1.1915415999999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
511,니켈,-0.78,0.37,3,0,11,0.35488,-1.0710016,"5,494.78",44.45,0.82,2026-04-07 16:16:40
164,손해보험,-0.79,-1.56,1,0,7,0.330746,-1.06121172,"5,494.78",44.45,0.82,2026-04-07 16:16:40
232,미디어(방송/신문),-0.79,-0.92,2,1,9,0.135226,-0.90088532,"5,494.78",44.45,0.82,2026-04-07 16:16:40
505,로봇(산업용/협동로봇 등),-0.79,-1.73,19,3,42,0.532839,-1.22692798,"5,494.78",44.45,0.82,2026-04-07 16:16:40
227,전기차,-0.8,-0.74,31,7,61,0.560405,-1.2595321,"5,494.78",44.45,0.82,2026-04-07 16:16:40
436,코로나19(진단/치료제/백신 개발 등),-0.8,-2.18,19,2,50,0.200259,-0.96421238,"5,494.78",44.45,0.82,2026-04-07 16:16:40
525,렌터카,-0.8,-1.35,2,0,2,0.065427,-0.8536501400000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
82,태풍 및 장마,-0.81,0.38,2,1,7,0.262217,-1.0250179400000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
98,음원/음반,-0.81,-0.67,4,0,11,0.026165,-0.8314553,"5,494.78",44.45,0.82,2026-04-07 16:16:40
378,건설기계,-0.81,-0.07,4,0,12,0.410589,-1.14668298,"5,494.78",44.45,0.82,2026-04-07 16:16:40
513,미용기기,-0.81,-2.32,6,0,12,0.212743,-0.98444926,"5,494.78",44.45,0.82,2026-04-07 16:16:40
128,엔터테인먼트,-0.83,-1.4,3,1,27,0.048797,-0.87001354,"5,494.78",44.45,0.82,2026-04-07 16:16:40
404,폴더블폰,-0.84,-0.99,8,0,16,0.551849,-1.29251618,"5,494.78",44.45,0.82,2026-04-07 16:16:40
30,조선,-0.85,0.28,1,0,6,0.420477,-1.19479114,"5,494.78",44.45,0.82,2026-04-07 16:16:40
174,치아 치료(임플란트 등),-0.85,-2.17,4,0,10,0.314147,-1.10760054,"5,494.78",44.45,0.82,2026-04-07 16:16:40
564,전기차 화재 방지(배터리 열폭주 등),-0.85,-0.86,11,0,17,0.497987,-1.25834934,"5,494.78",44.45,0.82,2026-04-07 16:16:40
352,가상현실(VR),-0.86,-1.64,5,4,20,0.468461,-1.2441380199999998,"5,494.78",44.45,0.82,2026-04-07 16:16:40
27,자동차부품,-0.87,-1.0,40,9,98,0.344112,-1.1521718399999998,"5,494.78",44.45,0.82,2026-04-07 16:16:40
38,홈쇼핑,-0.88,-0.99,1,0,4,0.069492,-0.93698344,"5,494.78",44.45,0.82,2026-04-07 16:16:40
170,골판지 제조,-0.89,0.62,3,1,6,0.060068,-0.93925576,"5,494.78",44.45,0.82,2026-04-07 16:16:40
322,건설 중소형,-0.89,-1.15,8,0,17,0.336376,-1.1658283200000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
200,우주항공산업(누리호/인공위성 등),-0.9,-1.74,14,2,20,0.724925,-1.4944385,"5,494.78",44.45,0.82,2026-04-07 16:16:40
400,조림사업,-0.91,0.11,5,2,4,0.186854,-1.06322028,"5,494.78",44.45,0.82,2026-04-07 16:16:40
590,2026 상반기 신규상장,-0.91,0.82,5,2,10,0.5,-1.32,"5,494.78",44.45,0.82,2026-04-07 16:16:40
408,마리화나(대마),-0.92,-2.38,2,2,6,0.161438,-1.05237916,"5,494.78",44.45,0.82,2026-04-07 16:16:40
563,낙태/피임,-0.92,-1.09,1,0,3,0.373161,-1.22599202,"5,494.78",44.45,0.82,2026-04-07 16:16:40
462,UAM(도심항공모빌리티),-0.93,-0.34,10,0,15,0.511028,-1.34904296,"5,494.78",44.45,0.82,2026-04-07 16:16:40
566,딥페이크(deepfake),-0.93,-1.08,4,1,9,0.457181,-1.3048884200000002,"5,494.78",44.45,0.82,2026-04-07 16:16:40
537,초전도체,-0.95,-0.96,3,2,10,0.567394,-1.41526308,"5,494.78",44.45,0.82,2026-04-07 16:16:40
587,피지컬 AI/휴머노이드 로봇,-0.95,-1.98,8,0,31,0.5,-1.3599999999999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
147,여행,-0.96,-1.45,3,1,5,0.063337,-1.0119363399999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
175,의료기기,-0.96,-2.25,22,0,68,0.281361,-1.19071602,"5,494.78",44.45,0.82,2026-04-07 16:16:40
417,아프리카 돼지열병(ASF),-0.96,-0.05,5,3,23,0.219328,-1.13984896,"5,494.78",44.45,0.82,2026-04-07 16:16:40
393,갤럭시 부품주,-0.97,-0.64,9,4,26,0.551409,-1.42215538,"5,494.78",44.45,0.82,2026-04-07 16:16:40
482,두나무(Dunamu),-0.97,-0.79,4,0,7,0.593077,-1.4563231399999998,"5,494.78",44.45,0.82,2026-04-07 16:16:40
386,수소에너지(수소차/연료전지 등),-0.98,-0.53,21,4,47,0.542222,-1.42462204,"5,494.78",44.45,0.82,2026-04-07 16:16:40
398,DMZ 평화공원,-0.98,-0.82,6,2,10,0.302546,-1.22808772,"5,494.78",44.45,0.82,2026-04-07 16:16:40
302,음성인식,-0.99,-1.33,4,0,7,0.300744,-1.23661008,"5,494.78",44.45,0.82,2026-04-07 16:16:40
343,인터넷은행,-0.99,-0.76,7,1,23,0.408249,-1.3247641799999998,"5,494.78",44.45,0.82,2026-04-07 16:16:40
204,비료,-1.0,0.41,2,1,7,0.222217,-1.18221794,"5,494.78",44.45,0.82,2026-04-07 16:16:40
172,제약업체,-1.01,-1.45,22,5,59,0.112189,-1.10199498,"5,494.78",44.45,0.82,2026-04-07 16:16:40
276,클라우드 컴퓨팅,-1.01,-0.85,8,3,25,0.510725,-1.4287945,"5,494.78",44.45,0.82,2026-04-07 16:16:40
330,페인트,-1.01,-1.42,1,0,7,0.111751,-1.10163582,"5,494.78",44.45,0.82,2026-04-07 16:16:40
507,마이데이터,-1.01,-0.58,3,0,8,0.305335,-1.2603747,"5,494.78",44.45,0.82,2026-04-07 16:16:40
48,영화,-1.02,-1.42,0,0,12,0.200322,-1.18426404,"5,494.78",44.45,0.82,2026-04-07 16:16:40
197,폐기물처리,-1.05,-0.62,0,0,5,0.172243,-1.1912392600000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
472,2차전지(전고체),-1.06,-0.67,9,1,19,0.825888,-1.73722816,"5,494.78",44.45,0.82,2026-04-07 16:16:40
597,오가노이드,-1.07,-2.85,1,1,6,0.5,-1.48,"5,494.78",44.45,0.82,2026-04-07 16:16:40
397,보톡스(보툴리눔톡신),-1.09,-2.22,5,0,8,0.231463,-1.2797996600000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
72,철강 중소형,-1.11,0.1,6,3,27,0.203882,-1.27718324,"5,494.78",44.45,0.82,2026-04-07 16:16:40
447,코로나19(진단키트),-1.11,-1.87,7,1,32,0.184158,-1.2610095600000002,"5,494.78",44.45,0.82,2026-04-07 16:16:40
422,日 수출 규제(국산화 등),-1.13,-0.53,8,0,12,0.643653,-1.65779546,"5,494.78",44.45,0.82,2026-04-07 16:16:40
557,유리 기판,-1.14,-1.56,3,0,17,0.713941,-1.72543162,"5,494.78",44.45,0.82,2026-04-07 16:16:40
171,비철금속,-1.16,1.74,6,0,19,0.359222,-1.45456204,"5,494.78",44.45,0.82,2026-04-07 16:16:40
127,영상콘텐츠,-1.22,-1.36,1,1,33,0.208686,-1.39112252,"5,494.78",44.45,0.82,2026-04-07 16:16:40
228,국내 상장 중국기업,-1.23,-1.34,1,0,10,0.317304,-1.49018928,"5,494.78",44.45,0.82,2026-04-07 16:16:40
452,코로나19(음압병실/음압구급차),-1.23,0.71,1,2,4,0.477986,-1.62194852,"5,494.78",44.45,0.82,2026-04-07 16:16:40
17,SI(시스템통합),-1.24,-0.89,8,0,22,0.46072,-1.6177904,"5,494.78",44.45,0.82,2026-04-07 16:16:40
144,방위산업/전쟁 및 테러,-1.25,0.48,15,1,50,0.536835,-1.6902047,"5,494.78",44.45,0.82,2026-04-07 16:16:40
470,마이크로바이옴,-1.25,-1.98,6,1,11,0.214696,-1.42605072,"5,494.78",44.45,0.82,2026-04-07 16:16:40
19,황사/미세먼지,-1.28,-1.21,8,2,15,0.184669,-1.43142858,"5,494.78",44.45,0.82,2026-04-07 16:16:40
506,탈모 치료,-1.28,-1.59,5,1,20,0.022729,-1.29863778,"5,494.78",44.45,0.82,2026-04-07 16:16:40
521,애플페이,-1.3,0.29,1,1,6,0.193589,-1.45874298,"5,494.78",44.45,0.82,2026-04-07 16:16:40
149,원격진료/비대면진료(U-Healthcare),-1.31,-1.81,7,0,14,0.237293,-1.50458026,"5,494.78",44.45,0.82,2026-04-07 16:16:40
213,해저터널(지하화/지하도로 등),-1.35,-1.31,2,0,7,0.550928,-1.80176096,"5,494.78",44.45,0.82,2026-04-07 16:16:40
385,키오스크(KIOSK),-1.35,-0.55,2,1,7,0.492421,-1.7537852200000001,"5,494.78",44.45,0.82,2026-04-07 16:16:40
279,스마트폰,-1.4,-0.67,12,5,46,0.379963,-1.7115696599999999,"5,494.78",44.45,0.82,2026-04-07 16:16:40
331,가상화폐(비트코인 등),-1.41,-1.28,3,2,20,0.534372,-1.8481850399999997,"5,494.78",44.45,0.82,2026-04-07 16:16:40
