theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
178,전선,15.25,001440,대한전선,테마 편입 사유,41250.0,"상승  9,100",28.3,41600.0,41650.0,40745010.0,1597087.0,3425175.0,,,1.020705,13.13714065,"6,091.39",123.64,2.07,2026-04-15 15:34:32
178,전선,15.25,000500,가온전선,테마 편입 사유,128000.0,"상승  22,000",20.75,129400.0,129600.0,434285.0,54260.0,41004.0,,,1.020705,13.13714065,"6,091.39",123.64,2.07,2026-04-15 15:34:32
178,전선,15.25,006340,대원전선,테마 편입 사유,6540.0,"상승  1,030",18.69,6650.0,6660.0,65017132.0,426837.0,2409670.0,,,1.020705,13.13714065,"6,091.39",123.64,2.07,2026-04-15 15:34:32
178,전선,15.25,024840,KBI메탈 *,테마 편입 사유,2885.0,상승  385,15.4,2910.0,2915.0,18175921.0,52516.0,1104332.0,,,1.020705,13.13714065,"6,091.39",123.64,2.07,2026-04-15 15:34:32
178,전선,15.25,006260,LS,테마 편입 사유,343500.0,"상승  42,000",13.93,343500.0,344000.0,368770.0,122583.0,177138.0,,,1.020705,13.13714065,"6,091.39",123.64,2.07,2026-04-15 15:34:32
178,전선,15.25,229640,LS에코에너지,테마 편입 사유,50600.0,"상승  6,100",13.71,50300.0,50400.0,933763.0,45949.0,272905.0,,,1.020705,13.13714065,"6,091.39",123.64,2.07,2026-04-15 15:34:32
178,전선,15.25,060370,LS마린솔루션 *,테마 편입 사유,31650.0,"상승  2,400",8.21,31600.0,31650.0,586152.0,18448.0,135234.0,,,1.020705,13.13714065,"6,091.39",123.64,2.07,2026-04-15 15:34:32
178,전선,15.25,103590,일진전기,테마 편입 사유,86800.0,"상승  2,500",2.97,86600.0,86700.0,1071873.0,94714.0,501896.0,,,1.020705,13.13714065,"6,091.39",123.64,2.07,2026-04-15 15:34:32
123,전력설비,7.83,042370,비츠로테크 *,테마 편입 사유,16250.0,"상한가  3,750",30.0,16250.0,0.0,5702050.0,84917.0,658915.0,,,0.770416,6.235238880000001,"6,091.39",123.64,2.07,2026-04-15 15:34:32
123,전력설비,7.83,294630,서남 *,테마 편입 사유,5530.0,"상한가  1,275",29.96,5530.0,0.0,8494994.0,44074.0,1489492.0,,,0.770416,6.235238880000001,"6,091.39",123.64,2.07,2026-04-15 15:34:32
