theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
590,2026 상반기 신규상장,10.07,-3.46,7,0,17,0.5,10.5,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
405,MLCC(적층세라믹콘덴서),5.7,-3.62,6,0,4,0.637938,6.24862668,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
390,마이크로 LED,2.09,-2.64,5,0,6,0.575023,2.58451978,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
155,반도체 대표주(생산),1.06,-3.59,2,1,0,1.35572,2.2259192,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
99,지능형로봇/인공지능(AI),1.03,-2.67,6,0,60,0.597165,1.5435618999999998,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
556,뉴로모픽 반도체,0.98,-4.52,4,0,3,1.083941,1.91218926,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
269,LED장비,0.66,-0.92,5,0,6,0.732768,1.29018048,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
166,항공/저가 항공사(LCC),0.55,-0.46,1,0,8,0.357297,0.85727542,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
586,광통신(광케이블/광섬유 등),0.53,-3.91,7,0,7,0.5,0.96,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
608,반도체 기판(FC-BGA/PCB/MLB 등),0.46,-3.44,6,0,8,0.5,0.89,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
547,CXL(컴퓨트익스프레스링크),0.44,-3.46,6,1,6,0.856396,1.17650056,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
599,소캠(SOCAMM),0.2,-3.63,4,1,6,0.5,0.63,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
493,mRNA(메신저 리보핵산),0.18,-0.29,2,0,12,-0.002494,0.17785515999999998,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
187,핵융합에너지,0.15,-2.56,2,0,6,0.717944,0.7674318400000001,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
284,기업인수목적회사(SPAC),0.08,-0.1,27,30,18,0.053159,0.12571674,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
546,마이코플라스마 폐렴,-0.11,-2.81,3,0,9,0.145236,0.014902960000000007,"7,208.95",-62.71,-0.86,2026-05-20 15:43:43
