theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
585,김밥(냉동김밥 등),6.15,-1.16,5,0,1,0.293976,5.67081912,"5,640.48",90.63,1.63,2026-03-17 15:41:52
242,탄소나노튜브(CNT),5.66,-1.32,5,0,0,0.525903,4.80277811,"5,640.48",90.63,1.63,2026-03-17 15:41:52
579,2차전지(나트륨이온),4.94,-1.12,9,0,0,0.716009,3.7729053300000004,"5,640.48",90.63,1.63,2026-03-17 15:41:52
405,MLCC(적층세라믹콘덴서),4.2,-0.17,9,0,1,0.637938,3.16016106,"5,640.48",90.63,1.63,2026-03-17 15:41:52
482,두나무(Dunamu),3.99,-0.97,8,1,2,0.593077,3.0232844900000004,"5,640.48",90.63,1.63,2026-03-17 15:41:52
591,서울고속버스터미널 재개발 수혜,3.93,-1.51,4,0,1,0.5,3.115,"5,640.48",90.63,1.63,2026-03-17 15:41:52
584,스페이스X(SpaceX),3.6,0.38,6,1,5,1.139472,1.7426606400000002,"5,640.48",90.63,1.63,2026-03-17 15:41:52
483,야놀자(Yanolja),3.57,1.26,3,1,1,0.408392,2.90432104,"5,640.48",90.63,1.63,2026-03-17 15:41:52
287,PCB(FPCB 등),3.5,-0.27,20,1,9,0.632153,2.46959061,"5,640.48",90.63,1.63,2026-03-17 15:41:52
126,통신,3.42,-0.28,3,0,0,0.117303,3.2287961099999998,"5,640.48",90.63,1.63,2026-03-17 15:41:52
452,코로나19(음압병실/음압구급차),3.41,-0.93,2,0,5,0.477986,2.63088282,"5,640.48",90.63,1.63,2026-03-17 15:41:52
330,페인트,3.22,-1.04,6,0,2,0.111751,3.0378458700000004,"5,640.48",90.63,1.63,2026-03-17 15:41:52
492,NFT(대체불가토큰),3.14,0.5,17,0,3,0.546574,2.24908438,"5,640.48",90.63,1.63,2026-03-17 15:41:52
119,창투사,3.13,-1.04,18,2,0,0.368216,2.52980792,"5,640.48",90.63,1.63,2026-03-17 15:41:52
159,자동차 대표주,3.05,-1.1,7,0,0,0.510147,2.2184603899999997,"5,640.48",90.63,1.63,2026-03-17 15:41:52
