theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
591,서울고속버스터미널 재개발 수혜,3.56,10.33,3,0,2,0.5,6.62,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
527,윤활유,3.24,-0.57,4,0,3,0.390276,5.62848912,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
28,CCTV＆DVR,1.45,-0.06,2,1,4,0.206311,2.7126233199999996,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
575,지역화폐,1.44,-1.08,2,0,3,0.656144,5.45560128,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
402,아스콘(아스팔트 콘크리트),-0.08,-1.43,3,0,6,0.134931,0.74577772,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
496,골프,-0.1,-0.59,4,0,11,0.257391,1.4752329199999998,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
520,피팅(관이음쇠)/밸브,-0.14,-1.28,1,0,8,0.824895,4.908357400000001,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
284,기업인수목적회사(SPAC),-0.22,0.06,17,30,30,0.053159,0.10533308,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
487,건강기능식품,-0.27,0.16,9,2,33,0.077185,0.2023722,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
176,도시가스,-0.29,-0.29,4,0,5,0.202386,0.94860232,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
177,LPG(액화석유가스),-0.32,0.47,5,0,4,0.490787,2.68361644,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
223,강관업체(Steel pipe),-0.44,-0.64,4,1,6,0.433156,2.21091472,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
266,겨울,-0.47,0.41,8,0,14,0.149005,0.44191060000000004,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
63,제지,-0.48,-0.08,3,4,7,0.083505,0.03105060000000004,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
164,손해보험,-0.49,1.71,3,0,5,0.330746,1.53416552,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
185,정유,-0.52,-0.46,1,0,2,0.656208,3.49599296,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
310,리츠(REITs),-0.64,-1.22,8,1,13,0.148746,0.27032552,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
170,골판지 제조,-0.67,-0.55,4,3,3,0.060068,-0.30238384,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
47,카지노,-0.7,0.65,3,0,3,-0.018279,-0.81186748,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
283,생명보험,-0.72,1.74,1,0,4,0.411472,1.7982086400000001,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
318,백화점,-0.79,3.14,3,0,3,0.059804,-0.42399952,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
328,제습기,-0.84,1.81,1,0,7,0.274735,0.8413782000000002,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
113,음식료업종,-0.96,0.05,13,4,49,0.09173,-0.39861239999999987,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
60,육계,-1.19,-0.94,1,2,6,0.179797,-0.08964235999999981,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
147,여행,-1.23,-0.53,1,1,7,0.063337,-0.84237756,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
90,수산,-1.34,-0.66,1,1,8,0.173335,-0.27918980000000015,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
19,황사/미세먼지,-1.42,0.17,2,1,22,0.184669,-0.28982571999999984,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
228,국내 상장 중국기업,-1.48,2.14,0,5,6,0.317304,0.46190047999999995,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
16,구제역/광우병 수혜,-1.5,-0.5,1,4,15,0.168139,-0.47098931999999993,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
290,"스포츠행사 수혜(올림픽, 월드컵 등)",-1.53,-0.04,0,2,7,0.139531,-0.6760702800000001,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
197,폐기물처리,-1.56,-1.3,1,0,4,0.172243,-0.5058728400000001,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
72,철강 중소형,-1.58,-0.62,6,3,27,0.203882,-0.33224216000000006,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
343,인터넷은행,-1.58,-0.61,5,2,24,0.408249,0.9184838799999997,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
600,주유소,-1.6,-0.26,5,0,10,0.5,1.46,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
324,일자리(취업),-1.62,-0.84,3,1,5,0.33736,0.4446431999999998,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
86,"주류업(주정, 에탄올 등)",-1.64,-0.01,1,1,11,0.103404,-1.0071675199999999,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
435,재택근무/스마트워크,-1.66,-0.89,2,3,11,0.287755,0.10106060000000006,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
32,패션/의류,-1.71,-0.36,14,5,39,0.140377,-0.8508927599999999,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
56,NI(네트워크통합),-1.74,-2.56,1,1,5,0.255145,-0.1785125999999999,"7,493.18",-488.23,-6.12,2026-05-15 18:28:39
