theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
405,MLCC(적층세라믹콘덴서),8.97,7.66,10,0,1,0.637938,9.30810714,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
449,2차전지(생산),7.98,-0.52,3,0,0,0.950035,8.483518550000001,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
384,편의점,4.29,-1.06,2,0,3,0.08108,4.3329724,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
579,2차전지(나트륨이온),3.66,1.06,6,0,3,0.716009,4.0394847700000005,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
523,리튬,2.96,-0.01,14,1,7,0.779965,3.37338145,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
48,영화,2.27,-0.78,4,0,8,0.200322,2.37617066,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
472,2차전지(전고체),2.06,0.59,13,1,16,0.825888,2.49772064,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
45,캐릭터상품,1.69,-0.08,1,3,5,0.31585,1.8574005,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
318,백화점,1.58,-1.87,3,0,3,0.059804,1.6116961200000002,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
49,인터넷 대표주,1.07,-0.58,1,0,1,0.654288,1.41677264,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
141,종합 물류,1.04,-0.95,5,0,11,0.204126,1.14818678,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
525,렌터카,0.9,0.04,2,0,2,0.065427,0.9346763100000001,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
511,니켈,0.84,1.83,6,0,8,0.35488,1.0280863999999998,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
329,전력저장장치(ESS),0.82,0.08,14,0,26,0.803023,1.24560219,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
322,건설 중소형,0.52,-0.79,8,1,17,0.336376,0.6982792800000001,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
210,자전거,0.51,-1.96,1,0,2,0.192109,0.61181777,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
446,2차전지(소재/부품),0.38,-0.48,35,1,39,0.598749,0.6973369700000001,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
598,콩/대두,0.35,-1.53,3,0,2,0.5,0.615,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
500,폐배터리,0.29,-0.13,8,0,12,0.624483,0.62097599,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
537,초전도체,0.16,0.76,3,0,12,0.567394,0.46071882,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
527,윤활유,0.15,-0.73,3,0,4,0.390276,0.35684628,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
265,모바일게임(스마트폰),0.14,-0.17,16,1,19,0.384521,0.34379613000000003,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
398,DMZ 평화공원,0.12,-0.82,6,1,11,0.302546,0.28034938,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
600,주유소,0.07,-0.31,6,0,9,0.5,0.335,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
42,게임,0.06,-0.02,12,1,17,0.387229,0.26523136999999997,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
181,테마파크,0.06,-1.55,2,0,4,0.44185,0.2941805,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
284,기업인수목적회사(SPAC),0.03,-0.05,18,34,22,0.053159,0.05817427,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
331,가상화폐(비트코인 등),0.03,-0.28,4,3,18,0.534372,0.31321716,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
232,미디어(방송/신문),0.02,-1.14,3,1,8,0.135226,0.09166978000000002,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
187,핵융합에너지,0.01,1.58,1,0,7,0.717944,0.39051032,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
173,IT 대표주,-0.01,3.04,3,0,3,0.903146,0.46866738,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
481,마켓컬리(kurly),-0.04,0.63,5,1,4,0.28742,0.1123326,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
380,면세점,-0.09,-1.88,3,0,5,0.08202,-0.0465294,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
474,쿠팡(coupang),-0.09,-1.15,6,0,15,0.261037,0.048349610000000015,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
503,2차전지(LFP/리튬인산철),-0.11,-0.33,3,1,8,0.571104,0.19268512,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
185,정유,-0.19,-0.29,1,0,2,0.656208,0.15779024000000003,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
177,LPG(액화석유가스),-0.2,-0.99,3,0,6,0.490787,0.060117109999999974,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
64,2차전지,-0.21,-0.37,56,3,85,0.624611,0.12104383000000005,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
197,폐기물처리,-0.21,0.2,2,0,3,0.172243,-0.11871120999999998,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
608,반도체 기판(FC-BGA/PCB/MLB 등),-0.21,4.0,6,0,8,0.5,0.05500000000000002,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
317,SNS(소셜네트워크서비스),-0.23,0.25,4,0,6,0.363899,-0.037133530000000026,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
204,비료,-0.24,-0.76,4,0,6,0.222217,-0.12222498999999999,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
417,아프리카 돼지열병(ASF),-0.37,-0.83,10,1,20,0.219328,-0.25375616,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
407,호텔/리조트,-0.45,0.21,4,1,9,0.070259,-0.41276273,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
86,"주류업(주정, 에탄올 등)",-0.47,-0.73,4,1,8,0.103404,-0.41519587999999996,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
325,종합상사,-0.47,1.07,2,0,6,0.346361,-0.28642866999999994,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
171,비철금속,-0.48,0.64,10,0,15,0.359222,-0.28961233999999997,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
227,전기차,-0.48,0.29,32,1,65,0.560405,-0.18298534999999994,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
136,소매유통,-0.51,-1.2,6,0,14,0.147498,-0.43182606,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
488,웹툰,-0.51,-0.92,3,0,12,0.504862,-0.24242313999999998,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
147,여행,-0.55,-0.7,3,0,6,0.063337,-0.51643139,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
228,국내 상장 중국기업,-0.61,0.86,2,6,3,0.317304,-0.44182888,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
32,패션/의류,-0.63,-0.91,17,5,36,0.140377,-0.55560019,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
421,日제품 불매운동(수혜),-0.63,-0.69,9,2,9,0.133229,-0.55938863,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
540,비만치료제,-0.71,1.22,9,1,26,0.215839,-0.5956053299999999,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
47,카지노,-0.74,-0.23,1,0,5,-0.018279,-0.74968787,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
82,태풍 및 장마,-0.75,-0.89,2,1,7,0.262217,-0.61102499,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
13,리모델링/인테리어,-0.76,-0.2,7,2,15,0.110766,-0.70129402,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
402,아스콘(아스팔트 콘크리트),-0.78,-1.6,2,1,6,0.134931,-0.70848657,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
113,음식료업종,-0.83,-0.53,22,2,42,0.09173,-0.7813831,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
223,강관업체(Steel pipe),-0.84,-1.29,1,0,10,0.433156,-0.61042732,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
176,도시가스,-0.85,-0.75,3,1,5,0.202386,-0.7427354199999999,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
400,조림사업,-0.86,0.14,2,1,8,0.186854,-0.76096738,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
585,김밥(냉동김밥 등),-0.86,-0.88,3,1,2,0.293976,-0.70419272,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
302,음성인식,-0.87,-0.5,3,0,8,0.300744,-0.71060568,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
385,키오스크(KIOSK),-0.89,0.8,1,1,8,0.492421,-0.6290168700000001,"8,185.29",-43.41,-0.53,2026-05-28 15:39:01
