theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
520,피팅(관이음쇠)/밸브,1.32,452280,한선엔지니어링 *,테마 편입 사유,33300.0,"상승  5,450",19.57,33250.0,33300.0,3111293.0,99262.0,1045143.0,,,0.824895,4.00090875,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
520,피팅(관이음쇠)/밸브,1.32,023160,태광 *,테마 편입 사유,36500.0,"상승  1,250",3.55,36500.0,36550.0,307290.0,11216.0,373519.0,,,0.824895,4.00090875,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
520,피팅(관이음쇠)/밸브,1.32,025550,한국선재 *,테마 편입 사유,3605.0,상승  35,0.98,3605.0,3610.0,452694.0,1646.0,394033.0,,,0.824895,4.00090875,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
520,피팅(관이음쇠)/밸브,1.32,039610,화성밸브 *,테마 편입 사유,8090.0,하락  120,-1.46,8050.0,8090.0,76080.0,612.0,117709.0,,,0.824895,4.00090875,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
520,피팅(관이음쇠)/밸브,1.32,013030,하이록코리아 *,테마 편입 사유,38550.0,하락  600,-1.53,38550.0,38600.0,56496.0,2176.0,92699.0,,,0.824895,4.00090875,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
520,피팅(관이음쇠)/밸브,1.32,105740,디케이락 *,테마 편입 사유,8740.0,하락  140,-1.58,8740.0,8760.0,48422.0,421.0,142709.0,,,0.824895,4.00090875,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
520,피팅(관이음쇠)/밸브,1.32,014620,성광벤드 *,테마 편입 사유,34650.0,하락  600,-1.7,34650.0,34700.0,157076.0,5482.0,273154.0,,,0.824895,4.00090875,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
520,피팅(관이음쇠)/밸브,1.32,086670,비엠티 *,테마 편입 사유,15340.0,하락  310,-1.98,15340.0,15400.0,61387.0,950.0,72315.0,,,0.824895,4.00090875,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
520,피팅(관이음쇠)/밸브,1.32,073010,케이에스피 *,테마 편입 사유,4480.0,하락  185,-3.97,4475.0,4480.0,450260.0,2042.0,441827.0,,,0.824895,4.00090875,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
379,항공기부품,1.05,288180,케이피항공산업 *,테마 편입 사유,43850.0,"상한가  10,100",29.93,43850.0,0.0,720537.0,31358.0,0.0,,,0.563288,2.880686,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
379,항공기부품,1.05,274090,켄코아에어로스페이스 *,테마 편입 사유,28450.0,"상승  2,500",9.63,28400.0,28450.0,12341061.0,356956.0,2915874.0,,,0.563288,2.880686,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
379,항공기부품,1.05,012450,한화에어로스페이스,테마 편입 사유,1286000.0,"상승  59,000",4.81,1286000.0,1287000.0,358529.0,466409.0,174679.0,,,0.563288,2.880686,"7,271.66",-244.38,-3.25,2026-05-19 18:16:25
