theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
154,건설 대표주,11.2,1.08,6,0,0,0.784495,7.246145199999999,"5,925.03",284.55,5.04,2026-03-18 15:37:56
599,소캠(SOCAMM),8.36,0.88,11,0,0,0.5,5.84,"5,925.03",284.55,5.04,2026-03-18 15:37:56
167,타이어,7.71,-0.63,9,1,0,0.299876,6.19862496,"5,925.03",284.55,5.04,2026-03-18 15:37:56
155,반도체 대표주(생산),6.32,0.84,3,0,0,1.35572,-0.5128288000000003,"5,925.03",284.55,5.04,2026-03-18 15:37:56
178,전선,5.69,-0.02,8,0,0,1.020705,0.5456468000000001,"5,925.03",284.55,5.04,2026-03-18 15:37:56
326,3D 프린터,5.54,-0.33,7,2,2,0.358761,3.73184456,"5,925.03",284.55,5.04,2026-03-18 15:37:56
547,CXL(컴퓨트익스프레스링크),5.46,0.39,11,0,2,0.856396,1.14376416,"5,925.03",284.55,5.04,2026-03-18 15:37:56
173,IT 대표주,5.44,0.22,6,0,0,0.903146,0.8881441600000004,"5,925.03",284.55,5.04,2026-03-18 15:37:56
283,생명보험,5.2,1.63,5,0,0,0.411472,3.12618112,"5,925.03",284.55,5.04,2026-03-18 15:37:56
187,핵융합에너지,4.93,0.12,8,0,0,0.717944,1.3115622399999998,"5,925.03",284.55,5.04,2026-03-18 15:37:56
405,MLCC(적층세라믹콘덴서),4.74,0.87,10,0,0,0.637938,1.5247924800000003,"5,925.03",284.55,5.04,2026-03-18 15:37:56
237,GTX(수도권 광역급행철도),4.52,0.33,22,1,1,0.491396,2.0433641599999994,"5,925.03",284.55,5.04,2026-03-18 15:37:56
595,우주태양광(페로브스카이트 등),4.44,-0.64,9,0,1,0.5,1.9200000000000004,"5,925.03",284.55,5.04,2026-03-18 15:37:56
545,온디바이스 AI,4.12,0.71,20,0,4,0.894704,-0.38930816000000057,"5,925.03",284.55,5.04,2026-03-18 15:37:56
159,자동차 대표주,4.11,-0.25,7,0,0,0.510147,1.5388591200000001,"5,925.03",284.55,5.04,2026-03-18 15:37:56
536,HBM(고대역폭메모리),4.09,0.55,26,0,6,0.981374,-0.8561249599999998,"5,925.03",284.55,5.04,2026-03-18 15:37:56
401,원자력발전소 해체,4.04,1.04,13,0,2,0.808677,-0.03573207999999983,"5,925.03",284.55,5.04,2026-03-18 15:37:56
349,드론(Drone),4.02,0.0,23,1,5,0.531453,1.3414768799999996,"5,925.03",284.55,5.04,2026-03-18 15:37:56
319,화학섬유,3.83,-0.81,5,0,1,0.128588,3.18191648,"5,925.03",284.55,5.04,2026-03-18 15:37:56
12,반도체 장비,3.76,0.18,80,1,11,0.836701,-0.4569730400000003,"5,925.03",284.55,5.04,2026-03-18 15:37:56
269,LED장비,3.75,1.11,9,0,2,0.732768,0.056849280000000224,"5,925.03",284.55,5.04,2026-03-18 15:37:56
180,석유화학,3.64,-0.82,15,0,2,0.490725,1.1667459999999998,"5,925.03",284.55,5.04,2026-03-18 15:37:56
123,전력설비,3.63,-0.3,29,0,4,0.770416,-0.2528966399999999,"5,925.03",284.55,5.04,2026-03-18 15:37:56
185,정유,3.5,-2.43,3,0,0,0.656208,0.19271167999999994,"5,925.03",284.55,5.04,2026-03-18 15:37:56
581,탈 플라스틱(친환경/생분해성 등),3.46,0.19,4,2,2,0.207469,2.41435624,"5,925.03",284.55,5.04,2026-03-18 15:37:56
205,원자력발전,3.44,-0.03,43,1,7,0.73439,-0.26132560000000016,"5,925.03",284.55,5.04,2026-03-18 15:37:56
151,증권,3.43,-0.68,21,0,0,0.761878,-0.4098651200000001,"5,925.03",284.55,5.04,2026-03-18 15:37:56
184,수자원(양적/질적 개선),3.39,0.5,21,0,6,0.401481,1.36653576,"5,925.03",284.55,5.04,2026-03-18 15:37:56
229,스마트그리드(지능형전력망),3.38,-0.3,18,0,2,0.50188,0.8505248000000001,"5,925.03",284.55,5.04,2026-03-18 15:37:56
325,종합상사,3.37,-0.54,6,0,2,0.346361,1.6243405600000003,"5,925.03",284.55,5.04,2026-03-18 15:37:56
388,아이폰,3.23,0.52,16,0,4,0.624797,0.08102311999999978,"5,925.03",284.55,5.04,2026-03-18 15:37:56
14,반도체 재료/부품,3.22,0.56,55,0,11,0.786443,-0.7436727199999997,"5,925.03",284.55,5.04,2026-03-18 15:37:56
188,풍력에너지,3.16,0.81,30,0,6,0.623109,0.019530640000000155,"5,925.03",284.55,5.04,2026-03-18 15:37:56
579,2차전지(나트륨이온),3.15,0.45,8,0,1,0.716009,-0.45868536000000004,"5,925.03",284.55,5.04,2026-03-18 15:37:56
