theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
313,남-북-러 가스관사업,11.11,0.66,11,1,1,0.425606,10.94401366,"6,641.02",25.99,0.39,2026-04-28 15:33:20
72,철강 중소형,9.72,0.63,32,1,3,0.203882,9.64048602,"6,641.02",25.99,0.39,2026-04-28 15:33:20
62,철강 주요종목,8.56,4.09,11,0,0,0.210304,8.47798144,"6,641.02",25.99,0.39,2026-04-28 15:33:20
223,강관업체(Steel pipe),8.46,0.02,9,0,2,0.433156,8.291069160000001,"6,641.02",25.99,0.39,2026-04-28 15:33:20
324,일자리(취업),5.55,0.27,7,0,2,0.33736,5.4184296,"6,641.02",25.99,0.39,2026-04-28 15:33:20
576,퓨리오사AI,4.4,0.68,5,1,5,0.558657,4.1821237700000005,"6,641.02",25.99,0.39,2026-04-28 15:33:20
449,2차전지(생산),3.6,-1.16,3,0,0,0.950035,3.22948635,"6,641.02",25.99,0.39,2026-04-28 15:33:20
171,비철금속,3.45,-0.1,19,1,5,0.359222,3.3099034200000004,"6,641.02",25.99,0.39,2026-04-28 15:33:20
482,두나무(Dunamu),3.41,0.43,6,2,3,0.593077,3.1786999700000003,"6,641.02",25.99,0.39,2026-04-28 15:33:20
119,창투사,3.32,0.83,13,3,4,0.368216,3.1763957599999997,"6,641.02",25.99,0.39,2026-04-28 15:33:20
167,타이어,3.29,0.14,6,1,2,0.299876,3.17304836,"6,641.02",25.99,0.39,2026-04-28 15:33:20
523,리튬,3.14,-1.21,17,1,4,0.779965,2.83581365,"6,641.02",25.99,0.39,2026-04-28 15:33:20
154,건설 대표주,2.94,0.0,4,0,2,0.784495,2.63404695,"6,641.02",25.99,0.39,2026-04-28 15:33:20
159,자동차 대표주,2.84,-0.14,7,0,0,0.510147,2.64104267,"6,641.02",25.99,0.39,2026-04-28 15:33:20
511,니켈,2.81,0.64,12,0,2,0.35488,2.6715968,"6,641.02",25.99,0.39,2026-04-28 15:33:20
173,IT 대표주,2.78,-1.19,5,0,1,0.903146,2.42777306,"6,641.02",25.99,0.39,2026-04-28 15:33:20
501,리비안(RIVIAN),2.64,0.09,13,3,5,0.374867,2.49380187,"6,641.02",25.99,0.39,2026-04-28 15:33:20
579,2차전지(나트륨이온),2.41,-1.47,7,0,2,0.716009,2.13075649,"6,641.02",25.99,0.39,2026-04-28 15:33:20
524,모듈러주택,2.11,-0.23,6,1,3,0.402032,1.9532075199999999,"6,641.02",25.99,0.39,2026-04-28 15:33:20
237,GTX(수도권 광역급행철도),2.0,0.54,15,3,6,0.491396,1.80835556,"6,641.02",25.99,0.39,2026-04-28 15:33:20
520,피팅(관이음쇠)/밸브,1.98,2.36,6,0,3,0.824895,1.65829095,"6,641.02",25.99,0.39,2026-04-28 15:33:20
319,화학섬유,1.94,-0.03,2,1,3,0.128588,1.88985068,"6,641.02",25.99,0.39,2026-04-28 15:33:20
184,수자원(양적/질적 개선),1.88,1.59,15,3,9,0.401481,1.72342241,"6,641.02",25.99,0.39,2026-04-28 15:33:20
446,2차전지(소재/부품),1.8,-0.12,41,4,30,0.598749,1.56648789,"6,641.02",25.99,0.39,2026-04-28 15:33:20
164,손해보험,1.79,0.09,8,0,0,0.330746,1.66100906,"6,641.02",25.99,0.39,2026-04-28 15:33:20
285,마스크,1.78,-0.2,12,2,8,0.185793,1.70754073,"6,641.02",25.99,0.39,2026-04-28 15:33:20
325,종합상사,1.78,1.9,5,0,3,0.346361,1.64491921,"6,641.02",25.99,0.39,2026-04-28 15:33:20
185,정유,1.75,0.75,3,0,0,0.656208,1.49407888,"6,641.02",25.99,0.39,2026-04-28 15:33:20
322,건설 중소형,1.58,0.3,20,0,5,0.336376,1.44881336,"6,641.02",25.99,0.39,2026-04-28 15:33:20
227,전기차,1.55,0.78,62,6,30,0.560405,1.33144205,"6,641.02",25.99,0.39,2026-04-28 15:33:20
45,캐릭터상품,1.5,-0.72,3,0,6,0.31585,1.3768185,"6,641.02",25.99,0.39,2026-04-28 15:33:20
49,인터넷 대표주,1.46,0.08,2,0,0,0.654288,1.20482768,"6,641.02",25.99,0.39,2026-04-28 15:33:20
386,수소에너지(수소차/연료전지 등),1.32,0.87,44,4,23,0.542222,1.10853342,"6,641.02",25.99,0.39,2026-04-28 15:33:20
500,폐배터리,1.26,-0.57,13,0,7,0.624483,1.01645163,"6,641.02",25.99,0.39,2026-04-28 15:33:20
242,탄소나노튜브(CNT),1.2,-1.79,3,1,1,0.525903,0.99489783,"6,641.02",25.99,0.39,2026-04-28 15:33:20
472,2차전지(전고체),1.15,-0.46,19,1,10,0.825888,0.8279036799999999,"6,641.02",25.99,0.39,2026-04-28 15:33:20
481,마켓컬리(kurly),1.14,0.62,2,0,8,0.28742,1.0279061999999999,"6,641.02",25.99,0.39,2026-04-28 15:33:20
559,고체산화물 연료전지(SOFC),1.11,1.61,8,0,4,0.953675,0.73806675,"6,641.02",25.99,0.39,2026-04-28 15:33:20
503,2차전지(LFP/리튬인산철),1.08,0.53,8,1,3,0.571104,0.85726944,"6,641.02",25.99,0.39,2026-04-28 15:33:20
79,자원개발,1.06,1.4,8,2,4,0.461804,0.87989644,"6,641.02",25.99,0.39,2026-04-28 15:33:20
298,희귀금속(희토류 등),1.02,0.5,8,2,7,0.148761,0.96198321,"6,641.02",25.99,0.39,2026-04-28 15:33:20
180,석유화학,1.0,0.14,9,2,6,0.490725,0.80861725,"6,641.02",25.99,0.39,2026-04-28 15:33:20
587,피지컬 AI/휴머노이드 로봇,0.97,1.01,20,1,19,0.5,0.7749999999999999,"6,641.02",25.99,0.39,2026-04-28 15:33:20
566,딥페이크(deepfake),0.96,0.63,7,1,6,0.457181,0.78169941,"6,641.02",25.99,0.39,2026-04-28 15:33:20
323,셰일가스(Shale Gas),0.92,0.91,6,1,4,0.603403,0.68467283,"6,641.02",25.99,0.39,2026-04-28 15:33:20
27,자동차부품,0.86,0.21,81,11,55,0.344112,0.7257963199999999,"6,641.02",25.99,0.39,2026-04-28 15:33:20
13,리모델링/인테리어,0.85,-0.1,14,4,6,0.110766,0.80680126,"6,641.02",25.99,0.39,2026-04-28 15:33:20
531,STO(토큰증권 발행),0.85,0.74,10,2,13,0.620891,0.60785251,"6,641.02",25.99,0.39,2026-04-28 15:33:20
328,제습기,0.84,1.19,3,0,5,0.274735,0.73285335,"6,641.02",25.99,0.39,2026-04-28 15:33:20
422,日 수출 규제(국산화 등),0.83,0.19,5,2,13,0.643653,0.57897533,"6,641.02",25.99,0.39,2026-04-28 15:33:20
151,증권,0.81,1.67,8,1,12,0.761878,0.51286758,"6,641.02",25.99,0.39,2026-04-28 15:33:20
64,2차전지,0.8,-0.05,66,8,70,0.624611,0.55640171,"6,641.02",25.99,0.39,2026-04-28 15:33:20
378,건설기계,0.8,-0.17,8,1,7,0.410589,0.6398702900000001,"6,641.02",25.99,0.39,2026-04-28 15:33:20
567,밸류업(24년 기업가치 제고계획 발표),0.76,0.67,47,3,41,0.438052,0.58915972,"6,641.02",25.99,0.39,2026-04-28 15:33:20
483,야놀자(Yanolja),0.73,2.4,2,2,1,0.408392,0.5707271199999999,"6,641.02",25.99,0.39,2026-04-28 15:33:20
82,태풍 및 장마,0.72,0.64,7,0,3,0.262217,0.61773537,"6,641.02",25.99,0.39,2026-04-28 15:33:20
380,면세점,0.71,2.46,4,0,4,0.08202,0.6780122,"6,641.02",25.99,0.39,2026-04-28 15:33:20
492,NFT(대체불가토큰),0.7,-0.11,11,2,7,0.546574,0.48683614,"6,641.02",25.99,0.39,2026-04-28 15:33:20
149,원격진료/비대면진료(U-Healthcare),0.68,0.85,11,0,10,0.237293,0.5874557300000001,"6,641.02",25.99,0.39,2026-04-28 15:33:20
112,공기청정기,0.67,-0.2,6,1,5,0.377729,0.5226856900000001,"6,641.02",25.99,0.39,2026-04-28 15:33:20
176,도시가스,0.65,0.54,5,1,3,0.202386,0.57106946,"6,641.02",25.99,0.39,2026-04-28 15:33:20
250,철도,0.65,1.74,18,3,18,0.35862,0.5101382,"6,641.02",25.99,0.39,2026-04-28 15:33:20
581,탈 플라스틱(친환경/생분해성 등),0.62,0.34,5,0,3,0.207469,0.53908709,"6,641.02",25.99,0.39,2026-04-28 15:33:20
30,조선,0.58,-0.13,2,0,5,0.420477,0.41601396999999996,"6,641.02",25.99,0.39,2026-04-28 15:33:20
31,환율하락 수혜,0.55,-0.02,10,1,12,0.275169,0.44268409000000003,"6,641.02",25.99,0.39,2026-04-28 15:33:20
42,게임,0.49,0.02,14,1,15,0.387229,0.33898069,"6,641.02",25.99,0.39,2026-04-28 15:33:20
139,출산장려정책,0.49,0.07,10,2,10,0.067107,0.46382827,"6,641.02",25.99,0.39,2026-04-28 15:33:20
405,MLCC(적층세라믹콘덴서),0.49,-0.33,3,1,6,0.637938,0.24120418,"6,641.02",25.99,0.39,2026-04-28 15:33:20
527,윤활유,0.47,0.42,4,0,3,0.390276,0.31779236,"6,641.02",25.99,0.39,2026-04-28 15:33:20
197,폐기물처리,0.46,0.31,3,1,1,0.172243,0.39282523,"6,641.02",25.99,0.39,2026-04-28 15:33:20
480,메타버스(Metaverse),0.45,0.29,23,3,22,0.46086,0.2702646,"6,641.02",25.99,0.39,2026-04-28 15:33:20
188,풍력에너지,0.44,2.23,16,0,20,0.623109,0.19698749,"6,641.02",25.99,0.39,2026-04-28 15:33:20
329,전력저장장치(ESS),0.44,0.59,19,1,19,0.803023,0.12682103,"6,641.02",25.99,0.39,2026-04-28 15:33:20
47,카지노,0.42,1.29,5,0,1,-0.018279,0.42712880999999997,"6,641.02",25.99,0.39,2026-04-28 15:33:20
468,화이자(PFIZER),0.42,0.43,1,1,3,0.235245,0.32825445,"6,641.02",25.99,0.39,2026-04-28 15:33:20
599,소캠(SOCAMM),0.42,1.23,7,0,4,0.5,0.22499999999999998,"6,641.02",25.99,0.39,2026-04-28 15:33:20
177,LPG(액화석유가스),0.41,0.91,5,0,4,0.490787,0.21859306999999997,"6,641.02",25.99,0.39,2026-04-28 15:33:20
316,엔젤산업,0.4,0.76,10,2,13,0.133206,0.34804966000000004,"6,641.02",25.99,0.39,2026-04-28 15:33:20
407,호텔/리조트,0.39,1.85,7,0,7,0.070259,0.36259899,"6,641.02",25.99,0.39,2026-04-28 15:33:20
584,스페이스X(SpaceX),0.37,1.71,5,2,5,1.139472,-0.07439408000000003,"6,641.02",25.99,0.39,2026-04-28 15:33:20
165,은행,0.36,-0.24,7,1,3,0.44694,0.18569339999999998,"6,641.02",25.99,0.39,2026-04-28 15:33:20
269,LED장비,0.36,1.7,5,0,6,0.732768,0.07422047999999998,"6,641.02",25.99,0.39,2026-04-28 15:33:20
52,교육/온라인 교육,0.32,0.24,12,2,13,0.298331,0.20365091000000002,"6,641.02",25.99,0.39,2026-04-28 15:33:20
206,농업,0.27,0.47,11,0,12,0.201703,0.19133583,"6,641.02",25.99,0.39,2026-04-28 15:33:20
