theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
557,유리 기판,13.58,011790,SKC,테마 편입 사유,161200.0,"상한가  37,200",30.0,161200.0,0.0,2101242.0,320305.0,702550.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,078150,HB테크놀러지 *,테마 편입 사유,4020.0,상한가  925,29.89,4020.0,0.0,20671748.0,78700.0,8457060.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,161580,필옵틱스 *,테마 편입 사유,63000.0,"상승  14,350",29.5,63000.0,63100.0,4976122.0,299974.0,214033.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,452190,한빛레이저 *,테마 편입 사유,10010.0,"상승  1,840",22.52,10010.0,10020.0,21458709.0,214308.0,4630041.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,089010,켐트로닉스 *,테마 편입 사유,45700.0,"상승  7,650",20.11,45600.0,45650.0,3951294.0,177339.0,724836.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,469750,아이비젼웍스 *,테마 편입 사유,1378.0,상승  217,18.69,1377.0,1378.0,8665937.0,12166.0,157729.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,204270,제이앤티씨 *,테마 편입 사유,22500.0,"상승  3,400",17.8,22600.0,22650.0,1883829.0,41596.0,180744.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,112290,와이씨켐 *,테마 편입 사유,16020.0,"상승  2,400",17.62,16000.0,16010.0,9891.0,158.0,1218093.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,302430,이노메트리 *,테마 편입 사유,10180.0,"상승  1,440",16.48,10160.0,10180.0,1064538.0,10662.0,153672.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,267320,나인테크 *,테마 편입 사유,3940.0,상승  440,12.57,3935.0,3940.0,9688.0,38.0,1608864.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,452450,피아이이 *,테마 편입 사유,7690.0,상승  770,11.13,7680.0,7690.0,10477235.0,83638.0,458887.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,264660,씨앤지하이테크 *,테마 편입 사유,25050.0,"상승  2,450",10.84,25000.0,25050.0,1103260.0,27589.0,230687.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,040910,아이씨디 *,테마 편입 사유,6470.0,상승  600,10.22,6440.0,6470.0,683850.0,4386.0,92271.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,083500,에프엔에스테크 *,테마 편입 사유,21500.0,"상승  1,780",9.03,21600.0,21650.0,889148.0,19899.0,92038.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,171010,램테크놀러지 *,테마 편입 사유,4050.0,상승  315,8.43,4055.0,4060.0,2495750.0,10399.0,88428.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,450330,하스 *,테마 편입 사유,7500.0,상승  440,6.23,7500.0,7530.0,1370563.0,11119.0,19745.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,049950,미래컴퍼니 *,테마 편입 사유,16870.0,상승  550,3.37,16850.0,16860.0,314195.0,5420.0,70393.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,323280,태성 *,테마 편입 사유,78100.0,"상승  2,500",3.31,78200.0,78300.0,790859.0,62894.0,476266.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,009150,삼성전기,테마 편입 사유,912000.0,"하락  6,000",-0.65,910000.0,912000.0,1209094.0,1112957.0,866674.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
557,유리 기판,13.58,420770,기가비스 *,테마 편입 사유,103400.0,"하락  6,100",-5.57,103200.0,103400.0,10.0,1.0,136797.0,,,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,396470,워트 *,테마 편입 사유,10590.0,"상한가  2,440",29.94,10590.0,0.0,2370245.0,24006.0,275286.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,053080,케이엔솔 *,테마 편입 사유,17010.0,"상승  2,430",16.67,17000.0,17010.0,3898.0,66.0,579350.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,083450,GST *,테마 편입 사유,56900.0,"상승  6,800",13.57,56700.0,56800.0,1297465.0,73298.0,296158.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,060310,3S *,테마 편입 사유,1709.0,상승  184,12.07,1708.0,1709.0,10589100.0,18599.0,1085486.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,034730,SK,테마 편입 사유,520000.0,"상승  44,500",9.36,516000.0,517000.0,562053.0,300278.0,327170.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,066570,LG전자,테마 편입 사유,154900.0,"상승  11,700",8.17,155800.0,155900.0,3976086.0,608841.0,1517270.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,036200,유니셈 *,테마 편입 사유,13010.0,상승  840,6.9,13020.0,13030.0,1624254.0,21106.0,733183.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,067170,오텍 *,테마 편입 사유,2780.0,상승  150,5.7,2770.0,2775.0,1372.0,4.0,452730.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,096770,SK이노베이션,테마 편입 사유,146700.0,"상승  1,000",0.69,144600.0,145000.0,1323353.0,190682.0,1202954.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,012450,한화에어로스페이스,테마 편입 사유,1433000.0,"하락  32,000",-2.18,1427000.0,1428000.0,171435.0,246432.0,450389.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,107640,한중엔시에스 *,테마 편입 사유,68300.0,"하락  1,600",-2.29,68200.0,68300.0,249314.0,17218.0,343558.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,078930,GS,테마 편입 사유,76900.0,"하락  4,000",-4.94,77700.0,77900.0,450205.0,34827.0,293831.0,,,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
