theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
405,MLCC(적층세라믹콘덴서),12.6,2.19,10,0,0,0.637938,12.1853403,"5,846.09",37.56,0.65,2026-02-23 15:35:42
178,전선,11.53,1.13,8,0,0,1.020705,10.86654175,"5,846.09",37.56,0.65,2026-02-23 15:35:42
60,육계,6.5,2.52,7,1,1,0.179797,6.38313195,"5,846.09",37.56,0.65,2026-02-23 15:35:42
576,퓨리오사AI,6.07,2.28,9,0,2,0.558657,5.70687295,"5,846.09",37.56,0.65,2026-02-23 15:35:42
290,"스포츠행사 수혜(올림픽, 월드컵 등)",5.77,1.11,7,1,1,0.139531,5.679304849999999,"5,846.09",37.56,0.65,2026-02-23 15:35:42
324,일자리(취업),4.6,0.6,5,2,3,0.33736,4.380716,"5,846.09",37.56,0.65,2026-02-23 15:35:42
228,국내 상장 중국기업,4.28,-1.69,6,1,4,0.317304,4.0737524,"5,846.09",37.56,0.65,2026-02-23 15:35:42
319,화학섬유,4.12,-1.45,3,0,3,0.128588,4.0364178,"5,846.09",37.56,0.65,2026-02-23 15:35:42
229,스마트그리드(지능형전력망),4.02,2.05,14,0,6,0.50188,3.6937779999999996,"5,846.09",37.56,0.65,2026-02-23 15:35:42
105,사료,3.96,0.11,15,0,3,0.029914,3.9405559,"5,846.09",37.56,0.65,2026-02-23 15:35:42
16,구제역/광우병 수혜,3.91,0.79,17,1,2,0.168139,3.80070965,"5,846.09",37.56,0.65,2026-02-23 15:35:42
123,전력설비,3.85,2.08,28,0,5,0.770416,3.3492296,"5,846.09",37.56,0.65,2026-02-23 15:35:42
481,마켓컬리(kurly),3.66,0.8,6,1,3,0.28742,3.473177,"5,846.09",37.56,0.65,2026-02-23 15:35:42
213,해저터널(지하화/지하도로 등),3.61,1.64,8,0,1,0.550928,3.2518968,"5,846.09",37.56,0.65,2026-02-23 15:35:42
283,생명보험,3.6,7.18,2,0,3,0.411472,3.3325432,"5,846.09",37.56,0.65,2026-02-23 15:35:42
384,편의점,3.56,0.4,5,0,0,0.08108,3.507298,"5,846.09",37.56,0.65,2026-02-23 15:35:42
119,창투사,3.54,2.02,13,1,6,0.368216,3.3006596,"5,846.09",37.56,0.65,2026-02-23 15:35:42
417,아프리카 돼지열병(ASF),3.44,0.46,22,2,7,0.219328,3.2974368,"5,846.09",37.56,0.65,2026-02-23 15:35:42
397,보톡스(보툴리눔톡신),3.3,-0.2,11,0,2,0.231463,3.1495490499999996,"5,846.09",37.56,0.65,2026-02-23 15:35:42
521,애플페이,3.05,1.59,4,0,4,0.193589,2.9241671499999997,"5,846.09",37.56,0.65,2026-02-23 15:35:42
56,NI(네트워크통합),3.04,0.74,4,0,3,0.255145,2.87415575,"5,846.09",37.56,0.65,2026-02-23 15:35:42
593,귀금속(금/은),3.01,-0.66,3,0,1,0.5,2.6849999999999996,"5,846.09",37.56,0.65,2026-02-23 15:35:42
