theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
63,제지,9.05,0.84,14,0,0,0.083505,8.865453950000001,"6,226.05",134.66,2.21,2026-04-16 15:46:42
56,NI(네트워크통합),8.67,3.38,6,1,0,0.255145,8.10612955,"6,226.05",134.66,2.21,2026-04-16 15:46:42
8,화폐/금융자동화기기(디지털화폐 등),7.57,2.8,10,0,0,0.425976,6.62859304,"6,226.05",134.66,2.21,2026-04-16 15:46:42
557,유리 기판,7.35,2.04,18,1,1,0.713941,5.77219039,"6,226.05",134.66,2.21,2026-04-16 15:46:42
55,보안주(정보),7.12,5.98,39,2,10,0.449101,6.12748679,"6,226.05",134.66,2.21,2026-04-16 15:46:42
242,탄소나노튜브(CNT),7.0,1.13,4,0,1,0.525903,5.83775437,"6,226.05",134.66,2.21,2026-04-16 15:46:42
387,블록체인,6.83,4.11,18,0,5,0.417908,5.90642332,"6,226.05",134.66,2.21,2026-04-16 15:46:42
106,바이오인식(생체인식),6.59,4.18,16,1,2,0.327651,5.8658912899999995,"6,226.05",134.66,2.21,2026-04-16 15:46:42
380,면세점,6.59,0.67,7,0,1,0.08202,6.4087358,"6,226.05",134.66,2.21,2026-04-16 15:46:42
575,지역화폐,6.47,1.43,5,0,0,0.656144,5.01992176,"6,226.05",134.66,2.21,2026-04-16 15:46:42
576,퓨리오사AI,6.44,1.22,9,1,1,0.558657,5.205368030000001,"6,226.05",134.66,2.21,2026-04-16 15:46:42
404,폴더블폰,6.28,1.84,20,1,3,0.551849,5.060413710000001,"6,226.05",134.66,2.21,2026-04-16 15:46:42
382,플렉서블 디스플레이,6.09,2.61,20,0,5,0.633484,4.69000036,"6,226.05",134.66,2.21,2026-04-16 15:46:42
385,키오스크(KIOSK),5.88,1.81,9,1,0,0.492421,4.79174959,"6,226.05",134.66,2.21,2026-04-16 15:46:42
