theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
584,스페이스X(SpaceX),-4.54,100790,미래에셋벤처투자 *,테마 편입 사유,23550.0,상승  250,1.07,23750.0,23800.0,4146311.0,102145.0,1683274.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
584,스페이스X(SpaceX),-4.54,347700,스피어 *,테마 편입 사유,45600.0,하락  50,-0.11,45100.0,45150.0,1483678.0,66813.0,4518182.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
584,스페이스X(SpaceX),-4.54,027360,아주IB투자 *,테마 편입 사유,4900.0,하락  40,-0.81,4905.0,4910.0,3454870.0,17195.0,3936476.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
584,스페이스X(SpaceX),-4.54,373220,LG에너지솔루션,테마 편입 사유,396000.0,"하락  5,500",-1.37,396000.0,396500.0,268698.0,106959.0,219069.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
584,스페이스X(SpaceX),-4.54,272290,이녹스첨단소재 *,테마 편입 사유,35450.0,하락  550,-1.53,35500.0,35550.0,374619.0,13322.0,313602.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
584,스페이스X(SpaceX),-4.54,295310,에이치브이엠 *,테마 편입 사유,80400.0,"하락  2,600",-3.13,79900.0,80000.0,243474.0,19428.0,472322.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
584,스페이스X(SpaceX),-4.54,006800,미래에셋증권,테마 편입 사유,68300.0,"하락  2,600",-3.67,68100.0,68200.0,5615793.0,385457.0,7071621.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
584,스페이스X(SpaceX),-4.54,209640,와이제이링크 *,테마 편입 사유,4490.0,하락  180,-3.85,4455.0,4470.0,1323770.0,5931.0,1870622.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
584,스페이스X(SpaceX),-4.54,001430,세아베스틸지주,테마 편입 사유,70500.0,"하락  3,800",-5.11,70400.0,70600.0,447405.0,31823.0,208487.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
584,스페이스X(SpaceX),-4.54,417010,나노팀 *,테마 편입 사유,11100.0,하락  880,-7.35,11050.0,11060.0,895264.0,10074.0,951139.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
584,스페이스X(SpaceX),-4.54,274090,켄코아에어로스페이스 *,테마 편입 사유,22450.0,"하락  3,350",-12.98,22550.0,22600.0,1245909.0,29079.0,545299.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
584,스페이스X(SpaceX),-4.54,321370,센서뷰 *,테마 편입 사유,2215.0,하락  410,-15.62,2210.0,2215.0,9228805.0,20737.0,3124484.0,,,1.139472,-5.2806568,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,001270,부국증권,테마 편입 사유,103300.0,"상승  14,600",16.46,100600.0,100900.0,308185.0,30097.0,200414.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,001720,신영증권,테마 편입 사유,255000.0,"상승  12,000",4.94,252500.0,253000.0,153916.0,38452.0,89995.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,001750,한양증권,테마 편입 사유,27450.0,보합0,0.0,27100.0,27200.0,92538.0,2519.0,121149.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,005940,NH투자증권,테마 편입 사유,38350.0,하락  850,-2.17,38150.0,38200.0,2661411.0,103907.0,4574149.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,006800,미래에셋증권,테마 편입 사유,68300.0,"하락  2,600",-3.67,68100.0,68200.0,5615793.0,385457.0,7071621.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,003460,유화증권,테마 편입 사유,3550.0,하락  160,-4.31,3535.0,3545.0,992666.0,3616.0,1552760.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,016360,삼성증권,테마 편입 사유,109400.0,"하락  5,100",-4.45,109600.0,109700.0,932509.0,102610.0,1251243.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,071050,한국금융지주,테마 편입 사유,279000.0,"하락  13,500",-4.62,278000.0,278500.0,487487.0,136463.0,520685.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,039490,키움증권,테마 편입 사유,472000.0,"하락  23,500",-4.74,472000.0,472500.0,173717.0,82904.0,205584.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,003540,대신증권,테마 편입 사유,46600.0,"하락  2,400",-4.9,46500.0,46550.0,767606.0,36590.0,972893.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,190650,코리아에셋투자증권 *,테마 편입 사유,10040.0,하락  580,-5.46,10130.0,10140.0,279250.0,2856.0,1103416.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,078020,LS증권 *,테마 편입 사유,7700.0,하락  460,-5.64,7690.0,7700.0,1315176.0,10304.0,2782000.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,001500,현대차증권,테마 편입 사유,12850.0,하락  780,-5.72,12830.0,12840.0,2201381.0,29061.0,4189380.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,030610,교보증권,테마 편입 사유,15680.0,"하락  1,040",-6.22,15690.0,15700.0,591465.0,9449.0,917890.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,003530,한화투자증권,테마 편입 사유,8660.0,하락  640,-6.88,8610.0,8620.0,15488102.0,136662.0,42971711.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,003470,유안타증권,테마 편입 사유,5350.0,하락  420,-7.28,5350.0,5360.0,2879018.0,15864.0,5571648.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,016610,DB증권,테마 편입 사유,16250.0,"하락  1,300",-7.41,16270.0,16280.0,455331.0,7509.0,878306.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,030210,다올투자증권,테마 편입 사유,4690.0,하락  390,-7.68,4705.0,4715.0,874156.0,4253.0,1706525.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,001200,유진투자증권,테마 편입 사유,5420.0,하락  520,-8.75,5430.0,5450.0,5576507.0,31167.0,13638710.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,001510,SK증권,테마 편입 사유,1657.0,하락  212,-11.34,1652.0,1653.0,32029876.0,54590.0,319579293.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
151,증권,-4.45,001290,상상인증권,테마 편입 사유,1112.0,하락  175,-13.6,1110.0,1111.0,3775229.0,4172.0,44537248.0,,,0.761878,-4.9452207,"5,846.09",37.56,0.65,2026-02-23 15:35:42
595,우주태양광(페로브스카이트 등),-3.96,078600,대주전자재료 *,테마 편입 사유,94000.0,"상승  1,600",1.73,94200.0,94400.0,324316.0,30737.0,199080.0,,,0.5,-4.285,"5,846.09",37.56,0.65,2026-02-23 15:35:42
