theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
557,유리 기판,13.58,0.39,18,0,2,0.713941,8.97508055,"7,384.56",447.57,6.45,2026-05-06 15:43:22
178,전선,10.13,13.52,7,0,1,1.020705,3.546452750000001,"7,384.56",447.57,6.45,2026-05-06 15:43:22
151,증권,9.29,0.76,21,0,0,0.761878,4.3758868999999985,"7,384.56",447.57,6.45,2026-05-06 15:43:22
155,반도체 대표주(생산),8.41,2.31,3,0,0,1.35572,-0.33439399999999964,"7,384.56",447.57,6.45,2026-05-06 15:43:22
560,냉각시스템(액침냉각 등),7.8,2.11,9,0,3,0.816544,2.533291199999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
173,IT 대표주,6.29,0.87,5,0,1,0.903146,0.46470829999999985,"7,384.56",447.57,6.45,2026-05-06 15:43:22
321,무선충전기술,4.65,1.6,8,1,3,0.651058,0.45067590000000024,"7,384.56",447.57,6.45,2026-05-06 15:43:22
599,소캠(SOCAMM),4.65,1.17,9,0,2,0.5,1.4250000000000003,"7,384.56",447.57,6.45,2026-05-06 15:43:22
533,전력반도체,4.46,1.16,13,3,3,0.5,1.2349999999999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
382,플렉서블 디스플레이,4.45,0.26,14,1,10,0.633484,0.3640281999999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
531,STO(토큰증권 발행),3.99,0.16,16,0,9,0.620891,-0.014746950000000147,"7,384.56",447.57,6.45,2026-05-06 15:43:22
390,마이크로 LED,3.95,1.73,7,1,3,0.575023,0.2411016500000005,"7,384.56",447.57,6.45,2026-05-06 15:43:22
483,야놀자(Yanolja),3.81,-1.01,3,1,1,0.408392,1.1758716000000002,"7,384.56",447.57,6.45,2026-05-06 15:43:22
582,스테이블코인,3.55,0.07,14,1,10,0.66569,-0.7437005000000001,"7,384.56",447.57,6.45,2026-05-06 15:43:22
123,전력설비,3.51,7.8,16,3,15,0.770416,-1.4591832,"7,384.56",447.57,6.45,2026-05-06 15:43:22
426,양자암호/양자컴퓨팅,3.44,0.84,15,3,8,0.458166,0.4848292999999999,"7,384.56",447.57,6.45,2026-05-06 15:43:22
404,폴더블폰,3.25,0.81,11,2,11,0.551849,-0.30942605000000034,"7,384.56",447.57,6.45,2026-05-06 15:43:22
556,뉴로모픽 반도체,3.16,1.45,3,1,3,1.083941,-3.8314194500000003,"7,384.56",447.57,6.45,2026-05-06 15:43:22
106,바이오인식(생체인식),3.09,0.74,10,1,8,0.327651,0.9766510499999996,"7,384.56",447.57,6.45,2026-05-06 15:43:22
154,건설 대표주,3.06,-2.46,4,0,2,0.784495,-1.99999275,"7,384.56",447.57,6.45,2026-05-06 15:43:22
545,온디바이스 AI,3.02,1.47,17,0,7,0.894704,-2.7508408,"7,384.56",447.57,6.45,2026-05-06 15:43:22
536,HBM(고대역폭메모리),2.95,1.46,20,1,12,0.981374,-3.3798623,"7,384.56",447.57,6.45,2026-05-06 15:43:22
489,카카오뱅크(kakao BANK),2.8,-0.55,5,0,6,0.519386,-0.5500397000000006,"7,384.56",447.57,6.45,2026-05-06 15:43:22
559,고체산화물 연료전지(SOFC),2.78,3.56,5,1,7,0.953675,-3.3712037500000007,"7,384.56",447.57,6.45,2026-05-06 15:43:22
287,PCB(FPCB 등),2.76,0.94,20,2,9,0.632153,-1.31738685,"7,384.56",447.57,6.45,2026-05-06 15:43:22
547,CXL(컴퓨트익스프레스링크),2.76,2.02,8,0,5,0.856396,-2.763754200000001,"7,384.56",447.57,6.45,2026-05-06 15:43:22
283,생명보험,2.72,0.07,3,0,2,0.411472,0.0660056,"7,384.56",447.57,6.45,2026-05-06 15:43:22
585,김밥(냉동김밥 등),2.68,-0.17,1,0,5,0.293976,0.7838548000000001,"7,384.56",447.57,6.45,2026-05-06 15:43:22
579,2차전지(나트륨이온),2.55,0.38,6,0,3,0.716009,-2.0682580500000007,"7,384.56",447.57,6.45,2026-05-06 15:43:22
524,모듈러주택,2.51,-0.88,4,1,5,0.402032,-0.08310640000000014,"7,384.56",447.57,6.45,2026-05-06 15:43:22
388,아이폰,2.37,0.75,11,0,9,0.624797,-1.6599406500000002,"7,384.56",447.57,6.45,2026-05-06 15:43:22
584,스페이스X(SpaceX),2.35,-0.64,7,0,5,1.139472,-4.999594400000001,"7,384.56",447.57,6.45,2026-05-06 15:43:22
12,반도체 장비,2.28,0.8,60,3,31,0.836701,-3.1167214500000004,"7,384.56",447.57,6.45,2026-05-06 15:43:22
