theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
599,소캠(SOCAMM),8.98,3.71,10,0,1,0.5,6.305000000000001,"5,532.59",280.72,5.35,2026-03-10 15:46:47
155,반도체 대표주(생산),8.64,1.25,3,0,0,1.35572,1.3868980000000013,"5,532.59",280.72,5.35,2026-03-10 15:46:47
401,원자력발전소 해체,8.34,4.62,15,0,0,0.808677,4.0135780500000005,"5,532.59",280.72,5.35,2026-03-10 15:46:47
92,통신장비,7.72,3.2,37,1,7,0.60181,4.5003165,"5,532.59",280.72,5.35,2026-03-10 15:46:47
575,지역화폐,7.54,2.41,5,0,0,0.656144,4.029629600000001,"5,532.59",280.72,5.35,2026-03-10 15:46:47
547,CXL(컴퓨트익스프레스링크),7.15,3.76,12,0,1,0.856396,2.5682814,"5,532.59",280.72,5.35,2026-03-10 15:46:47
452,코로나19(음압병실/음압구급차),7.07,2.63,7,0,0,0.477986,4.5127749,"5,532.59",280.72,5.35,2026-03-10 15:46:47
536,HBM(고대역폭메모리),6.99,4.3,28,1,3,0.981374,1.7396491000000012,"5,532.59",280.72,5.35,2026-03-10 15:46:47
404,폴더블폰,6.85,2.21,23,0,1,0.551849,3.8976078499999995,"5,532.59",280.72,5.35,2026-03-10 15:46:47
373,5G(5세대 이동통신),6.73,2.95,46,1,6,0.568068,3.6908362000000006,"5,532.59",280.72,5.35,2026-03-10 15:46:47
269,LED장비,6.55,4.45,10,0,1,0.732768,2.6296912000000003,"5,532.59",280.72,5.35,2026-03-10 15:46:47
12,반도체 장비,6.42,3.72,84,2,6,0.836701,1.9436496500000002,"5,532.59",280.72,5.35,2026-03-10 15:46:47
557,유리 기판,6.35,3.2,20,0,0,0.713941,2.5304156499999997,"5,532.59",280.72,5.35,2026-03-10 15:46:47
576,퓨리오사AI,6.13,2.36,11,0,0,0.558657,3.1411850500000003,"5,532.59",280.72,5.35,2026-03-10 15:46:47
382,플렉서블 디스플레이,6.05,1.98,22,0,3,0.633484,2.6608606,"5,532.59",280.72,5.35,2026-03-10 15:46:47
587,피지컬 AI/휴머노이드 로봇,6.05,2.62,39,0,0,0.5,3.375,"5,532.59",280.72,5.35,2026-03-10 15:46:47
545,온디바이스 AI,5.98,3.76,24,0,0,0.894704,1.1933336000000008,"5,532.59",280.72,5.35,2026-03-10 15:46:47
187,핵융합에너지,5.92,2.43,8,0,1,0.717944,2.0789996,"5,532.59",280.72,5.35,2026-03-10 15:46:47
556,뉴로모픽 반도체,5.89,3.02,7,0,0,1.083941,0.09091564999999946,"5,532.59",280.72,5.35,2026-03-10 15:46:47
173,IT 대표주,5.77,1.21,6,0,0,0.903146,0.9381689,"5,532.59",280.72,5.35,2026-03-10 15:46:47
287,PCB(FPCB 등),5.75,3.57,30,0,0,0.632153,2.3679814500000003,"5,532.59",280.72,5.35,2026-03-10 15:46:47
