theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
228,국내 상장 중국기업,2.78,900120,씨엑스아이 *,테마 편입 사유,531.0,상한가  122,29.83,531.0,0.0,3532523.0,1834.0,278729.0,,,0.317304,3.3257628799999996,"5,487.24",-96.01,-1.72,2026-03-13 15:42:40
228,국내 상장 중국기업,2.78,900340,윙입푸드 *,테마 편입 사유,664.0,상승  32,5.06,657.0,663.0,389383.0,261.0,61189.0,,,0.317304,3.3257628799999996,"5,487.24",-96.01,-1.72,2026-03-13 15:42:40
228,국내 상장 중국기업,2.78,900250,크리스탈신소재 *,테마 편입 사유,641.0,상승  21,3.39,641.0,642.0,1039819.0,655.0,670603.0,,,0.317304,3.3257628799999996,"5,487.24",-96.01,-1.72,2026-03-13 15:42:40
228,국내 상장 중국기업,2.78,900260,로스웰 *,테마 편입 사유,1666.0,상승  26,1.59,1646.0,1666.0,4646.0,8.0,26851.0,,,0.317304,3.3257628799999996,"5,487.24",-96.01,-1.72,2026-03-13 15:42:40
228,국내 상장 중국기업,2.78,900310,컬러레이 *,테마 편입 사유,480.0,상승  7,1.48,480.0,497.0,114684.0,55.0,41494.0,,,0.317304,3.3257628799999996,"5,487.24",-96.01,-1.72,2026-03-13 15:42:40
228,국내 상장 중국기업,2.78,032580,피델릭스 *,테마 편입 사유,1014.0,상승  2,0.2,1003.0,1004.0,45194.0,45.0,58724.0,,,0.317304,3.3257628799999996,"5,487.24",-96.01,-1.72,2026-03-13 15:42:40
228,국내 상장 중국기업,2.78,900110,이스트아시아홀딩스 *,테마 편입 사유,843.0,상승  1,0.12,840.0,843.0,101880.0,86.0,83029.0,,,0.317304,3.3257628799999996,"5,487.24",-96.01,-1.72,2026-03-13 15:42:40
228,국내 상장 중국기업,2.78,900270,헝셩그룹 *,테마 편입 사유,138.0,보합0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.317304,3.3257628799999996,"5,487.24",-96.01,-1.72,2026-03-13 15:42:40
228,국내 상장 중국기업,2.78,900300,오가닉티코스메틱 *,테마 편입 사유,125.0,하락  3,-2.34,125.0,126.0,3377714.0,423.0,7193332.0,,,0.317304,3.3257628799999996,"5,487.24",-96.01,-1.72,2026-03-13 15:42:40
228,국내 상장 중국기업,2.78,900070,글로벌에스엠 *,테마 편입 사유,525.0,하락  14,-2.6,525.0,526.0,199330.0,105.0,404689.0,,,0.317304,3.3257628799999996,"5,487.24",-96.01,-1.72,2026-03-13 15:42:40
228,국내 상장 중국기업,2.78,900290,GRT *,테마 편입 사유,6580.0,하락  430,-6.13,6590.0,6640.0,462752.0,3115.0,535649.0,,,0.317304,3.3257628799999996,"5,487.24",-96.01,-1.72,2026-03-13 15:42:40
