theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
586,광통신(광케이블/광섬유 등),12.97,5.55,13,0,0,0.5,12.175,"5,642.21",88.29,1.59,2026-03-25 15:49:29
584,스페이스X(SpaceX),12.31,-1.17,12,0,0,1.139472,10.49823952,"5,642.21",88.29,1.59,2026-03-25 15:49:29
92,통신장비,11.35,4.42,38,2,4,0.60181,10.3931221,"5,642.21",88.29,1.59,2026-03-25 15:49:29
373,5G(5세대 이동통신),9.33,2.62,45,1,6,0.568068,8.42677188,"5,642.21",88.29,1.59,2026-03-25 15:49:29
556,뉴로모픽 반도체,8.38,1.3,6,0,1,1.083941,6.656533810000001,"5,642.21",88.29,1.59,2026-03-25 15:49:29
483,야놀자(Yanolja),8.31,-1.84,5,0,0,0.408392,7.66065672,"5,642.21",88.29,1.59,2026-03-25 15:49:29
426,양자암호/양자컴퓨팅,7.25,3.07,23,0,1,0.458166,6.52151606,"5,642.21",88.29,1.59,2026-03-25 15:49:29
200,우주항공산업(누리호/인공위성 등),6.4,0.01,34,0,1,0.724925,5.24736925,"5,642.21",88.29,1.59,2026-03-25 15:49:29
119,창투사,6.33,-0.97,20,0,0,0.368216,5.74453656,"5,642.21",88.29,1.59,2026-03-25 15:49:29
547,CXL(컴퓨트익스프레스링크),6.31,-0.77,10,0,3,0.856396,4.94833036,"5,642.21",88.29,1.59,2026-03-25 15:49:29
599,소캠(SOCAMM),6.22,-0.56,8,0,3,0.5,5.425,"5,642.21",88.29,1.59,2026-03-25 15:49:29
523,리튬,6.16,-1.45,22,0,1,0.779965,4.919855650000001,"5,642.21",88.29,1.59,2026-03-25 15:49:29
590,2026 상반기 신규상장,5.47,6.47,8,0,2,0.5,4.675,"5,642.21",88.29,1.59,2026-03-25 15:49:29
388,아이폰,5.19,0.45,16,1,3,0.624797,4.19657277,"5,642.21",88.29,1.59,2026-03-25 15:49:29
14,반도체 재료/부품,5.15,-0.79,55,0,11,0.786443,3.89955563,"5,642.21",88.29,1.59,2026-03-25 15:49:29
269,LED장비,5.14,0.7,8,0,3,0.732768,3.9748988799999996,"5,642.21",88.29,1.59,2026-03-25 15:49:29
482,두나무(Dunamu),5.09,-1.23,11,0,0,0.593077,4.1470075699999995,"5,642.21",88.29,1.59,2026-03-25 15:49:29
144,방위산업/전쟁 및 테러,4.95,-0.4,60,1,4,0.536835,4.096432350000001,"5,642.21",88.29,1.59,2026-03-25 15:49:29
559,고체산화물 연료전지(SOFC),4.89,-2.73,9,1,1,0.953675,3.3736567499999994,"5,642.21",88.29,1.59,2026-03-25 15:49:29
545,온디바이스 AI,4.87,0.23,22,0,2,0.894704,3.44742064,"5,642.21",88.29,1.59,2026-03-25 15:49:29
287,PCB(FPCB 등),4.68,-0.48,24,1,5,0.632153,3.67487673,"5,642.21",88.29,1.59,2026-03-25 15:49:29
321,무선충전기술,4.67,0.05,10,1,1,0.651058,3.6348177799999997,"5,642.21",88.29,1.59,2026-03-25 15:49:29
349,드론(Drone),4.65,-1.2,27,0,2,0.531453,3.8049897300000004,"5,642.21",88.29,1.59,2026-03-25 15:49:29
390,마이크로 LED,4.65,0.8,9,0,2,0.575023,3.7357134300000006,"5,642.21",88.29,1.59,2026-03-25 15:49:29
595,우주태양광(페로브스카이트 등),4.6,-1.83,8,1,1,0.5,3.8049999999999997,"5,642.21",88.29,1.59,2026-03-25 15:49:29
307,시스템반도체,4.51,0.26,49,0,7,0.824204,3.1995156399999996,"5,642.21",88.29,1.59,2026-03-25 15:49:29
446,2차전지(소재/부품),4.5,-0.39,69,1,6,0.598749,3.5479890899999997,"5,642.21",88.29,1.59,2026-03-25 15:49:29
329,전력저장장치(ESS),4.46,-1.33,38,1,3,0.803023,3.1831934299999998,"5,642.21",88.29,1.59,2026-03-25 15:49:29
28,CCTV＆DVR,4.42,-1.85,6,0,1,0.206311,4.09196551,"5,642.21",88.29,1.59,2026-03-25 15:49:29
393,갤럭시 부품주,4.42,-0.14,32,1,6,0.551409,3.5432596899999997,"5,642.21",88.29,1.59,2026-03-25 15:49:29
422,日 수출 규제(국산화 등),4.24,1.75,16,1,3,0.643653,3.21659173,"5,642.21",88.29,1.59,2026-03-25 15:49:29
382,플렉서블 디스플레이,4.23,-0.05,23,0,2,0.633484,3.22276044,"5,642.21",88.29,1.59,2026-03-25 15:49:29
481,마켓컬리(kurly),4.21,-0.27,7,0,3,0.28742,3.7530022,"5,642.21",88.29,1.59,2026-03-25 15:49:29
405,MLCC(적층세라믹콘덴서),4.12,-1.55,10,0,0,0.637938,3.10567858,"5,642.21",88.29,1.59,2026-03-25 15:49:29
402,아스콘(아스팔트 콘크리트),4.03,-0.57,7,1,1,0.134931,3.8154597100000003,"5,642.21",88.29,1.59,2026-03-25 15:49:29
318,백화점,4.01,-0.51,6,0,0,0.059804,3.9149116399999997,"5,642.21",88.29,1.59,2026-03-25 15:49:29
283,생명보험,3.96,-0.99,4,0,1,0.411472,3.30575952,"5,642.21",88.29,1.59,2026-03-25 15:49:29
185,정유,3.95,0.19,3,0,0,0.656208,2.90662928,"5,642.21",88.29,1.59,2026-03-25 15:49:29
12,반도체 장비,3.92,-0.41,80,0,12,0.836701,2.58964541,"5,642.21",88.29,1.59,2026-03-25 15:49:29
472,2차전지(전고체),3.9,-0.89,29,0,1,0.825888,2.5868380799999997,"5,642.21",88.29,1.59,2026-03-25 15:49:29
64,2차전지,3.89,-0.48,133,1,12,0.624611,2.89686851,"5,642.21",88.29,1.59,2026-03-25 15:49:29
470,마이크로바이옴,3.82,0.38,16,0,2,0.214696,3.47863336,"5,642.21",88.29,1.59,2026-03-25 15:49:29
154,건설 대표주,3.74,1.19,5,0,1,0.784495,2.49265295,"5,642.21",88.29,1.59,2026-03-25 15:49:29
289,증강현실(AR),3.7,0.02,19,0,2,0.514479,2.88197839,"5,642.21",88.29,1.59,2026-03-25 15:49:29
563,낙태/피임,3.7,-0.03,4,0,0,0.373161,3.10667401,"5,642.21",88.29,1.59,2026-03-25 15:49:29
187,핵융합에너지,3.69,-0.83,8,0,0,0.717944,2.5484690399999996,"5,642.21",88.29,1.59,2026-03-25 15:49:29
557,유리 기판,3.69,-0.78,19,0,1,0.713941,2.55483381,"5,642.21",88.29,1.59,2026-03-25 15:49:29
462,UAM(도심항공모빌리티),3.66,-0.39,21,0,4,0.511028,2.84746548,"5,642.21",88.29,1.59,2026-03-25 15:49:29
404,폴더블폰,3.64,-0.22,22,1,1,0.551849,2.76256009,"5,642.21",88.29,1.59,2026-03-25 15:49:29
317,SNS(소셜네트워크서비스),3.57,-1.16,8,0,2,0.363899,2.9914005899999996,"5,642.21",88.29,1.59,2026-03-25 15:49:29
229,스마트그리드(지능형전력망),3.54,-0.02,16,0,4,0.50188,2.7420108,"5,642.21",88.29,1.59,2026-03-25 15:49:29
376,유전자 치료제/분석,3.54,0.07,33,0,9,0.255605,3.13358805,"5,642.21",88.29,1.59,2026-03-25 15:49:29
560,냉각시스템(액침냉각 등),3.51,-0.36,11,0,0,0.816544,2.2116950399999995,"5,642.21",88.29,1.59,2026-03-25 15:49:29
172,제약업체,3.5,0.43,80,2,4,0.112189,3.32161949,"5,642.21",88.29,1.59,2026-03-25 15:49:29
250,철도,3.48,0.49,35,1,5,0.35862,2.9097942,"5,642.21",88.29,1.59,2026-03-25 15:49:29
564,전기차 화재 방지(배터리 열폭주 등),3.47,0.17,25,0,4,0.497987,2.6782006700000003,"5,642.21",88.29,1.59,2026-03-25 15:49:29
174,치아 치료(임플란트 등),3.43,-0.44,13,0,1,0.314147,2.93050627,"5,642.21",88.29,1.59,2026-03-25 15:49:29
124,제대혈,3.42,-1.4,4,1,0,0.430958,2.73477678,"5,642.21",88.29,1.59,2026-03-25 15:49:29
536,HBM(고대역폭메모리),3.42,-0.92,26,0,6,0.981374,1.85961534,"5,642.21",88.29,1.59,2026-03-25 15:49:29
9,OLED(유기 발광 다이오드),3.41,-0.04,68,2,10,0.525413,2.57459333,"5,642.21",88.29,1.59,2026-03-25 15:49:29
279,스마트폰,3.41,-0.05,47,5,11,0.379963,2.80585883,"5,642.21",88.29,1.59,2026-03-25 15:49:29
288,모바일솔루션(스마트폰),3.39,-0.14,22,0,1,0.338846,2.85123486,"5,642.21",88.29,1.59,2026-03-25 15:49:29
513,미용기기,3.36,-0.91,16,0,2,0.212743,3.0217386299999998,"5,642.21",88.29,1.59,2026-03-25 15:49:29
517,우크라이나 재건,3.34,1.26,30,1,3,0.423375,2.66683375,"5,642.21",88.29,1.59,2026-03-25 15:49:29
540,비만치료제,3.33,-0.01,29,1,6,0.215839,2.98681599,"5,642.21",88.29,1.59,2026-03-25 15:49:29
467,모더나(MODERNA),3.29,-0.03,5,0,1,0.27897,2.8464377,"5,642.21",88.29,1.59,2026-03-25 15:49:29
493,mRNA(메신저 리보핵산),3.28,-0.72,11,0,2,-0.002494,3.2839654599999997,"5,642.21",88.29,1.59,2026-03-25 15:49:29
56,NI(네트워크통합),3.23,0.63,7,0,0,0.255145,2.82431945,"5,642.21",88.29,1.59,2026-03-25 15:49:29
297,공작기계,3.22,-0.91,10,0,3,0.116663,3.03450583,"5,642.21",88.29,1.59,2026-03-25 15:49:29
379,항공기부품,3.22,-0.35,12,0,2,0.563288,2.3243720800000003,"5,642.21",88.29,1.59,2026-03-25 15:49:29
19,황사/미세먼지,3.18,-0.13,20,3,2,0.184669,2.8863762900000003,"5,642.21",88.29,1.59,2026-03-25 15:49:29
500,폐배터리,3.17,-0.33,20,0,0,0.624483,2.1770720299999997,"5,642.21",88.29,1.59,2026-03-25 15:49:29
445,2차전지(장비),3.11,-0.42,44,0,4,0.623215,2.1190881499999996,"5,642.21",88.29,1.59,2026-03-25 15:49:29
331,가상화폐(비트코인 등),3.08,-1.28,23,0,2,0.534372,2.23034852,"5,642.21",88.29,1.59,2026-03-25 15:49:29
335,재난/안전(지진/화재 등),3.03,0.86,16,3,2,0.334496,2.4981513599999996,"5,642.21",88.29,1.59,2026-03-25 15:49:29
18,전자파,2.91,-1.19,10,1,1,0.468353,2.16531873,"5,642.21",88.29,1.59,2026-03-25 15:49:29
170,골판지 제조,2.91,0.33,7,1,2,0.060068,2.8144918800000003,"5,642.21",88.29,1.59,2026-03-25 15:49:29
397,보톡스(보툴리눔톡신),2.91,-0.54,12,0,1,0.231463,2.54197383,"5,642.21",88.29,1.59,2026-03-25 15:49:29
575,지역화폐,2.87,-0.77,5,0,0,0.656144,1.82673104,"5,642.21",88.29,1.59,2026-03-25 15:49:29
164,손해보험,2.83,0.01,8,0,0,0.330746,2.30411386,"5,642.21",88.29,1.59,2026-03-25 15:49:29
503,2차전지(LFP/리튬인산철),2.83,0.71,9,0,3,0.571104,1.92194464,"5,642.21",88.29,1.59,2026-03-25 15:49:29
136,소매유통,2.8,-0.22,19,0,1,0.147498,2.56547818,"5,642.21",88.29,1.59,2026-03-25 15:49:29
324,일자리(취업),2.79,0.24,8,1,0,0.33736,2.2535976,"5,642.21",88.29,1.59,2026-03-25 15:49:29
362,자율주행차,2.78,-0.39,44,3,11,0.542481,1.9174552099999997,"5,642.21",88.29,1.59,2026-03-25 15:49:29
505,로봇(산업용/협동로봇 등),2.78,-1.12,48,4,11,0.532839,1.9327859899999997,"5,642.21",88.29,1.59,2026-03-25 15:49:29
151,증권,2.75,-0.65,20,0,1,0.761878,1.5386139799999998,"5,642.21",88.29,1.59,2026-03-25 15:49:29
123,전력설비,2.74,-0.24,26,0,7,0.770416,1.5150385600000003,"5,642.21",88.29,1.59,2026-03-25 15:49:29
285,마스크,2.73,-0.41,18,2,3,0.185793,2.43458913,"5,642.21",88.29,1.59,2026-03-25 15:49:29
237,GTX(수도권 광역급행철도),2.71,0.4,20,0,4,0.491396,1.92868036,"5,642.21",88.29,1.59,2026-03-25 15:49:29
191,태양광에너지,2.7,-0.47,33,1,11,0.622351,1.7104619100000003,"5,642.21",88.29,1.59,2026-03-25 15:49:29
234,보안주(물리),2.7,-0.87,16,0,3,0.367844,2.11512804,"5,642.21",88.29,1.59,2026-03-25 15:49:29
66,줄기세포,2.69,-0.44,15,2,1,0.343164,2.1443692399999996,"5,642.21",88.29,1.59,2026-03-25 15:49:29
568,코리아 밸류업 지수(Korea Value-up Index),2.69,-0.56,84,3,12,0.542066,1.8281150599999998,"5,642.21",88.29,1.59,2026-03-25 15:49:29
311,고령화 사회(노인복지),2.64,-0.5,30,2,3,0.23858,2.2606578,"5,642.21",88.29,1.59,2026-03-25 15:49:29
537,초전도체,2.64,-0.19,14,0,1,0.567394,1.73784354,"5,642.21",88.29,1.59,2026-03-25 15:49:29
33,LED,2.62,1.21,29,0,10,0.455069,1.8964402900000001,"5,642.21",88.29,1.59,2026-03-25 15:49:29
82,태풍 및 장마,2.62,-0.96,9,0,1,0.262217,2.2030749700000003,"5,642.21",88.29,1.59,2026-03-25 15:49:29
389,면역항암제,2.62,2.16,26,0,10,0.253966,2.21619406,"5,642.21",88.29,1.59,2026-03-25 15:49:29
480,메타버스(Metaverse),2.61,-0.16,39,1,9,0.46086,1.8772325999999997,"5,642.21",88.29,1.59,2026-03-25 15:49:29
227,전기차,2.6,-0.16,70,7,22,0.560405,1.7089560499999998,"5,642.21",88.29,1.59,2026-03-25 15:49:29
