theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
319,화학섬유,7.83,003240,태광산업,테마 편입 사유,1500000.0,"상승  301,000",25.1,1501000.0,1502000.0,14763.0,20461.0,4430.0,,,0.128588,7.58439692,"6,083.86",114.22,1.91,2026-02-25 15:44:03
319,화학섬유,7.83,298020,효성티앤씨,테마 편입 사유,414500.0,"상승  36,500",9.66,411500.0,412000.0,63719.0,25983.0,31612.0,,,0.128588,7.58439692,"6,083.86",114.22,1.91,2026-02-25 15:44:03
319,화학섬유,7.83,003830,대한화섬,테마 편입 사유,141400.0,"상승  11,400",8.77,141400.0,141600.0,4271.0,594.0,1953.0,,,0.128588,7.58439692,"6,083.86",114.22,1.91,2026-02-25 15:44:03
319,화학섬유,7.83,120110,코오롱인더,테마 편입 사유,64300.0,"상승  2,600",4.21,64000.0,64100.0,524192.0,34061.0,294304.0,,,0.128588,7.58439692,"6,083.86",114.22,1.91,2026-02-25 15:44:03
319,화학섬유,7.83,079980,휴비스,테마 편입 사유,2940.0,상승  20,0.68,2935.0,2945.0,132442.0,391.0,133266.0,,,0.128588,7.58439692,"6,083.86",114.22,1.91,2026-02-25 15:44:03
319,화학섬유,7.83,011300,성안머티리얼스,테마 편입 사유,401.0,하락  6,-1.47,399.0,408.0,2857740.0,1201.0,4167886.0,,,0.128588,7.58439692,"6,083.86",114.22,1.91,2026-02-25 15:44:03
159,자동차 대표주,5.75,000270,기아,테마 편입 사유,196100.0,"상승  22,100",12.7,190900.0,191000.0,3875040.0,754398.0,1213901.0,,,0.510147,4.77561923,"6,083.86",114.22,1.91,2026-02-25 15:44:03
159,자동차 대표주,5.75,005380,현대차,테마 편입 사유,572000.0,"상승  48,000",9.16,571000.0,572000.0,4144751.0,2340738.0,1490869.0,,,0.510147,4.77561923,"6,083.86",114.22,1.91,2026-02-25 15:44:03
159,자동차 대표주,5.75,011210,현대위아,테마 편입 사유,92200.0,"상승  5,900",6.84,92100.0,92200.0,670362.0,61367.0,107520.0,,,0.510147,4.77561923,"6,083.86",114.22,1.91,2026-02-25 15:44:03
159,자동차 대표주,5.75,003620,KG모빌리티,테마 편입 사유,4270.0,상승  215,5.3,4265.0,4270.0,13448243.0,59233.0,2055464.0,,,0.510147,4.77561923,"6,083.86",114.22,1.91,2026-02-25 15:44:03
159,자동차 대표주,5.75,012330,현대모비스,테마 편입 사유,469500.0,"상승  16,500",3.64,468000.0,468500.0,711262.0,331932.0,297925.0,,,0.510147,4.77561923,"6,083.86",114.22,1.91,2026-02-25 15:44:03
159,자동차 대표주,5.75,204320,HL만도,테마 편입 사유,62200.0,"상승  2,100",3.49,62200.0,62300.0,1545192.0,97056.0,333127.0,,,0.510147,4.77561923,"6,083.86",114.22,1.91,2026-02-25 15:44:03
159,자동차 대표주,5.75,018880,한온시스템,테마 편입 사유,4530.0,하락  40,-0.88,4525.0,4530.0,52584183.0,247409.0,26877330.0,,,0.510147,4.77561923,"6,083.86",114.22,1.91,2026-02-25 15:44:03
27,자동차부품,2.5,123040,엠에스오토텍 *,테마 편입 사유,2990.0,상한가  690,30.0,2990.0,0.0,7787768.0,22178.0,181444.0,,,0.344112,1.84274608,"6,083.86",114.22,1.91,2026-02-25 15:44:03
27,자동차부품,2.5,101330,모베이스 *,테마 편입 사유,6980.0,"상한가  1,610",29.98,6980.0,0.0,12288834.0,82498.0,529529.0,,,0.344112,1.84274608,"6,083.86",114.22,1.91,2026-02-25 15:44:03
27,자동차부품,2.5,012200,계양전기,테마 편입 사유,9170.0,"상한가  2,110",29.89,9170.0,0.0,11513891.0,100709.0,598119.0,,,0.344112,1.84274608,"6,083.86",114.22,1.91,2026-02-25 15:44:03
27,자동차부품,2.5,012860,모베이스전자 *,테마 편입 사유,5000.0,"상한가  1,150",29.87,5000.0,0.0,24233486.0,116786.0,2025389.0,,,0.344112,1.84274608,"6,083.86",114.22,1.91,2026-02-25 15:44:03
27,자동차부품,2.5,009900,명신산업,테마 편입 사유,11000.0,"상승  1,750",18.92,10990.0,11000.0,6599390.0,72354.0,147745.0,,,0.344112,1.84274608,"6,083.86",114.22,1.91,2026-02-25 15:44:03
27,자동차부품,2.5,005850,에스엘,테마 편입 사유,72200.0,"상승  11,000",17.97,72200.0,72300.0,1037986.0,71619.0,141404.0,,,0.344112,1.84274608,"6,083.86",114.22,1.91,2026-02-25 15:44:03
27,자동차부품,2.5,448900,한국피아이엠 *,테마 편입 사유,106000.0,"상승  13,000",13.98,105100.0,105200.0,299247.0,29340.0,398054.0,,,0.344112,1.84274608,"6,083.86",114.22,1.91,2026-02-25 15:44:03
