theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
28,CCTV＆DVR,10.01,0.42,4,0,3,0.206311,9.57468379,"5,969.64",123.55,2.11,2026-02-24 15:42:15
390,마이크로 LED,6.43,1.0,8,1,2,0.575023,5.21670147,"5,969.64",123.55,2.11,2026-02-24 15:42:15
449,2차전지(생산),6.36,1.95,3,0,0,0.950035,4.35542615,"5,969.64",123.55,2.11,2026-02-24 15:42:15
536,HBM(고대역폭메모리),5.98,0.14,28,0,0,0.981374,3.9093008600000005,"5,969.64",123.55,2.11,2026-02-24 15:42:15
269,LED장비,5.95,0.41,9,0,2,0.732768,4.40385952,"5,969.64",123.55,2.11,2026-02-24 15:42:15
178,전선,4.93,5.11,6,0,2,1.020705,2.77631245,"5,969.64",123.55,2.11,2026-02-24 15:42:15
534,페라이트,4.28,0.02,10,1,3,0.261044,3.72919716,"5,969.64",123.55,2.11,2026-02-24 15:42:15
12,반도체 장비,4.24,0.78,79,0,13,0.836701,2.4745608900000002,"5,969.64",123.55,2.11,2026-02-24 15:42:15
321,무선충전기술,4.21,0.71,10,0,2,0.651058,2.83626762,"5,969.64",123.55,2.11,2026-02-24 15:42:15
152,온실가스(탄소배출권)/탄소 포집·활용·저장(CCUS),4.17,1.55,13,1,3,0.487755,3.1408369499999997,"5,969.64",123.55,2.11,2026-02-24 15:42:15
503,2차전지(LFP/리튬인산철),3.89,0.69,9,1,2,0.571104,2.68497056,"5,969.64",123.55,2.11,2026-02-24 15:42:15
472,2차전지(전고체),3.82,1.03,28,0,2,0.825888,2.07737632,"5,969.64",123.55,2.11,2026-02-24 15:42:15
237,GTX(수도권 광역급행철도),3.7,2.36,16,4,5,0.491396,2.6631544400000005,"5,969.64",123.55,2.11,2026-02-24 15:42:15
579,2차전지(나트륨이온),3.61,1.6,8,0,1,0.716009,2.09922101,"5,969.64",123.55,2.11,2026-02-24 15:42:15
547,CXL(컴퓨트익스프레스링크),3.58,1.31,10,0,3,0.856396,1.77300444,"5,969.64",123.55,2.11,2026-02-24 15:42:15
33,LED,3.36,1.84,27,1,11,0.455069,2.3998044099999998,"5,969.64",123.55,2.11,2026-02-24 15:42:15
