theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
176,도시가스,0.92,1.19,2,0,7,0.202386,3.36077516,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
177,LPG(액화석유가스),0.69,4.49,3,0,6,0.490787,6.60889122,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
402,아스콘(아스팔트 콘크리트),-0.43,1.53,2,0,7,0.134931,1.1972678600000002,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
284,기업인수목적회사(SPAC),-0.64,-0.14,2,21,57,0.053159,0.0010975399999999524,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
527,윤활유,-1.86,4.09,2,0,5,0.390276,2.84672856,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
105,사료,-2.28,-0.73,4,0,14,0.029914,-1.9192371599999998,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
310,리츠(REITs),-4.45,-0.73,0,0,23,0.148746,-2.6561232400000003,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
525,렌터카,-4.45,-1.08,0,0,4,0.065427,-3.66095038,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
60,육계,-4.7,-1.41,0,0,9,0.179797,-2.53164818,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
266,겨울,-4.96,-0.3,2,0,20,0.149005,-3.1629997,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
598,콩/대두,-5.39,-0.55,1,0,4,0.5,0.6400000000000006,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
16,구제역/광우병 수혜,-5.57,-1.24,1,0,19,0.168139,-3.54224366,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
36,해운,-6.28,6.02,2,0,4,0.287513,-2.8125932199999997,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
417,아프리카 돼지열병(ASF),-6.31,-1.27,2,0,29,0.219328,-3.6649043199999998,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
86,"주류업(주정, 에탄올 등)",-6.38,-1.57,0,0,13,0.103404,-5.13294776,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
290,"스포츠행사 수혜(올림픽, 월드컵 등)",-6.45,-1.07,0,0,9,0.139531,-4.767256140000001,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
52,교육/온라인 교육,-6.48,-1.23,1,2,25,0.298331,-2.8821281400000003,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
113,음식료업종,-6.69,-1.86,2,0,64,0.09173,-5.583736200000001,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
228,국내 상장 중국기업,-6.85,-2.25,2,1,8,0.317304,-3.0233137599999997,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
470,마이크로바이옴,-7.26,-1.4,1,0,17,0.214696,-4.67076624,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
63,제지,-7.6,-0.84,0,0,14,0.083505,-6.592929699999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
546,마이코플라스마 폐렴,-7.72,1.33,1,0,11,0.145236,-5.96845384,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
139,출산장려정책,-7.73,-1.59,1,2,19,0.067107,-6.92068958,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
421,日제품 불매운동(수혜),-7.82,-1.67,0,0,20,0.133229,-6.21325826,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
90,수산,-7.83,-2.25,0,0,10,0.173335,-5.739579900000001,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
76,여름,-7.93,-1.72,0,0,28,0.179819,-5.761382859999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
316,엔젤산업,-7.93,-1.81,2,2,21,0.133206,-6.323535639999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
170,골판지 제조,-7.98,-2.31,0,0,10,0.060068,-7.255579920000001,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
435,재택근무/스마트워크,-8.08,-1.57,0,1,15,0.287755,-4.6096747,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
59,광고,-8.11,-1.37,1,0,24,0.196435,-5.740993899999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
141,종합 물류,-8.34,-0.77,1,0,15,0.204126,-5.87824044,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
590,2026 상반기 신규상장,-8.39,-0.33,0,0,4,0.5,-2.3600000000000003,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
585,김밥(냉동김밥 등),-8.44,-2.21,0,0,6,0.293976,-4.894649439999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
31,환율하락 수혜,-8.48,-0.87,1,0,22,0.275169,-5.16146186,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
108,"백신/진단시약/방역(신종플루, AI 등)",-8.6,-1.62,1,0,41,0.171586,-6.530672839999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
400,조림사업,-8.77,-1.97,0,0,11,0.186854,-6.51654076,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
580,유심(USIM),-8.78,-1.99,0,0,5,0.369213,-4.327291219999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
13,리모델링/인테리어,-8.86,-2.08,0,0,24,0.110766,-7.524162039999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
265,모바일게임(스마트폰),-8.86,-2.18,1,1,35,0.384521,-4.222676739999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
47,카지노,-8.88,-1.89,0,0,6,-0.018279,-9.10044474,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
32,패션/의류,-8.97,-2.13,0,2,57,0.140377,-7.277053380000001,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
166,항공/저가 항공사(LCC),-9.06,-4.01,0,0,9,0.357297,-4.750998180000001,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
72,철강 중소형,-9.1,-1.82,0,1,36,0.203882,-6.641183079999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
197,폐기물처리,-9.11,-2.73,0,0,5,0.172243,-7.032749419999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
56,NI(네트워크통합),-9.13,-2.32,0,0,7,0.255145,-6.0529513,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
521,애플페이,-9.18,-1.7,0,0,8,0.193589,-6.84531666,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
447,코로나19(진단키트),-9.19,-2.24,1,0,40,0.184158,-6.969054519999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
232,미디어(방송/신문),-9.2,-1.34,0,0,12,0.135226,-7.569174439999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
496,골프,-9.25,-1.81,0,0,15,0.257391,-6.14586454,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
487,건강기능식품,-9.39,-2.45,0,0,44,0.077185,-8.4591489,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
42,게임,-9.45,-2.19,1,0,31,0.387229,-4.780018259999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
136,소매유통,-9.45,-2.99,0,0,20,0.147498,-7.67117412,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
474,쿠팡(coupang),-9.46,-1.54,2,0,19,0.261037,-6.31189378,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
171,비철금속,-9.52,-1.55,1,0,25,0.359222,-5.18778268,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
147,여행,-9.54,-2.65,0,0,9,0.063337,-8.77615578,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
127,영상콘텐츠,-9.55,-2.52,1,0,33,0.208686,-7.03324684,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
204,비료,-9.58,-0.97,0,0,9,0.222217,-6.9000629799999995,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
324,일자리(취업),-9.58,-0.89,0,2,8,0.33736,-5.5114384,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
44,시멘트/레미콘,-9.6,-0.07,0,0,15,0.161184,-7.656120959999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
464,콜드체인(저온 유통),-9.63,-1.38,0,0,12,0.341238,-5.5146697200000006,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
164,손해보험,-9.66,-2.9,0,0,8,0.330746,-5.6712032400000005,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
82,태풍 및 장마,-9.68,-1.73,0,0,10,0.262217,-6.51766298,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
48,영화,-9.69,-2.15,0,0,12,0.200322,-7.274116679999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
98,음원/음반,-9.69,-2.42,0,0,15,0.026165,-9.374450099999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
206,농업,-9.7,-1.5,0,0,22,0.201703,-7.267461819999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
318,백화점,-9.7,-2.38,0,0,6,0.059804,-8.97876376,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
19,황사/미세먼지,-9.83,-1.52,0,0,25,0.184669,-7.60289186,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
270,모바일콘텐츠(스마트폰/태블릿PC),-9.83,-2.38,1,0,32,0.349837,-5.61096578,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
110,화장품,-9.85,-2.42,1,1,89,0.142937,-8.12617978,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
322,건설 중소형,-9.97,-2.65,0,0,26,0.336376,-5.91330544,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
121,남북경협,-10.03,-1.66,1,0,28,0.350191,-5.80669654,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
285,마스크,-10.04,-2.5,0,0,23,0.185793,-7.7993364199999995,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
328,제습기,-10.05,-1.55,0,0,8,0.274735,-6.736695900000001,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
335,재난/안전(지진/화재 등),-10.06,-2.39,0,0,21,0.334496,-6.02597824,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
481,마켓컬리(kurly),-10.06,-1.37,0,0,10,0.28742,-6.593714800000001,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
112,공기청정기,-10.07,-1.47,0,0,12,0.377729,-5.51458826,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
128,엔터테인먼트,-10.12,-2.27,0,0,30,0.048797,-9.53150818,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
174,치아 치료(임플란트 등),-10.19,-0.49,0,0,14,0.314147,-6.401387179999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
234,보안주(물리),-10.26,-2.37,0,0,19,0.367844,-5.823801359999999,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
384,편의점,-10.3,-2.72,0,0,5,0.08108,-9.3221752,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
408,마리화나(대마),-10.31,-3.12,0,0,10,0.161438,-8.36305772,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
380,면세점,-10.32,-1.91,0,0,8,0.08202,-9.3308388,"5,093.54",-698.37,-12.06,2026-03-04 16:26:41
