theme_no,테마명,테마등락률,종목코드,종목명,종목명.1,현재가,전일비,등락률,매수호가,매도호가,거래량,거래대금,전일거래량,토론,Unnamed: 11,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
586,광통신(광케이블/광섬유 등),19.83,010170,대한광통신 *,테마 편입 사유,9410.0,"상한가  2,170",29.97,9410.0,0.0,35087583.0,318433.0,22434482.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,062970,한국첨단소재 *,테마 편입 사유,2995.0,상한가  690,29.93,2995.0,0.0,8137748.0,23077.0,3241325.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,043260,성호전자 *,테마 편입 사유,47775.0,"상승  10,025",26.56,48500.0,48550.0,2559298.0,118525.0,1692182.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,218410,RFHIC *,테마 편입 사유,92500.0,"상승  17,500",23.33,92600.0,92700.0,1493221.0,134154.0,773978.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,069540,빛과전자 *,테마 편입 사유,3055.0,상승  575,23.19,3155.0,3160.0,25825720.0,77916.0,11899542.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,388790,라이콤 *,테마 편입 사유,5880.0,상승  945,19.15,5980.0,6000.0,3009605.0,17386.0,1467323.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,368770,파이버프로 *,테마 편입 사유,22000.0,"상승  3,450",18.6,21750.0,21800.0,2651676.0,56610.0,836899.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,115440,우리넷 *,테마 편입 사유,11730.0,"상승  1,800",18.13,12340.0,12350.0,3175169.0,36865.0,1868395.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,327260,RF머트리얼즈 *,테마 편입 사유,71900.0,"상승  10,000",16.16,73400.0,73500.0,288656.0,20229.0,240409.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,100590,머큐리 *,테마 편입 사유,5540.0,상승  755,15.78,5610.0,5620.0,6393855.0,37229.0,1952119.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,217590,티엠씨,테마 편입 사유,21450.0,"상승  2,710",14.46,21600.0,21650.0,1095715.0,23298.0,434744.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,389020,자람테크놀로지 *,테마 편입 사유,54300.0,"상승  5,850",12.07,55400.0,55500.0,529748.0,29015.0,120281.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
586,광통신(광케이블/광섬유 등),19.83,006260,LS,테마 편입 사유,281000.0,"상승  25,000",9.77,282500.0,283500.0,180569.0,50459.0,212885.0,,,0.5,15.549999999999997,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,138080,오이솔루션 *,테마 편입 사유,42900.0,"상한가  9,900",30.0,42900.0,0.0,2560582.0,104649.0,923595.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,215790,이노인스트루먼트 *,테마 편입 사유,932.0,상한가  215,29.99,932.0,0.0,7818149.0,6970.0,8160758.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,049080,기가레인 *,테마 편입 사유,1574.0,상한가  363,29.98,1574.0,0.0,7667282.0,11357.0,73071699.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,062970,한국첨단소재 *,테마 편입 사유,2995.0,상한가  690,29.93,2995.0,0.0,8137748.0,23077.0,3241325.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,148250,알엔투테크놀로지 *,테마 편입 사유,4240.0,상한가  975,29.86,4240.0,0.0,1180960.0,4765.0,85449.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,192410,오늘이엔엠 *,테마 편입 사유,6140.0,"상한가  1,410",29.81,6140.0,0.0,1750800.0,9977.0,331905.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,056360,코위버 *,테마 편입 사유,7890.0,"상승  1,780",29.13,7940.0,0.0,2041451.0,15190.0,360885.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,073540,에프알텍 *,테마 편입 사유,3190.0,상승  630,24.61,3185.0,3195.0,1474426.0,4510.0,149119.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,230240,에치에프알 *,테마 편입 사유,34100.0,"상승  6,500",23.55,34400.0,34450.0,2387268.0,82507.0,357772.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,218410,RFHIC *,테마 편입 사유,92500.0,"상승  17,500",23.33,92600.0,92700.0,1493221.0,134154.0,773978.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,069540,빛과전자 *,테마 편입 사유,3055.0,상승  575,23.19,3155.0,3160.0,25825720.0,77916.0,11899542.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,388790,라이콤 *,테마 편입 사유,5880.0,상승  945,19.15,5980.0,6000.0,3009605.0,17386.0,1467323.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,115440,우리넷 *,테마 편입 사유,11730.0,"상승  1,800",18.13,12340.0,12350.0,3175169.0,36865.0,1868395.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,065530,와이어블 *,테마 편입 사유,2175.0,상승  329,17.82,2180.0,2185.0,1311748.0,2763.0,821226.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
92,통신장비,14.93,321370,센서뷰 *,테마 편입 사유,3650.0,상승  510,16.24,3730.0,3735.0,13561679.0,49535.0,7441493.0,,,0.60181,9.7785064,"5,485.03",432.57,8.56,2026-04-01 15:07:25
