theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
178,전선,7.53,8.14,6,1,1,1.020705,7.41772245,"7,498.00",7.95,0.11,2026-05-08 17:18:49
587,피지컬 AI/휴머노이드 로봇,5.58,1.3,32,0,8,0.5,5.525,"7,498.00",7.95,0.11,2026-05-08 17:18:49
159,자동차 대표주,4.84,1.57,5,0,2,0.510147,4.78388383,"7,498.00",7.95,0.11,2026-05-08 17:18:49
505,로봇(산업용/협동로봇 등),4.52,-0.06,56,0,11,0.532839,4.4613877099999995,"7,498.00",7.95,0.11,2026-05-08 17:18:49
608,반도체 기판(FC-BGA/PCB/MLB 등),4.19,3.01,6,1,7,0.5,4.135000000000001,"7,498.00",7.95,0.11,2026-05-08 17:18:49
112,공기청정기,4.03,0.09,9,0,3,0.377729,3.98844981,"7,498.00",7.95,0.11,2026-05-08 17:18:49
332,스마트카(SMART CAR),3.94,0.02,11,0,2,0.453456,3.89011984,"7,498.00",7.95,0.11,2026-05-08 17:18:49
513,미용기기,3.93,-2.06,15,0,4,0.212743,3.9065982700000004,"7,498.00",7.95,0.11,2026-05-08 17:18:49
452,코로나19(음압병실/음압구급차),3.75,0.48,3,1,3,0.477986,3.69742154,"7,498.00",7.95,0.11,2026-05-08 17:18:49
384,편의점,3.36,0.29,4,0,1,0.08108,3.3510812,"7,498.00",7.95,0.11,2026-05-08 17:18:49
584,스페이스X(SpaceX),3.27,1.09,10,0,2,1.139472,3.14465808,"7,498.00",7.95,0.11,2026-05-08 17:18:49
302,음성인식,3.1,-0.3,7,0,4,0.300744,3.06691816,"7,498.00",7.95,0.11,2026-05-08 17:18:49
533,전력반도체,3.02,2.0,11,2,6,0.5,2.965,"7,498.00",7.95,0.11,2026-05-08 17:18:49
362,자율주행차,3.01,0.22,39,3,16,0.542481,2.9503270899999996,"7,498.00",7.95,0.11,2026-05-08 17:18:49
392,스마트팩토리(스마트공장),2.99,0.56,29,2,8,0.688181,2.9143000900000002,"7,498.00",7.95,0.11,2026-05-08 17:18:49
210,자전거,2.97,-2.27,2,0,1,0.192109,2.94886801,"7,498.00",7.95,0.11,2026-05-08 17:18:49
