theme_no,테마명,등락률,평균등락률,상승종목수,보합종목수,하락종목수,Beta,베타조정수익률,코스피지수,코스피등락,코스피등락률,코스피조회시간
154,건설 대표주,6.35,-1.36,6,0,0,0.784495,5.22817215,"7,490.05",105.49,1.43,2026-05-07 18:13:06
378,건설기계,5.41,-0.59,14,0,2,0.410589,4.82285773,"7,490.05",105.49,1.43,2026-05-07 18:13:06
517,우크라이나 재건,4.35,-1.69,26,0,8,0.423375,3.74457375,"7,490.05",105.49,1.43,2026-05-07 18:13:06
524,모듈러주택,3.85,0.16,7,1,2,0.402032,3.27509424,"7,490.05",105.49,1.43,2026-05-07 18:13:06
384,편의점,3.46,-1.21,5,0,0,0.08108,3.3440556,"7,490.05",105.49,1.43,2026-05-07 18:13:06
586,광통신(광케이블/광섬유 등),3.42,4.76,9,1,4,0.5,2.705,"7,490.05",105.49,1.43,2026-05-07 18:13:06
166,항공/저가 항공사(LCC),3.07,-1.38,8,0,1,0.357297,2.55906529,"7,490.05",105.49,1.43,2026-05-07 18:13:06
297,공작기계,3.06,-1.9,8,0,6,0.116663,2.89317191,"7,490.05",105.49,1.43,2026-05-07 18:13:06
380,면세점,2.91,-0.11,6,0,2,0.08202,2.7927114,"7,490.05",105.49,1.43,2026-05-07 18:13:06
546,마이코플라스마 폐렴,2.43,-1.13,5,1,6,0.145236,2.22231252,"7,490.05",105.49,1.43,2026-05-07 18:13:06
92,통신장비,2.39,1.66,29,1,16,0.60181,1.5294117000000003,"7,490.05",105.49,1.43,2026-05-07 18:13:06
36,해운,2.33,-1.74,4,0,2,0.287513,1.91885641,"7,490.05",105.49,1.43,2026-05-07 18:13:06
322,건설 중소형,2.3,-1.57,18,0,8,0.336376,1.81898232,"7,490.05",105.49,1.43,2026-05-07 18:13:06
184,수자원(양적/질적 개선),2.11,-1.92,14,2,11,0.401481,1.5358821699999998,"7,490.05",105.49,1.43,2026-05-07 18:13:06
597,오가노이드,2.05,-1.36,3,0,5,0.5,1.335,"7,490.05",105.49,1.43,2026-05-07 18:13:06
237,GTX(수도권 광역급행철도),1.89,-1.56,16,1,7,0.491396,1.18730372,"7,490.05",105.49,1.43,2026-05-07 18:13:06
181,테마파크,1.82,-0.85,4,0,2,0.44185,1.1881545,"7,490.05",105.49,1.43,2026-05-07 18:13:06
30,조선,1.77,-1.34,3,1,3,0.420477,1.16871789,"7,490.05",105.49,1.43,2026-05-07 18:13:06
407,호텔/리조트,1.67,-0.67,8,1,5,0.070259,1.56952963,"7,490.05",105.49,1.43,2026-05-07 18:13:06
47,카지노,1.26,-0.69,4,0,2,-0.018279,1.28613897,"7,490.05",105.49,1.43,2026-05-07 18:13:06
121,남북경협,1.12,-0.49,15,0,14,0.350191,0.6192268700000002,"7,490.05",105.49,1.43,2026-05-07 18:13:06
318,백화점,1.07,-0.53,3,0,3,0.059804,0.9844802800000001,"7,490.05",105.49,1.43,2026-05-07 18:13:06
234,보안주(물리),1.01,-0.39,4,4,11,0.367844,0.48398308,"7,490.05",105.49,1.43,2026-05-07 18:13:06
585,김밥(냉동김밥 등),0.94,0.55,1,1,4,0.293976,0.51961432,"7,490.05",105.49,1.43,2026-05-07 18:13:06
373,5G(5세대 이동통신),0.9,1.43,27,2,25,0.568068,0.08766276000000006,"7,490.05",105.49,1.43,2026-05-07 18:13:06
31,환율하락 수혜,0.89,-0.9,13,1,9,0.275169,0.49650833000000005,"7,490.05",105.49,1.43,2026-05-07 18:13:06
147,여행,0.89,-2.02,5,0,4,0.063337,0.79942809,"7,490.05",105.49,1.43,2026-05-07 18:13:06
155,반도체 대표주(생산),0.87,5.12,2,0,1,1.35572,-1.0686795999999998,"7,490.05",105.49,1.43,2026-05-07 18:13:06
44,시멘트/레미콘,0.84,-2.04,8,1,6,0.161184,0.60950688,"7,490.05",105.49,1.43,2026-05-07 18:13:06
197,폐기물처리,0.73,-1.02,2,0,3,0.172243,0.48369251,"7,490.05",105.49,1.43,2026-05-07 18:13:06
587,피지컬 AI/휴머노이드 로봇,0.72,0.97,18,1,21,0.5,0.0050000000000000044,"7,490.05",105.49,1.43,2026-05-07 18:13:06
325,종합상사,0.71,-0.82,5,0,3,0.346361,0.21470377000000002,"7,490.05",105.49,1.43,2026-05-07 18:13:06
141,종합 물류,0.63,-0.65,6,1,9,0.204126,0.33809982,"7,490.05",105.49,1.43,2026-05-07 18:13:06
310,리츠(REITs),0.6,-1.89,12,3,7,0.148746,0.38729322,"7,490.05",105.49,1.43,2026-05-07 18:13:06
250,철도,0.51,0.59,20,2,18,0.35862,-0.0028266000000000124,"7,490.05",105.49,1.43,2026-05-07 18:13:06
381,LNG(액화천연가스),0.49,-0.44,13,1,12,0.574881,-0.33207982999999996,"7,490.05",105.49,1.43,2026-05-07 18:13:06
167,타이어,0.47,-1.94,5,0,4,0.299876,0.04117732000000002,"7,490.05",105.49,1.43,2026-05-07 18:13:06
33,LED,0.42,1.35,14,5,19,0.455069,-0.23074867000000004,"7,490.05",105.49,1.43,2026-05-07 18:13:06
13,리모델링/인테리어,0.41,-0.46,5,6,13,0.110766,0.25160461999999995,"7,490.05",105.49,1.43,2026-05-07 18:13:06
173,IT 대표주,0.38,3.02,3,0,3,0.903146,-0.91149878,"7,490.05",105.49,1.43,2026-05-07 18:13:06
567,밸류업(24년 기업가치 제고계획 발표),0.38,0.17,51,0,40,0.438052,-0.24641435999999994,"7,490.05",105.49,1.43,2026-05-07 18:13:06
86,"주류업(주정, 에탄올 등)",0.36,0.13,4,1,8,0.103404,0.21213228,"7,490.05",105.49,1.43,2026-05-07 18:13:06
62,철강 주요종목,0.29,-1.63,5,0,6,0.210304,-0.010734719999999975,"7,490.05",105.49,1.43,2026-05-07 18:13:06
187,핵융합에너지,0.28,0.57,4,0,4,0.717944,-0.7466599199999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
335,재난/안전(지진/화재 등),0.28,0.16,6,2,13,0.334496,-0.19832928,"7,490.05",105.49,1.43,2026-05-07 18:13:06
124,제대혈,0.25,-1.83,4,0,1,0.430958,-0.36626994,"7,490.05",105.49,1.43,2026-05-07 18:13:06
376,유전자 치료제/분석,0.23,-1.91,16,0,26,0.255605,-0.13551515,"7,490.05",105.49,1.43,2026-05-07 18:13:06
159,자동차 대표주,0.15,0.51,5,0,2,0.510147,-0.57951021,"7,490.05",105.49,1.43,2026-05-07 18:13:06
165,은행,0.15,-0.67,7,0,4,0.44694,-0.4891242,"7,490.05",105.49,1.43,2026-05-07 18:13:06
523,리튬,0.15,-0.26,10,2,10,0.779965,-0.9653499499999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
389,면역항암제,0.12,-2.46,14,1,21,0.253966,-0.24317138000000005,"7,490.05",105.49,1.43,2026-05-07 18:13:06
38,홈쇼핑,0.1,-1.06,2,0,3,0.069492,0.0006264400000000059,"7,490.05",105.49,1.43,2026-05-07 18:13:06
452,코로나19(음압병실/음압구급차),0.1,0.14,2,1,4,0.477986,-0.58351998,"7,490.05",105.49,1.43,2026-05-07 18:13:06
470,마이크로바이옴,0.0,-1.76,9,1,8,0.214696,-0.30701528,"7,490.05",105.49,1.43,2026-05-07 18:13:06
387,블록체인,-0.01,0.55,10,1,12,0.417908,-0.60760844,"7,490.05",105.49,1.43,2026-05-07 18:13:06
241,바이오시밀러(복제 바이오의약품),-0.02,-1.81,8,3,10,0.177339,-0.27359477,"7,490.05",105.49,1.43,2026-05-07 18:13:06
402,아스콘(아스팔트 콘크리트),-0.03,-2.22,4,0,5,0.134931,-0.22295132999999998,"7,490.05",105.49,1.43,2026-05-07 18:13:06
397,보톡스(보툴리눔톡신),-0.07,-0.8,6,1,6,0.231463,-0.40099208999999997,"7,490.05",105.49,1.43,2026-05-07 18:13:06
284,기업인수목적회사(SPAC),-0.08,0.03,19,31,27,0.053159,-0.15601737,"7,490.05",105.49,1.43,2026-05-07 18:13:06
493,mRNA(메신저 리보핵산),-0.12,-2.12,5,0,9,-0.002494,-0.11643358,"7,490.05",105.49,1.43,2026-05-07 18:13:06
79,자원개발,-0.14,-1.5,6,2,6,0.461804,-0.80037972,"7,490.05",105.49,1.43,2026-05-07 18:13:06
176,도시가스,-0.14,-0.86,2,4,3,0.202386,-0.42941198,"7,490.05",105.49,1.43,2026-05-07 18:13:06
343,인터넷은행,-0.19,0.18,12,0,19,0.408249,-0.77379607,"7,490.05",105.49,1.43,2026-05-07 18:13:06
568,코리아 밸류업 지수(Korea Value-up Index),-0.19,-0.04,48,2,49,0.542066,-0.96515438,"7,490.05",105.49,1.43,2026-05-07 18:13:06
599,소캠(SOCAMM),-0.2,2.43,4,1,6,0.5,-0.915,"7,490.05",105.49,1.43,2026-05-07 18:13:06
66,줄기세포,-0.24,-1.42,4,3,11,0.343164,-0.73072452,"7,490.05",105.49,1.43,2026-05-07 18:13:06
111,지주사,-0.24,-0.25,53,6,68,0.395713,-0.8058695899999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
128,엔터테인먼트,-0.25,-1.61,5,3,23,0.048797,-0.31977971,"7,490.05",105.49,1.43,2026-05-07 18:13:06
317,SNS(소셜네트워크서비스),-0.28,-0.39,3,2,5,0.363899,-0.8003755699999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
266,겨울,-0.29,-1.13,7,4,11,0.149005,-0.50307715,"7,490.05",105.49,1.43,2026-05-07 18:13:06
302,음성인식,-0.29,-0.71,4,1,6,0.300744,-0.72006392,"7,490.05",105.49,1.43,2026-05-07 18:13:06
591,서울고속버스터미널 재개발 수혜,-0.29,-1.33,1,0,4,0.5,-1.005,"7,490.05",105.49,1.43,2026-05-07 18:13:06
126,통신,-0.3,-0.82,1,0,2,0.117303,-0.46774329,"7,490.05",105.49,1.43,2026-05-07 18:13:06
467,모더나(MODERNA),-0.3,-0.45,3,1,2,0.27897,-0.6989270999999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
388,아이폰,-0.31,1.29,8,0,12,0.624797,-1.20345971,"7,490.05",105.49,1.43,2026-05-07 18:13:06
505,로봇(산업용/협동로봇 등),-0.31,-0.05,23,0,44,0.532839,-1.0719597699999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
571,밸류업(25년 기업가치 제고계획 발표),-0.32,-0.56,36,1,48,0.456112,-0.9722401599999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
311,고령화 사회(노인복지),-0.35,-0.79,13,1,21,0.23858,-0.6911693999999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
390,마이크로 LED,-0.35,3.27,5,1,5,0.575023,-1.17228289,"7,490.05",105.49,1.43,2026-05-07 18:13:06
323,셰일가스(Shale Gas),-0.37,-0.53,4,1,6,0.603403,-1.23286629,"7,490.05",105.49,1.43,2026-05-07 18:13:06
276,클라우드 컴퓨팅,-0.38,-0.34,14,5,17,0.510725,-1.11033675,"7,490.05",105.49,1.43,2026-05-07 18:13:06
113,음식료업종,-0.39,-0.72,20,3,43,0.09173,-0.5211739,"7,490.05",105.49,1.43,2026-05-07 18:13:06
525,렌터카,-0.39,-0.65,3,0,1,0.065427,-0.48356061,"7,490.05",105.49,1.43,2026-05-07 18:13:06
17,SI(시스템통합),-0.42,-0.28,12,2,16,0.46072,-1.0788296,"7,490.05",105.49,1.43,2026-05-07 18:13:06
504,요소수,-0.42,-1.04,1,0,4,0.079321,-0.53342903,"7,490.05",105.49,1.43,2026-05-07 18:13:06
112,공기청정기,-0.43,-0.23,6,0,6,0.377729,-0.9701524699999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
464,콜드체인(저온 유통),-0.44,-0.52,5,0,7,0.341238,-0.9279703399999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
592,부동산 보유 자산주,-0.44,-1.65,7,0,15,0.5,-1.155,"7,490.05",105.49,1.43,2026-05-07 18:13:06
511,니켈,-0.46,-0.7,6,1,7,0.35488,-0.9674783999999998,"7,490.05",105.49,1.43,2026-05-07 18:13:06
421,日제품 불매운동(수혜),-0.48,-0.94,6,2,12,0.133229,-0.67051747,"7,490.05",105.49,1.43,2026-05-07 18:13:06
487,건강기능식품,-0.49,-1.23,15,4,25,0.077185,-0.60037455,"7,490.05",105.49,1.43,2026-05-07 18:13:06
400,조림사업,-0.5,-0.43,3,1,7,0.186854,-0.76720122,"7,490.05",105.49,1.43,2026-05-07 18:13:06
422,日 수출 규제(국산화 등),-0.54,-0.58,6,0,14,0.643653,-1.46042379,"7,490.05",105.49,1.43,2026-05-07 18:13:06
56,NI(네트워크통합),-0.55,-0.36,3,0,4,0.255145,-0.9148573500000001,"7,490.05",105.49,1.43,2026-05-07 18:13:06
426,양자암호/양자컴퓨팅,-0.55,2.2,9,2,15,0.458166,-1.20517738,"7,490.05",105.49,1.43,2026-05-07 18:13:06
328,제습기,-0.56,0.43,3,0,5,0.274735,-0.95287105,"7,490.05",105.49,1.43,2026-05-07 18:13:06
136,소매유통,-0.57,-0.96,8,0,12,0.147498,-0.7809221399999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
398,DMZ 평화공원,-0.59,-1.54,6,3,9,0.302546,-1.02264078,"7,490.05",105.49,1.43,2026-05-07 18:13:06
462,UAM(도심항공모빌리티),-0.59,-0.79,11,1,13,0.511028,-1.32077004,"7,490.05",105.49,1.43,2026-05-07 18:13:06
19,황사/미세먼지,-0.6,-0.61,12,0,13,0.184669,-0.86407667,"7,490.05",105.49,1.43,2026-05-07 18:13:06
392,스마트팩토리(스마트공장),-0.62,0.71,15,1,23,0.688181,-1.6040988299999999,"7,490.05",105.49,1.43,2026-05-07 18:13:06
52,교육/온라인 교육,-0.64,-1.03,8,3,16,0.298331,-1.06661333,"7,490.05",105.49,1.43,2026-05-07 18:13:06
94,조선기자재,-0.64,-0.59,15,2,19,0.644782,-1.56203826,"7,490.05",105.49,1.43,2026-05-07 18:13:06
205,원자력발전,-0.66,0.57,20,4,26,0.73439,-1.7101777,"7,490.05",105.49,1.43,2026-05-07 18:13:06
382,플렉서블 디스플레이,-0.67,1.7,7,1,17,0.633484,-1.5758821200000002,"7,490.05",105.49,1.43,2026-05-07 18:13:06
547,CXL(컴퓨트익스프레스링크),-0.67,2.95,5,1,7,0.856396,-1.89464628,"7,490.05",105.49,1.43,2026-05-07 18:13:06
55,보안주(정보),-0.68,0.23,17,6,28,0.449101,-1.3222144299999998,"7,490.05",105.49,1.43,2026-05-07 18:13:06
