정기변경일,직전정기변경일,종목코드,종목명,케이스,이전섹터,신규섹터,이전비중_T1,신규비중_T,비중변화량(Δw)_회귀기준,이전비중_prevRebal,이전AUM_cur(백만원),신규AUM_cur(백만원),이전금액(백만원),신규금액(백만원),차이(백만원),차이(억원),이득여부,전날종가(T-1),당일종가(T),종목수익률,코스닥수익률(벤치마크),초과수익률,초과승리여부
2025-09-11,2025-03-13,A319660,피에스케이,중형주→대형주,중형주,대형주,0.00872461,0.00348526,-0.00523935,0.00740637,1085683,3778928,8041.0,13170.5,5129.6,51.3,1,25850.0,25700.0,-0.005803,0.002113,-0.007916,0
2025-09-11,2025-03-13,A473980,노머스,소형주→중형주,소형주,중형주,0.00259437,0.00387794,0.00128358,0.00192827,1360212,1085683,2622.9,4210.2,1587.4,15.87,1,32000.0,31300.0,-0.021875,0.002113,-0.023988,0
2025-09-11,2025-03-13,A024850,HLB이노베이션,중형주→소형주,중형주,소형주,0.00261454,0.00178946,-0.00082509,0.00493898,1085683,1360212,5362.2,2434.0,-2928.1,-29.28,0,1555.0,1683.0,0.082315,0.002113,0.080202,1
2025-09-11,2025-03-13,A114190,강원에너지,소형주→중형주,소형주,중형주,0.00228158,0.00340709,0.00112551,0.00177528,1360212,1085683,2414.8,3699.0,1284.3,12.84,1,11830.0,11560.0,-0.022823,0.002113,-0.024936,0
2025-09-11,2025-03-13,A378340,필에너지,중형주→소형주,중형주,소형주,0.00311608,0.00196422,-0.00115186,0.00451068,1085683,1360212,4897.2,2671.7,-2225.4,-22.25,0,12510.0,12470.0,-0.003197,0.002113,-0.00531,0
2025-09-11,2025-03-13,A308430,셀비온,중형주→소형주,중형주,소형주,0.0035249,0.00193624,-0.00158865,0.00343901,1085683,1360212,3733.7,2633.7,-1100.0,-11.0,0,23600.0,20500.0,-0.131356,0.002113,-0.133469,0
2025-09-11,2025-03-13,A441270,파인엠텍,소형주→중형주,소형주,중형주,0.00358482,0.0053636,0.00177878,0.00167257,1360212,1085683,2275.1,5823.2,3548.1,35.48,1,12900.0,12630.0,-0.02093,0.002113,-0.023043,0
2025-09-11,2025-03-13,A377450,리파인,소형주→중형주,소형주,중형주,0.00226464,0.00346078,0.00119614,0.00169866,1360212,1085683,2310.5,3757.3,1446.8,14.47,1,17700.0,17700.0,0.0,0.002113,-0.002113,0
2025-09-11,2025-03-13,A148150,세경하이테크,중형주→소형주,중형주,소형주,0.00263234,0.00164084,-0.00099151,0.00392457,1085683,1360212,4260.8,2231.9,-2029.0,-20.29,0,6300.0,6210.0,-0.014286,0.002113,-0.016399,0
2025-09-11,2025-03-13,A371950,풍원정밀,중형주→소형주,중형주,소형주,0.00311321,0.00193531,-0.0011779,0.00381041,1085683,1360212,4136.9,2632.4,-1504.5,-15.04,0,11790.0,11590.0,-0.016964,0.002113,-0.019076,0
2025-09-11,2025-03-13,A079940,가비아,소형주→중형주,소형주,중형주,0.00293802,0.00438293,0.00144491,0.00175112,1360212,1085683,2381.9,4758.5,2376.6,23.77,1,29400.0,28700.0,-0.02381,0.002113,-0.025922,0
2025-09-11,2025-03-13,A099320,쎄트렉아이,대형주→중형주,대형주,중형주,0.00278325,0.00735164,0.00456839,0.00337411,3778928,1085683,12750.5,7981.5,-4769.0,-47.69,0,52400.0,59500.0,0.135496,0.002113,0.133383,1
2025-09-11,2025-03-13,A900290,GRT,중형주→소형주,중형주,소형주,0.00293914,0.00184374,-0.00109541,0.00402961,1085683,1360212,4374.9,2507.9,-1867.0,-18.67,0,3120.0,3095.0,-0.008013,0.002113,-0.010126,0
2025-09-11,2025-03-13,A131970,두산테스나,중형주→대형주,중형주,대형주,0.00852358,0.00354245,-0.00498113,0.00745027,1085683,3778928,8088.6,13386.7,5298.1,52.98,1,37850.0,39150.0,0.034346,0.002113,0.032233,1
2025-09-11,2025-03-13,A112290,와이씨켐,중형주→소형주,중형주,소형주,0.00242677,0.00155697,-0.0008698,0.00348864,1085683,1360212,3787.6,2117.8,-1669.8,-16.7,0,20600.0,20900.0,0.014563,0.002113,0.01245,1
2025-09-11,2025-03-13,A099440,스맥,소형주→중형주,소형주,중형주,0.00221687,0.00356102,0.00134415,0.0011196,1360212,1085683,1522.9,3866.1,2343.2,23.43,1,4400.0,4625.0,0.051136,0.002113,0.049024,1
2025-09-11,2025-03-13,A389020,자람테크놀로지,중형주→소형주,중형주,소형주,0.00257803,0.0015983,-0.00097972,0.00349941,1085683,1360212,3799.2,2174.0,-1625.2,-16.25,0,35700.0,35000.0,-0.019608,0.002113,-0.021721,0
2025-09-11,2025-03-13,A051500,CJ프레시웨이,소형주→중형주,소형주,중형주,0.00252422,0.0038039,0.00127968,0.00201949,1360212,1085683,2746.9,4129.8,1382.9,13.83,1,28800.0,28400.0,-0.013889,0.002113,-0.016002,0
2025-09-11,2025-03-13,A049070,인탑스,중형주→소형주,중형주,소형주,0.00309229,0.0019466,-0.00114569,0.00422274,1085683,1360212,4584.6,2647.8,-1936.8,-19.37,0,15430.0,15360.0,-0.004537,0.002113,-0.006649,0
2025-09-11,2025-03-13,A073010,케이에스피,소형주→중형주,소형주,중형주,0.00219579,0.00362764,0.00143185,0.00147298,1360212,1085683,2003.6,3938.5,1934.9,19.35,1,7400.0,8000.0,0.081081,0.002113,0.078968,1
2025-09-11,2025-03-13,A108490,로보티즈,중형주→대형주,중형주,대형주,0.01491117,0.00615851,-0.00875266,0.00673921,1085683,3778928,7316.6,23272.6,15955.9,159.56,1,96800.0,99500.0,0.027893,0.002113,0.02578,1
2025-09-11,2025-03-13,A340570,티앤엘,대형주→중형주,대형주,중형주,0.0021012,0.00487863,0.00277743,0.00338462,3778928,1085683,12790.2,5296.6,-7493.6,-74.94,0,53300.0,53200.0,-0.001876,0.002113,-0.003989,0
2025-09-11,2025-03-13,A058820,CMG제약,중형주→소형주,중형주,소형주,0.00330882,0.00209349,-0.00121533,0.00348157,1085683,1360212,3779.9,2847.6,-932.3,-9.32,0,1923.0,1924.0,0.00052,0.002113,-0.001593,0
2025-09-11,2025-03-13,A064260,다날,소형주→중형주,소형주,중형주,0.00463739,0.00703233,0.00239494,0.00172817,1360212,1085683,2350.7,7634.9,5284.2,52.84,1,9110.0,9040.0,-0.007684,0.002113,-0.009797,0
2025-09-11,2025-03-13,A118990,모트렉스,중형주→소형주,중형주,소형주,0.0026448,0.00167249,-0.00097231,0.00327894,1085683,1360212,3559.9,2274.9,-1284.9,-12.85,0,9130.0,9130.0,0.0,0.002113,-0.002113,0
2025-09-11,2025-03-13,A334970,프레스티지바이오로직스,중형주→소형주,중형주,소형주,0.00319345,0.00202231,-0.00117114,0.00458707,1085683,1360212,4980.1,2750.8,-2229.3,-22.29,0,3525.0,3530.0,0.001418,0.002113,-0.000694,0
2025-09-11,2025-03-13,A237880,클리오,중형주→소형주,중형주,소형주,0.00298154,0.00188144,-0.0011001,0.0054923,1085683,1360212,5962.9,2559.2,-3403.7,-34.04,0,14160.0,14130.0,-0.002119,0.002113,-0.004231,0
2025-09-11,2025-03-13,A476060,온코닉테라퓨틱스,소형주→중형주,소형주,중형주,0.00294059,0.00443134,0.00149076,0.00125069,1360212,1085683,1701.2,4811.0,3109.8,31.1,1,36000.0,35500.0,-0.013889,0.002113,-0.016002,0
2025-09-11,2025-03-13,A472850,폰드그룹,소형주→중형주,소형주,중형주,0.00252642,0.00392652,0.0014001,0.00156844,1360212,1085683,2133.4,4263.0,2129.5,21.3,1,10580.0,10760.0,0.017013,0.002113,0.0149,1
2025-09-11,2025-03-13,A389260,대명에너지,소형주→중형주,소형주,중형주,0.00306876,0.00494231,0.00187355,0.00177255,1360212,1085683,2411.0,5365.8,2954.7,29.55,1,23200.0,24450.0,0.053879,0.002113,0.051766,1
2025-09-11,2025-03-13,A047920,HLB제약,대형주→중형주,대형주,중형주,0.00225101,0.00518449,0.00293347,0.00449047,3778928,1085683,16969.2,5628.7,-11340.5,-113.4,0,14150.0,14010.0,-0.009894,0.002113,-0.012007,0
2025-09-11,2025-03-13,A458870,씨어스테크놀로지,소형주→중형주,소형주,중형주,0.0056013,0.00821685,0.00261555,0.00150634,1360212,1085683,2048.9,8920.9,6871.9,68.72,1,59900.0,57500.0,-0.040067,0.002113,-0.04218,0
2025-09-11,2025-03-13,A058970,엠로,대형주→중형주,대형주,중형주,0.00256009,0.00613636,0.00357627,0.003639,3778928,1085683,13751.5,6662.1,-7089.4,-70.89,0,42750.0,44050.0,0.030409,0.002113,0.028297,1
2025-09-11,2025-03-13,A251970,펌텍코리아,중형주→대형주,중형주,대형주,0.00903001,0.00362831,-0.0054017,0.0079349,1085683,3778928,8614.8,13711.1,5096.3,50.96,1,62500.0,62500.0,0.0,0.002113,-0.002113,0
2025-09-11,2025-03-13,A372170,윤성에프앤씨,중형주→소형주,중형주,소형주,0.00281231,0.00178724,-0.00102507,0.00416035,1085683,1360212,4516.8,2431.0,-2085.8,-20.86,0,30250.0,30400.0,0.004959,0.002113,0.002846,1
2025-09-11,2025-03-13,A036890,진성티이씨,소형주→중형주,소형주,중형주,0.00217107,0.00327214,0.00110107,0.00195388,1360212,1085683,2657.7,3552.5,894.8,8.95,1,13080.0,12900.0,-0.013761,0.002113,-0.015874,0
2025-09-11,2025-03-13,A288330,파라택시스코리아,중형주→소형주,중형주,소형주,0.00206993,0.00125709,-0.00081284,0.00444812,1085683,1360212,4829.2,1709.9,-3119.3,-31.19,0,2145.0,2060.0,-0.039627,0.002113,-0.04174,0
2025-09-11,2025-03-13,A051360,토비스,중형주→소형주,중형주,소형주,0.00318627,0.00201253,-0.00117373,0.00396028,1085683,1360212,4299.6,2737.5,-1562.1,-15.62,0,17020.0,17000.0,-0.001175,0.002113,-0.003288,0
2025-09-11,2025-03-13,A123860,아나패스,중형주→소형주,중형주,소형주,0.00276723,0.00180441,-0.00096283,0.00327894,1085683,1360212,3559.9,2454.4,-1105.5,-11.06,0,19590.0,20200.0,0.031138,0.002113,0.029025,1
2025-09-11,2025-03-13,A093520,매커스,소형주→중형주,소형주,중형주,0.00264026,0.00388299,0.00124274,0.0013685,1360212,1085683,1861.4,4215.7,2354.3,23.54,1,25250.0,24300.0,-0.037624,0.002113,-0.039737,0
2025-09-11,2025-03-13,A091120,이엠텍,중형주→소형주,중형주,소형주,0.00194636,0.00122072,-0.00072564,0.00409163,1085683,1360212,4442.2,1660.4,-2781.8,-27.82,0,9750.0,9670.0,-0.008205,0.002113,-0.010318,0
2025-09-11,2025-03-13,A053300,한국정보인증,소형주→중형주,소형주,중형주,0.00224038,0.00346681,0.00122643,0.00162125,1360212,1085683,2205.2,3763.9,1558.6,15.59,1,7150.0,7240.0,0.012587,0.002113,0.010475,1
2025-09-11,2025-03-13,A230240,에치에프알,중형주→소형주,중형주,소형주,0.00275407,0.00168766,-0.00106641,0.00425829,1085683,1360212,4623.2,2295.6,-2327.6,-23.28,0,17760.0,17210.0,-0.030968,0.002113,-0.033081,0
2025-09-11,2025-03-13,A033640,네패스,소형주→중형주,소형주,중형주,0.0023051,0.00340814,0.00110304,0.00138037,1360212,1085683,1877.6,3700.2,1822.6,18.23,1,13540.0,13100.0,-0.032496,0.002113,-0.034609,0
2025-09-11,2025-03-13,A121600,나노신소재,대형주→중형주,대형주,중형주,0.00318637,0.00745345,0.00426708,0.00470902,3778928,1085683,17795.0,8092.1,-9703.0,-97.03,0,53800.0,54100.0,0.005576,0.002113,0.003463,1
2025-09-11,2025-03-13,A078020,LS증권,소형주→중형주,소형주,중형주,0.0023184,0.00343027,0.00111187,0.00181114,1360212,1085683,2463.5,3724.2,1260.7,12.61,1,5660.0,5480.0,-0.031802,0.002113,-0.033915,0
2025-09-11,2025-03-13,A348340,뉴로메카,중형주→소형주,중형주,소형주,0.00315381,0.00202365,-0.00113017,0.00464838,1085683,1360212,5046.7,2752.6,-2294.1,-22.94,0,23850.0,24200.0,0.014675,0.002113,0.012562,1
2025-09-11,2025-03-13,A041190,우리기술투자,중형주→대형주,중형주,대형주,0.01058014,0.00431408,-0.00626605,0.00731924,1085683,3778928,7946.4,16302.6,8356.2,83.56,1,10810.0,10970.0,0.014801,0.002113,0.012688,1
2025-09-11,2025-03-13,A105550,엣지파운드리,중형주→소형주,중형주,소형주,0.0021624,0.00134724,-0.00081516,0.00376892,1085683,1360212,4091.9,1832.5,-2259.3,-22.59,0,2370.0,2335.0,-0.014768,0.002113,-0.016881,0
2025-09-11,2025-03-13,A084850,아이티엠반도체,중형주→소형주,중형주,소형주,0.00311866,0.00202229,-0.00109637,0.00388649,1085683,1360212,4219.5,2750.7,-1468.8,-14.69,0,11800.0,12100.0,0.025424,0.002113,0.023311,1
2025-09-11,2025-03-13,A065500,오리엔트정공,중형주→소형주,중형주,소형주,0.00114655,0.00070517,-0.00044139,0.00337659,1085683,1360212,3665.9,959.2,-2706.7,-27.07,0,3100.0,3015.0,-0.027419,0.002113,-0.029532,0
2025-09-11,2025-03-13,A119610,인터로조,중형주→소형주,중형주,소형주,0.00288486,0.0018425,-0.00104236,0.00458799,1085683,1360212,4981.1,2506.2,-2474.9,-24.75,0,20050.0,20250.0,0.009975,0.002113,0.007862,1
2025-09-11,2025-03-13,A117730,티로보틱스,중형주→소형주,중형주,소형주,0.00256483,0.00160947,-0.00095536,0.00357221,1085683,1360212,3878.3,2189.2,-1689.1,-16.89,0,11720.0,11630.0,-0.007679,0.002113,-0.009792,0
2025-09-11,2025-03-13,A041020,폴라리스오피스,중형주→소형주,중형주,소형주,0.00325034,0.00205542,-0.00119492,0.00411787,1085683,1360212,4470.7,2795.8,-1674.9,-16.75,0,5610.0,5610.0,0.0,0.002113,-0.002113,0
2025-09-11,2025-03-13,A298830,슈어소프트테크,중형주→소형주,중형주,소형주,0.00295819,0.00186486,-0.00109333,0.00352854,1085683,1360212,3830.9,2536.6,-1294.3,-12.94,0,4825.0,4810.0,-0.003109,0.002113,-0.005222,0
2025-09-11,2025-03-13,A425420,티에프이,소형주→중형주,소형주,중형주,0.00385253,0.00568193,0.0018294,0.00181938,1360212,1085683,2474.7,6168.8,3694.0,36.94,1,45850.0,44250.0,-0.034896,0.002113,-0.037009,0
2025-09-11,2025-03-13,A092730,네오팜,소형주→중형주,소형주,중형주,0.00250866,0.00356967,0.00106101,0.00160141,1360212,1085683,2178.3,3875.5,1697.3,16.97,1,21200.0,19740.0,-0.068868,0.002113,-0.070981,0
2025-09-11,2025-03-13,A439090,마녀공장,중형주→소형주,중형주,소형주,0.00309722,0.00195739,-0.00113984,0.0043772,1085683,1360212,4752.3,2662.5,-2089.8,-20.9,0,16230.0,16220.0,-0.000616,0.002113,-0.002729,0
2025-09-11,2025-03-13,A052400,코나아이,중형주→대형주,중형주,대형주,0.00884064,0.00350449,-0.00533614,0.0055225,1085683,3778928,5995.7,13243.2,7247.6,72.48,1,52100.0,51400.0,-0.013436,0.002113,-0.015549,0
2025-09-11,2025-03-13,A025320,시노펙스,대형주→중형주,대형주,중형주,0.00297413,0.0069382,0.00396407,0.00353077,3778928,1085683,13342.5,7532.7,-5809.8,-58.1,0,6990.0,7010.0,0.002861,0.002113,0.000748,1
2025-09-11,2025-03-13,A067630,HLB생명과학,대형주→중형주,대형주,중형주,0.00205187,0.0047593,0.00270743,0.00621802,3778928,1085683,23497.4,5167.1,-18330.4,-183.3,0,3470.0,3460.0,-0.002882,0.002113,-0.004995,0
2025-09-11,2025-03-13,A090710,휴림로봇,소형주→중형주,소형주,중형주,0.00264141,0.00398265,0.00134124,0.00197971,1360212,1085683,2692.8,4323.9,1631.1,16.31,1,2995.0,2955.0,-0.013356,0.002113,-0.015468,0
2025-09-11,2025-03-13,A009520,포스코엠텍,대형주→중형주,대형주,중형주,0.00260546,0.00604202,0.00343656,0.0034097,3778928,1085683,12885.0,6559.7,-6325.3,-63.25,0,12900.0,12860.0,-0.003101,0.002113,-0.005214,0
2025-09-11,2025-03-13,A267980,매일유업,중형주→소형주,중형주,소형주,0.00330836,0.00208344,-0.00122492,0.00374529,1085683,1360212,4066.2,2833.9,-1232.3,-12.32,0,36200.0,36050.0,-0.004144,0.002113,-0.006256,0
2025-09-11,2025-03-13,A045660,에이텍,중형주→소형주,중형주,소형주,0.00127521,0.00080032,-0.00047489,0.00366196,1085683,1360212,3975.7,1088.6,-2887.1,-28.87,0,13250.0,13150.0,-0.007547,0.002113,-0.00966,0
2025-09-11,2025-03-13,A023410,유진기업,중형주→소형주,중형주,소형주,0.00315279,0.0019624,-0.00119039,0.00358376,1085683,1360212,3890.8,2669.3,-1221.5,-12.22,0,3500.0,3445.0,-0.015714,0.002113,-0.017827,0
2025-09-11,2025-03-13,A078130,국일제지,대형주→중형주,대형주,중형주,0.00258094,0.00600378,0.00342283,0.00506165,3778928,1085683,19127.6,6518.2,-12609.4,-126.09,0,472.0,472.0,0.0,0.002113,-0.002113,0
2025-09-11,2025-03-13,A347700,스피어,소형주→중형주,소형주,중형주,0.00306996,0.00474016,0.00167019,0.0013877,1360212,1085683,1887.6,5146.3,3258.7,32.59,1,10600.0,10710.0,0.010377,0.002113,0.008265,1
2025-09-11,2025-03-13,A110990,디아이티,중형주→소형주,중형주,소형주,0.00295309,0.00182289,-0.00113021,0.0036362,1085683,1360212,3947.8,2479.5,-1468.2,-14.68,0,13410.0,13090.0,-0.023863,0.002113,-0.025976,0
2025-09-11,2025-03-13,A114810,한솔아이원스,소형주→중형주,소형주,중형주,0.00210889,0.00321955,0.00111066,0.00186314,1360212,1085683,2534.3,3495.4,961.2,9.61,1,9990.0,9980.0,-0.001001,0.002113,-0.003114,0
2025-09-11,2025-03-13,A216080,제테마,중형주→소형주,중형주,소형주,0.0025946,0.00161169,-0.00098291,0.0034381,1085683,1360212,3732.7,2192.2,-1540.4,-15.4,0,6210.0,6100.0,-0.017713,0.002113,-0.019826,0
2025-09-11,2025-03-13,A383310,에코프로에이치엔,대형주→중형주,대형주,중형주,0.00249243,0.00578604,0.00329361,0.00327829,3778928,1085683,12388.4,6281.8,-6106.6,-61.07,0,24500.0,24450.0,-0.002041,0.002113,-0.004154,0
2025-09-11,2025-03-13,A368770,파이버프로,중형주→소형주,중형주,소형주,0.00234659,0.00147423,-0.00087236,0.00376504,1085683,1360212,4087.6,2005.3,-2082.4,-20.82,0,6130.0,6090.0,-0.006525,0.002113,-0.008638,0
2025-09-11,2025-03-13,A107640,한중엔시에스,소형주→중형주,소형주,중형주,0.00230893,0.00376882,0.00145989,0.00180612,1360212,1085683,2456.7,4091.7,1635.0,16.35,1,34500.0,36850.0,0.068116,0.002113,0.066003,1
2025-09-11,2025-03-13,A067390,아스트,중형주→소형주,중형주,소형주,0.00259299,0.00161894,-0.00097405,0.00396668,1085683,1360212,4306.6,2202.1,-2104.5,-21.04,0,552.0,545.0,-0.012681,0.002113,-0.014794,0
2025-09-11,2025-03-13,A115450,HLB테라퓨틱스,대형주→소형주,대형주,소형주,0.00124827,0.00188077,0.0006325,0.00381501,3778928,1360212,14416.7,2558.2,-11858.4,-118.58,0,3050.0,3025.0,-0.008197,0.002113,-0.01031,0
2025-09-11,2025-03-13,A304360,에스바이오메딕스,중형주→소형주,중형주,소형주,0.00304009,0.00187877,-0.00116132,0.00425758,1085683,1360212,4622.4,2555.5,-2066.9,-20.67,0,22000.0,21500.0,-0.022727,0.002113,-0.02484,0
2025-09-11,2025-03-13,A218410,RFHIC,중형주→대형주,중형주,대형주,0.00878559,0.00366659,-0.005119,0.00584123,1085683,3778928,6341.7,13855.8,7514.1,75.14,1,28450.0,29550.0,0.038664,0.002113,0.036551,1
2025-09-11,2025-03-13,A356860,티엘비,소형주→중형주,소형주,중형주,0.00281299,0.00426548,0.00145249,0.00161082,1360212,1085683,2191.1,4631.0,2439.9,24.4,1,38750.0,38450.0,-0.007742,0.002113,-0.009855,0
2025-09-11,2025-03-13,A418550,제이오,중형주→소형주,중형주,소형주,0.00317845,0.00194626,-0.00123219,0.00465566,1085683,1360212,5054.6,2647.3,-2407.2,-24.07,0,8520.0,8250.0,-0.03169,0.002113,-0.033803,0
2025-09-11,2025-03-13,A067080,대화제약,중형주→소형주,중형주,소형주,0.00315176,0.00196428,-0.00118749,0.0038594,1085683,1360212,4190.1,2671.8,-1518.2,-15.18,0,14530.0,14320.0,-0.014453,0.002113,-0.016566,0
2025-09-11,2025-03-13,A255220,SG,중형주→소형주,중형주,소형주,0.00259839,0.00165768,-0.0009407,0.00357956,1085683,1360212,3886.3,2254.8,-1631.5,-16.31,0,2260.0,2280.0,0.00885,0.002113,0.006737,1
2025-09-11,2025-03-13,A027360,아주IB투자,중형주→소형주,중형주,소형주,0.00321831,0.00203517,-0.00118315,0.00362522,1085683,1360212,3935.8,2768.3,-1167.6,-11.68,0,2280.0,2280.0,0.0,0.002113,-0.002113,0
2025-09-11,2025-03-13,A166090,하나머티리얼즈,대형주→중형주,대형주,중형주,0.00283938,0.00679461,0.00395524,0.00365723,3778928,1085683,13820.4,7376.8,-6443.6,-64.44,0,29600.0,30450.0,0.028716,0.002113,0.026603,1
2025-09-11,2025-03-13,A124500,아이티센글로벌,소형주→중형주,소형주,중형주,0.00322589,0.00480409,0.0015782,0.00125716,1360212,1085683,1710.0,5215.7,3505.7,35.06,1,18830.0,18350.0,-0.025491,0.002113,-0.027604,0
2025-09-11,2025-03-13,A060720,KH바텍,소형주→중형주,소형주,중형주,0.00233718,0.0035663,0.00122912,0.00191499,1360212,1085683,2604.8,3871.9,1267.1,12.67,1,13370.0,13350.0,-0.001496,0.002113,-0.003609,0
2025-09-11,2025-03-13,A127120,제이에스링크,소형주→중형주,소형주,중형주,0.00384216,0.00594174,0.00209958,0.00118628,1360212,1085683,1613.6,6450.8,4837.3,48.37,1,17560.0,17770.0,0.011959,0.002113,0.009846,1
2025-09-11,2025-03-13,A290650,엘앤씨바이오,중형주→대형주,중형주,대형주,0.01445722,0.00569374,-0.00876348,0.00703678,1085683,3778928,7639.7,21516.2,13876.5,138.77,1,50400.0,49400.0,-0.019841,0.002113,-0.021954,0
2025-09-11,2025-03-13,A068240,다원시스,중형주→소형주,중형주,소형주,0.00305041,0.00190931,-0.0011411,0.00521943,1085683,1360212,5666.7,2597.1,-3069.6,-30.7,0,6860.0,6790.0,-0.010204,0.002113,-0.012317,0
2025-09-11,2025-03-13,A126340,비나텍,소형주→중형주,소형주,중형주,0.0023994,0.00363796,0.00123857,0.00134637,1360212,1085683,1831.4,3949.7,2118.3,21.18,1,51000.0,50600.0,-0.007843,0.002113,-0.009956,0
2025-09-11,2025-03-13,A265520,AP시스템,중형주→소형주,중형주,소형주,0.00312854,0.00196509,-0.00116345,0.00356637,1085683,1360212,3871.9,2672.9,-1199.0,-11.99,0,17840.0,17720.0,-0.006726,0.002113,-0.008839,0
2025-09-11,2025-03-13,A121800,비덴트,중형주→소형주,중형주,소형주,0.00298642,0.00188852,-0.0010979,0.00357332,1085683,1360212,3879.5,2568.8,-1310.7,-13.11,0,3320.0,3320.0,0.0,0.002113,-0.002113,0
2025-09-11,2025-03-13,A084990,헬릭스미스,소형주→중형주,소형주,중형주,0.0021711,0.00337505,0.00120395,0.00091312,1360212,1085683,1242.0,3664.2,2422.2,24.22,1,6380.0,6490.0,0.017241,0.002113,0.015129,1
2025-09-11,2025-03-13,A045390,대아티아이,소형주→중형주,소형주,중형주,0.00242199,0.00364161,0.00121962,0.0019242,1360212,1085683,2617.3,3953.6,1336.3,13.36,1,4655.0,4580.0,-0.016112,0.002113,-0.018225,0
2025-09-11,2025-03-13,A071280,로체시스템즈,중형주→소형주,중형주,소형주,0.0023063,0.00143251,-0.00087379,0.00356138,1085683,1360212,3866.5,1948.5,-1918.0,-19.18,0,12940.0,12710.0,-0.017774,0.002113,-0.019887,0
2025-09-11,2025-03-13,A033100,제룡전기,대형주→중형주,대형주,중형주,0.00276953,0.00643341,0.00366388,0.00338037,3778928,1085683,12774.2,6984.6,-5789.5,-57.9,0,35550.0,35500.0,-0.001406,0.002113,-0.003519,0
2025-09-11,2025-03-13,A393890,더블유씨피,중형주→소형주,중형주,소형주,0.00271692,0.0017181,-0.00099882,0.00415675,1085683,1360212,4512.9,2337.0,-2175.9,-21.76,0,6890.0,6890.0,0.0,0.002113,-0.002113,0
2025-09-11,2025-03-13,A360070,탑머티리얼,중형주→소형주,중형주,소형주,0.00206376,0.00131706,-0.0007467,0.00340382,1085683,1360212,3695.5,1791.5,-1904.0,-19.04,0,21750.0,21950.0,0.009195,0.002113,0.007083,1
2025-09-11,2025-03-13,A200710,에이디테크놀로지,소형주→중형주,소형주,중형주,0.00230219,0.0034196,0.00111741,0.00198659,1360212,1085683,2702.2,3712.6,1010.4,10.1,1,23200.0,22550.0,-0.028017,0.002113,-0.03013,0
