정기변경일,직전정기변경일,종목코드,종목명,케이스,이전섹터,신규섹터,이전비중_T1,신규비중_T,비중변화량(Δw)_회귀기준,이전비중_prevRebal,이전AUM_cur(백만원),신규AUM_cur(백만원),이전금액(백만원),신규금액(백만원),차이(백만원),차이(억원),이득여부,전날종가(T-1),당일종가(T),종목수익률,코스닥수익률(벤치마크),초과수익률,초과승리여부
2024-03-14,2023-09-14,A073570,리튬포어스,중형주→소형주,중형주,소형주,0.00259772,0.00147685,-0.00112086,0.00449172,741741,899614,3331.7,1328.6,-2003.1,-20.03,0,5830.0,5580.0,-0.042882,-0.002708,-0.040174,0
2024-03-14,2023-09-14,A396270,넥스트칩,중형주→소형주,중형주,소형주,0.00295579,0.00172711,-0.00122868,0.00388766,741741,899614,2883.6,1553.7,-1329.9,-13.3,0,12890.0,12680.0,-0.016292,-0.002708,-0.013584,0
2024-03-14,2023-09-14,A047560,이스트소프트,소형주→중형주,소형주,중형주,0.00277162,0.00429249,0.00152087,0.0014031,899614,741741,1262.2,3183.9,1921.7,19.22,1,32000.0,31100.0,-0.028125,-0.002708,-0.025417,0
2024-03-14,2023-09-14,A040300,YTN,중형주→소형주,중형주,소형주,0.00263309,0.0015672,-0.00106589,0.00449164,741741,899614,3331.6,1409.9,-1921.8,-19.22,0,4935.0,4945.0,0.002026,-0.002708,0.004734,1
2024-03-14,2023-09-14,A182400,엔케이젠바이오텍코리아,중형주→소형주,중형주,소형주,0.00212283,0.00122351,-0.00089932,0.00717727,741741,899614,5323.7,1100.7,-4223.0,-42.23,0,1954.0,1896.0,-0.029683,-0.002708,-0.026975,0
2024-03-14,2023-09-14,A174900,앱클론,소형주→중형주,소형주,중형주,0.00224613,0.00353258,0.00128646,0.0018925,899614,741741,1702.5,2620.3,917.7,9.18,1,19150.0,18900.0,-0.013055,-0.002708,-0.010347,0
2024-03-14,2023-09-14,A241710,코스메카코리아,소형주→중형주,소형주,중형주,0.00269402,0.00420308,0.00150906,0.00209435,899614,741741,1884.1,3117.6,1233.5,12.33,1,33400.0,32700.0,-0.020958,-0.002708,-0.01825,0
2024-03-14,2023-09-14,A041190,우리기술투자,중형주→대형주,중형주,대형주,0.01062838,0.00411614,-0.00651224,0.00349581,741741,3744233,2593.0,15411.8,12818.8,128.19,1,9960.0,9670.0,-0.029116,-0.002708,-0.026408,0
2024-03-14,2023-09-14,A080220,제주반도체,소형주→대형주,소형주,대형주,0.00676325,0.0044332,-0.00233006,0.00118101,899614,3744233,1062.5,16598.9,15536.5,155.36,1,26000.0,25400.0,-0.023077,-0.002708,-0.020369,0
2024-03-14,2023-09-14,A041020,폴라리스오피스,소형주→중형주,소형주,중형주,0.00283537,0.00438664,0.00155127,0.00196155,899614,741741,1764.6,3253.7,1489.1,14.89,1,7550.0,7330.0,-0.029139,-0.002708,-0.026431,0
2024-03-14,2023-09-14,A087010,펩트론,대형주→중형주,대형주,중형주,0.00276707,0.00620614,0.00343907,0.00437712,3744233,741741,16389.0,4603.3,-11785.6,-117.86,0,25650.0,25000.0,-0.025341,-0.002708,-0.022633,0
2024-03-14,2023-09-14,A298830,슈어소프트테크,중형주→소형주,중형주,소형주,0.0037634,0.00218381,-0.00157959,0.00445932,741741,899614,3307.7,1964.6,-1343.1,-13.43,0,5630.0,5500.0,-0.023091,-0.002708,-0.020383,0
2024-03-14,2023-09-14,A094480,갤럭시아머니트리,소형주→중형주,소형주,중형주,0.00253318,0.00398953,0.00145635,0.00150586,899614,741741,1354.7,2959.2,1604.5,16.05,1,8550.0,8450.0,-0.011696,-0.002708,-0.008988,0
2024-03-14,2023-09-14,A107600,새빗켐,중형주→소형주,중형주,소형주,0.00374262,0.00216438,-0.00157823,0.00472484,741741,899614,3504.6,1947.1,-1557.5,-15.57,0,60600.0,59000.0,-0.026403,-0.002708,-0.023695,0
2024-03-14,2023-09-14,A025320,시노펙스,중형주→대형주,중형주,대형주,0.01294789,0.00420066,-0.00874723,0.00395008,741741,3744233,2929.9,15728.3,12798.3,127.98,1,12160.0,9890.0,-0.186678,-0.002708,-0.18397,0
2024-03-14,2023-09-14,A064800,포니링크,소형주→중형주,소형주,중형주,0.00237564,0.00360824,0.0012326,0.00070392,899614,741741,633.3,2676.4,2043.1,20.43,1,3200.0,3050.0,-0.046875,-0.002708,-0.044167,0
2024-03-14,2023-09-14,A290670,대보마그네틱,중형주→소형주,중형주,소형주,0.00316932,0.00182918,-0.00134013,0.00376498,741741,899614,2792.6,1645.6,-1147.1,-11.47,0,31750.0,30850.0,-0.028346,-0.002708,-0.025638,0
2024-03-14,2023-09-14,A092870,엑시콘,소형주→중형주,소형주,중형주,0.0023638,0.00364932,0.00128552,0.00126001,899614,741741,1133.5,2706.9,1573.3,15.73,1,28850.0,27950.0,-0.031196,-0.002708,-0.028488,0
2024-03-14,2023-09-14,A090710,휴림로봇,중형주→소형주,중형주,소형주,0.00220789,0.00124469,-0.0009632,0.00356971,741741,899614,2647.8,1119.7,-1528.1,-15.28,0,2455.0,2330.0,-0.050916,-0.002708,-0.048208,0
2024-03-14,2023-09-14,A214680,디알텍,중형주→소형주,중형주,소형주,0.00343228,0.00200836,-0.00142393,0.00637718,741741,899614,4730.2,1806.7,-2923.5,-29.23,0,3690.0,3635.0,-0.014905,-0.002708,-0.012197,0
2024-03-14,2023-09-14,A023410,유진기업,소형주→중형주,소형주,중형주,0.00217787,0.00354033,0.00136246,0.00211721,899614,741741,1904.7,2626.0,721.3,7.21,1,3730.0,3805.0,0.020107,-0.002708,0.022815,1
2024-03-14,2023-09-14,A270660,에브리봇,소형주→중형주,소형주,중형주,0.0023801,0.00371944,0.00133934,0.0013253,899614,741741,1192.3,2758.9,1566.6,15.67,1,25850.0,25350.0,-0.019342,-0.002708,-0.016634,0
2024-03-14,2023-09-14,A048870,시너지이노베이션,중형주→소형주,중형주,소형주,0.00303126,0.00174749,-0.00128377,0.00400892,741741,899614,2973.6,1572.1,-1401.5,-14.02,0,2885.0,2800.0,-0.029463,-0.002708,-0.026755,0
2024-03-14,2023-09-14,A032620,유비케어,소형주→중형주,소형주,중형주,0.00244017,0.00364354,0.00120336,0.00196995,899614,741741,1772.2,2702.6,930.4,9.3,1,6190.0,5800.0,-0.063005,-0.002708,-0.060297,0
2024-03-14,2023-09-14,A078130,국일제지,소형주→대형주,소형주,대형주,0.00681167,0.0045704,-0.00224127,0.00077449,899614,3744233,696.7,17112.7,16415.9,164.16,1,800.0,800.0,0.0,-0.002708,0.002708,1
2024-03-14,2023-09-14,A088390,이녹스,중형주→소형주,중형주,소형주,0.00299279,0.00171749,-0.0012753,0.00347722,741741,899614,2579.2,1545.1,-1034.1,-10.34,0,25100.0,24250.0,-0.033865,-0.002708,-0.031156,0
2024-03-14,2023-09-14,A399720,가온칩스,중형주→대형주,중형주,대형주,0.01427328,0.00544318,-0.00883011,0.00657574,741741,3744233,4877.5,20380.5,15503.0,155.03,1,97800.0,93500.0,-0.043967,-0.002708,-0.041259,0
2024-03-14,2023-09-14,A110990,디아이티,소형주→중형주,소형주,중형주,0.0028548,0.00454926,0.00169446,0.00180798,899614,741741,1626.5,3374.4,1747.9,17.48,1,20000.0,20000.0,0.0,-0.002708,0.002708,1
2024-03-14,2023-09-14,A297090,씨에스베어링,중형주→소형주,중형주,소형주,0.00267789,0.00158447,-0.00109342,0.00393001,741741,899614,2915.1,1425.4,-1489.6,-14.9,0,7730.0,7700.0,-0.003881,-0.002708,-0.001173,0
2024-03-14,2023-09-14,A114810,한솔아이원스,소형주→중형주,소형주,중형주,0.00289512,0.00461352,0.00171839,0.00209975,899614,741741,1889.0,3422.0,1533.1,15.33,1,13060.0,13060.0,0.0,-0.002708,0.002708,1
2024-03-14,2023-09-14,A216080,제테마,중형주→소형주,중형주,소형주,0.00322838,0.00191359,-0.0013148,0.00537171,741741,899614,3984.4,1721.5,-2262.9,-22.63,0,14230.0,14200.0,-0.002108,-0.002708,0.0006,1
2024-03-14,2023-09-14,A036620,감성코퍼레이션,중형주→소형주,중형주,소형주,0.00347351,0.00208034,-0.00139317,0.00424747,741741,899614,3150.5,1871.5,-1279.0,-12.79,0,3015.0,3040.0,0.008292,-0.002708,0.011,1
2024-03-14,2023-09-14,A354320,알멕,중형주→소형주,중형주,소형주,0.00347104,0.0020063,-0.00146474,0.00603439,741741,899614,4476.0,1804.9,-2671.1,-26.71,0,42750.0,41600.0,-0.026901,-0.002708,-0.024193,0
2024-03-14,2023-09-14,A204620,글로벌텍스프리,중형주→소형주,중형주,소형주,0.00354214,0.00207829,-0.00146385,0.00471085,741741,899614,3494.2,1869.7,-1624.6,-16.25,0,4910.0,4850.0,-0.01222,-0.002708,-0.009512,0
2024-03-14,2023-09-14,A115450,HLB테라퓨틱스,중형주→대형주,중형주,대형주,0.00962312,0.00392942,-0.0056937,0.00346724,741741,3744233,2571.8,14712.7,12140.9,121.41,1,9720.0,9950.0,0.023663,-0.002708,0.026371,1
2024-03-14,2023-09-14,A100790,미래에셋벤처투자,소형주→중형주,소형주,중형주,0.00242145,0.00381932,0.00139787,0.00207102,899614,741741,1863.1,2832.9,969.8,9.7,1,5880.0,5820.0,-0.010204,-0.002708,-0.007496,0
2024-03-14,2023-09-14,A031330,에스에이엠티,중형주→소형주,중형주,소형주,0.00365847,0.00215046,-0.00150801,0.0034823,741741,899614,2583.0,1934.6,-648.4,-6.48,0,2880.0,2850.0,-0.010417,-0.002708,-0.007709,0
2024-03-14,2023-09-14,A083650,비에이치아이,소형주→중형주,소형주,중형주,0.00229263,0.00388804,0.00159541,0.00165261,899614,741741,1486.7,2883.9,1397.2,13.97,1,9810.0,10440.0,0.06422,-0.002708,0.066928,1
2024-03-14,2023-09-14,A370090,퓨런티어,중형주→소형주,중형주,소형주,0.00245816,0.00153112,-0.00092704,0.00353131,741741,899614,2619.3,1377.4,-1241.9,-12.42,0,23650.0,24800.0,0.048626,-0.002708,0.051334,1
2024-03-14,2023-09-14,A235980,메드팩토,소형주→중형주,소형주,중형주,0.00393609,0.00630064,0.00236455,0.00166796,899614,741741,1500.5,4673.4,3172.9,31.73,1,15520.0,15590.0,0.00451,-0.002708,0.007218,1
2024-03-14,2023-09-14,A027360,아주IB투자,소형주→중형주,소형주,중형주,0.00241401,0.00381048,0.00139647,0.0020577,899614,741741,1851.1,2826.4,975.3,9.75,1,2645.0,2620.0,-0.009452,-0.002708,-0.006744,0
2024-03-14,2023-09-14,A290650,엘앤씨바이오,대형주→중형주,대형주,중형주,0.00282366,0.00651139,0.00368773,0.00459668,3744233,741741,17211.0,4829.8,-12381.3,-123.81,0,23800.0,23850.0,0.002101,-0.002708,0.004809,1
2024-03-14,2023-09-14,A285490,노바텍,중형주→소형주,중형주,소형주,0.00279451,0.00163597,-0.00115854,0.00374177,741741,899614,2775.4,1471.7,-1303.7,-13.04,0,20800.0,20500.0,-0.014423,-0.002708,-0.011715,0
2024-03-14,2023-09-14,A078590,휴림에이텍,중형주→소형주,중형주,소형주,0.00068109,0.00037675,-0.00030435,0.00390921,741741,899614,2899.6,338.9,-2560.7,-25.61,0,989.0,921.0,-0.068756,-0.002708,-0.066048,0
2024-03-14,2023-09-14,A126340,비나텍,중형주→소형주,중형주,소형주,0.00354049,0.00209383,-0.00144665,0.00409936,741741,899614,3040.7,1883.6,-1157.0,-11.57,0,45800.0,45600.0,-0.004367,-0.002708,-0.001659,0
2024-03-14,2023-09-14,A265520,AP시스템,소형주→중형주,소형주,중형주,0.00249288,0.00391735,0.00142447,0.00211565,899614,741741,1903.3,2905.7,1002.4,10.02,1,21600.0,21300.0,-0.013889,-0.002708,-0.011181,0
2024-03-14,2023-09-14,A298540,더네이쳐홀딩스,중형주→소형주,중형주,소형주,0.0027022,0.00161399,-0.00108821,0.00432359,741741,899614,3207.0,1452.0,-1755.0,-17.55,0,14420.0,14500.0,0.005548,-0.002708,0.008256,1
2024-03-14,2023-09-14,A066790,씨씨에스,소형주→중형주,소형주,중형주,0.00214946,0.00377589,0.00162643,0.00026266,899614,741741,236.3,2800.7,2564.4,25.64,1,5080.0,5600.0,0.102362,-0.002708,0.10507,1
2024-03-14,2023-09-14,A278650,HLB바이오스텝,소형주→중형주,소형주,중형주,0.00251681,0.00400037,0.00148356,0.00208694,899614,741741,1877.4,2967.2,1089.8,10.9,1,3900.0,3890.0,-0.002564,-0.002708,0.000144,1
2024-03-14,2023-09-14,A095660,네오위즈,대형주→중형주,대형주,중형주,0.00258704,0.00592671,0.00333967,0.00419521,3744233,741741,15707.8,4396.1,-11311.8,-113.12,0,22450.0,22350.0,-0.004454,-0.002708,-0.001746,0
2024-03-14,2023-09-14,A405100,큐알티,소형주→중형주,소형주,중형주,0.00324847,0.0050139,0.00176543,0.00120954,899614,741741,1088.1,3719.0,2630.9,26.31,1,35000.0,33900.0,-0.031429,-0.002708,-0.02872,0
2024-03-14,2023-09-14,A033290,로젠,중형주→소형주,중형주,소형주,0.00230068,0.00134963,-0.00095105,0.00779242,741741,899614,5780.0,1214.2,-4565.8,-45.66,0,3225.0,3185.0,-0.012403,-0.002708,-0.009695,0
2024-03-14,2023-09-14,A217820,원익피앤이,중형주→소형주,중형주,소형주,0.00355679,0.00210196,-0.00145483,0.00403695,741741,899614,2994.4,1891.0,-1103.4,-11.03,0,5900.0,5870.0,-0.005085,-0.002708,-0.002377,0
2024-03-14,2023-09-14,A114840,아이패밀리에스씨,소형주→중형주,소형주,중형주,0.00236576,0.00372855,0.00136279,0.0019248,899614,741741,1731.6,2765.6,1034.0,10.34,1,18210.0,18010.0,-0.010983,-0.002708,-0.008275,0
2024-03-14,2023-09-14,A294090,이오플로우,대형주→소형주,대형주,소형주,0.00074926,0.00106497,0.00031571,0.00395525,3744233,899614,14809.4,958.1,-13851.3,-138.51,0,4710.0,4640.0,-0.014862,-0.002708,-0.012154,0
2024-03-14,2023-09-14,A016790,현대사료,대형주→소형주,대형주,소형주,0.00097979,0.00141365,0.00043386,0.00402058,3744233,899614,15054.0,1271.7,-13782.3,-137.82,0,994.0,994.0,0.0,-0.002708,0.002708,1
2024-03-14,2023-09-14,A051370,인터플렉스,소형주→중형주,소형주,중형주,0.00240835,0.00378167,0.00137332,0.0018298,899614,741741,1646.1,2805.0,1158.9,11.59,1,13670.0,13470.0,-0.014631,-0.002708,-0.011922,0
2024-03-14,2023-09-14,A102940,코오롱생명과학,중형주→소형주,중형주,소형주,0.00313154,0.00196775,-0.00116379,0.00398841,741741,899614,2958.4,1770.2,-1188.2,-11.88,0,21600.0,22850.0,0.05787,-0.002708,0.060578,1
2024-03-14,2023-09-14,A083450,GST,소형주→중형주,소형주,중형주,0.00377189,0.00614526,0.00237337,0.00170704,899614,741741,1535.7,4558.2,3022.5,30.23,1,53600.0,54800.0,0.022388,-0.002708,0.025096,1
2024-03-14,2023-09-14,A051980,중앙첨단소재,소형주→중형주,소형주,중형주,0.00245747,0.00418536,0.00172789,0.00123273,899614,741741,1109.0,3104.5,1995.5,19.95,1,4145.0,4430.0,0.068758,-0.002708,0.071466,1
2024-03-14,2023-09-14,A030530,원익홀딩스,소형주→중형주,소형주,중형주,0.0022954,0.00359277,0.00129736,0.00195994,899614,741741,1763.2,2664.9,901.7,9.02,1,3935.0,3865.0,-0.017789,-0.002708,-0.015081,0
