정기변경일,직전정기변경일,종목코드,종목명,케이스,이전섹터,신규섹터,이전비중_T1,신규비중_T,비중변화량(Δw)_회귀기준,이전비중_prevRebal,이전AUM_cur(백만원),신규AUM_cur(백만원),이전금액(백만원),신규금액(백만원),차이(백만원),차이(억원),이득여부,전날종가(T-1),당일종가(T),종목수익률,코스닥수익률(벤치마크),초과수익률,초과승리여부
2024-09-12,2024-03-14,A018290,브이티,중형주→대형주,중형주,대형주,0.01774145,0.00734484,-0.0103966,0.00739307,911474,1282181,6738.6,9417.4,2678.8,26.79,1,33600.0,35200.0,0.047619,0.030462,0.017158,1
2024-09-12,2024-03-14,A241710,코스메카코리아,중형주→대형주,중형주,대형주,0.01381534,0.00550306,-0.00831228,0.00420308,911474,1282181,3831.0,7055.9,3224.9,32.25,1,87700.0,88400.0,0.007982,0.030462,-0.02248,0
2024-09-12,2024-03-14,A041190,우리기술투자,대형주→중형주,대형주,중형주,0.00332776,0.00803453,0.00470677,0.00411614,1282181,911474,5277.6,7323.3,2045.6,20.46,1,6320.0,6600.0,0.044304,0.030462,0.013842,1
2024-09-12,2024-03-14,A123040,엠에스오토텍,소형주→중형주,소형주,중형주,0.00201001,0.00332818,0.00131817,0.00174677,331638,911474,579.3,3033.5,2454.3,24.54,1,3220.0,3320.0,0.031056,0.030462,0.000594,1
2024-09-12,2024-03-14,A080220,제주반도체,대형주→중형주,대형주,중형주,0.00263183,0.00668869,0.00405686,0.0044332,1282181,911474,5684.2,6096.6,412.4,4.12,1,12190.0,13400.0,0.099262,0.030462,0.0688,1
2024-09-12,2024-03-14,A056080,유진로봇,중형주→소형주,중형주,소형주,0.00307636,0.00196863,-0.00110773,0.00428888,911474,331638,3909.2,652.9,-3256.3,-32.56,0,5560.0,5960.0,0.071942,0.030462,0.041481,1
2024-09-12,2024-03-14,A382840,원준,중형주→소형주,중형주,소형주,0.00229986,0.00142674,-0.00087312,0.00352334,911474,331638,3211.4,473.2,-2738.3,-27.38,0,10210.0,10610.0,0.039177,0.030462,0.008716,1
2024-09-12,2024-03-14,A257720,실리콘투,중형주→대형주,중형주,대형주,0.03667831,0.01566527,-0.02101304,0.0065629,911474,1282181,5981.9,20085.7,14103.8,141.04,1,40850.0,44150.0,0.080783,0.030462,0.050322,1
2024-09-12,2024-03-14,A117730,티로보틱스,중형주→소형주,중형주,소형주,0.00211529,0.0013256,-0.00078969,0.00470128,911474,331638,4285.1,439.6,-3845.5,-38.45,0,8040.0,8440.0,0.049751,0.030462,0.01929,1
2024-09-12,2024-03-14,A087010,펩트론,중형주→대형주,중형주,대형주,0.01599649,0.00653816,-0.00945834,0.00620614,911474,1282181,5656.7,8383.1,2726.4,27.26,1,52500.0,54300.0,0.034286,0.030462,0.003824,1
2024-09-12,2024-03-14,A298830,슈어소프트테크,소형주→중형주,소형주,중형주,0.00212019,0.00362984,0.00150964,0.00218381,331638,911474,724.2,3308.5,2584.3,25.84,1,4465.0,4760.0,0.066069,0.030462,0.035608,1
2024-09-12,2024-03-14,A425420,티에프이,중형주→소형주,중형주,소형주,0.00257679,0.00161745,-0.00095935,0.00519805,911474,331638,4737.9,536.4,-4201.5,-42.01,0,15350.0,16140.0,0.051466,0.030462,0.021004,1
2024-09-12,2024-03-14,A432720,퀄리타스반도체,중형주→소형주,중형주,소형주,0.00201881,0.00132869,-0.00069012,0.00487693,911474,331638,4445.2,440.6,-4004.5,-40.05,0,10050.0,11080.0,0.102488,0.030462,0.072026,1
2024-09-12,2024-03-14,A358570,지아이이노베이션,중형주→대형주,중형주,대형주,0.00806785,0.00324492,-0.00482293,0.00674669,911474,1282181,6149.4,4160.6,-1988.9,-19.89,0,12370.0,12590.0,0.017785,0.030462,-0.012677,0
2024-09-12,2024-03-14,A064800,포니링크,중형주→소형주,중형주,소형주,0.00235644,0.00147988,-0.00087656,0.00360824,911474,331638,3288.8,490.8,-2798.0,-27.98,0,1250.0,1315.0,0.052,0.030462,0.021538,1
2024-09-12,2024-03-14,A214430,아이쓰리시스템,소형주→중형주,소형주,중형주,0.0021164,0.00345542,0.00133903,0.00174554,331638,911474,578.9,3149.5,2570.6,25.71,1,33000.0,33550.0,0.016667,0.030462,-0.013795,0
2024-09-12,2024-03-14,A064290,인텍플러스,중형주→소형주,중형주,소형주,0.00254066,0.00154955,-0.0009911,0.00529955,911474,331638,4830.4,513.9,-4316.5,-43.17,0,13390.0,13680.0,0.021658,0.030462,-0.008804,0
2024-09-12,2024-03-14,A092870,엑시콘,중형주→소형주,중형주,소형주,0.00203279,0.00135602,-0.00067677,0.00364932,911474,331638,3326.3,449.7,-2876.6,-28.77,0,10560.0,11800.0,0.117424,0.030462,0.086963,1
2024-09-12,2024-03-14,A348210,넥스틴,대형주→중형주,대형주,중형주,0.0028198,0.00680669,0.00398688,0.00368236,1282181,911474,4721.5,6204.1,1482.7,14.83,1,43100.0,45000.0,0.044084,0.030462,0.013622,1
2024-09-12,2024-03-14,A270660,에브리봇,중형주→소형주,중형주,소형주,0.00285231,0.00196016,-0.00089215,0.00371944,911474,331638,3390.2,650.1,-2740.1,-27.4,0,15810.0,18200.0,0.15117,0.030462,0.120709,1
2024-09-12,2024-03-14,A048870,시너지이노베이션,소형주→중형주,소형주,중형주,0.00219809,0.00363785,0.00143976,0.00174749,331638,911474,579.5,3315.8,2736.3,27.36,1,2945.0,3035.0,0.03056,0.030462,9.9e-05,1
2024-09-12,2024-03-14,A032620,유비케어,중형주→소형주,중형주,소형주,0.00299878,0.00184764,-0.00115114,0.00364354,911474,331638,3321.0,612.7,-2708.2,-27.08,0,3895.0,4020.0,0.032092,0.030462,0.001631,1
2024-09-12,2024-03-14,A053080,케이엔솔,중형주→소형주,중형주,소형주,0.00302576,0.00185781,-0.00116795,0.00356714,911474,331638,3251.4,616.1,-2635.2,-26.35,0,15780.0,16230.0,0.028517,0.030462,-0.001944,0
2024-09-12,2024-03-14,A069080,웹젠,중형주→대형주,중형주,대형주,0.00853708,0.00342254,-0.00511454,0.00694471,911474,1282181,6329.9,4388.3,-1941.6,-19.42,0,16560.0,16800.0,0.014493,0.030462,-0.015969,0
2024-09-12,2024-03-14,A399720,가온칩스,대형주→중형주,대형주,중형주,0.00285532,0.00711754,0.00426222,0.00544318,1282181,911474,6979.1,6487.5,-491.7,-4.92,0,39650.0,42750.0,0.078184,0.030462,0.047723,1
2024-09-12,2024-03-14,A086390,유니테스트,중형주→소형주,중형주,소형주,0.00261228,0.00164692,-0.00096535,0.0045427,911474,331638,4140.6,546.2,-3594.4,-35.94,0,8380.0,8850.0,0.056086,0.030462,0.025624,1
2024-09-12,2024-03-14,A226950,올릭스,소형주→중형주,소형주,중형주,0.00258101,0.00429743,0.00171642,0.00205444,331638,911474,681.3,3917.0,3235.7,32.36,1,16850.0,17470.0,0.036795,0.030462,0.006334,1
2024-09-12,2024-03-14,A058610,에스피지,대형주→중형주,대형주,중형주,0.00311396,0.00766541,0.00455145,0.0034782,1282181,911474,4459.7,6986.8,2527.1,25.27,1,22400.0,23850.0,0.064732,0.030462,0.034271,1
2024-09-12,2024-03-14,A216080,제테마,소형주→중형주,소형주,중형주,0.00255281,0.00400645,0.00145364,0.00191359,331638,911474,634.6,3651.8,3017.2,30.17,1,15840.0,15480.0,-0.022727,0.030462,-0.053189,0
2024-09-12,2024-03-14,A036620,감성코퍼레이션,소형주→중형주,소형주,중형주,0.00256317,0.00426093,0.00169776,0.00208034,331638,911474,689.9,3883.7,3193.8,31.94,1,3130.0,3240.0,0.035144,0.030462,0.004682,1
2024-09-12,2024-03-14,A107640,한중엔시에스,소형주→중형주,소형주,중형주,0.00364471,0.00589753,0.00225282,0.00161137,331638,911474,534.4,5375.4,4841.1,48.41,1,46150.0,46500.0,0.007584,0.030462,-0.022878,0
2024-09-12,2024-03-14,A299900,위지윅스튜디오,중형주→소형주,중형주,소형주,0.00305279,0.00188268,-0.00117011,0.00569199,911474,331638,5188.1,624.4,-4563.7,-45.64,0,1210.0,1250.0,0.033058,0.030462,0.002596,1
2024-09-12,2024-03-14,A304360,에스바이오메딕스,소형주→중형주,소형주,중형주,0.00285794,0.00479751,0.00193957,0.00091536,331638,911474,303.6,4372.8,4069.2,40.69,1,27600.0,28850.0,0.04529,0.030462,0.014828,1
2024-09-12,2024-03-14,A031330,에스에이엠티,소형주→중형주,소형주,중형주,0.00281994,0.00470252,0.00188258,0.00215046,331638,911474,713.2,4286.2,3573.0,35.73,1,3125.0,3245.0,0.0384,0.030462,0.007938,1
2024-09-12,2024-03-14,A418550,제이오,대형주→중형주,대형주,중형주,0.00312085,0.00750539,0.00438454,0.00457474,1282181,911474,5865.6,6841.0,975.3,9.75,1,15670.0,16300.0,0.040204,0.030462,0.009743,1
2024-09-12,2024-03-14,A255220,SG,소형주→중형주,소형주,중형주,0.00213119,0.00353707,0.00140588,0.00084901,331638,911474,281.6,3223.9,2942.4,29.42,1,2540.0,2625.0,0.033465,0.030462,0.003003,1
2024-09-12,2024-03-14,A235980,메드팩토,중형주→소형주,중형주,소형주,0.00303627,0.00184806,-0.00118822,0.00630064,911474,331638,5742.9,612.9,-5130.0,-51.3,0,6130.0,6250.0,0.019576,0.030462,-0.010886,0
2024-09-12,2024-03-14,A425040,티이엠씨,중형주→소형주,중형주,소형주,0.00295232,0.00177559,-0.00117673,0.00509498,911474,331638,4643.9,588.9,-4055.1,-40.55,0,9390.0,9460.0,0.007455,0.030462,-0.023007,0
2024-09-12,2024-03-14,A082850,우리바이오,소형주→중형주,소형주,중형주,0.00225639,0.00353933,0.00128294,0.00104897,331638,911474,347.9,3226.0,2878.1,28.78,1,5160.0,5040.0,-0.023256,0.030462,-0.053717,0
2024-09-12,2024-03-14,A254490,미래반도체,중형주→소형주,중형주,소형주,0.00247885,0.0019235,-0.00055536,0.00364901,911474,331638,3326.0,637.9,-2688.1,-26.88,0,11640.0,15130.0,0.299828,0.030462,0.269367,1
2024-09-12,2024-03-14,A033160,엠케이전자,중형주→소형주,중형주,소형주,0.0024183,0.00151166,-0.00090663,0.00357457,911474,331638,3258.1,501.3,-2756.8,-27.57,0,7430.0,7780.0,0.047106,0.030462,0.016645,1
2024-09-12,2024-03-14,A278280,천보,대형주→중형주,대형주,중형주,0.00338493,0.00797076,0.00458584,0.00456065,1282181,911474,5847.6,7265.1,1417.6,14.18,1,54000.0,55000.0,0.018519,0.030462,-0.011943,0
2024-09-12,2024-03-14,A126340,비나텍,소형주→중형주,소형주,중형주,0.00205926,0.00332025,0.00126099,0.00209383,331638,911474,694.4,3026.3,2331.9,23.32,1,37500.0,37650.0,0.004,0.030462,-0.026462,0
2024-09-12,2024-03-14,A121800,비덴트,소형주→중형주,소형주,중형주,0.002313,0.00371451,0.00140151,0.00193407,331638,911474,641.4,3385.7,2744.3,27.44,1,3320.0,3320.0,0.0,0.030462,-0.030462,0
2024-09-12,2024-03-14,A032820,우리기술,소형주→중형주,소형주,중형주,0.00294602,0.00537571,0.0024297,0.00182113,331638,911474,604.0,4899.8,4295.9,42.96,1,2055.0,2335.0,0.136253,0.030462,0.105792,1
2024-09-12,2024-03-14,A066790,씨씨에스,중형주→소형주,중형주,소형주,0.00143284,0.0009397,-0.00049314,0.00377589,911474,331638,3441.6,311.6,-3130.0,-31.3,0,1491.0,1638.0,0.098592,0.030462,0.06813,1
2024-09-12,2024-03-14,A176750,듀켐바이오,소형주→중형주,소형주,중형주,0.00310218,0.00505238,0.0019502,0.0013031,331638,911474,432.2,4605.1,4173.0,41.73,1,12720.0,12900.0,0.014151,0.030462,-0.016311,0
2024-09-12,2024-03-14,A071280,로체시스템즈,소형주→중형주,소형주,중형주,0.00218794,0.00361121,0.00142327,0.00102729,331638,911474,340.7,3291.5,2950.8,29.51,1,15850.0,16290.0,0.02776,0.030462,-0.002701,0
2024-09-12,2024-03-14,A033100,제룡전기,중형주→대형주,중형주,대형주,0.01260414,0.00521491,-0.00738923,0.00628265,911474,1282181,5726.5,6686.5,960.0,9.6,1,53200.0,55700.0,0.046992,0.030462,0.016531,1
2024-09-12,2024-03-14,A278650,HLB바이오스텝,중형주→소형주,중형주,소형주,0.00301269,0.00183286,-0.00117983,0.00400037,911474,331638,3646.2,607.8,-3038.4,-30.38,0,2355.0,2400.0,0.019108,0.030462,-0.011353,0
2024-09-12,2024-03-14,A089970,브이엠,중형주→소형주,중형주,소형주,0.00333452,0.00198214,-0.00135238,0.00457444,911474,331638,4169.5,657.4,-3512.1,-35.12,0,9390.0,9350.0,-0.00426,0.030462,-0.034721,0
2024-09-12,2024-03-14,A405100,큐알티,중형주→소형주,중형주,소형주,0.00237097,0.00149115,-0.00087982,0.0050139,911474,331638,4570.0,494.5,-4075.5,-40.76,0,13080.0,13780.0,0.053517,0.030462,0.023055,1
2024-09-12,2024-03-14,A448280,에코아이,중형주→소형주,중형주,소형주,0.00305941,0.00184378,-0.00121563,0.00380981,911474,331638,3472.5,611.5,-2861.1,-28.61,0,21000.0,21200.0,0.009524,0.030462,-0.020938,0
2024-09-12,2024-03-14,A337930,젝시믹스,소형주→중형주,소형주,중형주,0.00247586,0.00395481,0.00147895,0.00110862,331638,911474,367.7,3604.7,3237.0,32.37,1,9360.0,9310.0,-0.005342,0.030462,-0.035803,0
2024-09-12,2024-03-14,A102940,코오롱생명과학,소형주→중형주,소형주,중형주,0.00206734,0.00338842,0.00132108,0.00196775,331638,911474,652.6,3088.5,2435.9,24.36,1,18440.0,18820.0,0.020607,0.030462,-0.009854,0
2024-09-12,2024-03-14,A420770,기가비스,대형주→중형주,대형주,중형주,0.00286043,0.00721944,0.00435901,0.00428434,1282181,911474,5493.3,6580.3,1087.0,10.87,1,36000.0,39300.0,0.091667,0.030462,0.061205,1
2024-09-12,2024-03-14,A445090,에이직랜드,대형주→중형주,대형주,중형주,0.00185748,0.00447241,0.00261492,0.00389604,1282181,911474,4995.4,4076.5,-918.9,-9.19,0,27750.0,28900.0,0.041441,0.030462,0.01098,1
2024-09-12,2024-03-14,A388720,유일로보틱스,소형주→중형주,소형주,중형주,0.0029974,0.00547756,0.00248015,0.00202331,331638,911474,671.0,4992.6,4321.6,43.22,1,29000.0,33000.0,0.137931,0.030462,0.10747,1
2024-09-12,2024-03-14,A101490,에스앤에스텍,대형주→중형주,대형주,중형주,0.00318684,0.00777202,0.00458518,0.00523404,1282181,911474,6711.0,7084.0,373.0,3.73,1,23700.0,25000.0,0.054852,0.030462,0.024391,1
