정기변경일,직전정기변경일,종목코드,종목명,케이스,이전섹터,신규섹터,이전비중_T1,신규비중_T,비중변화량(Δw)_회귀기준,이전비중_prevRebal,이전AUM_cur(백만원),신규AUM_cur(백만원),이전금액(백만원),신규금액(백만원),차이(백만원),차이(억원),이득여부,전날종가(T-1),당일종가(T),종목수익률,코스피수익률(벤치마크),초과수익률,초과승리여부
2025-09-11,2025-03-13,A475150,SK이터닉스,소형주→중형주,소형주,중형주,0.00776657,0.00268513,-0.00508144,0.00576803,912216,6674587,5261.7,17922.1,12660.5,126.6,1,22350.0,24600.0,0.100671,0.008951,0.09172,1
2025-09-11,2025-03-13,A001060,JW중외제약,중형주→소형주,중형주,소형주,0.00170862,0.00549838,0.00378976,0.00206436,6674587,912216,13778.7,5015.7,-8763.0,-87.63,0,22700.0,22550.0,-0.006608,0.008951,-0.015559,0
2025-09-11,2025-03-13,A036460,한국가스공사,대형주→중형주,대형주,중형주,0.00168251,0.01203019,0.01034769,0.00198179,29806250,6674587,59069.6,80296.6,21227.0,212.27,1,40550.0,40300.0,-0.006165,0.008951,-0.015117,0
2025-09-11,2025-03-13,A006220,제주은행,소형주→중형주,소형주,중형주,0.0057203,0.00176868,-0.00395162,0.00301889,912216,6674587,2753.9,11805.2,9051.3,90.51,1,14700.0,14470.0,-0.015646,0.008951,-0.024598,0
2025-09-11,2025-03-13,A138930,BNK금융지주,중형주→대형주,중형주,대형주,0.0157128,0.00214354,-0.01356926,0.0132705,6674587,29806250,88575.1,63890.9,-24684.2,-246.84,0,15460.0,15400.0,-0.003881,0.008951,-0.012832,0
2025-09-11,2025-03-13,A499790,GS피앤엘,소형주→중형주,소형주,중형주,0.01100413,0.0034629,-0.00754124,0.0045144,912216,6674587,4118.1,23113.4,18995.3,189.95,1,53900.0,54000.0,0.001855,0.008951,-0.007096,0
2025-09-11,2025-03-13,A097950,CJ제일제당,대형주→중형주,대형주,중형주,0.00158673,0.0115618,0.00997507,0.00220594,29806250,6674587,65750.7,77170.3,11419.6,114.2,1,234500.0,237500.0,0.012793,0.008951,0.003842,1
2025-09-11,2025-03-13,A075580,세진중공업,소형주→중형주,소형주,중형주,0.01524614,0.00479813,-0.01044802,0.00521891,912216,6674587,4760.8,32025.5,27264.7,272.65,1,26050.0,26100.0,0.001919,0.008951,-0.007032,0
2025-09-11,2025-03-13,A022100,포스코DX,대형주→중형주,대형주,중형주,0.00153755,0.0112094,0.00967185,0.00260578,29806250,6674587,77668.6,74818.1,-2850.5,-28.5,0,22500.0,22800.0,0.013333,0.008951,0.004382,1
2025-09-11,2025-03-13,A035250,강원랜드,대형주→중형주,대형주,중형주,0.001703,0.01224534,0.01054234,0.00208245,29806250,6674587,62070.0,81732.6,19662.7,196.63,1,17710.0,17700.0,-0.000565,0.008951,-0.009516,0
2025-09-11,2025-03-13,A001270,부국증권,소형주→중형주,소형주,중형주,0.00852995,0.00257873,-0.00595123,0.00334126,912216,6674587,3047.9,17211.9,14164.0,141.64,1,79900.0,76900.0,-0.037547,0.008951,-0.046498,0
2025-09-11,2025-03-13,A039490,키움증권,중형주→대형주,중형주,대형주,0.02106795,0.00289108,-0.01817687,0.01252645,6674587,29806250,83608.9,86172.3,2563.4,25.63,1,249000.0,249500.0,0.002008,0.008951,-0.006943,0
2025-09-11,2025-03-13,A091810,티웨이항공,중형주→소형주,중형주,소형주,0.00132346,0.00436169,0.00303822,0.00209642,6674587,912216,13992.7,3978.8,-10013.9,-100.14,0,1901.0,1934.0,0.017359,0.008951,0.008408,1
