BaseDate,leader,n_pool,n_final,n_valid,n_up,agreement_30,agreement_valid,year
2012-12-28,CP_S,100,30,30,21,0.7,0.7,2012
2013-01-04,CP_S,100,30,30,21,0.7,0.7,2013
2013-01-11,CP_V,100,30,30,9,0.3,0.3,2013
2013-01-18,CP_V,100,30,30,14,0.4666666666666667,0.4666666666666667,2013
2013-01-25,CP_LV,100,30,30,13,0.43333333333333335,0.43333333333333335,2013
2013-02-01,CP_S,100,30,30,11,0.36666666666666664,0.36666666666666664,2013
2013-02-08,CP_G,100,30,30,12,0.4,0.4,2013
2013-02-15,CP_G,100,30,30,19,0.6333333333333333,0.6333333333333333,2013
2013-02-22,CP_Q,100,30,30,19,0.6333333333333333,0.6333333333333333,2013
2013-02-28,CP_Q,100,30,30,23,0.7666666666666667,0.7666666666666667,2013
2013-03-08,CP_S,100,30,30,16,0.5333333333333333,0.5333333333333333,2013
2013-03-15,CP_S,100,30,30,21,0.7,0.7,2013
2013-03-22,CP_S,100,30,30,10,0.3333333333333333,0.3333333333333333,2013
2013-03-29,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2013
2013-04-05,CP_MOM,100,30,30,13,0.43333333333333335,0.43333333333333335,2013
2013-04-12,CP_MOM,100,30,30,17,0.5666666666666667,0.5666666666666667,2013
2013-04-19,CP_S,100,30,30,17,0.5666666666666667,0.5666666666666667,2013
2013-04-26,CP_V,100,30,30,26,0.8666666666666667,0.8666666666666667,2013
2013-05-03,CP_V,100,30,30,17,0.5666666666666667,0.5666666666666667,2013
2013-05-10,CP_V,100,30,30,25,0.8333333333333334,0.8333333333333334,2013
2013-05-16,CP_S,100,30,30,14,0.4666666666666667,0.4666666666666667,2013
2013-05-24,CP_V,100,30,30,13,0.43333333333333335,0.43333333333333335,2013
2013-05-31,CP_LV,100,30,30,17,0.5666666666666667,0.5666666666666667,2013
2013-06-07,CP_LV,100,30,30,5,0.16666666666666666,0.16666666666666666,2013
2013-06-14,CP_MOM,100,30,30,18,0.6,0.6,2013
2013-06-21,CP_G,100,30,30,7,0.23333333333333334,0.23333333333333334,2013
2013-06-28,CP_Q,100,30,30,17,0.5666666666666667,0.5666666666666667,2013
2013-07-05,CP_G,100,30,30,15,0.5,0.5,2013
2013-07-12,CP_S,100,30,30,15,0.5,0.5,2013
2013-07-19,CP_V,100,30,30,20,0.6666666666666666,0.6666666666666666,2013
2013-07-26,CP_S,100,30,30,17,0.5666666666666667,0.5666666666666667,2013
2013-08-02,CP_S,100,30,30,18,0.6,0.6,2013
2013-08-09,CP_V,100,30,30,4,0.13333333333333333,0.13333333333333333,2013
2013-08-16,CP_MOM,100,30,30,5,0.16666666666666666,0.16666666666666666,2013
2013-08-23,CP_V,100,30,30,4,0.13333333333333333,0.13333333333333333,2013
2013-08-30,CP_V,100,30,30,21,0.7,0.7,2013
2013-09-06,CP_G,100,30,30,17,0.5666666666666667,0.5666666666666667,2013
2013-09-13,CP_LV,100,30,30,22,0.7333333333333333,0.7333333333333333,2013
2013-09-17,CP_MOM,100,30,30,10,0.3333333333333333,0.3333333333333333,2013
2013-09-27,CP_Q,100,30,30,18,0.6,0.6,2013
2013-10-04,CP_V,100,30,30,7,0.23333333333333334,0.23333333333333334,2013
2013-10-11,CP_LV,100,30,30,20,0.6666666666666666,0.6666666666666666,2013
2013-10-18,CP_S,100,30,30,10,0.3333333333333333,0.3333333333333333,2013
2013-10-25,CP_Q,100,30,30,19,0.6333333333333333,0.6333333333333333,2013
2013-11-01,CP_LV,100,30,30,7,0.23333333333333334,0.23333333333333334,2013
2013-11-08,CP_S,100,30,30,7,0.23333333333333334,0.23333333333333334,2013
2013-11-15,CP_G,100,30,30,11,0.36666666666666664,0.36666666666666664,2013
2013-11-22,CP_Q,100,30,30,18,0.6,0.6,2013
2013-11-29,CP_Q,100,30,30,25,0.8333333333333334,0.8333333333333334,2013
2013-12-06,CP_LV,100,30,30,7,0.23333333333333334,0.23333333333333334,2013
2013-12-13,CP_V,100,30,30,11,0.36666666666666664,0.36666666666666664,2013
2013-12-20,CP_G,100,30,30,14,0.4666666666666667,0.4666666666666667,2013
2013-12-27,CP_S,100,30,30,20,0.6666666666666666,0.6666666666666666,2013
2014-01-03,CP_S,100,30,30,11,0.36666666666666664,0.36666666666666664,2014
2014-01-10,CP_G,100,30,30,18,0.6,0.6,2014
2014-01-17,CP_LV,100,30,30,15,0.5,0.5,2014
2014-01-24,CP_MOM,100,30,30,12,0.4,0.4,2014
2014-01-29,CP_S,100,30,30,11,0.36666666666666664,0.36666666666666664,2014
2014-02-07,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2014
2014-02-14,CP_S,100,30,30,21,0.7,0.7,2014
2014-02-21,CP_S,100,30,30,17,0.5666666666666667,0.5666666666666667,2014
2014-02-28,CP_S,100,30,30,15,0.5,0.5,2014
2014-03-07,CP_S,100,30,30,21,0.7,0.7,2014
2014-03-14,CP_S,100,30,30,14,0.4666666666666667,0.4666666666666667,2014
2014-03-21,CP_V,100,30,30,21,0.7,0.7,2014
2014-03-28,CP_S,100,30,30,17,0.5666666666666667,0.5666666666666667,2014
2014-04-04,CP_S,100,30,30,20,0.6666666666666666,0.6666666666666666,2014
2014-04-11,CP_S,100,30,30,5,0.16666666666666666,0.16666666666666666,2014
2014-04-18,CP_Q,100,30,30,16,0.5333333333333333,0.5333333333333333,2014
2014-04-25,CP_MOM,100,30,30,12,0.4,0.4,2014
2014-05-02,CP_MOM,100,30,30,20,0.6666666666666666,0.6666666666666666,2014
2014-05-09,CP_LV,100,30,30,12,0.4,0.4,2014
2014-05-16,CP_MOM,100,30,30,22,0.7333333333333333,0.7333333333333333,2014
2014-05-23,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2014
2014-05-30,CP_LV,100,30,30,12,0.4,0.4,2014
2014-06-05,CP_S,100,30,30,4,0.13333333333333333,0.13333333333333333,2014
2014-06-13,CP_MOM,100,30,30,17,0.5666666666666667,0.5666666666666667,2014
2014-06-20,CP_S,100,30,30,16,0.5333333333333333,0.5333333333333333,2014
2014-06-27,CP_MOM,100,30,30,11,0.36666666666666664,0.36666666666666664,2014
2014-07-04,CP_S,100,30,30,24,0.8,0.8,2014
2014-07-11,CP_S,100,30,30,20,0.6666666666666666,0.6666666666666666,2014
2014-07-18,CP_LV,100,30,30,23,0.7666666666666667,0.7666666666666667,2014
2014-07-25,CP_LV,100,30,30,23,0.7666666666666667,0.7666666666666667,2014
2014-08-01,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2014
2014-08-08,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2014
2014-08-14,CP_MOM,100,30,30,25,0.8333333333333334,0.8333333333333334,2014
2014-08-22,CP_V,100,30,30,14,0.4666666666666667,0.4666666666666667,2014
2014-08-29,CP_S,100,30,30,12,0.4,0.4,2014
2014-09-05,CP_LV,100,30,30,15,0.5,0.5,2014
2014-09-12,CP_G,100,30,30,12,0.4,0.4,2014
2014-09-19,CP_MOM,100,30,30,18,0.6,0.6,2014
2014-09-26,CP_MOM,100,30,30,14,0.4666666666666667,0.4666666666666667,2014
2014-10-02,CP_LV,100,30,30,3,0.1,0.1,2014
2014-10-10,CP_S,100,30,30,10,0.3333333333333333,0.3333333333333333,2014
2014-10-17,CP_MOM,100,30,30,13,0.43333333333333335,0.43333333333333335,2014
2014-10-24,CP_LV,100,30,30,16,0.5333333333333333,0.5333333333333333,2014
2014-10-31,CP_V,100,30,30,15,0.5,0.5,2014
2014-11-07,CP_V,100,30,30,9,0.3,0.3,2014
2014-11-14,CP_G,100,30,30,18,0.6,0.6,2014
2014-11-21,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2014
2014-11-28,CP_S,100,30,30,8,0.26666666666666666,0.26666666666666666,2014
2014-12-05,CP_LV,100,30,30,16,0.5333333333333333,0.5333333333333333,2014
2014-12-12,CP_LV,100,30,30,1,0.03333333333333333,0.03333333333333333,2014
2014-12-19,CP_S,100,30,30,14,0.4666666666666667,0.4666666666666667,2014
2014-12-26,CP_MOM,100,30,30,11,0.36666666666666664,0.36666666666666664,2014
2015-01-02,CP_G,100,30,30,11,0.36666666666666664,0.36666666666666664,2015
2015-01-09,CP_S,100,30,30,16,0.5333333333333333,0.5333333333333333,2015
2015-01-16,CP_MOM,100,30,30,10,0.3333333333333333,0.3333333333333333,2015
2015-01-23,CP_S,100,30,30,22,0.7333333333333333,0.7333333333333333,2015
2015-01-30,CP_S,100,30,30,16,0.5333333333333333,0.5333333333333333,2015
2015-02-06,CP_MOM,100,30,30,11,0.36666666666666664,0.36666666666666664,2015
2015-02-13,CP_V,100,30,30,16,0.5333333333333333,0.5333333333333333,2015
2015-02-17,CP_S,100,30,30,15,0.5,0.5,2015
2015-02-27,CP_G,100,30,30,19,0.6333333333333333,0.6333333333333333,2015
2015-03-06,CP_MOM,100,30,30,10,0.3333333333333333,0.3333333333333333,2015
2015-03-13,CP_MOM,100,30,30,19,0.6333333333333333,0.6333333333333333,2015
2015-03-20,CP_MOM,100,30,30,23,0.7666666666666667,0.7666666666666667,2015
2015-03-27,CP_S,100,30,30,15,0.5,0.5,2015
2015-04-03,CP_MOM,100,30,30,20,0.6666666666666666,0.6666666666666666,2015
2015-04-10,CP_LV,100,30,30,12,0.4,0.4,2015
2015-04-17,CP_V,100,30,30,23,0.7666666666666667,0.7666666666666667,2015
2015-04-24,CP_S,100,30,30,10,0.3333333333333333,0.3333333333333333,2015
2015-04-30,CP_MOM,100,30,30,10,0.3333333333333333,0.3333333333333333,2015
2015-05-08,CP_MOM,100,30,30,12,0.4,0.4,2015
2015-05-15,CP_S,100,30,30,14,0.4666666666666667,0.4666666666666667,2015
2015-05-22,CP_G,100,30,30,18,0.6,0.6,2015
2015-05-29,CP_MOM,100,30,30,14,0.4666666666666667,0.4666666666666667,2015
2015-06-05,CP_MOM,100,30,30,13,0.43333333333333335,0.43333333333333335,2015
2015-06-12,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2015
2015-06-19,CP_MOM,100,30,30,24,0.8,0.8,2015
2015-06-26,CP_MOM,100,30,30,25,0.8333333333333334,0.8333333333333334,2015
2015-07-03,CP_V,100,30,30,8,0.26666666666666666,0.26666666666666666,2015
2015-07-10,CP_MOM,100,30,30,3,0.1,0.1,2015
2015-07-17,CP_LV,100,30,30,14,0.4666666666666667,0.4666666666666667,2015
2015-07-24,CP_LV,100,30,30,7,0.23333333333333334,0.23333333333333334,2015
2015-07-31,CP_MOM,100,30,30,4,0.13333333333333333,0.13333333333333333,2015
2015-08-07,CP_LV,100,30,30,16,0.5333333333333333,0.5333333333333333,2015
2015-08-13,CP_LV,100,30,30,10,0.3333333333333333,0.3333333333333333,2015
2015-08-21,CP_G,100,30,30,0,0.0,0.0,2015
2015-08-28,CP_V,100,30,30,24,0.8,0.8,2015
2015-09-04,CP_V,100,30,30,13,0.43333333333333335,0.43333333333333335,2015
2015-09-11,CP_G,100,30,30,26,0.8666666666666667,0.8666666666666667,2015
2015-09-18,CP_LV,100,30,30,19,0.6333333333333333,0.6333333333333333,2015
2015-09-25,CP_S,100,30,30,5,0.16666666666666666,0.16666666666666666,2015
2015-10-02,CP_V,100,30,30,19,0.6333333333333333,0.6333333333333333,2015
2015-10-08,CP_S,100,30,30,17,0.5666666666666667,0.5666666666666667,2015
2015-10-16,CP_Q,100,30,30,15,0.5,0.5,2015
2015-10-23,CP_G,100,30,30,5,0.16666666666666666,0.16666666666666666,2015
2015-10-30,CP_MOM,100,30,30,8,0.26666666666666666,0.26666666666666666,2015
2015-11-06,CP_MOM,100,30,30,15,0.5,0.5,2015
2015-11-13,CP_G,100,30,30,4,0.13333333333333333,0.13333333333333333,2015
2015-11-20,CP_G,100,30,30,18,0.6,0.6,2015
2015-11-27,CP_MOM,100,30,30,23,0.7666666666666667,0.7666666666666667,2015
2015-12-04,CP_LV,100,30,30,11,0.36666666666666664,0.36666666666666664,2015
2015-12-11,CP_S,100,30,30,5,0.16666666666666666,0.16666666666666666,2015
2015-12-18,CP_V,100,30,30,19,0.6333333333333333,0.6333333333333333,2015
2015-12-24,CP_G,100,30,30,14,0.4666666666666667,0.4666666666666667,2015
2015-12-30,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2015
2016-01-08,CP_Q,100,30,30,11,0.36666666666666664,0.36666666666666664,2016
2016-01-15,CP_MOM,100,30,30,10,0.3333333333333333,0.3333333333333333,2016
2016-01-22,CP_V,100,30,30,10,0.3333333333333333,0.3333333333333333,2016
2016-01-29,CP_LV,100,30,30,19,0.6333333333333333,0.6333333333333333,2016
2016-02-05,CP_V,100,30,30,12,0.4,0.4,2016
2016-02-12,CP_S,100,30,30,1,0.03333333333333333,0.03333333333333333,2016
2016-02-19,CP_S,100,30,30,28,0.9333333333333333,0.9333333333333333,2016
2016-02-26,CP_V,100,30,30,21,0.7,0.7,2016
2016-03-04,CP_S,100,30,30,27,0.9,0.9,2016
2016-03-11,CP_V,100,30,30,19,0.6333333333333333,0.6333333333333333,2016
2016-03-18,CP_LV,100,30,30,14,0.4666666666666667,0.4666666666666667,2016
2016-03-25,CP_MOM,100,30,30,8,0.26666666666666666,0.26666666666666666,2016
2016-04-01,CP_V,100,30,30,15,0.5,0.5,2016
2016-04-08,CP_V,100,30,30,11,0.36666666666666664,0.36666666666666664,2016
2016-04-15,CP_S,100,30,30,20,0.6666666666666666,0.6666666666666666,2016
2016-04-22,CP_LV,100,30,30,14,0.4666666666666667,0.4666666666666667,2016
2016-04-29,CP_Q,100,30,30,9,0.3,0.3,2016
2016-05-04,CP_MOM,100,30,30,6,0.2,0.2,2016
2016-05-13,CP_MOM,100,30,30,15,0.5,0.5,2016
2016-05-20,CP_V,100,30,30,4,0.13333333333333333,0.13333333333333333,2016
2016-05-27,CP_G,100,30,30,15,0.5,0.5,2016
2016-06-03,CP_V,100,30,30,12,0.4,0.4,2016
2016-06-10,CP_MOM,100,30,30,21,0.7,0.7,2016
2016-06-17,CP_LV,100,30,30,0,0.0,0.0,2016
2016-06-24,CP_S,100,30,30,6,0.2,0.2,2016
2016-07-01,CP_S,100,30,30,29,0.9666666666666667,0.9666666666666667,2016
2016-07-08,CP_V,100,30,30,5,0.16666666666666666,0.16666666666666666,2016
2016-07-15,CP_V,100,30,30,25,0.8333333333333334,0.8333333333333334,2016
2016-07-22,CP_V,100,30,30,12,0.4,0.4,2016
2016-07-29,CP_LV,100,30,30,18,0.6,0.6,2016
2016-08-05,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2016
2016-08-12,CP_MOM,100,30,30,18,0.6,0.6,2016
2016-08-19,CP_LV,100,30,30,3,0.1,0.1,2016
2016-08-26,CP_V,100,30,30,9,0.3,0.3,2016
2016-09-02,CP_V,100,30,30,13,0.43333333333333335,0.43333333333333335,2016
2016-09-09,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2016
2016-09-13,CP_G,100,30,30,8,0.26666666666666666,0.26666666666666666,2016
2016-09-23,CP_V,100,30,30,24,0.8,0.8,2016
2016-09-30,CP_LV,100,30,30,9,0.3,0.3,2016
2016-10-07,CP_V,100,30,30,12,0.4,0.4,2016
2016-10-14,CP_V,100,30,30,22,0.7333333333333333,0.7333333333333333,2016
2016-10-21,CP_LV,100,30,30,16,0.5333333333333333,0.5333333333333333,2016
2016-10-28,CP_S,100,30,30,12,0.4,0.4,2016
2016-11-04,CP_V,100,30,30,14,0.4666666666666667,0.4666666666666667,2016
2016-11-11,CP_LV,100,30,30,22,0.7333333333333333,0.7333333333333333,2016
2016-11-18,CP_LV,100,30,30,13,0.43333333333333335,0.43333333333333335,2016
2016-11-25,CP_LV,100,30,30,9,0.3,0.3,2016
2016-12-02,CP_S,100,30,30,10,0.3333333333333333,0.3333333333333333,2016
2016-12-09,CP_S,100,30,30,20,0.6666666666666666,0.6666666666666666,2016
2016-12-16,CP_V,100,30,30,21,0.7,0.7,2016
2016-12-23,CP_G,100,30,30,14,0.4666666666666667,0.4666666666666667,2016
2016-12-29,CP_S,100,30,30,13,0.43333333333333335,0.43333333333333335,2016
2017-01-06,CP_LV,100,30,30,13,0.43333333333333335,0.43333333333333335,2017
2017-01-13,CP_LV,100,30,30,16,0.5333333333333333,0.5333333333333333,2017
2017-01-20,CP_G,100,30,30,13,0.43333333333333335,0.43333333333333335,2017
2017-01-26,CP_LV,100,30,30,13,0.43333333333333335,0.43333333333333335,2017
2017-02-03,CP_V,100,30,30,10,0.3333333333333333,0.3333333333333333,2017
2017-02-10,CP_S,100,30,30,15,0.5,0.5,2017
2017-02-17,CP_LV,100,30,30,12,0.4,0.4,2017
2017-02-24,CP_MOM,100,30,30,10,0.3333333333333333,0.3333333333333333,2017
2017-03-03,CP_S,100,30,30,5,0.16666666666666666,0.16666666666666666,2017
2017-03-10,CP_V,100,30,30,14,0.4666666666666667,0.4666666666666667,2017
2017-03-17,CP_LV,100,30,30,22,0.7333333333333333,0.7333333333333333,2017
2017-03-24,CP_S,100,30,30,14,0.4666666666666667,0.4666666666666667,2017
2017-03-31,CP_Q,100,30,30,16,0.5333333333333333,0.5333333333333333,2017
2017-04-07,CP_Q,100,30,30,16,0.5333333333333333,0.5333333333333333,2017
2017-04-14,CP_LV,100,30,30,6,0.2,0.2,2017
2017-04-21,CP_V,100,30,30,26,0.8666666666666667,0.8666666666666667,2017
2017-04-28,CP_G,100,30,30,13,0.43333333333333335,0.43333333333333335,2017
2017-05-04,CP_LV,100,30,30,25,0.8333333333333334,0.8333333333333334,2017
2017-05-12,CP_MOM,100,30,30,23,0.7666666666666667,0.7666666666666667,2017
2017-05-19,CP_LV,100,30,30,13,0.43333333333333335,0.43333333333333335,2017
2017-05-26,CP_G,100,30,30,26,0.8666666666666667,0.8666666666666667,2017
2017-06-02,CP_V,100,30,30,22,0.7333333333333333,0.7333333333333333,2017
2017-06-09,CP_MOM,100,30,30,22,0.7333333333333333,0.7333333333333333,2017
2017-06-16,CP_MOM,100,30,30,6,0.2,0.2,2017
2017-06-23,CP_V,100,30,30,7,0.23333333333333334,0.23333333333333334,2017
2017-06-30,CP_MOM,100,30,30,19,0.6333333333333333,0.6333333333333333,2017
2017-07-07,CP_MOM,100,30,30,10,0.3333333333333333,0.3333333333333333,2017
2017-07-14,CP_MOM,100,30,30,15,0.5,0.5,2017
2017-07-21,CP_LV,100,30,30,18,0.6,0.6,2017
2017-07-28,CP_V,100,30,30,17,0.5666666666666667,0.5666666666666667,2017
2017-08-04,CP_Q,100,30,30,10,0.3333333333333333,0.3333333333333333,2017
2017-08-11,CP_G,100,30,30,8,0.26666666666666666,0.26666666666666666,2017
2017-08-18,CP_G,100,30,30,19,0.6333333333333333,0.6333333333333333,2017
2017-08-25,CP_S,100,30,30,9,0.3,0.3,2017
2017-09-01,CP_MOM,100,30,30,12,0.4,0.4,2017
2017-09-08,CP_MOM,100,30,30,9,0.3,0.3,2017
2017-09-15,CP_LV,100,30,30,19,0.6333333333333333,0.6333333333333333,2017
2017-09-22,CP_G,100,30,30,7,0.23333333333333334,0.23333333333333334,2017
2017-09-29,CP_LV,100,30,30,14,0.4666666666666667,0.4666666666666667,2017
2017-10-13,CP_S,100,30,30,10,0.3333333333333333,0.3333333333333333,2017
2017-10-20,CP_S,100,30,30,18,0.6,0.6,2017
2017-10-27,CP_Q,100,30,30,18,0.6,0.6,2017
2017-11-03,CP_S,100,30,30,20,0.6666666666666666,0.6666666666666666,2017
2017-11-10,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2017
2017-11-17,CP_Q,100,30,30,23,0.7666666666666667,0.7666666666666667,2017
2017-11-24,CP_LV,100,30,30,14,0.4666666666666667,0.4666666666666667,2017
2017-12-01,CP_LV,100,30,30,9,0.3,0.3,2017
2017-12-08,CP_LV,100,30,30,13,0.43333333333333335,0.43333333333333335,2017
2017-12-15,CP_S,100,30,30,19,0.6333333333333333,0.6333333333333333,2017
2017-12-22,CP_G,100,30,30,8,0.26666666666666666,0.26666666666666666,2017
2017-12-28,CP_V,100,30,30,15,0.5,0.5,2017
2018-01-05,CP_MOM,100,30,30,13,0.43333333333333335,0.43333333333333335,2018
2018-01-12,CP_S,100,30,30,21,0.7,0.7,2018
2018-01-19,CP_V,100,30,30,17,0.5666666666666667,0.5666666666666667,2018
2018-01-26,CP_V,100,30,30,21,0.7,0.7,2018
2018-02-02,CP_S,100,30,30,6,0.2,0.2,2018
2018-02-09,CP_G,100,30,30,4,0.13333333333333333,0.13333333333333333,2018
2018-02-14,CP_LV,100,30,30,9,0.3,0.3,2018
2018-02-23,CP_G,100,30,30,23,0.7666666666666667,0.7666666666666667,2018
2018-03-02,CP_MOM,100,30,30,9,0.3,0.3,2018
2018-03-09,CP_Q,100,30,30,15,0.5,0.5,2018
2018-03-16,CP_MOM,100,30,30,20,0.6666666666666666,0.6666666666666666,2018
2018-03-23,CP_MOM,100,30,30,7,0.23333333333333334,0.23333333333333334,2018
2018-03-30,CP_MOM,100,30,30,26,0.8666666666666667,0.8666666666666667,2018
2018-04-06,CP_G,100,30,30,14,0.4666666666666667,0.4666666666666667,2018
2018-04-13,CP_V,100,30,30,14,0.4666666666666667,0.4666666666666667,2018
2018-04-20,CP_LV,100,30,30,24,0.8,0.8,2018
2018-04-27,CP_LV,100,30,30,16,0.5333333333333333,0.5333333333333333,2018
2018-05-04,CP_MOM,100,30,30,3,0.1,0.1,2018
2018-05-11,CP_MOM,100,30,30,16,0.5333333333333333,0.5333333333333333,2018
2018-05-18,CP_MOM,100,30,30,10,0.3333333333333333,0.3333333333333333,2018
2018-05-25,CP_G,100,30,30,8,0.26666666666666666,0.26666666666666666,2018
2018-06-01,CP_LV,100,30,30,12,0.4,0.4,2018
2018-06-08,CP_LV,100,30,30,23,0.7666666666666667,0.7666666666666667,2018
2018-06-15,CP_MOM,100,30,30,12,0.4,0.4,2018
2018-06-22,CP_LV,100,30,30,11,0.36666666666666664,0.36666666666666664,2018
2018-06-29,CP_S,100,30,30,8,0.26666666666666666,0.26666666666666666,2018
2018-07-06,CP_G,100,30,30,20,0.6666666666666666,0.6666666666666666,2018
2018-07-13,CP_LV,100,30,30,15,0.5,0.5,2018
2018-07-20,CP_V,100,30,30,3,0.1,0.1,2018
2018-07-27,CP_S,100,30,30,17,0.5666666666666667,0.5666666666666667,2018
2018-08-03,CP_LV,100,30,30,15,0.5,0.5,2018
2018-08-10,CP_S,100,30,30,16,0.5333333333333333,0.5333333333333333,2018
2018-08-17,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2018
2018-08-24,CP_S,100,30,30,20,0.6666666666666666,0.6666666666666666,2018
2018-08-31,CP_V,100,30,30,18,0.6,0.6,2018
2018-09-07,CP_S,100,30,30,12,0.4,0.4,2018
2018-09-14,CP_MOM,100,30,30,22,0.7333333333333333,0.7333333333333333,2018
2018-09-21,CP_LV,100,30,30,14,0.4666666666666667,0.4666666666666667,2018
2018-09-28,CP_LV,100,30,30,23,0.7666666666666667,0.7666666666666667,2018
2018-10-05,CP_LV,100,30,30,7,0.23333333333333334,0.23333333333333334,2018
2018-10-12,CP_G,100,30,30,2,0.06666666666666667,0.06666666666666667,2018
2018-10-19,CP_LV,100,30,30,15,0.5,0.5,2018
2018-10-26,CP_G,100,30,30,1,0.03333333333333333,0.03333333333333333,2018
2018-11-02,CP_LV,100,30,30,17,0.5666666666666667,0.5666666666666667,2018
2018-11-09,CP_G,100,30,30,10,0.3333333333333333,0.3333333333333333,2018
2018-11-16,CP_LV,100,30,30,22,0.7333333333333333,0.7333333333333333,2018
2018-11-23,CP_V,100,30,30,7,0.23333333333333334,0.23333333333333334,2018
2018-11-30,CP_LV,100,30,30,21,0.7,0.7,2018
2018-12-07,CP_V,100,30,30,8,0.26666666666666666,0.26666666666666666,2018
2018-12-14,CP_Q,100,30,30,14,0.4666666666666667,0.4666666666666667,2018
2018-12-21,CP_G,100,30,30,18,0.6,0.6,2018
2018-12-28,CP_MOM,100,30,30,7,0.23333333333333334,0.23333333333333334,2018
2019-01-04,CP_S,100,30,30,9,0.3,0.3,2019
2019-01-11,CP_V,100,30,30,28,0.9333333333333333,0.9333333333333333,2019
2019-01-18,CP_S,100,30,30,19,0.6333333333333333,0.6333333333333333,2019
2019-01-25,CP_Q,100,30,30,17,0.5666666666666667,0.5666666666666667,2019
2019-02-01,CP_MOM,100,30,30,19,0.6333333333333333,0.6333333333333333,2019
2019-02-08,CP_S,100,30,30,13,0.43333333333333335,0.43333333333333335,2019
2019-02-15,CP_Q,100,30,30,22,0.7333333333333333,0.7333333333333333,2019
2019-02-22,CP_S,100,30,30,20,0.6666666666666666,0.6666666666666666,2019
2019-02-28,CP_Q,100,30,30,11,0.36666666666666664,0.36666666666666664,2019
2019-03-08,CP_LV,100,30,30,10,0.3333333333333333,0.3333333333333333,2019
2019-03-15,CP_Q,100,30,30,22,0.7333333333333333,0.7333333333333333,2019
2019-03-22,CP_MOM,100,30,30,7,0.23333333333333334,0.23333333333333334,2019
2019-03-29,CP_V,100,30,30,3,0.1,0.1,2019
2019-04-05,CP_G,100,30,30,20,0.6666666666666666,0.6666666666666666,2019
2019-04-12,CP_G,100,30,30,24,0.8,0.8,2019
2019-04-19,CP_Q,100,30,30,8,0.26666666666666666,0.26666666666666666,2019
2019-04-26,CP_S,100,30,30,5,0.16666666666666666,0.16666666666666666,2019
2019-05-03,CP_LV,100,30,30,20,0.6666666666666666,0.6666666666666666,2019
2019-05-10,CP_MOM,100,30,30,5,0.16666666666666666,0.16666666666666666,2019
2019-05-17,CP_LV,100,30,30,6,0.2,0.2,2019
2019-05-24,CP_G,100,30,30,8,0.26666666666666666,0.26666666666666666,2019
2019-05-31,CP_S,100,30,30,14,0.4666666666666667,0.4666666666666667,2019
2019-06-07,CP_LV,100,30,30,21,0.7,0.7,2019
2019-06-14,CP_V,100,30,30,22,0.7333333333333333,0.7333333333333333,2019
2019-06-21,CP_LV,100,30,30,17,0.5666666666666667,0.5666666666666667,2019
2019-06-28,CP_V,100,30,30,15,0.5,0.5,2019
2019-07-05,CP_MOM,100,30,30,15,0.5,0.5,2019
2019-07-12,CP_Q,100,30,30,8,0.26666666666666666,0.26666666666666666,2019
2019-07-19,CP_LV,100,30,30,13,0.43333333333333335,0.43333333333333335,2019
2019-07-26,CP_MOM,100,30,30,6,0.2,0.2,2019
2019-08-02,CP_S,100,30,30,4,0.13333333333333333,0.13333333333333333,2019
2019-08-09,CP_V,100,30,30,3,0.1,0.1,2019
2019-08-16,CP_LV,100,30,30,9,0.3,0.3,2019
2019-08-23,CP_S,100,30,30,25,0.8333333333333334,0.8333333333333334,2019
2019-08-30,CP_G,100,30,30,18,0.6,0.6,2019
2019-09-06,CP_V,100,30,30,21,0.7,0.7,2019
2019-09-11,CP_MOM,100,30,30,15,0.5,0.5,2019
2019-09-20,CP_Q,100,30,30,24,0.8,0.8,2019
2019-09-27,CP_S,100,30,30,4,0.13333333333333333,0.13333333333333333,2019
2019-10-04,CP_G,100,30,30,5,0.16666666666666666,0.16666666666666666,2019
2019-10-11,CP_Q,100,30,30,13,0.43333333333333335,0.43333333333333335,2019
2019-10-18,CP_Q,100,30,30,26,0.8666666666666667,0.8666666666666667,2019
2019-10-25,CP_G,100,30,30,11,0.36666666666666664,0.36666666666666664,2019
2019-11-01,CP_V,100,30,30,8,0.26666666666666666,0.26666666666666666,2019
2019-11-08,CP_MOM,100,30,30,13,0.43333333333333335,0.43333333333333335,2019
2019-11-15,CP_LV,100,30,30,17,0.5666666666666667,0.5666666666666667,2019
2019-11-22,CP_LV,100,30,30,5,0.16666666666666666,0.16666666666666666,2019
2019-11-29,CP_MOM,100,30,30,13,0.43333333333333335,0.43333333333333335,2019
