code,name,relative_return_bps,confidence,reason
122630,KODEX 레버리지,300.0,0.5620537674719807,S_SCORE·모멘텀·수급·NAV변화 종합
102110,TIGER 200,221.3570273658736,0.46930762331500786,S_SCORE·모멘텀·수급·NAV변화 종합
069500,KODEX 200,150.05902770593417,0.4494765342151137,S_SCORE·모멘텀·수급·NAV변화 종합
229200,KODEX 코스닥150,108.18537161860135,0.38270923595402884,S_SCORE·모멘텀·수급·NAV변화 종합
252670,KODEX 200선물인버스2X,-280.09812021891446,0.44765412595857823,S_SCORE·모멘텀·수급·NAV변화 종합
