code,name,s_score,confidence,news_count,supply_demand_signal,nav_signal,summary,model
069500,KODEX 200,37.86040912403031,0.29947653421511367,1,7.860409124030313,30.0,"news(pos=0,neg=0) nav%=5.61 sd=+0.20",analysis
102110,TIGER 200,61.81536621733542,0.31930762331500784,0,31.815366217335427,30.0,"news(pos=0,neg=0) nav%=5.61 sd=+0.80",analysis
122630,KODEX 레버리지,67.88100465919484,0.41205376747198064,1,37.881004659194836,30.0,"news(pos=0,neg=0) nav%=11.93 sd=+0.95",analysis
252670,KODEX 200선물인버스2X,-3.9588997443791314,0.29765412595857826,0,26.04110025562087,-30.0,"news(pos=0,neg=0) nav%=-13.05 sd=+0.65",analysis
229200,KODEX 코스닥150,11.76246292107436,0.23270923595402887,0,8.72246292107436,3.04,"news(pos=0,neg=0) nav%=0.38 sd=+0.22",analysis
