종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"453080","KIWOOM 미국나스닥100(H)","19515","-125","-0.64","19682.62","19640","19665","19455","38949","761961970","70254000000","70857437034","3600000","NASDAQ 100","24720.08","-239.96","-0.96"
"460270","KIWOOM 미국달러SOFR금리액티브(합성)","13070","280","2.19","13071.42","13025","13080","13025","1605","20970870","10586700000","10587849293","810000","Solactive SOFR Daily Total Return Index","1234.23","0.51","0.04"
"138230","KIWOOM 미국달러선물","16890","320","1.93","16927.74","16845","16925","16815","15099","254845324","27530700000","27592220058","1630000","미국달러선물지수","1635.64","31.80","1.98"
"225800","KIWOOM 미국달러선물레버리지","16765","605","3.74","16783.77","16650","16795","16620","3386","56459095","10394300000","10405939422","620000","미국달러선물지수","1635.64","31.80","1.98"
"139660","KIWOOM 미국달러선물인버스","7950","-155","-1.91","7943.03","7970","7975","7935","58228","462903295","57637500000","57586967495","7250000","미국달러선물지수","1635.64","31.80","1.98"
"230480","KIWOOM 미국달러선물인버스2X","4215","-165","-3.77","4213.90","4240","4240","4200","45351","191465545","10031700000","10029082774","2380000","미국달러선물지수","1635.64","31.80","1.98"
"0084E0","KIWOOM 미국대형주500월간목표헤지액티브","10000","80","0.81","10105.29","9955","10095","9955","1032","10341780","30000000000","30315877190","3000000","Akros 미국대형주500 월간방어적배분 지수(TR)","3414.69","-17.04","-0.50"
"373790","KIWOOM 미국방어배당성장나스닥","17315","385","2.27","17380.37","16930","17450","16930","2824","49078018","4848200000","4866502632","280000","Nasdaq US Low Volatility Dividend Achievers Index","1387.51","-18.27","-1.30"
"483030","KIWOOM 미국블록버스터바이오테크의약품+","11730","360","3.17","11802.21","11370","11790","11370","6433","75355750","5865000000","5901105328","500000","Solactive Blockbuster Biotech Drugs Index(PR)","2442.36","-64.33","-2.57"
"459790","KIWOOM 미국성장기업30액티브","18745","135","0.73","18991.26","18575","18900","18575","1490","27962795","25305750000","25638201652","1350000","MSCI USA Index(Price Return)","6489.88","-57.27","-0.87"
"498270","KIWOOM 미국양자컴퓨팅","12280","-100","-0.81","12654.91","12455","12475","12120","428728","5312181536","237618000000","244239789250","19350000","Solactive U.S. Quantum Computing Index(PR)","7094.09","-73.69","-1.03"
"474800","KIWOOM 미국원유에너지기업","15430","1010","7.00","15205.47","15045","16000","15045","1667814","25629285831","27774000000","27369853013","1800000","MSCI US IMI Energy 25/50 Index(Price Return)","2149.82","24.66","1.16"
"0084D0","KIWOOM 미국테크100월간목표헤지액티브","10485","185","1.80","10575.65","10435","10515","10420","1880","19686192","9436500000","9518088421","900000","Akros 미국테크100 월간방어적배분 지수(TR)","5795.64","-1.05","-0.02"
"104520","KIWOOM 블루칩","15015","-885","-5.57","15141.27","15760","15885","15015","1697","26242849","16516500000","16655393332","1100000","MKF 블루칩","15121.00","-859.77","-5.38"
"0015E0","KIWOOM 엔비디아미국30년국채혼합액티브(H)","10615","-215","-1.99","10714.17","10415","10825","10415","18151","192198490","6369000000","5357087196","600000","Bloomberg Blended NVIDIA and US Long Treasury Bond Index","7398.72","-22.14","-0.30"
"483020","KIWOOM 의료AI","14165","-670","-4.52","14222.12","14650","14865","14165","34520","500359179","9207250000","9244377748","650000","FnGuide 의료AI 지수","3060.35","-155.55","-4.84"
"200250","KIWOOM 인도Nifty50(합성)","24470","-360","-1.45","24631.51","24785","24785","24410","35816","877514056","220230000000","221683602072","9000000","Nifty 50 Index","24865.70","-312.95","-1.24"
"454780","KIWOOM 종합채권(AA-이상)액티브","102825","-805","-0.78","102786.48","103400","103400","102825","1626","167836140","467031150000","469117515830","4542000","KIS 종합 채권시장지수(AA-이상)(총수익지수)","117.75","-1.03","-0.87"
"441330","KIWOOM 차이나A50커넥트MSCI","12565","20","0.16","12931.22","12780","12780","12290","2047","25684310","2513000000","2586243921","200000","MSCI China A50 Connect Index","2604.37","-0.80","-0.03"
"454180","KIWOOM 차이나내수소비TOP CSI","8800","-235","-2.60","8989.54","9070","9070","8800","667","5916460","3520000000","3595815036","400000","CSI SH-HK-SZ Consumer Top Index","1923.22","-77.02","-3.85"
"496090","KIWOOM 코리아밸류업","25690","-1925","-6.97","25634.91","26905","27335","25670","13740","362378512","109182500000","108948354008","4250000","코리아 밸류업 지수","2601.97","-196.90","-7.03"
"316670","KIWOOM 코스닥150","10000","-515","-4.90","10011.04","10355","10835","10000","805351","8355582514","76600000000","78286345124","7660000","코스닥 150","2010.19","-106.41","-5.03"
"291630","KIWOOM 코스닥150선물레버리지","9160","-1090","-10.63","9252.80","9850","10870","9160","355823","3548062405","8335600000","9530388012","910000","F-코스닥150 지수","2334.35","-128.03","-5.20"
"291620","KIWOOM 코스닥150선물인버스","3860","235","6.48","3826.67","3660","3860","3465","48685","180028080","2007200000","2372533877","520000","F-코스닥150 지수","2334.35","-128.03","-5.20"
"153270","KIWOOM 코스피100","66000","-6255","-8.66","66060.30","70915","70975","66000","49514","3407298715","25080000000","25102915583","380000","코스피 100","6612.96","-579.72","-8.06"
"122260","KIWOOM 통안채1년","103050","-30","-0.03","103003.31","103055","103065","103040","241","24835190","42250500000","42231357890","410000","MK 통안채지수(총수익)","15127.88","-7.58","-0.05"
"0015F0","KIWOOM 팔란티어미국30년국채혼합액티브(H)","10535","75","0.72","10599.33","10990","10990","10455","93757","993886296","20016500000","20138732111","1900000","Bloomberg Blended PALANTIR and US Long Treasury Bond Index","1806.64","24.57","1.38"
"0097L0","KIWOOM 한국고배당&미국AI테크","12780","-725","-5.37","12895.43","13775","13775","12425","79786","1043679882","30033000000","30304258495","2350000","Akros 미국AI테크TOP10&한국고배당3070 지수","5248.45","-225.96","-4.13"
"069500","KODEX 200","86705","-7415","-7.88","86546.31","92035","92790","86705","39338166","3526239799688","17982617000000","18114142441785","207400000","코스피 200","859.40","-73.94","-7.92"
"226980","KODEX 200 중소형","24400","-1330","-5.17","24443.97","25405","25735","24400","34896","874558886","24400000000","24443974994","1000000","코스피 200 중소형주지수","2418.06","-136.19","-5.33"
"337160","KODEX 200ESG","35360","-3355","-8.67","35306.45","37885","38660","35315","81702","3008378257","81328000000","81204832876","2300000","코스피 200 ESG 지수","1045.26","-99.88","-8.72"
"363580","KODEX 200IT TR","33200","-4110","-11.02","33241.03","35885","36335","33200","143908","4998798601","112880000000","113019498741","3400000","코스피200 정보기술 TR","10101.97","-1182.36","-10.48"
"278530","KODEX 200TR","31220","-2690","-7.93","31137.33","33185","33385","31210","3208889","103887640178","5778822000000","5777531262384","185100000","코스피 200 TR","1133.56","-97.53","-7.92"
"337150","KODEX 200exTOP","26000","-1280","-4.69","25917.17","27210","27255","25890","3992","106955684","18200000000","18142022363","700000","코스피 200 초대형제외 지수","557.55","-30.86","-5.24"
"223190","KODEX 200가치저변동","25390","-1900","-6.96","25287.67","26820","26850","25165","19746","515414018","25390000000","25287668745","1000000","코스피 200 가치저변동성","12314.53","-929.16","-7.02"
"252650","KODEX 200동일가중","19180","-1085","-5.35","19273.74","20155","20210","19180","7152","141535746","70966000000","71312845535","3700000","코스피 200 동일가중지수","3856.20","-187.33","-4.63"
"360140","KODEX 200롱코스닥150숏선물","13495","-395","-2.84","13442.84","13885","13885","13115","68408","914735778","32388000000","32262811139","2400000","코스피200 롱 100% 코스닥150 숏 100% 선물지수","1169.72","-37.67","-3.12"
"284430","KODEX 200미국채혼합","19800","-610","-2.99","19873.66","20240","20365","19795","3684077","74271462540","1344816000000","1372077719203","67920000","코스피 200 미국채 혼합지수","4590.23","-91.83","-1.96"
"252670","KODEX 200선물인버스2X","277","39","16.39","278.93","249","277","245","5352417411","1397709089261","1469540400000","1618837628201","5305200000","코스피 200 선물지수","4231.87","-384.98","-8.34"
"494890","KODEX 200액티브","25045","-2205","-8.09","25009.96","26750","26830","25025","1186147","30994901498","949205500000","962883447509","37900000","코스피 200","859.40","-73.94","-7.92"
"498400","KODEX 200타겟위클리커버드콜","18300","-1490","-7.53","18181.87","19390","19500","18230","20425803","387231279988","3284850000000","3321827430493","179500000","코스피 200 타겟 15% 위클리 커버드콜 지수","2608.35","-221.49","-7.83"
"0117L0","KODEX 26-12 금융채(AA-이상)액티브","10020","0","0.00","10017.30","10015","10020","10015","38434","384964578","2032857600000","2032310291758","202880000","KAP 26-12 금융채 총수익 지수(AA-이상)","109.30","-0.01","-0.01"
"473290","KODEX 26-12 회사채(AA-이상)액티브","10755","-10","-0.09","10751.69","10755","10760","10750","76922","827220404","679070700000","677786431466","63140000","KAP 26-12 회사채 총수익 지수(AA-이상)","120.07","-0.01","-0.01"
"0007F0","KODEX 27-12 회사채(AA-이상)액티브","10110","-25","-0.25","10112.00","10130","10130","10110","20885","211364426","452725800000","452815180543","44780000","KAP 27-12 회사채 총수익 지수(AA-이상)","109.08","-0.14","-0.13"
"0119H0","KODEX 28-12 회사채(AA-이상)액티브","9925","-20","-0.20","9910.69","9945","9945","9920","18914","187978295","193140500000","192961158834","19460000","KAP 28-12 회사채 총수익 지수(AA- 이상)","102.98","-0.33","-0.32"
"305720","KODEX 2차전지산업","17660","-1770","-9.11","17626.25","19085","19205","17620","11905146","220067242793","1909046000000","1905397335592","108100000","FnGuide 2차전지 산업 지수","3077.13","-339.27","-9.93"
"462330","KODEX 2차전지산업레버리지","1969","-481","-19.63","1976.80","2325","2360","1965","103810588","225650749707","727348600000","730624074310","369400000","FnGuide 2차전지 산업 지수","3077.13","-339.27","-9.93"
"461950","KODEX 2차전지핵심소재10","6785","-775","-10.25","6795.85","7360","7515","6785","4846224","34803399211","252741250000","253485251346","37250000","FnGuide 2차전지핵심소재10 지수","6034.49","-690.84","-10.27"
"457690","KODEX 33-06 국고채액티브","10720","-85","-0.79","10707.89","10775","10785","10720","35902","386189490","20475200000","20452072781","1910000","KAP 33-06 국고채 총수익 지수","113.08","-1.04","-0.91"
"271060","KODEX 3대농산물선물(H)","8195","70","0.86","8145.42","8110","8195","8040","79536","647585547","25076700000","24924973935","3060000","S&P GSCI Grains Select Index ER","16.91","-0.15","-0.90"
"457700","KODEX 53-09 국고채액티브","10585","-240","-2.22","10548.39","10760","10760","10585","5924","63408715","14183900000","14134846128","1340000","KAP 53-09 국고채 총수익 지수","105.23","-2.80","-2.59"
"395160","KODEX AI반도체","27160","-2400","-8.12","27114.87","28790","29795","27030","7200234","204881635607","2300452000000","2231553650925","84700000","FnGuide AI반도체지수","6244.30","-539.65","-7.95"
"471990","KODEX AI반도체핵심장비","24100","-2060","-7.87","24163.22","25650","26550","23960","4638618","117884063488","327760000000","335868793184","13600000","iSelect AI 반도체핵심장비 지수","6777.68","-552.97","-7.54"
"487240","KODEX AI전력핵심설비","31970","-2850","-8.18","31984.54","34110","34380","31955","8480179","283056499030","1572924000000","1624814410645","49200000","iSelect AI 전력핵심설비 지수(Price Return)","19293.19","-1682.98","-8.02"
"481050","KODEX CD1년금리플러스액티브(합성)","1021465","80","0.01","1021402.48","1021465","1021470","1021465","16812","17172898113","3034976808000","2881376391624","2971200","KAP 1년은행 CD+추가금리 지수(총수익지수)","1225.51","0.09","0.01"
"459580","KODEX CD금리액티브(합성)","1073385","75","0.01","1073321.20","1073385","1073390","1073385","274847","295017215743","8020440058500","8011054758130","7472100","KAP 양도성예금증서(CD)금리지수(총수익지수)","123.38","0.01","0.01"
"439860","KODEX ESG종합채권(A-이상)액티브","113775","-455","-0.40","113814.79","114055","114055","113775","12702","1447170285","309240450000","309348596709","2718000","KAP ESG 종합채권지수(A- 이상, 총수익)","130.40","-0.33","-0.25"
"266370","KODEX IT","44300","-4955","-10.06","44415.77","47585","48590","44300","99203","4634567774","53160000000","53298919621","1200000","KRX 정보기술","3830.17","-404.51","-9.55"
"368680","KODEX K-뉴딜디지털플러스","9150","-715","-7.25","9158.82","9710","9740","9150","12668","120963760","9150000000","9158820345","1000000","FnGuide K-뉴딜 디지털 플러스 지수","2175.24","-180.20","-7.65"
"423160","KODEX KOFR금리액티브(합성)","110640","5","0.00","110634.92","110640","110645","110640","436921","48342592687","4414425360000","4417762988831","39899000","KOFR 지수","1181.87","0.33","0.03"
"292190","KODEX KRX300","39730","-3340","-7.75","39607.88","42240","42385","39600","194712","7846228950","59595000000","63372604102","1500000","KRX 300","3849.78","-321.93","-7.72"
"306950","KODEX KRX300레버리지","67500","-14960","-18.14","70086.45","78350","80175","67500","50420","3775929606","67500000000","70086451507","1000000","KRX 300","3849.78","-321.93","-7.72"
"229720","KODEX KTOP30","31800","-2140","-6.31","31783.94","33280","33785","31785","22668","743411395","15900000000","15891969004","500000","KTOP 30","15983.84","-1106.55","-6.47"
"0115D0","KODEX K조선TOP10","10260","-340","-3.21","10279.39","10665","11120","10235","2774927","29817758094","131841000000","133632121575","12850000","KRX K조선 TOP10 지수","6457.46","-215.67","-3.23"
"266360","KODEX K콘텐츠","13175","-885","-6.29","13165.55","13810","13875","13155","348555","4712730174","54017500000","53978738938","4100000","KRX K콘텐츠","2032.22","-136.21","-6.28"
"291890","KODEX MSCI EM선물(H)","11190","-570","-4.85","11470.19","11760","11760","11190","8010","91067180","7833000000","8029134653","700000","iEdge Emerging Markets Futures Index(ER)","1523.87","-107.85","-6.61"
"289040","KODEX MSCI KOREA ESG유니버설","25385","-2295","-8.29","25288.51","26960","27015","25365","3389","88950175","17769500000","17701959322","700000","MSCI Korea ESG Universal Capped Index","3524.78","-319.79","-8.32"
"156080","KODEX MSCI Korea","40495","-3835","-8.65","40551.92","43295","43570","40495","24529","1018686620","32396000000","32441532063","800000","MSCI Korea Index","1972.16","-177.31","-8.25"
"278540","KODEX MSCI Korea TR","29965","-2875","-8.75","30028.43","31795","32285","29965","78159","2431151525","2370231500000","2375248763239","79100000","MSCI Korea TR Index","3805.77","-341.64","-8.24"
"251350","KODEX MSCI선진국","37505","145","0.39","37948.06","37360","37800","37360","172630","6494549067","498816500000","504709175330","13300000","MSCI World","4456.84","-99.95","-2.19"
"269420","KODEX S&P글로벌인프라(합성)","24625","455","1.88","24649.60","24170","25940","24150","61998","1520439210","25486875000","25512338134","1035000","S&P Global Infrastructure Index","3880.87","-103.61","-2.60"
"433970","KODEX TDF2030액티브","13720","-40","-0.29","13790.28","13645","13815","13645","90480","1244933880","83692000000","84120694289","6100000","Samsung Korea Target Date 2030 Index (Price Return)","1873.76","3.77","0.20"
"433980","KODEX TDF2040액티브","15440","25","0.16","15508.64","15475","15505","15275","143725","2223496280","121976000000","122518219132","7900000","Samsung Korea Target Date 2040 Index (Price Return)","2192.05","14.75","0.68"
"434060","KODEX TDF2050액티브","16530","-25","-0.15","16695.48","16555","16640","16430","421725","6986688961","494247000000","499194816334","29900000","Samsung Korea Target Date 2050 Index (Price Return)","2552.01","28.97","1.15"
"0082V0","KODEX TDF2060액티브","11045","-25","-0.23","11163.30","11055","11150","11035","285941","3171806964","114315750000","115540138312","10350000","Samsung Korea Target Date 2060 Index","2645.89","35.47","1.36"
"329650","KODEX TRF3070","14300","5","0.03","14411.28","14290","14365","14290","214139","3067824773","257400000000","257961859033","18000000","FnGuide TRF 3070 지수","1859.02","-4.39","-0.24"
"329660","KODEX TRF5050","17735","70","0.40","17862.37","17685","17795","17685","96846","1718976305","102863000000","101815504967","5800000","FnGuide TRF 5050 지수","2312.09","3.30","0.14"
"329670","KODEX TRF7030","21660","90","0.42","21827.25","21610","21735","21610","67988","1474494015","84474000000","85126263773","3900000","FnGuide TRF 7030 지수","2844.32","14.75","0.52"
"395170","KODEX Top10동일가중","15485","-1030","-6.24","15472.07","16425","16475","15485","150943","2410427500","60391500000","60341068236","3900000","FnGuide TOP10 동일가중 지수","2432.33","-162.16","-6.25"
"315930","KODEX Top5PlusTR","63055","-6480","-9.32","62989.38","67655","67865","63050","211142","13888365560","1544847500000","1543239897594","24500000","FnGuide TOP 5 Plus Total Return 지수","6439.51","-653.67","-9.22"
"261220","KODEX WTI원유선물(H)","17040","1700","11.08","16686.68","16615","17180","16590","3876646","65416269830","76254000000","74255740864","4475000","S&P GSCI Crude Oil Index ER","167.51","16.94","11.25"
"271050","KODEX WTI원유선물인버스(H)","3345","-375","-10.08","3397.24","3440","3445","3310","2583027","8732541576","26174625000","25988894259","7825000","S&P GSCI Crude Oil Index ER","167.51","16.94","11.25"
"468370","KODEX iShares미국인플레이션국채액티브","11690","185","1.61","11709.53","11690","11735","11670","44534","520999637","18353300000","18383964975","1570000","ICE U.S. Treasury Inflation Linked Bond Index(Total Return)","129.19","-0.40","-0.31"
"468630","KODEX iShares미국투자등급회사채액티브","12005","145","1.22","12022.26","12005","12050","11985","88935","1068370259","36135050000","36187005451","3010000","Markit iBoxx USD Liquid Investment Grade Index(Total Return)","347.67","-1.38","-0.40"
"468380","KODEX iShares미국하이일드액티브","11720","140","1.21","11765.32","11740","11760","11710","333099","3908969265","114738800000","118712118828","9790000","ICE BofAML US HY Constrained Index(Total Return)","619.89","-1.06","-0.17"
"275290","KODEX 가치주","25500","-2095","-7.59","25537.96","26890","27250","25500","30167","798355462","22950000000","22984165426","900000","MSCI Korea IMI Enhanced Value Capped","14849.59","-1160.72","-7.25"
"117700","KODEX 건설","6500","-455","-6.54","6492.79","6815","6900","6460","1688794","11275101532","57200000000","58435133264","8800000","KRX 건설","1301.31","-86.52","-6.23"
"300950","KODEX 게임산업","6465","-110","-1.67","6489.02","6590","6735","6465","303962","2016135807","35557500000","35689620292","5500000","FnGuide 게임 산업 지수","794.24","-15.67","-1.93"
"266390","KODEX 경기소비재","11900","-1025","-7.93","11954.92","12590","12600","11900","56328","684507290","13090000000","13150411902","1100000","KRX 경기소비재","1357.63","-105.46","-7.21"
"279530","KODEX 고배당주","18410","-790","-4.11","18417.54","18780","19060","18395","1433837","26858352736","377405000000","379401298832","20500000","FnGuide 고배당 Plus 지수","28215.75","-1183.65","-4.03"
"132030","KODEX 골드선물(H)","30365","675","2.27","30291.00","30505","30735","30180","859220","26267589896","497986000000","496772444772","16400000","S&P GSCI Gold Index(TR)","2508.13","-59.76","-2.33"
"280940","KODEX 골드선물인버스(H)","2820","-50","-1.74","2826.59","2770","2820","2750","23599","65434182","2961000000","2967918818","1050000","S&P GSCI GOLD Index Excess Return","308.76","-7.48","-2.37"
"138910","KODEX 구리선물(H)","9295","-215","-2.26","9306.52","9435","9435","9225","261485","2441016864","57629000000","58631048475","6200000","S&P GSCI North American Copper Index(TR)","816.08","-32.36","-3.81"
"471230","KODEX 국고채10년액티브","107805","-1175","-1.08","107581.81","108570","108660","107805","46770","5068841380","478977615000","486807669374","4443000","KAP 국고채 10년 지수(TR)","112.70","-1.40","-1.23"
"439870","KODEX 국고채30년액티브","103385","-2860","-2.69","103038.99","105270","106245","103385","29922","3132162173","361020420000","352599413787","3492000","KAP 국고채 30년 총수익 지수","92.14","-2.54","-2.68"
"114260","KODEX 국고채3년","61800","-200","-0.32","61776.12","61955","61955","61785","86644","5359784927","505400400000","514842199071","8178000","MKF 국고채지수(총수익)","204.23","-0.83","-0.40"
"152380","KODEX 국채선물10년","67260","-695","-1.02","67142.97","67730","67770","67260","6031","407471298","40356000000","40285783535","600000","10년국채선물지수","1179.11","-15.13","-1.27"
"176950","KODEX 국채선물10년인버스","57285","650","1.15","57347.28","56835","57285","56835","219","12505315","13404690000","13419263887","234000","10년국채선물지수","1179.11","-15.13","-1.27"
"292770","KODEX 국채선물3년인버스","56635","195","0.35","56703.30","0","0","0","0","0","22427460000","22454508158","396000","국채선물지수","1217.34","-5.79","-0.47"
"276990","KODEX 글로벌로봇(합성)","26170","115","0.44","26427.15","26045","26295","26045","27704","724951144","45928350000","46379640691","1755000","ROBO Global Robotics & Automation UCITS Price Return Index","1237.20","-56.57","-4.37"
"476070","KODEX 글로벌비만치료제TOP2 Plus","10820","180","1.69","10930.21","10640","10875","10640","79405","860383281","46526000000","46999891668","4300000","iSelect 글로벌 비만치료제TOP2 Plus 지수(PR)","2849.39","-102.78","-3.48"
"0064K0","KODEX 금액티브","16350","690","4.41","16429.98","16355","16535","16240","1358278","22338065885","302638500000","304118948798","18510000","Bloomberg Gold Spot NY 4pm USD Index","4353.09","-140.69","-3.13"
"0089D0","KODEX 금융고배당TOP10","13595","-345","-2.47","13620.05","13825","13920","13565","805108","11068337315","250148000000","249246886366","18400000","코스피 200 금융 고배당 TOP 10 지수","2793.67","-66.27","-2.32"
"498410","KODEX 금융고배당TOP10타겟위클리커버드콜","13395","-350","-2.55","13479.46","13560","13755","13375","2805105","38107328432","616170000000","621403239511","46000000","코스피 200 금융 고배당 TOP 10 타겟 15%분배 위클리 커버드콜 지수","1227.53","-24.01","-1.92"
"0162M0","KODEX 금융채1~2년(AA-이상)PLUS액티브","10000","-25","-0.25","10001.03","10020","10020","10000","32144","321646805","140000000000","140014388783","14000000","KAP 금융채 1-2년 총수익 지수","118.12","-0.10","-0.08"
"102960","KODEX 기계장비","16870","-915","-5.14","16894.23","17690","18050","16860","99838","1742972942","20918800000","20948843612","1240000","KRX 기계장비","1827.56","-107.22","-5.54"
"404260","KODEX 기후변화솔루션","22635","-2370","-9.48","22742.94","24560","24560","22635","6679","157882294","20371500000","20468648669","900000","KRX 기후변화 솔루션지수","4356.20","-427.36","-8.93"
"273140","KODEX 단기변동금리부채권액티브","114780","15","0.01","114782.19","114780","114790","114770","6695","768440500","324827400000","324833590246","2830000","KAP 단기변동금리부은행채권지수","146.69","0.06","0.04"
"153130","KODEX 단기채권","113415","10","0.01","113389.89","113410","113435","113410","50832","5765369631","767365890000","767196008062","6766000","KRW Cash 지수(총수익)","173.08","-0.02","-0.01"
"214980","KODEX 단기채권PLUS","114855","10","0.01","114847.44","114860","114875","114855","65936","7573511784","2048553780000","2053472309426","17836000","KRW Cash PLUS 지수(총수익)","167.92","-0.02","-0.01"
"487950","KODEX 대만테크고배당다우존스","10350","-285","-2.68","10594.30","10625","10665","10325","28123","295009465","13455000000","13772590602","1300000","Dow Jones Taiwan Technology Dividend 30 Index(TWD)(PR)","2861.28","-129.96","-4.34"
"122630","KODEX 레버리지","93195","-18085","-16.25","93439.05","106400","108120","93195","31216233","3162460806430","5652276750000","5396104970900","60650000","코스피 200","859.40","-73.94","-7.92"
"445290","KODEX 로봇액티브","35375","-3110","-8.08","35401.60","37615","38295","35360","2931234","108071308821","1109006250000","1083288935731","31350000","iSelect K-로봇테마 지수","4078.66","-358.61","-8.08"
"488770","KODEX 머니마켓액티브","103705","10","0.01","103699.78","103700","103705","103700","1002434","103954158909","7552938855000","7304716516856","72831000","KAP MMF 지수(TR)","119.82","0.01","0.01"
"321410","KODEX 멀티에셋하이인컴(H)","10610","-115","-1.07","10780.56","10760","10760","10610","1755","18734290","5305000000","5390281544","500000","Morningstar Multi-Asset High Income 10% Capped Index","1110.95","-18.55","-1.64"
"337120","KODEX 멀티팩터","28980","-2360","-7.53","28898.71","30705","30820","28945","1205","35884905","17388000000","17339227180","600000","FnGuide 멀티팩터 지수","18071.18","-1476.32","-7.55"
"401470","KODEX 메타버스액티브","8985","-490","-5.17","8980.68","9330","9425","8975","137338","1270562819","84908250000","84418390343","9450000","FnGuide K-메타버스 지수","1250.74","-68.78","-5.21"
"244620","KODEX 모멘텀Plus","19785","-1040","-4.99","19820.39","20665","21075","19785","7258","148414250","11871000000","11892233566","600000","FnGuide 모멘텀 Plus 지수","6470.10","-326.52","-4.80"
"275280","KODEX 모멘텀주","33265","-2860","-7.92","33195.91","35445","35670","33250","33890","1161792880","23285500000","23237138082","700000","MSCI Korea IMI Momentum Capped","10807.06","-904.30","-7.72"
"308620","KODEX 미국10년국채선물","12600","180","1.45","12607.03","12595","12635","12565","161559","2034021213","110880000000","110941899651","8800000","S&P 10-Year U.S. Treasury Note Futures KRW(ER)","242.40","2.83","1.18"
"0091C0","KODEX 미국10년국채액티브(H)","10085","-55","-0.54","10098.34","10120","10120","10085","168109","1698526433","162368500000","162583242699","16100000","KAP 미국 국채 10년 지수(총수익)","94.95","-0.19","-0.20"
"484790","KODEX 미국30년국채액티브(H)","9000","-80","-0.88","9035.31","9050","9055","8995","993453","8961554815","641520000000","626147257342","71280000","KEDI-KAP 미국 국채 20+ 지수(TR)","75.48","-0.27","-0.36"
"304660","KODEX 미국30년국채울트라선물(H)","7780","-70","-0.89","7822.49","7815","7835","7780","175145","1366144239","203836000000","204949223534","26200000","S&P Ultra T-Bond Futures Index(ER)","112.92","-1.23","-1.08"
"304670","KODEX 미국30년국채울트라선물인버스(H)","11450","115","1.01","11426.26","11420","11450","11395","1054","12012195","6870000000","6855755143","600000","S&P Ultra T-Bond Futures Index(ER)","112.92","-1.23","-1.08"
"481060","KODEX 미국30년국채타겟커버드콜(합성 H)","8275","-100","-1.19","8353.28","8380","8390","8275","1347654","11218877730","909008750000","917608126114","109850000","Bloomberg U.S.Treasury 20+ Year(TLT)+ 12% Premium Covered Call index(TR)","949.77","-9.02","-0.94"
"0151S0","KODEX 미국AI반도체TOP3플러스","10340","-230","-2.18","10659.37","10550","10595","10320","384905","4036585641","133386000000","127912451303","12900000","Akros 미국 AI 반도체 Top 3 플러스 지수 (Price Return)","17884.46","-850.96","-4.54"
"0041D0","KODEX 미국AI소프트웨어TOP10","11680","-140","-1.18","12030.30","11820","11900","11655","174193","2050610059","56064000000","57745447827","4800000","iSelect 미국 AI 소프트웨어 TOP10 지수(PR)","2977.94","16.90","0.57"
"487230","KODEX 미국AI전력핵심인프라","20265","110","0.55","20827.62","20435","20585","20265","3211684","65742276896","1592829000000","1549574846334","78600000","iSelect 미국AI전력핵심인프라 지수(Price Return)","8440.62","-207.62","-2.40"
"485540","KODEX 미국AI테크TOP10","13825","-15","-0.11","14053.56","13920","13950","13790","381031","5290380306","279265000000","281071229373","20200000","KEDI 미국AI테크 TOP10 지수(PR)","11390.18","-23.29","-0.20"
"483280","KODEX 미국AI테크TOP10타겟커버드콜","11680","15","0.13","11876.78","11730","11760","11660","969153","11348772046","561808000000","570085503208","48100000","KEDI 미국 AI 테크 TOP10+15%프리미엄 지수(Total Return)","9376.58","-5.90","-0.06"
"428560","KODEX 미국ETF산업Top10 Indxx","16525","285","1.75","16831.82","16240","16700","16240","25199","417071387","13220000000","13465455556","800000","Indxx US ETF Industry Top10 Index(Price Return)","3817.30","1.77","0.05"
"379800","KODEX 미국S&P500","22640","195","0.87","22878.39","22725","22790","22625","15406845","349824902890","8082480000000","8137842846194","357000000","S&P 500","6816.63","-62.25","-0.90"
"449180","KODEX 미국S&P500(H)","15395","-135","-0.87","15529.22","15510","15515","15370","704465","10870258131","712018750000","719779173965","46250000","S&P 500","6816.63","-62.25","-0.90"
"453660","KODEX 미국S&P500경기소비재","17970","-15","-0.08","18260.53","18050","18170","17970","7014","126895620","13477500000","13695394506","750000","S&P Consumer Discretionary Select Sector Index(Price Return)","2309.33","-52.00","-2.20"
"453650","KODEX 미국S&P500금융","18205","-230","-1.25","18436.81","18290","18370","18200","321636","5878699482","45512500000","46092020489","2500000","S&P Financial Select Sector Index(Price Return)","629.86","-3.00","-0.47"
"0005A0","KODEX 미국S&P500데일리커버드콜OTM","9600","110","1.16","9697.15","9480","9650","9465","337616","3236812981","147840000000","150305814314","15400000","S&P 500 Covered Call 1% OTM Daily Index(TR)","360.30","-2.87","-0.79"
"276970","KODEX 미국S&P500배당귀족커버드콜(합성 H)","8260","45","0.55","8420.09","8165","8295","8165","28655","236688645","38822000000","39574420452","4700000","S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index","117.04","-1.35","-1.14"
"0026E0","KODEX 미국S&P500버퍼3월액티브","11105","155","1.42","11324.37","11135","11175","11105","10840","120572240","74958750000","76439481532","6750000","S&P500 10% Buffered Index March Series (USD) TR","200.66","-0.40","-0.20"
