종목코드,종목명,시작일 기준가,종료일 종가,대비,등락률,거래량,거래대금
"036800","나이스정보통신","26150","25250","-900","-3.44","9116","230558500"
"267320","나인테크","3200","3350","150","4.69","1327099","4346665696"
"001260","남광토건","8350","8420","70","0.84","25454","211016925"
"008350","남선알미늄","1410","1341","-69","-4.89","18512582","25725633969"
"008355","남선알미우","13340","12810","-530","-3.97","7095","90425680"
"004270","남성","725","755","30","4.14","66065","49194959"
"003920","남양유업","48650","49150","500","1.03","7135","350079250"
"003925","남양유업우","34150","33800","-350","-1.02","6159","209551500"
"025860","남해화학","7370","7590","220","2.99","723875","5395253010"
"111710","남화산업","4005","3905","-100","-2.50","11439","44685710"
"091590","남화토건","3595","3630","35","0.97","11790","41941325"
"168330","내츄럴엔도텍","2600","2590","-10","-0.38","21525","55224288"
"094860","네오리진","1250","1318","68","5.44","210194","271353920"
"253590","네오셈","15820","18410","2590","16.37","4830145","85980697750"
"212560","네오오토","8500","8510","10","0.12","119912","1008559665"
"095660","네오위즈","24000","27800","3800","15.83","359602","9618004550"
"042420","네오위즈홀딩스","24000","25150","1150","4.79","23459","585743475"
"950220","네오이뮨텍","523","545","22","4.21","1088959","579980550"
"311390","네오크레마","4785","4875","90","1.88","55014","264420162"
"085910","네오티스","18400","17870","-530","-2.88","363913","6432799740"
"092730","네오팜","17870","17790","-80","-0.45","45171","795608685"
"290660","네오펙트","801","852","51","6.37","1611672","1354070981"
"153460","네이블","6760","6750","-10","-0.15","4225","28629830"
"007390","네이처셀","19770","19850","80","0.40","285816","5653672885"
"033640","네패스","16310","17280","970","5.95","109379","1845279515"
"330860","네패스아크","18070","19260","1190","6.59","106933","2003531715"
"351320","넥사다이내믹스","963","1125","162","16.82","221445","237878071"
"005720","넥센","6640","6780","140","2.11","59623","396729620"
"005725","넥센우","4475","4460","-15","-0.34","802","3552790"
"002350","넥센타이어","7830","7530","-300","-3.83","224405","1691713075"
"002355","넥센타이어1우B","4205","4210","5","0.12","20804","87213730"
"089140","넥스턴앤롤코리아","2305","2335","30","1.30","45050","103362790"
"389650","넥스트바이오메디컬","66400","75700","9300","14.01","130912","9525334750"
"137940","넥스트아이","198","220","22","11.11","944200","199344702"
"396270","넥스트칩","2950","3000","50","1.69","257869","766659789"
"348210","넥스틴","79900","84700","4800","6.01","127685","10600489150"
"092790","넥스틸","10750","11000","250","2.33","146447","1575192200"
"225570","넥슨게임즈","11120","11170","50","0.45","194144","2141641595"
"205500","넥써쓰","1559","1577","18","1.15","149239","230750714"
"217270","넵튠","4265","4270","5","0.12","91612","389717745"
"251270","넷마블","48500","54000","5500","11.34","1126580","61477531500"
"317860","노드메이슨","4600","4595","-5","-0.11","0","0"
"104620","노랑풍선","4645","4630","-15","-0.32","107922","496643965"
"090350","노루페인트","8310","8550","240","2.89","776471","6763830570"
"090355","노루페인트우","12570","12860","290","2.31","1461","18533590"
"000320","노루홀딩스","22600","22600","0","0.00","18796","420928050"
"000325","노루홀딩스우","29200","29700","500","1.71","577","16988100"
"473980","노머스","17360","17650","290","1.67","86595","1519175945"
"194700","노바렉스","12690","12740","50","0.39","72982","913558485"
"285490","노바텍","22950","23950","1000","4.36","162215","3947351800"
"145170","노브랜드","3610","3655","45","1.25","30217","108349220"
"229500","노브메타파마","9170","9140","-30","-0.33","5835","51609140"
"106520","노블엠앤비","411","411","0","0.00","0","0"
"376930","노을","1656","1594","-62","-3.74","459594","742274925"
"486990","노타","32250","33450","1200","3.72","166495","5488515575"
"006280","녹십자","149600","152100","2500","1.67","61080","9197899000"
"142280","녹십자엠에스","3555","3635","80","2.25","33626","119669630"
"234690","녹십자웰빙","9500","9470","-30","-0.32","106479","1000558160"
"005250","녹십자홀딩스","14330","14050","-280","-1.95","119178","1677429150"
"005257","녹십자홀딩스2우","23100","23500","400","1.73","349","8213450"
"004370","농심","397000","394500","-2500","-0.63","18460","7251225250"
"072710","농심홀딩스","92700","93800","1100","1.19","9334","864166400"
"054050","농우바이오","7950","7960","10","0.13","71131","563637580"
"069140","누리플랜","2115","2100","-15","-0.71","86007","181398554"
"040160","누리플렉스","8800","9250","450","5.11","93470","841899505"
"332290","누보","1222","1265","43","3.52","709072","889544223"
"348340","뉴로메카","70700","74700","4000","5.66","515658","38117144000"
"380550","뉴로핏","23650","23900","250","1.06","541788","12907555825"
"060260","뉴보텍","1050","1030","-20","-1.90","107610","109110962"
"463020","뉴엔AI","12410","12560","150","1.21","52796","663983000"
"123840","뉴온","673","699","26","3.86","37492","25509327"
"012340","뉴인텍","574","558","-16","-2.79","623887","349749579"
"462310","뉴키즈온","3920","3910","-10","-0.26","39170","149427354"
"270870","뉴트리","4285","4280","-5","-0.12","8129","34811257"
"144960","뉴파워프라즈마","5590","5820","230","4.11","231699","1314134915"
"085670","뉴프렉스","5180","5050","-130","-2.51","425884","2123065696"
"064260","다날","7580","7670","90","1.19","2226663","16917937285"
"340360","다보링크","1550","1585","35","2.26","329853","516209198"
"039560","다산네트웍스","3620","3800","180","4.97","241189","900131921"
"208860","다산디엠씨","1472","1473","1","0.07","26708","38854198"
"154040","다산솔루에타","1077","1100","23","2.14","27174","29567704"
"058730","다스코","3145","3330","185","5.88","334382","1091757603"
"030210","다올투자증권","4580","4575","-5","-0.11","255795","1161860542"
"023590","다우기술","50800","50200","-600","-1.18","70629","3532137725"
"032190","다우데이타","23750","24400","650","2.74","149673","3565950775"
"323350","다원넥스뷰","12700","13200","500","3.94","381584","4730293700"
"068240","다원시스","2540","2315","-225","-8.86","2348074","5398767612"
"145210","다이나믹디자인","350","353","3","0.86","170882","59370948"
"483650","달바글로벌","149400","150300","900","0.60","69312","10286306296"
"464580","닷밀","2195","2150","-45","-2.05","97841","210411830"
"019680","대교","1553","1539","-14","-0.90","45250","69607213"
"019685","대교우B","1050","1039","-11","-1.05","9607","9962983"
"006370","대구백화점","4370","4625","255","5.84","53532","243665319"
"008060","대덕","11440","11880","440","3.85","117658","1357234870"
"00806K","대덕1우","9380","9440","60","0.64","6515","60753485"
"353200","대덕전자","59300","66700","7400","12.48","2244904","143533456500"
"35320K","대덕전자1우","15560","16550","990","6.36","18347","294659540"
"000490","대동","9960","10090","130","1.31","250511","2507189535"
"178600","대동고려삼","2200","2195","-5","-0.23","1","2195"
"020400","대동금속","6540","6570","30","0.46","31395","209646620"
"008830","대동기어","20750","21200","450","2.17","222949","4651898975"
"048470","대동스틸","3055","3160","105","3.44","60440","187410665"
"008110","대동전자","15040","15040","0","0.00","0","0"
"004780","대륙제관","3870","3860","-10","-0.26","14271","54441160"
"005750","대림바스","4820","4810","-10","-0.21","52187","248076124"
"017650","대림제지","9350","9380","30","0.32","8840","82229110"
"006570","대림통상","2055","2055","0","0.00","5837","11929905"
"389260","대명에너지","15580","17500","1920","12.32","487002","8415452150"
"317850","대모","8000","8140","140","1.75","70354","568349565"
"290670","대보마그네틱","11310","11800","490","4.33","25736","296669825"
"078140","대봉엘에스","10660","11000","340","3.19","18651","199199720"
"065150","대산F&B","145","145","0","0.00","0","0"
"001680","대상","20850","20650","-200","-0.96","184032","3795623775"
"001685","대상우","17000","16910","-90","-0.53","13639","230590600"
"084690","대상홀딩스","9340","9340","0","0.00","100031","927268580"
"084695","대상홀딩스우","13350","13630","280","2.10","9520","127331380"
"036480","대성미생물","6400","6340","-60","-0.94","25609","161040660"
"128820","대성산업","9200","8430","-770","-8.37","3351396","29516215770"
"117580","대성에너지","12700","11870","-830","-6.54","6912006","89216103895"
"027830","대성창투","1465","1482","17","1.16","332617","485169508"
"104040","대성파인텍","660","671","11","1.67","329014","219656687"
"129920","대성하이텍","6850","6980","130","1.90","235109","1616156670"
"016710","대성홀딩스","8930","9110","180","2.02","42761","389090730"
"457630","대신밸런스제16호스팩","2095","2095","0","0.00","2394","5016430"
"471050","대신밸런스제17호스팩","2155","2150","-5","-0.23","5470","11774625"
"482690","대신밸런스제19호스팩","2180","2165","-15","-0.69","628","1365840"
"0030R0","대신밸류리츠","4410","4400","-10","-0.23","45623","200673884"
"020180","대신정보통신","978","991","13","1.33","259851","255634283"
"003540","대신증권","39900","40000","100","0.25","126566","5001398625"
"003547","대신증권2우B","24950","25000","50","0.20","27957","687840800"
"003545","대신증권우","26000","26000","0","0.00","69957","1803037175"
"045390","대아티아이","4370","4450","80","1.83","903544","3998409685"
"009190","대양금속","1170","1159","-11","-0.94","221837","258420955"
"108380","대양전기공업","27850","28350","500","1.80","39230","1082945225"
"014160","대영포장","1002","1029","27","2.69","485141","488989934"
"047040","대우건설","8540","8770","230","2.69","11357317","97549089575"
"003090","대웅","23150","23600","450","1.94","104110","2438320800"
"069620","대웅제약","166000","169800","3800","2.29","30819","5196436850"
"007680","대원","4125","4190","65","1.58","23296","97802193"
"000430","대원강업","4035","4095","60","1.49","178980","728253074"
"048910","대원미디어","7440","7660","220","2.96","41193","309946695"
"005710","대원산업","14160","12750","-1410","-9.96","194836","2511113460"
"006340","대원전선","5430","5520","90","1.66","13953359","79568477880"
"006345","대원전선우","4015","4120","105","2.62","132362","561980154"
"003220","대원제약","10750","10700","-50","-0.47","13533","144380050"
"024890","대원화성","803","794","-9","-1.12","209787","164960463"
"002880","대유에이텍","957","948","-9","-0.94","65366","62287992"
"120240","대정화금","13150","13620","470","3.57","27875","373546335"
"003310","대주산업","3775","3865","90","2.38","1536428","5891934822"
"114920","대주이엔티","2680","3000","320","11.94","1","3000"
"078600","대주전자재료","96400","118800","22400","23.24","2012828","231633999950"
"393970","대진첨단소재","2760","2825","65","2.36","298047","820041985"
"012800","대창","1419","1400","-19","-1.34","1161935","1618157385"
"015230","대창단조","6380","6220","-160","-2.51","61251","379845350"
"096350","대창솔루션","2055","2115","60","2.92","374367","776859812"
"140520","대창스틸","2010","1999","-11","-0.55","79587","158397671"
"131220","대한과학","4545","4520","-25","-0.55","17834","80108495"
"010170","대한광통신","4770","4765","-5","-0.10","14322971","66547091864"
"054670","대한뉴팜","6640","6560","-80","-1.20","194458","1287034890"
"001070","대한방직","6670","6700","30","0.45","47927","320324750"
"023910","대한약품","29450","29400","-50","-0.17","7435","218343500"
"006650","대한유화","133400","123800","-9600","-7.20","206809","25680243100"
"001440","대한전선","29150","30250","1100","3.77","6069690","185264342750"
"084010","대한제강","11240","11090","-150","-1.33","69907","767581770"
"001790","대한제당","2755","2740","-15","-0.54","216475","591332887"
"001795","대한제당우","2330","2360","30","1.29","31445","73656625"
"001130","대한제분","150400","148500","-1900","-1.26","7046","1032618700"
"439260","대한조선","103200","102600","-600","-0.58","325790","32943433150"
"003490","대한항공","24500","24500","0","0.00","3100484","74047112100"
"003495","대한항공우","23800","23700","-100","-0.42","5537","130223350"
"005880","대한해운","2420","2275","-145","-5.99","21202879","48756070254"
"003830","대한화섬","120600","121600","1000","0.83","516","61460000"
"016090","대현","1676","1665","-11","-0.66","34844","57822177"
"069460","대호에이엘","579","560","-19","-3.28","2165669","1222543852"
"021040","대호특수강","1139","1134","-5","-0.44","23326","25990843"
"021045","대호특수강우","2745","2785","40","1.46","6791","18036875"
"067080","대화제약","13900","14290","390","2.81","87098","1224931665"
"298540","더네이쳐홀딩스","7280","7340","60","0.82","28968","210288015"
"032860","더라미","1310","1288","-22","-1.68","100394","128298788"
"475560","더본코리아","21800","21700","-100","-0.46","12147","263105250"
