종목코드,종목명,종가,대비,등락률,순자산가치(NAV),시가,고가,저가,거래량,거래대금,시가총액,순자산총액,상장좌수,기초지수_지수명,기초지수_종가,기초지수_대비,기초지수_등락률
"138230","KIWOOM 미국달러선물","16975","-255","-1.48","16950.34","16990","17070","16955","2151","36539700","27329750000","27290050170","1610000","미국달러선물지수","1636.54","-31.24","-1.87"
"225800","KIWOOM 미국달러선물레버리지","16865","-565","-3.24","16818.32","16895","17065","16845","11259","190269719","10624950000","10595542240","630000","미국달러선물지수","1636.54","-31.24","-1.87"
"139660","KIWOOM 미국달러선물인버스","7895","100","1.28","7937.24","7900","7915","7865","2231","17609925","57238750000","57545015389","7250000","미국달러선물지수","1636.54","-31.24","-1.87"
"230480","KIWOOM 미국달러선물인버스2X","4165","115","2.84","4199.16","4165","4175","4125","26393","109166950","9912700000","9994009330","2380000","미국달러선물지수","1636.54","-31.24","-1.87"
"0084E0","KIWOOM 미국대형주500월간목표헤지액티브","10050","-20","-0.20","10050.78","10060","10060","10050","26","261430","30150000000","30152339842","3000000","Akros 미국대형주500 월간방어적배분 지수(TR)","3404.13","-3.73","-0.11"
"373790","KIWOOM 미국방어배당성장나스닥","16980","-220","-1.28","16968.12","17710","17710","16910","1552","26324352","4754400000","4751072527","280000","Nasdaq US Low Volatility Dividend Achievers Index","1350.93","-12.21","-0.90"
"483030","KIWOOM 미국블록버스터바이오테크의약품+","11490","-70","-0.61","11559.26","11560","11595","11470","2644","30431759","5745000000","5779628228","500000","Solactive Blockbuster Biotech Drugs Index(PR)","2418.06","-9.18","-0.38"
"459790","KIWOOM 미국성장기업30액티브","18785","465","2.54","18835.26","18320","18895","18320","4322","81417705","25359750000","25427601230","1350000","MSCI USA Index(Price Return)","6457.58","-14.30","-0.22"
"498270","KIWOOM 미국양자컴퓨팅","12520","360","2.96","12598.13","12500","12560","12400","158435","1981746297","239758000000","233695355101","19150000","Solactive U.S. Quantum Computing Index(PR)","7157.32","-42.73","-0.59"
"474800","KIWOOM 미국원유에너지기업","14935","-730","-4.66","15105.93","15065","15100","14662","1052358","15714258158","48538750000","40030720908","3250000","MSCI US IMI Energy 25/50 Index(Price Return)","2118.59","-26.19","-1.22"
"0084D0","KIWOOM 미국테크100월간목표헤지액티브","10690","120","1.14","10657.53","10570","10690","10565","1276","13521110","9621000000","9591772864","900000","Akros 미국테크100 월간방어적배분 지수(TR)","5830.81","1.69","0.03"
"104520","KIWOOM 블루칩","14205","465","3.38","14146.57","14155","14350","13935","1127","15898035","15625500000","15561228787","1100000","MKF 블루칩","14129.17","352.75","2.56"
"0015E0","KIWOOM 엔비디아미국30년국채혼합액티브(H)","10650","205","1.96","10697.67","10445","10670","10445","2186","23267615","5325000000","5348837469","500000","Bloomberg Blended NVIDIA and US Long Treasury Bond Index","7391.34","-27.52","-0.37"
"483020","KIWOOM 의료AI","13455","295","2.24","13577.56","12705","13995","12705","11095","150447328","8745750000","8825411518","650000","FnGuide 의료AI 지수","2922.30","75.10","2.64"
"200250","KIWOOM 인도Nifty50(합성)","23960","55","0.23","23821.94","24835","24835","23795","44126","1058948991","215640000000","214397435493","9000000","Nifty 50 Index","24261.60","233.55","0.97"
"454780","KIWOOM 종합채권(AA-이상)액티브","103030","735","0.72","102975.61","103060","103060","102795","1977","203597350","473010730000","472761032790","4591000","KIS 종합 채권시장지수(AA-이상)(총수익지수)","117.97","0.67","0.57"
"441330","KIWOOM 차이나A50커넥트MSCI","12550","-80","-0.63","12672.05","12550","12550","12545","202","2534600","2510000000","2534409333","200000","MSCI China A50 Connect Index","2607.07","35.57","1.38"
"454180","KIWOOM 차이나내수소비TOP CSI","8885","15","0.17","8785.48","8825","8905","8795","2763","24550250","3554000000","3514192766","400000","CSI SH-HK-SZ Consumer Top Index","1923.11","13.52","0.71"
"496090","KIWOOM 코리아밸류업","24575","1275","5.47","24687.88","24645","24955","24180","2697","66158990","104443750000","104923505544","4250000","코리아 밸류업 지수","2505.10","149.04","6.33"
"316670","KIWOOM 코스닥150","10035","180","1.83","10055.22","10420","10420","9935","880057","8891916098","82487700000","79436228306","8220000","코스닥 150","2018.97","37.72","1.90"
"291630","KIWOOM 코스닥150선물레버리지","8795","215","2.51","8994.47","9435","9435","8695","100140","905921300","9058850000","9264302374","1030000","F-코스닥150 지수","2364.15","64.31","2.80"
"291620","KIWOOM 코스닥150선물인버스","3590","-70","-1.91","3588.43","3375","3615","3375","19352","68483570","2225800000","2224829040","620000","F-코스닥150 지수","2364.15","64.31","2.80"
"153270","KIWOOM 코스피100","63500","4140","6.97","63306.45","63460","64015","62015","16320","1032150976","26670000000","26588710782","420000","코스피 100","6338.18","377.23","6.33"
"122260","KIWOOM 통안채1년","103030","60","0.06","103029.83","103030","103030","103015","699","72013285","42242300000","42242231656","410000","MK 통안채지수(총수익)","15134.10","7.86","0.05"
"0015F0","KIWOOM 팔란티어미국30년국채혼합액티브(H)","10670","85","0.80","10776.76","10585","10770","10585","6442","68838782","19206000000","19398165305","1800000","Bloomberg Blended PALANTIR and US Long Treasury Bond Index","1805.39","-31.85","-1.73"
"0097L0","KIWOOM 한국고배당&미국AI테크","12375","275","2.27","12334.69","12460","12460","12195","17041","210359837","29081250000","29603244985","2350000","Akros 미국AI테크TOP10&한국고배당3070 지수","5028.24","91.34","1.85"
"069500","KODEX 200","82900","4670","5.97","82886.30","82700","83990","81025","22322816","1845731747109","17491900000000","17671359782215","211000000","코스피 200","823.02","47.71","6.15"
"226980","KODEX 200 중소형","23115","835","3.75","23075.31","23370","23370","22735","78337","1813385862","23115000000","23075308181","1000000","코스피 200 중소형주지수","2281.49","66.94","3.02"
"337160","KODEX 200ESG","33845","2120","6.68","33788.09","33615","34265","33005","34326","1160328615","84612500000","87849030250","2500000","코스피 200 ESG 지수","1000.12","63.14","6.74"
"363580","KODEX 200IT TR","32420","2470","8.25","32362.00","32240","32800","31450","56883","1833026588","110228000000","110030803825","3400000","코스피200 정보기술 TR","9835.51","710.57","7.79"
"278530","KODEX 200TR","29810","1745","6.22","29819.92","29750","30230","29145","2160716","64196057362","5575960500000","5582288125015","187050000","코스피 200 TR","1085.60","62.93","6.15"
"337150","KODEX 200exTOP","24390","830","3.52","24361.03","24510","24670","24160","3053","74661560","17073000000","17052721545","700000","코스피 200 초대형제외 지수","523.81","13.91","2.73"
"223190","KODEX 200가치저변동","23745","965","4.24","23687.57","23760","23990","23340","3080","73402285","23745000000","23687567965","1000000","코스피 200 가치저변동성","11531.35","487.48","4.41"
"252650","KODEX 200동일가중","18165","590","3.36","18143.22","18125","18285","17875","2920","52870025","67210500000","67129904784","3700000","코스피 200 동일가중지수","3627.87","90.67","2.56"
"360140","KODEX 200롱코스닥150숏선물","12665","530","4.37","12600.22","12135","12710","12135","28229","353123269","30396000000","30240531127","2400000","코스피200 롱 100% 코스닥150 숏 100% 선물지수","1090.80","40.20","3.83"
"284430","KODEX 200미국채혼합","19675","500","2.61","19580.08","19645","19790","19285","1906486","37476321503","1392990000000","1401933395242","70800000","코스피 200 미국채 혼합지수","4524.80","80.21","1.80"
"252670","KODEX 200선물인버스2X","277","-37","-11.78","278.06","275","292","271","5009591150","1401258170270","1434389100000","1424980193148","5178300000","코스피 200 선물지수","4050.00","251.40","6.62"
"494890","KODEX 200액티브","23965","1360","6.02","23943.12","23955","24235","23425","1940331","46368565910","925049000000","933781525663","38600000","코스피 200","823.02","47.71","6.15"
"498400","KODEX 200타겟위클리커버드콜","17500","985","5.96","17452.57","17490","17650","17085","9892693","172330799414","3360000000000","3389288322083","192000000","코스피 200 타겟 15% 위클리 커버드콜 지수","2502.71","142.77","6.05"
"0117L0","KODEX 26-12 금융채(AA-이상)액티브","10025","0","0.00","10022.08","10025","10025","10020","23156","232132768","2033872000000","2033279594509","202880000","KAP 26-12 금융채 총수익 지수(AA-이상)","109.35","0.02","0.02"
"473290","KODEX 26-12 회사채(AA-이상)액티브","10750","5","0.05","10756.49","10745","10755","10740","52673","566140259","685635000000","515773540946","63780000","KAP 26-12 회사채 총수익 지수(AA-이상)","120.12","0.02","0.02"
"0007F0","KODEX 27-12 회사채(AA-이상)액티브","10090","5","0.05","10109.99","10090","10110","10060","783950","7899831120","481696600000","412689786558","47740000","KAP 27-12 회사채 총수익 지수(AA-이상)","109.06","0.17","0.16"
"0119H0","KODEX 28-12 회사채(AA-이상)액티브","9890","5","0.05","9893.78","9885","9890","9855","8322","82141035","193349500000","193918013633","19550000","KAP 28-12 회사채 총수익 지수(AA- 이상)","102.79","0.30","0.29"
"305720","KODEX 2차전지산업","16755","320","1.95","16827.72","17250","17265","16510","8685498","146820051275","1849752000000","1849366200320","110400000","FnGuide 2차전지 산업 지수","2937.63","61.94","2.15"
"462330","KODEX 2차전지산업레버리지","1695","71","4.37","1698.32","1749","1775","1642","79853203","137231094107","680712000000","682045659165","401600000","FnGuide 2차전지 산업 지수","2937.63","61.94","2.15"
"461950","KODEX 2차전지핵심소재10","6535","65","1.00","6533.09","6775","6775","6415","2528639","16641147183","247023000000","247604240768","37800000","FnGuide 2차전지핵심소재10 지수","5801.45","89.79","1.57"
"457690","KODEX 33-06 국고채액티브","10675","55","0.52","10675.12","10670","10685","10635","50452","537609360","20389250000","21456996379","1910000","KAP 33-06 국고채 총수익 지수","112.74","0.77","0.69"
"271060","KODEX 3대농산물선물(H)","8300","-410","-4.71","8374.19","8245","8345","8090","404183","3341256905","24651000000","25122571549","2970000","S&P GSCI Grains Select Index ER","17.27","-0.08","-0.47"
"457700","KODEX 53-09 국고채액티브","10655","235","2.26","10657.40","10645","10665","10610","26716","283702785","14277700000","14280912208","1340000","KAP 53-09 국고채 총수익 지수","106.41","1.55","1.48"
"395160","KODEX AI반도체","27625","1720","6.64","27618.03","27845","28085","26860","4339971","119754590985","2237625000000","2237060696690","81000000","FnGuide AI반도체지수","6357.30","406.12","6.82"
"471990","KODEX AI반도체핵심장비","25480","1245","5.14","25462.38","26220","26225","24660","1926903","49370516620","429338000000","437952971226","16850000","iSelect AI 반도체핵심장비 지수","7137.54","324.72","4.77"
"487240","KODEX AI전력핵심설비","30735","1395","4.75","30775.62","30905","31365","30100","3326527","102274800427","1671984000000","1695736899000","54400000","iSelect AI 전력핵심설비 지수(Price Return)","18561.86","921.74","5.23"
"481050","KODEX CD1년금리플러스액티브(합성)","1022035","75","0.01","1021952.02","1022030","1022035","1022030","15853","16202280965","2833694241000","2833464171408","2772600","KAP 1년은행 CD+추가금리 지수(총수익지수)","1226.21","0.11","0.01"
"459580","KODEX CD금리액티브(합성)","1073960","80","0.01","1073895.62","1073955","1073960","1073955","341066","366290479433","7974260396000","8059157101627","7425100","KAP 양도성예금증서(CD)금리지수(총수익지수)","123.44","0.00","0.00"
"439860","KODEX ESG종합채권(A-이상)액티브","113845","415","0.37","113777.41","113835","113945","113725","15834","1802760310","303169235000","302989246831","2663000","KAP ESG 종합채권지수(A- 이상, 총수익)","130.32","0.29","0.22"
"266370","KODEX IT","44265","3210","7.82","44181.55","44135","44775","43165","40861","1798112486","53118000000","53017865622","1200000","KRX 정보기술","3809.81","256.32","7.21"
"368680","KODEX K-뉴딜디지털플러스","8605","205","2.44","8641.03","8865","8865","8545","2735","23695840","8605000000","7776929802","1000000","FnGuide K-뉴딜 디지털 플러스 지수","2050.80","41.32","2.06"
"423160","KODEX KOFR금리액티브(합성)","110700","10","0.01","110689.89","110700","110700","110695","409137","45291350402","4305233700000","4303622772000","38891000","KOFR 지수","1182.44","0.09","0.01"
"292190","KODEX KRX300","38090","2090","5.81","38043.33","38295","38500","37325","8690","330205455","60944000000","60869322082","1600000","KRX 300","3697.19","203.26","5.82"
"306950","KODEX KRX300레버리지","62140","7295","13.30","62147.56","59640","63005","58000","12448","761344132","62140000000","62147563351","1000000","KRX 300","3697.19","203.26","5.82"
"229720","KODEX KTOP30","30230","1450","5.04","30300.32","30370","30625","29660","9439","283893715","15115000000","15150161486","500000","KTOP 30","15236.39","714.31","4.92"
"0115D0","KODEX K조선TOP10","9810","-25","-0.25","9806.15","9950","10085","9580","1181464","11536381167","130473000000","131402428527","13300000","KRX K조선 TOP10 지수","6158.99","-10.99","-0.18"
"266360","KODEX K콘텐츠","12755","340","2.74","12740.35","12800","12845","12525","80980","1031378730","51020000000","50961401987","4000000","KRX K콘텐츠","1965.76","42.57","2.21"
"291890","KODEX MSCI EM선물(H)","10805","300","2.86","10874.87","10610","10850","10610","259","2803670","7563500000","7612411828","700000","iEdge Emerging Markets Futures Index(ER)","1528.34","5.70","0.37"
"289040","KODEX MSCI KOREA ESG유니버설","24395","1740","7.68","24366.08","24105","24600","24060","2329","56948835","17076500000","17056255827","700000","MSCI Korea ESG Universal Capped Index","3396.24","212.33","6.67"
"156080","KODEX MSCI Korea","39125","2270","6.16","39094.41","39090","39500","38325","10008","389991575","31300000000","31275526963","800000","MSCI Korea Index","1900.82","116.70","6.54"
"278540","KODEX MSCI Korea TR","28830","1580","5.80","28942.22","28990","29295","28360","35195","1017064092","2251623000000","2260387379421","78100000","MSCI Korea TR Index","3668.19","225.21","6.54"
"251350","KODEX MSCI선진국","37100","235","0.64","37125.76","37195","37200","36865","45250","1677875473","489720000000","484491154463","13200000","MSCI World","4438.01","20.21","0.46"
"269420","KODEX S&P글로벌인프라(합성)","23895","-50","-0.21","23958.46","23800","24020","23800","6704","160537489","25687125000","25755346238","1075000","S&P Global Infrastructure Index","3844.83","14.87","0.39"
"433970","KODEX TDF2030액티브","13690","160","1.18","13652.43","13695","13700","13560","49249","671234934","81455500000","81231929358","5950000","Samsung Korea Target Date 2030 Index (Price Return)","1843.63","0.28","0.02"
"433980","KODEX TDF2040액티브","15320","170","1.12","15285.67","15215","15340","15215","50218","767700840","121028000000","121521060914","7900000","Samsung Korea Target Date 2040 Index (Price Return)","2145.50","-7.67","-0.36"
"434060","KODEX TDF2050액티브","16420","195","1.20","16431.55","16580","16585","16350","243703","4000842519","489316000000","487195330306","29800000","Samsung Korea Target Date 2050 Index (Price Return)","2484.65","-18.25","-0.73"
"0082V0","KODEX TDF2060액티브","11055","140","1.28","11041.86","11090","11095","10935","90724","1001423137","113866500000","112074910644","10300000","Samsung Korea Target Date 2060 Index","2567.86","-24.71","-0.95"
"329650","KODEX TRF3070","14370","110","0.77","14351.37","14440","14440","14310","57103","819784025","257223000000","256889599589","17900000","FnGuide TRF 3070 지수","1847.74","-1.44","-0.08"
"329660","KODEX TRF5050","17660","150","0.86","17695.21","17640","17760","17555","28262","498359330","100662000000","100862683387","5700000","FnGuide TRF 5050 지수","2286.75","-11.22","-0.49"
"329670","KODEX TRF7030","21430","145","0.68","21525.09","21815","21815","21350","17241","369476770","83577000000","83947865517","3900000","FnGuide TRF 7030 지수","2799.24","-25.36","-0.90"
"395170","KODEX Top10동일가중","14895","795","5.64","14860.05","14840","15010","14520","28881","427493321","59580000000","59440194703","4000000","FnGuide TOP10 동일가중 지수","2335.96","107.42","4.82"
"315930","KODEX Top5PlusTR","59700","3540","6.30","59878.47","60125","60760","58615","115313","6887229846","1456680000000","1461034587268","24400000","FnGuide TOP 5 Plus Total Return 지수","6121.90","394.92","6.90"
"261220","KODEX WTI원유선물(H)","21000","-3440","-14.08","22073.93","20520","21485","19860","7569568","156071119347","140700000000","157276728811","6700000","S&P GSCI Crude Oil Index ER","188.99","-24.03","-11.28"
"271050","KODEX WTI원유선물인버스(H)","2675","410","18.10","2557.28","2605","2795","2505","21271189","57196088346","31030000000","35162552053","11600000","S&P GSCI Crude Oil Index ER","188.99","-24.03","-11.28"
"468370","KODEX iShares미국인플레이션국채액티브","11730","-140","-1.18","11738.86","11755","11805","11725","33193","390100577","18416100000","18430016644","1570000","ICE U.S. Treasury Inflation Linked Bond Index(Total Return)","128.88","-0.42","-0.33"
"468630","KODEX iShares미국투자등급회사채액티브","12040","-85","-0.70","12042.71","12055","12115","12040","42197","508888555","36240400000","36248553205","3010000","Markit iBoxx USD Liquid Investment Grade Index(Total Return)","345.22","-1.82","-0.52"
"468380","KODEX iShares미국하이일드액티브","11755","-105","-0.89","11761.99","11765","11825","11735","109019","1282793824","115669200000","111033180291","9840000","ICE BofAML US HY Constrained Index(Total Return)","620.13","1.82","0.29"
"275290","KODEX 가치주","24320","1580","6.95","24333.71","24325","24615","23785","3295","79584245","21888000000","21900338976","900000","MSCI Korea IMI Enhanced Value Capped","14149.82","851.33","6.40"
"117700","KODEX 건설","6270","170","2.79","6257.71","6380","6450","6160","984048","6229342976","54549000000","53816333326","8700000","KRX 건설","1253.47","32.23","2.64"
"300950","KODEX 게임산업","6560","125","1.94","6586.21","6555","6700","6470","198463","1312292536","34768000000","34906886837","5300000","FnGuide 게임 산업 지수","806.52","14.96","1.89"
"266390","KODEX 경기소비재","10870","290","2.74","10916.23","11015","11015","10740","3890","42459118","9783000000","9824611192","900000","KRX 경기소비재","1239.25","32.18","2.67"
"279530","KODEX 고배당주","17280","465","2.77","17240.88","17255","17445","17000","430448","7427491505","354240000000","353438119611","20500000","FnGuide 고배당 Plus 지수","26383.71","661.88","2.57"
"132030","KODEX 골드선물(H)","29575","315","1.08","29106.13","29320","29610","29270","368794","10866434508","485030000000","480251140289","16400000","S&P GSCI Gold Index(TR)","2567.79","67.91","2.72"
"280940","KODEX 골드선물인버스(H)","2895","-15","-0.52","2942.39","2910","2925","2875","22684","65581142","3039750000","3089508110","1050000","S&P GSCI GOLD Index Excess Return","315.88","8.32","2.71"
"138910","KODEX 구리선물(H)","9240","210","2.33","9151.87","9185","9275","9170","135779","1252140151","52668000000","52165656581","5700000","S&P GSCI North American Copper Index(TR)","834.32","14.59","1.78"
"471230","KODEX 국고채10년액티브","107445","1225","1.15","107370.78","107220","107530","107010","17031","1827290783","496503345000","483812726911","4621000","KAP 국고채 10년 지수(TR)","112.44","1.02","0.92"
"439870","KODEX 국고채30년액티브","104335","1700","1.66","104319.46","104335","104500","103750","11146","1160318766","360790430000","360736705892","3458000","KAP 국고채 30년 총수익 지수","93.17","1.40","1.53"
"114260","KODEX 국고채3년","61700","315","0.51","61654.76","61685","61715","61630","64331","3968368498","537653800000","514077382695","8714000","MKF 국고채지수(총수익)","203.95","0.75","0.37"
"152380","KODEX 국채선물10년","66945","665","1.00","67002.97","66820","66950","66675","6916","462072050","40568670000","41005814610","606000","10년국채선물지수","1176.25","13.01","1.12"
"176950","KODEX 국채선물10년인버스","57590","-520","-0.89","57498.27","57660","57755","57590","215","12385410","13476060000","13454594161","234000","10년국채선물지수","1176.25","13.01","1.12"
"292770","KODEX 국채선물3년인버스","56865","-195","-0.34","56838.15","56890","56890","56865","4","227535","22518540000","32738772185","396000","국채선물지수","1214.91","5.45","0.45"
"276990","KODEX 글로벌로봇(합성)","24075","-490","-1.99","24165.27","24275","24280","23830","31444","756177655","42251625000","42410046521","1755000","ROBO Global Robotics & Automation UCITS Price Return Index","1190.37","18.46","1.58"
"476070","KODEX 글로벌비만치료제TOP2 Plus","10655","95","0.90","10739.73","10605","10850","10605","18445","197634910","44751000000","44569889038","4200000","iSelect 글로벌 비만치료제TOP2 Plus 지수(PR)","2846.93","-14.74","-0.52"
"0064K0","KODEX 금액티브","15960","-90","-0.56","15874.20","15905","16025","15810","482964","7685458137","285205200000","283672039368","17870000","Bloomberg Gold Spot NY 4pm USD Index","4437.77","50.11","1.14"
"0089D0","KODEX 금융고배당TOP10","12780","225","1.79","12738.59","13025","13030","12515","526822","6745519880","232596000000","233116193896","18200000","코스피 200 금융 고배당 TOP 10 지수","2611.93","52.77","2.06"
"498410","KODEX 금융고배당TOP10타겟위클리커버드콜","12750","180","1.43","12700.20","13000","13000","12515","1420676","18117312913","585225000000","584208984067","45900000","코스피 200 금융 고배당 TOP 10 타겟 15%분배 위클리 커버드콜 지수","1154.94","15.03","1.32"
"0162M0","KODEX 금융채1~2년(AA-이상)PLUS액티브","9995","25","0.25","9997.71","9980","9995","9980","1015","10142895","139930000000","139967904119","14000000","KAP 금융채 1-2년 총수익 지수","118.13","0.13","0.11"
"102960","KODEX 기계장비","16375","385","2.41","16333.21","16480","16570","15995","24235","396174130","20305000000","19273183555","1240000","KRX 기계장비","1766.70","42.60","2.47"
"404260","KODEX 기후변화솔루션","21575","875","4.23","21584.54","21845","21845","21185","1004","21754070","19417500000","19426089970","900000","KRX 기후변화 솔루션지수","4133.59","163.48","4.12"
"273140","KODEX 단기변동금리부채권액티브","114840","0","0.00","114825.97","114835","114845","114830","6732","773100575","324997200000","324957491128","2830000","KAP 단기변동금리부은행채권지수","146.72","-0.03","-0.02"
"153130","KODEX 단기채권","113445","30","0.03","113436.91","113425","113445","113410","71524","8112967088","732400920000","732348662445","6456000","KRW Cash 지수(총수익)","173.15","0.04","0.02"
"214980","KODEX 단기채권PLUS","114880","-25","-0.02","114900.58","114880","114890","114875","58140","6679182496","1949743360000","1949633089328","16972000","KRW Cash PLUS 지수(총수익)","168.00","0.04","0.02"
"487950","KODEX 대만테크고배당다우존스","10110","45","0.45","9993.91","10100","10500","10020","134164","1364785605","13648500000","13491780652","1350000","Dow Jones Taiwan Technology Dividend 30 Index(TWD)(PR)","2843.16","61.06","2.19"
"122630","KODEX 레버리지","82075","9225","12.66","82214.76","81020","84040","78500","28572961","2328985132086","5597515000000","5746811454566","68200000","코스피 200","823.02","47.71","6.15"
"445290","KODEX 로봇액티브","33230","1505","4.74","33300.14","33500","33925","32750","1216873","40676512532","1020161000000","1028974268699","30700000","iSelect K-로봇테마 지수","3801.91","153.02","4.19"
"488770","KODEX 머니마켓액티브","103765","10","0.01","103761.79","103760","103765","103760","698125","72439722505","7290010075000","7491912715103","70255000","KAP MMF 지수(TR)","119.88","0.01","0.01"
"321410","KODEX 멀티에셋하이인컴(H)","10590","215","2.07","10610.23","10465","10590","10465","236","2478865","5295000000","5305113531","500000","Morningstar Multi-Asset High Income 10% Capped Index","1105.26","0.61","0.06"
"337120","KODEX 멀티팩터","27640","1765","6.82","27557.12","27510","27655","27100","66","1807470","16584000000","16534269425","600000","FnGuide 멀티팩터 지수","17231.05","933.37","5.73"
"401470","KODEX 메타버스액티브","8870","205","2.37","8911.48","8970","9050","8795","53727","481555824","81604000000","80648886999","9200000","FnGuide K-메타버스 지수","1234.20","21.67","1.79"
"244620","KODEX 모멘텀Plus","19175","635","3.43","19272.34","19735","19735","18990","727","14036785","13422500000","13490636595","700000","FnGuide 모멘텀 Plus 지수","6296.39","189.35","3.10"
"275280","KODEX 모멘텀주","32200","2135","7.10","32208.33","32205","32520","31560","4734","151427100","25760000000","25766667622","800000","MSCI Korea IMI Momentum Capped","10490.21","637.31","6.47"
"308620","KODEX 미국10년국채선물","12575","-155","-1.22","12560.40","12600","12650","12565","88239","1111991137","111917500000","110531502590","8900000","S&P 10-Year U.S. Treasury Note Futures KRW(ER)","241.77","-4.03","-1.64"
"0091C0","KODEX 미국10년국채액티브(H)","10070","65","0.65","10060.76","10060","10070","10050","136554","1374578879","162127000000","161978288975","16100000","KAP 미국 국채 10년 지수(총수익)","94.55","0.32","0.34"
"484790","KODEX 미국30년국채액티브(H)","8970","105","1.18","8996.76","8975","8995","8955","885909","7951269682","611484900000","594685900887","68170000","KEDI-KAP 미국 국채 20+ 지수(TR)","75.02","0.58","0.78"
"304660","KODEX 미국30년국채울트라선물(H)","7770","115","1.50","7776.01","7750","7770","7740","104974","813829484","198135000000","196733071285","25500000","S&P Ultra T-Bond Futures Index(ER)","111.68","-0.56","-0.50"
"304670","KODEX 미국30년국채울트라선물인버스(H)","11485","-125","-1.08","11513.49","11440","11485","11440","1013","11590250","6891000000","6908094871","600000","S&P Ultra T-Bond Futures Index(ER)","111.68","-0.56","-0.50"
"481060","KODEX 미국30년국채타겟커버드콜(합성 H)","8270","80","0.98","8308.51","8230","8290","8225","1303750","10759628835","908459500000","912689429484","109850000","Bloomberg U.S.Treasury 20+ Year(TLT)+ 12% Premium Covered Call index(TR)","938.99","-7.73","-0.82"
"0151S0","KODEX 미국AI반도체TOP3플러스","10570","375","3.68","10614.12","10480","10670","10480","627808","6641015248","125254500000","121531672260","11850000","Akros 미국 AI 반도체 Top 3 플러스 지수 (Price Return)","18754.29","169.98","0.91"
"0041D0","KODEX 미국AI소프트웨어TOP10","12645","80","0.64","12693.80","12610","12715","12600","94523","1196008394","61960500000","62199595565","4900000","iSelect 미국 AI 소프트웨어 TOP10 지수(PR)","3059.49","-86.62","-2.75"
"487230","KODEX 미국AI전력핵심인프라","20020","1255","6.69","20093.84","19870","20105","19815","1536541","30727280643","1457456000000","1424653519278","72800000","iSelect 미국AI전력핵심인프라 지수(Price Return)","8602.24","104.65","1.23"
"485540","KODEX 미국AI테크TOP10","14190","275","1.98","14220.01","14130","14245","14115","138189","1960946361","280962000000","278001113820","19800000","KEDI 미국AI테크 TOP10 지수(PR)","11609.78","11.15","0.10"
"483280","KODEX 미국AI테크TOP10타겟커버드콜","12025","220","1.86","12040.90","12000","12065","11965","256156","3079897422","574795000000","564718437635","47800000","KEDI 미국 AI 테크 TOP10+15%프리미엄 지수(Total Return)","9563.65","10.21","0.11"
"428560","KODEX 미국ETF산업Top10 Indxx","16570","55","0.33","16605.97","16570","16625","16420","4179","68945261","13256000000","13284779741","800000","Indxx US ETF Industry Top10 Index(Price Return)","3688.75","-79.83","-2.12"
"379800","KODEX 미국S&P500","22620","125","0.56","22649.15","22570","22710","22535","10448850","236639839803","8069685000000","8026857993871","356750000","S&P 500","6781.48","-14.51","-0.21"
"449180","KODEX 미국S&P500(H)","15300","330","2.20","15325.47","15255","15315","15230","410854","6278836947","703035000000","701906691511","45950000","S&P 500","6781.48","-14.51","-0.21"
"453660","KODEX 미국S&P500경기소비재","18115","35","0.19","18165.75","18110","18140","18005","580","10499384","13586250000","13624313195","750000","S&P Consumer Discretionary Select Sector Index(Price Return)","2310.73","-3.40","-0.15"
"453650","KODEX 미국S&P500금융","18030","-105","-0.58","18113.06","18040","18110","18000","23244","419304193","42370500000","42565692460","2350000","S&P Financial Select Sector Index(Price Return)","615.03","-3.43","-0.55"
"0005A0","KODEX 미국S&P500데일리커버드콜OTM","9630","70","0.73","9654.76","9605","9670","9590","319088","3075175288","147339000000","142890470398","15300000","S&P 500 Covered Call 1% OTM Daily Index(TR)","362.15","1.11","0.31"
"276970","KODEX 미국S&P500배당귀족커버드콜(합성 H)","8070","55","0.69","8134.83","7925","8100","7925","12493","100543233","37929000000","38233689132","4700000","S&P500 Dividend Aristocrats Covered Call(7.2% Premium) Index","113.18","-1.00","-0.87"
"0026E0","KODEX 미국S&P500버퍼3월액티브","11310","0","0.00","11336.90","11315","11345","11300","2853","32309380","76342500000","76524047048","6750000","S&P500 10% Buffered Index March Series (USD) TR","200.70","-0.45","-0.22"
"0068M0","KODEX 미국S&P500버퍼6월액티브","11605","-125","-1.07","11790.03","11730","11730","11590","1558","18123985","58025000000","58950149722","5000000","S&P500 10% Buffered Index June Series (USD) TR","406.89","-1.19","-0.29"
"0089C0","KODEX 미국S&P500변동성확대시커버드콜","10920","40","0.37","11006.17","10885","10955","10870","7381","80618500","83538000000","84197166484","7650000","Cboe S&P 500 Volatility Contingent Daily Covered Call Index(Total Retrun)","3068.41","4.25","0.14"
"200030","KODEX 미국S&P500산업재(합성)","43285","110","0.25","43352.34","43215","43420","43130","8937","386688415","49344900000","49421663626","1140000","S&P Select Sector Industrial Index","1711.25","-9.87","-0.57"
"219480","KODEX 미국S&P500선물(H)","29510","595","2.06","29577.32","29425","29540","29400","8273","243823387","144599000000","144928869994","4900000","S&P 500 Futures Total Return Index","1024.39","-1.97","-0.19"
"0041E0","KODEX 미국S&P500액티브","14190","230","1.65","14215.39","14000","14235","14000","94292","1328934555","58179000000","56861570831","4100000","S&P 500","6781.48","-14.51","-0.21"
